Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Todd-Best Front Desk Ever!,"Clean, quiet, and updated.  I found the front desk and overall energy of the place to be very nice. Great location.  They have a machine that makes pancakes two at a time.  And all you have to do is press a button.  Beds were very comfortable and clean.  My son had a swim meet nearby. I would definitely go back.",July 2022,We faced the back.  Probably south facing. Quiet.,none,none,none,none,none,none,none,none,1,316
60 helpful votes,42 contributions,3.0 of 5 bubbles,Could not Sleep!,"Reception staff very friendly, helpful, quick check-in.  Large room and bathroom.  Comfortable bed.  Good size refrigerator if you are staying for a few days.  Breakfast was fine.  But could not sleep!               Air-conditioner VERY noisy.  Some traffic noise.  And just too much light in the room.  Bright clock lights, blinking message light on phone, other small lights.  Covered up phone and clock.  Dark roll-down shades for window, but bright light all around the edges.  Nothing to do about that.  Finally turned off air-conditioner but then it was too hot...",June 2022,Ask for a room on the pool side of the hotel. Maybe a little less noisy.,Traveled on business,"Hello penguin3,  Your opinion is very important to us. Thank you for taking the time to let us know about your experience at our property. I have shared your observations with our management. I'm sorry to see we did not meet some of your expectations. Please, accept my apology. Our commitment is always combining a feeling of comfort and happiness with exceptional touch to make you have a delightful stay.  Thank you for choosing us for this occasion. Hopefully, we will get to host you again! We just can't wait to show you the changes done.  Alejandro G. Case Manager IHGService",none,none,none,none,none,none,2,316
none,1 contribution,5.0 of 5 bubbles,Great Experience During my Stay at TownePlace Suites,"I am staying in TownePlace Suites Lake Forest (currently for business). My room has all the amenities of home and I have enjoyed my stay, and this has lead to a great performance in my career and increased relaxation in my personal life.   So far, there have been no headaches, and while I did have one question/concern, it was promptly handled by Mike at the front desk. He is an exemplar of customer service, and because of him and the rest of the friendly, helpful staff, I will recommend this hotel to friends and will be staying with TownePlace suites again in the future.",October 2021,none,Traveled on business,none,none,none,none,none,none,none,3,316
none,1 contribution,1.0 of 5 bubbles,Worst experience ever,Checked in and asked for a late check out the following day due to late afternoon wedding and we were told they don't do late check outs ever.    Entered room and found ants in bathroom along shower and on counter top also hole in wall under sink.  Advised person at front desk and he said he would make a note and have it taken care of the following day because he was the only one there.  I asked for a different room and he said they were booked.  He looked in the room behind the front desk for ant spray so I use it but said there was none.  I then told him something needed to be done and to call his manager to get it resolved.  Went back to my room and explained this to my wife.  At this point we were quite upset.   We then decided to leave and get food and when we returned I,July 2021,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,4,316
8 helpful votes,4 contributions,5.0 of 5 bubbles,Awesome property.,"This is a great A hotel. The staff is super friendly that they keep this hotel is such a great condition. I stay here every time Im in the area. What adds to it is the general manager, Levi will walk around and great and talk with his guests. I dont see this any other hotels every. Keep up the good work!",January 2020,none,Traveled on business,none,none,none,none,none,none,none,5,316
none,54 contributions,3.0 of 5 bubbles,A night stay,"I stayed one night there.  They are remodeling the rooms and they are doing overall a nice job.  The room was clean, well made.  My room came with a refrigerator and 2 double beds and TV.  They told me since they were in the middle of the renovation it would not come with the coffee maker or phone.  I was okay with that.   I  There were only 3 things I didnt like. 1. breakfast was horrible.  The bacon they had out was like plastic, coffee was awful.  The only thing ediable was yogart. 2. The BRIGHT color blue on ALL side walls when I walked off the elevator made me think I was walking into a daycare center...scared me at first and then made me laugh...lol It did not go with the rest of the neutral colors on the floor which were actually nice. I am not sure what the designer",March 2019,none,Traveled solo,"Thank you for choosing the Prominence Hotel and Suites soon to be the Holiday Inn Express during your visit in the Greater Orange County.  We really do appreciate your concerns and comments. We will revisit them and make proper correction.  We would like to invite back when the renovation is done in few weeks so you can enjoy a full experience of our renovated hotel.  Again, Thank you for being our guest.",none,none,none,none,none,none,6,316
15 helpful votes,17 contributions,5.0 of 5 bubbles,AWESOME STAFF & BEYOND 5 STAR SERVICE,"If I could i would give them 10 STARS from Karoline (front desk), James (manager) and Stan (general manager)!! All of them have gone ABOVE & BEYOND to make sure we have had everything we needed to make our stay here comfortable and have helped us with all our requests big or small.  Yes, the location is under major renovations but all three of them have made our stay beyond comfortable. We had to check in here due to our home flooding and our stress level was at our breaking point but they have brought it way down with the the way they have welcomed us and have treated us like family!!!  THANK YOU THANK YOU KAROLINE, JAMES & STAN!!!!!  MUCH LOVE,  The Hernandez Family Roberto, Jennifer & Gnocchi (the puppers)",December 2018,none,Traveled with family,"Woww,  We do appreciate your comments. We are glad that you have enjoyed your visit at the Prominence Hotel and Suites soon to Be the Holiday Inn Express - Lake Forest.  I will share your comment with my staff and I know it will put a smile to their face as it did for mine.  Again Thank you to you and your family for choosing us. You are welcome any time when you visit the City of Lake Forest.",none,none,none,none,none,none,7,316
11 helpful votes,10 contributions,3.0 of 5 bubbles,Don't let the renovations/transformation into Holiday Inn Express keep you away...STAFF & VALUE FOR $$ IS 1st RATE!!,"I had previously visited this facility in October, 2017 and could not have been more pleased; therefore, I had VERY high expectations upon my return last week.  I was greeted at the front desk by a young man with an AMAZING smile named James.  James could not have been more warm and welcoming each and every day when I would see him, and he was very quick to answer any questions I might have and offer helpful suggestions!  He was a true delight, as was every other staff member I came across during my stay!  Unfortunately, it was only upon arrival at the hotel that I discovered that MAJOR renovations were underway, with the eventual outcome being that the Prominence Hotel will become a Holiday Inn Express sometime around the end of the year.   While it's always nice to stay",August 2018,none,none,"Hi,  Thank you for you comments. We really do appreciate that you have visited us again and you are inviting other guests not to be fooled by the renovation.  As you mentioned, we are transitioning to the Holiday Inn Express and we would like to invite back when the renovation is done so you could experience the new hotel.  I will share your comment with James as I know, It will make him happy to have delivered such a good service.  Thank you.",none,none,none,none,none,none,8,316
10 helpful votes,31 contributions,4.0 of 5 bubbles,Older but clean,"Ii's located in a quiet area of Lake Forest. Older hotel, but the room was pretty clean. We are a tall family, so we liked the high shower heads. Our room was nice enough for a quick stay. We also liked the made-to-order omelettes for breakfast.",July 2018,none,Traveled with family,none,none,none,none,none,none,none,9,316
1 helpful vote,13 contributions,1.0 of 5 bubbles,Dirty and broken,"Booked for 3 adults a month in advance. Was told only a king with pullout was available as the hotel was sold out. Checked in at 2:30 pm, opened window to air out a funny odor, then left until 11pm.  Pulled the soiled cushions off the sofa to pull out the bed and find an out of order sign under the cushion. Really. Went to desk to complain they put us in a broken room especially when we had checked so early in the day.  The clerk said they were sold out so another room wasn't an option.  Did I mention the room is really dirty, with stains in the carpet everwhere.  The sofa could not be sat on, the out of order sign was due to all of the springs missing on the sofa bed, if you sat on the couch you literally sunk all the way to the floor.  This sofa belongs in a junk yard.  Then",July 2018,Don't stay here.,Traveled with family,none,none,none,none,none,none,none,10,316
