Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
79 helpful votes,165 contributions,2.0 of 5 bubbles,Why is the pool closed? Disappointing visit,"From Santa Barbara to San Diego; from Santa Monica to Indio, when I visit Southern California, I expect the hotel pool to be open unless the outdoor temperature is below 70F degrees. The hotel's pool was inexplicably closed (no reason given), with an opening date in August. There was no shampoo in the room, and I needed to leave a note for housekeeping twice for the staff to add more. Some thugs woke me up at 1:34am talking and playing loud vulgar music right outside my room. Happily, their stay was brief. My bathroom ceiling leaked for about 10 minutes one evening. Wifi was weak and did not support video. The location is great: barely a 12-minute bus ride to Disneyland; a 90-minute bus ride to John Wayne Airport (2 busses); and a 110-minute bus ride to Newport Beach. Starbucks",July 2021,Rooms facing west might have less traffic and less noise from Harbor Boulevard.,none,"We're sorry to hear that you didn't enjoy your stay with us, and we apologize for any inconveniences you may have experienced. We hope for the opportunity to improve your experience with us. Please visit again. Nancy Y.	 #Team6",none,none,none,none,none,none,1,501
8 helpful votes,18 contributions,1.0 of 5 bubbles,Run Down Motel,They over booked even though I had booked and paid online. At first they said they had no rooms left. They found a room. The room was dirty. The restroom was not clean. The front desk guy came up and wiped the restroom. The carpet looks like it hasn’t been cleaned it years. It looks like a couple brothers bought the hotel and are doing the minimum to keep it going. I would never stay there again. I would not recommend this place to anyone. As I am finishing this review I realized why they over booked. (They had someone on the phone when I arrived and said they would save the room for them if they paid cash. I looked on the counter and they had a ledger with what looked like bookings and the cash amount) that is the room they gave me because I had already paid) just my guess.,July 2021,Pay a few extra dollars and stay somewhere nice.,Traveled as a couple,"We're sorry to hear that you didn't enjoy your stay with us, and we apologize for any inconveniences you may have experienced. We hope for the opportunity to improve your experience with us. Please visit again. Nancy Y.	 #Team6",none,none,none,none,none,none,2,501
27 helpful votes,18 contributions,1.0 of 5 bubbles,No privacy ...no matter how many times you ask .....,"I should have known from the sign indicating my room number..... it was done in handwritten sharpie.  First I was way overcharged .. the price was listed at $78.... I was charged over $100 per night.  You will not be able to use the pool after 9:00 pm .. It wil be padlocked shut.  You will not be able to do laundry after 9:00 pm .. you will be locked out of the laundry room.  You will have your privacy intrupted every three days with zero warning.. I looked again and there is nothing on the policy page about rooms will be serviced every three days ( or in my case about evey other day even after numerous times asking to have no service)  Policies  ""All guests registering must be at least 18 years of age and must present valid picture identification. Check-in time is at 3:00 pm.",February 2020,none,Traveled on business,"Hi Kathy,, On behalf of Studio 6, we would like to apologize for the inconvenience you incurred while our guest.  We are committed to guest satisfaction and appreciate you taking time to review your experience.  Thank you for bringing this to our attention.",none,none,none,none,none,none,3,501
30 helpful votes,31 contributions,2.0 of 5 bubbles,homeless population takes over the place at nigh,"the room is small and outdated, but clean. Most of the staff are friendly amd helpful but when someone parked diagonally across our trailer they couldn't do anything about it!!! they do not take make, model and licence plates of cars.  It is against their policy to tow cars so you are stuck and we were at NAMM and needed to load out that day. The hallways and stairs are loaded with homeless people at night and they can be disruptive. They provide no security guard at night or cameras.  This is not a safe area.  It is really designed to provide temporary housing to disenfranchised people.",January 2020,"I have no idea, we were here fore 6 nights",Traveled on business,"Hi Laurie,  We appreciate you recognizing our excellent service, though it sounds like your stay might not have been as comfortable as you anticipated. We apologize for any inconvenience and appreciate you taking the time to share your feedback with us. We hope for the opportunity to improve your experience with us. Please visit again.",none,none,none,none,none,none,4,501
1 helpful vote,1 contribution,4.0 of 5 bubbles,Hotel,"I have been living in this hotel for over a month now and it has been no problem what’s so ever. If you’re looking for a last minute booking or by saving money instead of spending hundreds of dollars on a room, this place is the best way to go. Small kitchen, mini fridge, microwave, they have it. If you’re a light sleeper, I wouldn’t recommend it since it is next to the freeway. Other than that, the staff here is amazing ... especially Laura! (:  If you’re too high maintenance and feel as if you’re better than anyone, this place is not for you. If you’re looking for a place to spend the night or visit, I do recommend it here.",October 2019,none,none,none,none,none,none,none,none,none,5,501
2 helpful votes,4 contributions,1.0 of 5 bubbles,Avoid this dump!,"I was meeting friends from Hawaii who were staying at the Anaheim Marriott, ""down the street,"" or so I thought.  This dump is in Fullerton, not Anaheim.  The elevator is filthy.  I asked twice for them to clean my room and finally gave up.  There were large cigarette holes in the bedspread.  I've seen worse Motel 6s (e.g., overrun with prostitutes), but this is the next worse.",January 2019,none,Traveled solo,"Dear Guest,   Thank you for taking the time to share your review. We apologize for the inconvenience you experienced with our location and for your unpleasant stay due to the dissatisfaction you describe. Please know the issue you experienced is an exception to our guest commitment and as such, we apologize. The service concerns you describe are atypical to Motel 6 standards for quality, and we are sorry you experienced less than satisfying service during your visit. We encourage you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,6,501
none,1 contribution,5.0 of 5 bubbles,Love it,I love the staff I love the rooms and i would recommend it here. My kids love coming here all the time we need to go get away or a visit. Belinda cool manager. House keeping lady nice. Laura nice. :).,December 2018,none,Traveled with family,"Dear  Sunshine18219225434,  Thank you for staying with us and for sharing your wonderful review  of Studio 6 Anaheim!  We are excited to share this review with Belinda and Laura who will be pleased to hear of the outcome of their efforts to make you feel  comfortable. We look forward to having you stay with us again and earn another perfect 5 rating.",none,none,none,none,none,none,7,501
2 helpful votes,5 contributions,1.0 of 5 bubbles,Cheap hotel complete with prostitutes and stabbings,"We booked this last minute after a 16 hour day at Disneyland and just needed somewhere to sleep.  We arrived to see police cars in the parking lot.  They were leaving as we checked in.  As soon they left, the ladies of the night came out of rooms to work their magic and attend to their customers.  As we walked upstairs to our “pool view” room, we noticed drops of blood all over the steps.  The room itself was run down, smelled old and moldy, and had holes in the wall.  We checked for bed bugs because the sheets looked about 10 years old.  The TV didn’t work.  The bathroom wasn’t clean.   It looked like a perfect breeding ground for cockroaches or rats.  But wait, it gets better.  We deadbolted the room, decided it was just one night, and decided to tough it out.  Until one of us",November 2018,none,Traveled with friends,"Emily G,  We are deeply saddened to hear that you are seeking out other  due to the lapse in service you experienced during your recent stay This issue is being addressed with our staff and management. On behalf of our entire staff, we thank you for choosing our hotel and hope you give us a chance to serve you again and will experience the improvements we have made with our service.",none,none,none,none,none,none,8,501
61 helpful votes,54 contributions,1.0 of 5 bubbles,Bed bugs!,"My husband and his friend stayed at the Studio 6 Anaheim last Friday night 11/2/18 to attend an event.  Their stay would have been fine, except that they are both now covered in bug bites that could ONLY have come from the hotel.  Obviously they will not be staying here again and we would advise ANYONE considering this place to think twice.",November 2018,none,Traveled with friends,"Dear Chad, Thank you for taking the time to share your review. We strive to deliver a great guest experience, but it sounds as though we did not perform to our usual standards in this case. We have procedures in place related to our pest policy that should have prevented the inconveniences you describe. Please accept our apologies that your stay was less than satisfactory. We encourage you to contact Guest Services at 1-855-787-9864  to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,9,501
none,1 contribution,5.0 of 5 bubbles,Date night,Laura had great costumer service.  I'm most likely come back because of her service. Hope to see Laura again. Room was clean for my family at an affordable price. On a scale of 1-10 it an 8.5 that we will come back.,November 2018,none,Traveled as a couple,"Jasmin R,  Thank you for taking the time to share this five star experience with our management, staff, and future guests. I'm glad that our services, hospitality, and accommodations exceeded your expectations and hope that you experience the same comfortable stay during your next visit! We will happily share your comments with  Laura and we look forward to seeing you soon!",none,none,none,none,none,none,10,501
