Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
3 helpful votes,8 contributions,4.0 of 5 bubbles,Great for a business trip,"First the good stuff - the hotel is well-kept, the rooms are great (and surprisingly big) and the reception staff are great. The room wasn't cleaned daily but you can request with reception for housekeeping to attend to your room as and when. Wi-fi is good and there is easy access to the freeway, plus a shuttle bus is on offer to get you around the area. Now the bad stuff - I had no joy getting one of those shuttles as they were always booked up, so I either had to walk everywhere or rely on friends to ferry me around! There is NOTHING around here bar a very good cafe that's only open till 3pm, so it's a bit lacking for atmosphere, though the Spectrum Centre is about 20 minutes walk away and has some good leisure facilities if you want to let your hair down. There's also a bar",February 2023,none,Traveled solo,none,3.0 of 5 bubbles,none,none,none,none,none,1,95
none,7 contributions,5.0 of 5 bubbles,Great hotel to stay in for OC area,The Hilton Double tree went above and beyond service while there for business. The hot tub was magical. The rooms were clean and had everything I needed. Staff was very friendly. Restaurant was delicious! Amazing menu. Deanne who worked at the bar went above and beyond while we all ate and gathered after a long day of work. Thank you Deanne!,May 2022,none,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,2,95
none,1 contribution,5.0 of 5 bubbles,Great stay!,"The team was wonderful, accommodating and everything you could ask for in a business trip.  Our shuttle driver, Issam, was always on time and courteous to my coworkers and I.  Would recommend this location and team to anyone.",February 2023,none,Traveled on business,none,none,none,none,none,none,none,3,95
none,1 contribution,5.0 of 5 bubbles,"Good rooms, nice breakfast and bar","This was a nice hotel with a great breakfast buffet. Deanne really took care of us at the bar! I really liked the lobby area with store, restaurant and bar. It was everything we needed for our business meeting. Clean rooms. A+",February 2023,none,Traveled on business,none,none,none,none,none,none,none,4,95
none,1 contribution,5.0 of 5 bubbles,ISSAM,Issam is great. I am thankful for his hard work and dedication to ensuring his riders the best experience. He is a great employee and deserves high praise.  He is very responsible and commited to making sure his riders get to where they need to be safely and on time.  He provides great service.,February 2023,none,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,5,95
none,1 contribution,5.0 of 5 bubbles,Shuttle Transportation,Ben our shuttle driver was amazing to and from our work training! He made sure we were on time every day and gave us multiple time slots to choose from. He took us to the airport when we departed as well. Wonderful service!,February 2023,none,Traveled solo,none,none,none,none,none,none,none,6,95
none,2 contributions,5.0 of 5 bubbles,Deebs,Ben the shuttle driver and Immas the other driver were fantastic. They were amazing I look forward to seeing them again for my next business meeting with my company Masimo. Loved the cookie upon arrival.,February 2023,none,Traveled on business,none,none,none,none,none,none,none,7,95
none,1 contribution,5.0 of 5 bubbles,Best bartender ever!,Hotel was great! The bartender was even BETTER! Deanne is so friendly without being overbearing. So knowledgeable and makes an amazing cocktail! Would stay here again and recommend to friend just to hangout with Deanne at the bar.,February 2023,none,Traveled on business,none,none,none,none,none,none,none,8,95
none,1 contribution,5.0 of 5 bubbles,Excellent Service!,"Room was spacious and clean. I especially liked how there were hangars in the room, very helpful for business trips!   I went to the restaurant/bar in the lobby and was helped by Travis -Blend each morning of my stay. I needed my coffee, and he always greeted me with a smile and great service! :) He also gave me great recommendations when I wasn't sure what to order.   Thank you, and I hope to be back soon!",January 2023,none,Traveled on business,none,none,none,none,none,none,none,9,95
none,none,5.0 of 5 bubbles,Great hotel!,"Nice hotel overall.  Very clean and well setup rooms. Best part of my stay though.. Issam, who picked me up from the airport.  What a super nice and helpful guy! Gave me some history and knowledge bombs about the area too.",February 2023,none,Traveled on business,none,none,none,none,none,none,none,10,95
none,2 contributions,5.0 of 5 bubbles,Great Service!!!!,"I was here over the weekend, I was received by Maggie who received me with a very good smile. On Saturday night I ordered fish tacos, they were delicious and the service was fast. The next day I had a very delicious breakfast and at night I went down to the bar, which was run by a girl named Sofía same who delivered my dinner the night before. She who very attentive to me and to all the customers. I appreciate the good customer service, how charismatic she was to all of us and the great service she gave me.   I'LL BE BACK QUICKLY.",February 2023,none,none,none,none,none,none,none,none,none,11,95
none,none,5.0 of 5 bubbles,Wonderful Service- Deanne was the Best!!!,"Fun get away retreat with my best friend. People who we encountered in Double Tree Hilton Irvine made the difference with our stay.  Great experience overall,  I must say. From the moment we checked in, Nichole  ( Nicky ) was friendly, helpful and pleasant while she checked us in, she gave us bottles of water and hot chocolate chip cookies. Yummy!  In the evening, the restaurant next to the bar, Deanne the server and bartender, gave us such an exceptional service. She was amazing!!! It was late Friday evening and she had such wonderful attitude, she was pleasant, and she served with a smile. My bff and I loved her and the experience of her service was top notch. She made our experience in this hotel memorable",January 2023,none,none,none,none,none,none,none,none,none,12,95
none,1 contribution,5.0 of 5 bubbles,Great venue and hotel,"Had my Gatsby themed 50th bday bash last Dec2022 in their ballroom events hall and it was perfect! I had a one night stay bec of my party and the room is superb; bed,pillows are the most comfortable. Quality as expected from a Hilton.Amenities were great.Highly recommended!",December 2022,none,none,none,none,none,none,none,none,none,13,95
51 helpful votes,110 contributions,5.0 of 5 bubbles,Great stay,"I stayed at this location for a business trip, so I had relatively little say in where I could stay but made sure to pick a DoubleTree as I know I can generally rely on the brand. (Cookies and breakfast? Is there another choice?) This spot was particularly nice, with a grand room, neat and quiet space, and lots of desk space etc to get my work done. I would definitely return if I'm in the area again!",November 2022,none,none,none,none,none,none,none,none,none,14,95
none,1 contribution,5.0 of 5 bubbles,"Great hotel, even better people","The hotel was very nice and conveniently located. Denise at the front desk was wonderful and made us feel at home as soon as we walked in. Desi, the bartender, gave us recommendations that ended up being our favorite part of the trip. We will definitely stay here on our next trip!",December 2022,none,none,none,none,none,none,none,none,none,15,95
none,none,5.0 of 5 bubbles,Company Holiday Party 2022,"I organized a company holiday party at the Double Tree by Hilton Irvine-Spectrum December 2022. The event went amazingly. Our guests loved the space, the food was delicious, the service was impeccable. Noel Vasin- the catering sales manager made the process effortless and really accommodated to our needs for the event but more importantly (to me) the planning.  She helped every step of the way; planning, on-site day of event, parking, room reservations, check-ins. She is a gem. I also want to mention Kimberly Melchor from the front desk, she was extremely helpful, professional and knowledgeable in her area. She helped me with some last minute requests and I was so glad to have her because she was quick to resolve and clarify any questions I had.  We had two banquet captains",December 2022,none,none,none,none,none,none,none,none,none,16,95
none,1 contribution,5.0 of 5 bubbles,Great stay,My stay was beyond expectation. Very clean and everyone was kind. A very welcoming environment. Deanne the bartender downstairs made me one of the best old fashions I’ve ever had. Great staff. Will stay here again soon,December 2022,none,none,none,none,none,none,none,none,none,17,95
none,none,5.0 of 5 bubbles,Business Trip,"Had a great experience.  All the staff was fantastic, but one staff who stood out above the rest was Deanne.  Her personality, politeness, and attention to us was outstanding.  The most knowledgeable bar tender I’ve talked with.  Go see Deanne!!",December 2022,none,none,none,none,none,none,none,none,none,18,95
5 helpful votes,5 contributions,5.0 of 5 bubbles,"Hotel is good, bar is GREAT.","Deanne is awesome, one of the best.  We had a great time here, the food was decent but the bar staff (Deanne) was the most knowledgeable mixologist I have ever met. She clearly knows her spirits and was able to make us some great libations. Will definitely stay here again.",December 2022,none,none,none,none,none,none,none,none,none,19,95
none,2 contributions,5.0 of 5 bubbles,"Wow, what fantastic service!!","My mother and I came for a mid week get away, and wow, is the service here amazing! Denise at the front desk was amazing, informative and super friendly. She’s the kind of person that holds her professionalism while also making you feel like a close friend that she’s just helping out. Over at the bar, Deanne was an absolute joy, quick and friendly. My whiskey sour was amazing!   Would highly recommend staying here, for the service alone. The hotel itself is beautiful, well maintained, and clean. The rooms are large and cozy. The beds are super comfortable. Don’t forget the complimentary cookie (though it does have walnuts for those with allergies)!  Thank you Denise and Deanne!!!",December 2022,none,none,none,none,none,none,none,none,none,20,95
none,4 contributions,5.0 of 5 bubbles,Great bar staff,Deanne was awesome and provided high attentive service.   It’s a great atmosphere and the bar staff have a few hidden treasures not in the menu.   Good for a relaxed drink and very friendly group.   Thanks.,December 2022,none,none,none,none,none,none,none,none,none,21,95
