Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
633 helpful votes,1734 contributions,4.0 of 5 bubbles,"Convenient location, fine property","I stayed here for one night while visiting town. The location was convenient to Angel Stadium, for those interested there, easy walking distance. It was also a quick drive to the hospital/clinic I needed to visit. For the price, this was a nice option. The room was spacious and worked fine for my needs. The bathroom felt a little dated but worked; its location, at least in the room I was in, was a little strange, off of the main area instead of the separate bedroom. Probably a good arrangement if you have kids/others on the sofa bed, I would have been happier with it in the bedroom. But it worked fine. The hot water and water pressure were great, which is always appreciated, and the breakfast (included as part of the rate) had both hot and cold options and felt pretty standard",February 2023,none,none,"Dear SnowyShasta,       Thank you for taking the time to review your stay with us. We were very happy to serve as your home away from home during your travels to Anaheim! We are delighted that our hotel is in a prime location and conveniently located near Angels Stadium, and within walking distance to a plethora of shops and restaurants. It was a pleasure serving you, and we hope to see you again during your future travels to the area!   Cheers, Rahshae S.",none,none,none,none,none,none,1,222
48 helpful votes,74 contributions,1.0 of 5 bubbles,Bring your own TP and don’t expect friendly service,"Stayed here for one night while in Orange County. The location is excellent, close to Anaheim Stadium and all of the major freeways. The rooms are average, you can definitely tell it’s outdated but they were clean, quiet rooms. Check in service was terrible; you could tell the girl working the desk was miserable and it reflected in her service. I politely asked if there were any room upgrades available since I’m a titanium member and after much huffing and puffing by the girl she responded “well I guess since you’re only here for one night and I can honor that since you are a elite member.” Wow thanks for doing me a favor when your hotel parking lot is practically empty. The worst part is around 9:30pm we ran out of TP. They gave us less than a quarter roll and left us no",February 2023,none,Traveled as a couple,"Dear mtakehara,        Thank you for taking the time to review your stay with us. I am very sorry to hear that you did not have a positive experience. I will be sure to share your comments with our Guest Services team about the lack of customer service you received during your stay. Please know that we always aspire to deliver an exceptional guest experience and we fell short of that this time. We will work diligently to address and correct these issues and hope to earn another opportunity to better serve you in the future.   Sincerely,",none,none,none,none,none,none,2,222
23 helpful votes,136 contributions,1.0 of 5 bubbles,Overpriced un-renovated Motel 6 at best,"40 years out of date. Decore, rugs, pillows, bed. Sofa bed 1  inch at most, with tears and a  flimsy threadbare ""protector"". Felt horrible my son had to sleep on it. 1960 doors, walls. And we stayed in the ""2 bedroom"" suite. Toilet and shower together and only 1 for space. Bathroom in lobby is out of service and you had to go to your room if you used lobby or exercise room. Nope - not worth the expense.",December 2022,Avoid unless you have to have convience.,Traveled with family,"Thank you for taking the time to share your feedback, danah810.  We were disappointed to learn that the condition of our hotel did not meet your expectations. Please be assured that this is not the standard that we aspire to and we will share your concerns with the appropriate members of our team moving forward.  We hope you allow us the chance to share a more positive experience with you soon.",none,none,none,none,none,none,3,222
none,none,5.0 of 5 bubbles,A SUPER POSITIVE EXPERIENCE!!,"After reading the previous reviews, I was skeptical about my reservation, BUT I was pleasantly surprised!  The hotel is super clean.  The furniture is a little dated BUT clean.  I didn't have my room cleaned, everyday (my request), but the Front Desk did give me fresh towels on request.  The  complementary breakfasts were YUMMY!  The breakfast items were displayed, very eye appealingly, and staff kept the hot items filled.  The Lady manager, was very helpful, as we were from Pittsburgh-spending 7 days at the Town Plaza Suites.  We were there to attend the Kim Hyun Joong concert, at the City National, which was 4 minutes from the hotel.  We didn't use the pool-just not enough time.  The rooms were well insulated as we couldn't hear noise from the surrounding rooms/hall, and the",November 2022,"Don't let others's negativity sway you, from a good deal!",Traveled with friends,"Thanks for the great review, 62ruthannc!  It's wonderful you enjoyed your stay at TownePlace Suites Anaheim so much! We strive for excellence so we're thrilled you appreciated not only our clean rooms and friendly staff, but also our delicious breakfast and perfect soundproofing! Your praise lets us know we're doing our job!  We can't wait to host you again soon for another amazing experience!",5.0 of 5 bubbles,none,none,none,none,none,4,222
1 helpful vote,8 contributions,1.0 of 5 bubbles,Neglect,"This is a poor excuse for a hotel. Worn out. Needs most of the items in the room either thrown away or remodeled. This hotel was built and left to die. Tub stained, shower curtain ripped, shower rod loose, cove basing coming unglued, chrome on faucet totally gone...not even chrome any more. Stove hood rusting, stove rusting...when I got food from the store on the way to the motel, I was afraid to cook....utensils and cookware in deplorable condition. Pool in such poor repair that instead of replastering, they appear to have just painted over the holes in the plaster. This has made a great place for algae to root and the pool now has black algae. Lighting in room difficult...light fixture on ceiling had no lights and was stained around it. Countertop microwave screwed to cabinets",September 2022,none,Traveled on business,"We appreciate the feedback.  It's unfortunate your stay in our hotel didn't exceed your expectations. We regret you weren't entirely satisfied with our furnishings and accommodations, and felt your room was was worn. We have brought your concerns to our housekeeping team to ensure all rooms are being refreshed properly prior to guest check in. We also are disappointed that you were not satisfied with our pool, we will be sure to confirm that it is being cleaned properly and on schedule.  We do hope you give us another opportunity to share a more positive experience with you soon.",none,none,none,none,none,none,5,222
22 helpful votes,81 contributions,3.0 of 5 bubbles,Low Budget Hotel,"The good... Staff was very attentive and polite at check in and with any complaints. Breakfast was better than many other Marriotts that I have stayed at. Hotel upgraded my one bedroom suite to a two bedroom suite. We stayed here because the points or price to book is cheaper than the hotels closer to Disneyland but also mainly the fact that you don't have to pay to park a car and they offer free breakfast which is not offered at most properties close to Disneyland.   The Bad... I don't usually look at reviews at any of my Marriott properties when I book. I am a gold elite member and travel often and always find the rooms cleaned and up to date on refurbishments. Marriott properties are always clean and have comfortable beds, pillows and furniture. This hotel needs a full",October 2022,"Uber cost $9 to disneyland from this hotel. Breakfast  scrambled eggs, brfst sandwich, toast,...",Traveled with friends,"Thank you for your detailed feedback regarding your recent stay at our hotel, Tami.  We are pleased to hear that you had a positive experience with our front desk team at check in, and enjoyed our complimentary breakfast. However we are sorry to hear that you were not completely satisfied with your experience and that you felt the property was in need of a full remodel. We appreciate your feedback and will be sure to share it with our house keeping team in order to make improvements. We hope that you will give us another chance to provide you with a better experience in the future.",3.0 of 5 bubbles,none,none,none,none,none,6,222
86 helpful votes,163 contributions,4.0 of 5 bubbles,"Good stay, even if dated.","Was looking for a hotel within walking distance of Angel stadium for a game on the weekend.  This really is the ONLY choice unless you want to hail an Uber after the game. Location is great - next to food as well as the stadium  Interior is a bit dated and a little rough on the edges. Small holes in the furniture and lamp shades. Nothing horrible though.   Had a nice surprise with the room - didn't realize it also had a kitchenette in it. Made me wish we were staying more than one night!  One issue we did have was with the bed. It was super soft and saggy - the both of us kept rolling into each other while trying to sleep. The sag in the middle was seriously bad. (room 224.) Woke up kind of achy from the mattress.   Walls are paper thin here too. Thankfully, our neighbors went",September 2022,none,none,"Thank you for the 4/5 rating, Michele!  We're happy you had a pleasant stay with us and appreciated our convenient location. It's unfortunate you had such challenges with our condition of accommodations and bedding. We're disappointed we couldn't accommodate your needs and fix the problem. We hold ourselves to a higher standard. We'll address your concern with our team moving forward.  We strive for excellence so we look forward to sharing an even better experience with you soon! Have a lovely day.",none,none,none,none,none,none,7,222
18 helpful votes,273 contributions,4.0 of 5 bubbles,Decent stay... with a few blemishes.,"I like to stay in these extended-stay/apartment-style places whenever I'm on business, since there is a bit more space to spread out and it usually comes with a kitchenette or full-sized kitchen (helps avoid eating out).   Considering the area, this was a good location with preferential pricing through work. Yes, while it's close to the Anaheim Resort area - particularly, Disneyland and Angel Stadium - it is also minutes from the UCI Medical Center in Orange (10 minutes away). Great spot if you're interviewing for Residency/Fellowship or some other role at the hospital.   I had a 4th floor Studio Suite overlooking the parking lot in the Main building. This is preferred. You don't want a room on the side facing State College Blvd, since it'll definitely be noisier. Any rooms",September 2022,Rooms facing parking lot on Main or Second Building are quietest.,Traveled on business,"Thanks for the great review, Eterion!  It's wonderful you enjoyed your stay at TownePlace Suites Anaheim so much! We strive for excellence so we're thrilled you appreciated not only our convenient location, soundproofing, secure atmosphere and available amenities, but also our friendly staff! Joy is a treasured member of our team and your praise lets us know we're doing our job! Your feedback regarding the condition of our property as well as the cleanliness of our rooms and wasp nest outside are helpful and will be communicated to our management team moving forward.  We can't wait to host you again soon for another amazing experience!",5.0 of 5 bubbles,none,none,none,none,none,8,222
43 helpful votes,32 contributions,2.0 of 5 bubbles,Nice employees  -  Desperately in need of a complete remodel & refurbishment!,"We stayed for a total of 7 nights in Aug, 2022 - the employees were helpful & attentive, the breakfast was good (they served Jimmy Dean's Breakfast Sandwiches). But the rooms, decor and public spaces were tired, dingy & frayed. It's really not worthy of having the Marriott name in it. The whole facility is in need of a serious gutting and remodeling, including replacing carpeting and furniture. Our average per night cost was $230.00. There is no daily housekeeping.",August 2022,Do not stay here till the remodel,none,"We appreciate that you took the time to share your feedback, Eva.  We're disappointed that your stay in our hotel didn't exceed your expectations. We also regret that you weren't entirely satisfied with the quality and condition of our furnishings and accommodations. We care about the comfort and satisfaction of our guests so we'll address all of your concerns with the appropriate members of our team so that we may improve moving forward.  We hope for the opportunity to host you again soon for a more positive experience.",none,none,none,none,none,none,9,222
1 helpful vote,1 contribution,1.0 of 5 bubbles,Yikes Embarrassing,I can’t believe that a single night at this awful hotel room cost me over $300. Everything in it feels old and poor quality. The room and hallways of the building smell musty at best. Mold on the ceiling of the shower. Small lousy televisions. Furniture that looks like it was found on the side of the road. Frayed dirty carpet. Honestly was embarrassed when we got into the room that this is what I booked for a night at the Angels game with my family. The pool was nice to have but not worth it to hear co olaints from everyone you’re with every time you enter the room and hallway. This place is just low budget all around for the price of a nice quality room. I’ve never been to a Marriott that left me so disgusted.,July 2022,none,Traveled with family,Thank you for taking the time to share your feedback.  We were disappointed to learn that the condition of our hotel did not meet your expectations. Please be assured that this is not the standard that we aspire to and we will share your concerns with the appropriate members of our team moving forward.  We hope you allow us the chance to share a more positive experience with you soon.,none,none,none,none,none,none,10,222
