Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,My stay at Oakwood.,I lived at Oakwood in 1999. I like the atmosphere of living near the water. I was a student at CSULB. I was 19 yrs. old. I met a friend at the apartment complex Gilbert Moon who was 25 and from Guadalupe. I invited him over to talk and watch t.v.,September 2021,none,Traveled solo,none,none,none,none,none,none,none,1,429
2 helpful votes,2 contributions,4.0 of 5 bubbles,Groenhof,"Found the place unfriendly, intolerant and full of dog poop. Complex complains about about clothes on balcony but many balconies are full of bikes, canoes and washing.  At the centre of the complex is a little swimming pool where all the residence let there dogs poop. Walking off the footpath can be real hazardous for your shoes and apartment.  Intolerance of the complex made me feel not welcome, shame. was an expensive Holliday would have rather spend  it on someone else, not eaves. Please be wormed not to to spend your hard Earned money here. Relax chill and enjoy but not here at eaves",September 2018,none,Traveled as a couple,none,none,none,none,none,none,none,2,429
22 helpful votes,50 contributions,1.0 of 5 bubbles,Painful,"Relocation stay for 2 months.....what a nightmare to check in. 2 days of headaches later and we find the aircons in the rooms don’t work (or don’t exist), don’t worry you can go and buy one. So frustrated.",July 2018,none,Traveled with family,none,none,none,none,none,none,none,3,429
none,6 contributions,5.0 of 5 bubbles,Wow everything you need to be comfortable,"The Oakwood had everything I could have want in the apartment, the pool, jacuzzi, volleyball courts, even a dry cleaner on the property. Oakwood staff is great to work with.  Everything I needed and the beach!  I will absolutely look for Oakwood properties when traveling.",April 2018,There is a marina on the Long Beach side of the property,Traveled with family,none,5.0 of 5 bubbles,none,none,none,none,none,4,429
60 helpful votes,185 contributions,4.0 of 5 bubbles,Very pleasant stay,"At the arrival (Saturday after office hours) we had to call a number provided in the reception and our keys were left in safe deposit. Easy check in.  First impression wasn't great to be honest. I was thinking to cancel and move elsewhere. Reason the room was old and tired.  But, after a good night sleep things were different. Yes the room is outdated, especially kitchen area and bathroom but it's clean.  In the kitchen you've got all you need.  Leaving room spacious with balcony. Large and comfortable bed with clean sheets.  Set of sheets to change same with towers. We've booked with no room service i.e. cleaning but that's ok. We stayed a week and everyday cleaning was not needed really.  Really good tennis courts, beach volleyball, pool, well equipped 24/h gym, lobby nice and",July 2017,none,Traveled as a couple,none,none,none,none,none,none,none,5,429
2 helpful votes,2 contributions,1.0 of 5 bubbles,Lemon of all lemons,"ITS THE LEMON OF ALL APARTMENTS!  If there's a good review it's most likely a lie or someone who was a weekly renter. If you go to the spa you'll here all the complaints and how tenants are ready to moves out ASAP. You take a tour and it seems like a dream home, but a nightmare weeks later.  The dishwasher was rusted and didn't clean dishes, toilet leaked water and wasn't sealed, refrigerator made a very loud noise and turned off at times, Carpet had nails constantly coming up and cutting my niece and nephews foot and  fixtures looked liked they were ten years old.  It took 6 months to get everything fixed in my apartment post  move in. I had to call and send email constantly, at times I give up because nothing gets done and the stress wasn't worth it.  PROS: close to the beach",May 2017,none,none,none,none,none,none,none,none,none,6,429
236 helpful votes,1207 contributions,5.0 of 5 bubbles,This place is awesome!,"I hate to write a good review fearing they will get busier and prices go up, but I have to say this place is awesome!   The price was less expensive than a shabby hotel room and you get a one bedroom apartment 3 blocks from the beach.   The office is so nice and helpful!  will stay here again!",April 2017,none,Traveled with friends,none,none,none,none,none,none,none,7,429
1 helpful vote,4 contributions,5.0 of 5 bubbles,ABSOLUTE AMAZING EXPERIENCE FOR VERY LITTLE $$$$,"I traveled to So. Cal. for a short visit recently and was not sure what I would be getting given that this was not your typical ""hotel/motel"" experience but rather an apartment community...I COULD NOT HAVE BEEN MORE PLEASED!!!   The grounds and accommodations were spotless, and even in the studio apartment I stayed in, there was every amenity you could hope for...I truly felt as if I were ""home""!!   The staff was so friendly and accommodating, allowing me both an early check-in and a late check-out.  My room had an excellent view of the pool, which was spotless.  There was plenty of on-site parking and the location was absolutely INCREDIBLE...only 1 minute to Seal Beach by car and about 10 minutes walking distance!!   Absolutely loved EVERYTHING about my experience at this",February 2017,My room was located in bldg F & I had an excellent view of the pool & was conveniently...,Traveled solo,none,none,none,none,none,none,none,8,429
2 helpful votes,7 contributions,5.0 of 5 bubbles,Great condos,"Great location, pets excepted, great pool, excercise room, Kitchen fully stocked, beds a little soft. Great Juzzuzi, close to beach, & best sushi around, Koi restrauant  , close to Long Beach, Belmont shore, Huntington Beach. We come every year & this is where we stay.",October 2016,none,Traveled as a couple,none,none,none,none,none,none,none,9,429
9 helpful votes,24 contributions,2.0 of 5 bubbles,Cleanliness is not a forte here,"I stayed for two weeks and while the fitness center and grounds were exceptional, the apartment cleanliness was something less than to be desired. The bathroom walls were covered with brown stain and pubic hair - not something that recommended hygiene. The apartment itself was out of the 1980's. It was not updated since then. The location was great next to bike trails and walking distance to the beach. But if you're looking for cleanliness, this place is not for you.",December 2016,"Rooms overlooking the  pool, if you're lucky to get it.",Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,10,429
