Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,4.0 of 5 bubbles,Bar,Vanessa at the bar was great! I would definitely stay there again. Other staff was friendly as well. Very clean and well maintained. Look forward to coming again with my family and friends during football season,March 2023,none,none,none,none,none,none,none,none,none,1,150
none,1 contribution,5.0 of 5 bubbles,Great stay and service!,"Shoutout to Vanessa who gave great service at the restaurant- she was helpful and kind and gave good recommendations on wine and food selections. Overall a great stay, and thanks Vanessa for making our night great!",February 2023,none,Traveled on business,"Hello,   We appreciate you taking the time to inform us of how your stay went. We are proud to hear that Vanessa was able to provide you with excellent guest service. I will make sure her leadership team is made aware of this as well. We hope you chose to stay with us again next time your travels bring you our area. Thank you",none,none,none,none,none,none,2,150
none,1 contribution,5.0 of 5 bubbles,*****5 STAR CUSTOMER SERVICE*****,"*****5 STAR CUSTOMER SERVICE***** From start to finish, I was extremely pleased with my stay.  Brandon at check-in was very very polished and professional in appearance and demeanor. He was able to get me a quiet location, which was even more appreciated after a stressful few days leading up to the trip. His compassion made my day.  Instead of fetching take-out and a bottle of wine at the grocery store - after my 4 hour drive - Brandon suggested the option of just walking a few steps to the right and let Will take care of my food beverage for the evening. BINGO! Like Brandon, Will’s presence  was 5-star. I had one of the best reds, thanks to Will’s suggestion of a Rodney Strong blend, and the carnitas nachos were delicious (and ample), as well. Great conversationalist!  These",February 2023,Don’t forget to bring a swimsuit!!!,Traveled solo,"Hello,   Thank you for taking the time to inform us on how your stay went. We are extremely proud that Brandon and William had a positive impact on your stay. I will make sure to partner with their leadership teams to make sure they get the recognized for their great Guest Service. If you have any further questions or comments, please do not hesitate to reach out to me. We hope to host you again soon.",5.0 of 5 bubbles,none,none,none,none,none,3,150
none,1 contribution,5.0 of 5 bubbles,Great staff,Brandon and Vanessa were wonderful. I had a trip from heck getting here and they were so cheerful and welcoming . I felt so welcomed after a long and stressful day. I travel a lot and I always stay with Marriott.,February 2023,none,Traveled solo,"Hello,  Thank you for taking time out of your day to inform us on how your stay went. We will be making sure to partner with Brandon and Vanessa to make them aware of comments as a way to celebrate their wonderful work. Thank you and we hope to see you again soon.",none,none,none,none,none,none,4,150
none,1 contribution,5.0 of 5 bubbles,Best Hotel in Costa Mesa,Excellent hotel with views of a pond surrounded by buildings - creating a quiet enclave. Walking distance to South Coast Plaza and Segerstrom Center for the Arts. Great staff who are very attentive to all the guests needs. Paris and Brenda at the front desk have been wonderful during my stays - helping get the right room. Sabrina has been fantastic with all my questions and extremely upbeat. Eustolia from the back office has taken her time to help me.  William is amazing - one of the very best at any hotel - he will be a huge asset to Marriott in the future. I highly recommend this hotel.,January 2023,none,none,"Hello,   Thank you for taking the time to inform us of your stay! we are extremely proud to read that Paris, Brenda, William, Sabrina, and Eustolia had a great impact on your stay. We will make sure to partner with their leadership teams to advise them of your comments. We hope to see you again soon",none,none,none,none,none,none,5,150
75 helpful votes,122 contributions,3.0 of 5 bubbles,Close to John Wayne Airport,"Convenient to SNA airport and a manageable size.  The room lighting is limited, the bed was comfortable and the rooms feature small balconies (no furniture).  The bathroom was average size but had a small sink area.   The air conditioner in my room (room #1024) would not turn on and it was close to midnight when I checked in, so I slept with the door to the balcony open all night.  I had it set to 66 degrees and hot air instead of cool air was pumping out.  The room temperature quickly reached almost 80 degrees before I realized it wasn’t cooling off.  The hotel has a M Club which offered breakfast, but no bottled water, just a water station with small cups – bring your own bottle to refill! Parking was $33 in garage right next to hotel entrance.",January 2023,none,Traveled on business,"Dear PaigeLO, Thank you for taking the time to share your recent experience.  Our apologies for the cooling in your guestroom and hope this experience does not discourage you from returning in the future.  We hope to welcome you back on your next visit to Costa Mesa.",4.0 of 5 bubbles,none,none,none,none,none,6,150
3 helpful votes,4 contributions,5.0 of 5 bubbles,Costa Mesa Marriott Top Notch Service,"The Costa Mesa Marriott is a fantastic hotel with top-notch amenities and excellent customer service. Great location The hotel staff is particularly noteworthy for their kindness and attentiveness. In particular, I was impressed with the reception team, William, Nashina, Brenda and Eustolia who went above and beyond to make my 95-year-old mother's stay as comfortable as possible. They were gracious, friendly and always willing to assist her with anything she needed. The suite was spacious, clean, and well-appointed, with comfortable beds and all the necessary amenities. The on-site restaurant and club room was also a highlight, offering delicious meals and a great selection of drinks. Overall, I highly recommend the Costa Mesa Marriott for anyone visiting the area. It is an",December 2022,none,none,"Hello, Thank you for taking the time to inform us on how your stay was. We are glad to hear that you and your family enjoyed it. I will make sure to pass your message along to William, Nashita, Brenda, and Eustolia and their leaderships team so they get recognized for their great work. We hope to see you again next time you are in the area, thank you",5.0 of 5 bubbles,none,none,none,none,none,7,150
none,1 contribution,5.0 of 5 bubbles,Thank You for a Wonderful Holiday Party!,"Our non-profit held a Holiday Party at the Costa Mesa Marriott in December, and we want to thank the catering manager, Chris, and the wonderful group of servers who worked all evening to create an incredible party for our members.  Despite us getting in their way as we decorated, they cheerfully set up everything in the banquet room and on the patio as we requested.  The buffet line was amazing - everyone kept talking about the wonderful food!  The employees were there all night, available if we had any problems (which we didn't), keeping the buffet line full and keeping a close eye on what needed to be done to keep everything running smoothly.  Our guests had such a wonderful time, and we can't thank the Marriott employees enough for making this such a smooth, elegant event.",December 2022,"The catering manager, Chris, is wonderful to work with.  He always responds to emails, and he is...",Traveled on business,"Hello,  Thank you for chosing our hotel to hold your Holiday Party, it brings us great joy to hear that it was a great success. I will pass along this note to our Food and Beverage Manager Oscar and the Banquets team, we also want to thank you for taking the time to inform us of how the event went. We hope you to see you again soon, should you have any more comments or questions please do not hesitate to reach out to us.",5.0 of 5 bubbles,none,none,none,none,none,8,150
none,1 contribution,5.0 of 5 bubbles,Service over and above my expectations,"I stay at this property at least once a month for a week, sometimes two weeks a month for the past two years.  I am always impressed by the service of the staff, especially William.  He truly goes over, above and beyond to make my stay a great one.  No task is too difficult for William to find a solution to.  I have watched him with other guests and he is the consummate professional.  I highly recommend this property.",January 2023,none,Traveled on business,"Hello,  We appreciate you taking the time to inform us of your recent stay, and we want to thank you for chosing to stay with us. It is great to hear that William had such a positive impact on your stay, we will make sure to pass this information to his leadership team ! We hope to see you again next time you travels bring you back to this area. Thank you",none,none,none,none,none,none,9,150
none,2 contributions,5.0 of 5 bubbles,The best Marriott in SNA,"The best place to stay and service is out of this world .. Everytime I stay here they go above and beyond. The rooms are extremely clean, the front desk makes it enjoyable.. Antonio the manager, Sabrina and Annie always make our stay wonderful",January 2023,none,Traveled with family,"Hello,  We appreciate you taking the time to inform us of your recent stay, and we want to thank you for chosing to stay with us. We are extremely proud to hear that our staff had such a positive impact on your stay! We hope to see you again next time you travels bring you back to this area. Thank you",none,none,none,none,none,none,10,150
