Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,5.0 of 5 bubbles,Peaceful & Comfortable,"The property manager was first rate. She replaced a worn out DVD player,  gave us extra beach towels to cover wet, out door chairs, helped reset a TV, lent us an umbrella and was basically available if we needed anything. The place itself had a Hispanic hacienda feel and was clean and tidy. They have a media room which we enjoyed for our New Year's Eve party and Game Nights. There's several movies available on site and books, puzzles and cards. There is no pool or exercise room here if you're wanting that but the beach is just across the way and we enjoyed walking on that every morning. They had beach chairs and umbrella available to borrow. There was a fire pit and a BBQ. The parking was a little tricky, you really do need a compact car to utilize it. All in all our stay was",January 2023,Don't park on Pacific Coast Hwy right out front. One of our car was side swiped during the night....,Traveled as a couple,none,none,none,none,none,none,none,1,437
none,1 contribution,5.0 of 5 bubbles,Beso del sol,This was a fantastic stay. The parking was tight but the place was great. It was clean and well maintained and the staff was professional. The atmosphere was small but cozy.   This place is perfect as it rests basically on Huntington Beach with less then 30 min access to two amusement parks.   Thanks!,August 2022,none,Traveled with family,none,none,none,none,none,none,none,2,437
2 helpful votes,3 contributions,5.0 of 5 bubbles,Cozy and Comfortable,My trip to Beso del Sol was Great. I read other reviews and somehow my response was different.  I also read all the rules before I came as much as I could to know what were the requirements expected of me while I was there. ADULTS ONLY.... I did see that. 2 people to a room only.  I found my stay  quiet calm and just my style. The rooms were clean well supply of things needed in the kitchen and bathroom.  Great surrounding and lots to see and do during my stay there. Mindy was polite and friendly to me and my friend when we arrived.  My friend got sick and had to leave early. Mindy did come and check to see if we were OK.  I found Mindy to be a very  nice and important part of my stay there. The Housekeeper and the Maintenance man were very NICE and POLITE.,June 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,3,437
none,1 contribution,1.0 of 5 bubbles,Avoid this place,"We stay here for part of a week and were treated poorly by Mindy.  We had rented 2 rooms with one for us and one for our son and grandson.  We got a call from Minday at 9:04 pm telling us that our grandson had to leave the premises immediately.  I asked why and was told that children were not permitted at this hotel.  I told her that we would remove my son and my grandson (8 years old) in the morning.  She said now, and said there would be severe consequences if we did not get him out of the room.  Muy son had him stand outside of the door and then this is what happened.  There are cameras and flood lights that turned on and a  male voice began swearing at him and telling him to get into the car.  My son heard the profanity that was coming towards his son and told the man to",June 2022,none,none,none,none,none,none,none,none,none,4,437
3 helpful votes,11 contributions,2.0 of 5 bubbles,Just too small for a week,"The studio was clean. It was newly updated and had nice linens and supplies. However, it was just TOO tiny snd cramped for a week. Laundry room was advertised but then “temporarily” closed…note had been up for weeks it appeared. Road noise was bad all night long. Fire pit area was nice. Property manager took her time responding to needs. All the little post it notes with instructions were annoying. We would not go back, although location to beach was awesome.",January 2022,Only book if you plan to be out of your studio all the time,none,none,none,none,none,none,none,none,5,437
49 helpful votes,35 contributions,5.0 of 5 bubbles,Wonderful time at cozy Beso del Sol,"We had a lovely time at Beso del Sol which is literally a block from the beach! The condo was spotless and had a well equipped kitchen with refrigerator, microwave, 2 ring stove, coffee pot, toaster oven. Plenty of utensils.  Bathroom had plenty of towels, and starter pack of toiletries. Mindy was very friendly, great communicating with us and very accommodating about when she could come in to refresh the room. This is a condo that’s truly only meant for 2 people. Yes it’s small and cozy. If you want some space there’s a lovely lounge with television, jigsaws, books and comfortable seating. Thank you Mindy!",December 2021,none,Traveled with family,none,none,none,none,none,none,none,6,437
4 helpful votes,1 contribution,1.0 of 5 bubbles,Mindy is Terrible,"Mindy made our stay a nightmare. She invaded our space and was extremely rude. She kicked us out after accusing us of being too young and having too many people, when it was just a friend and I, both over 21.  She let herself into the room at 8am while we were asleep.  We also drove from Ohio to surf and she didn’t even allow us to bring the bords into our room to prevent them from being stolen off the roof of my car.  Additionally, when we left after just one night of being there, we recieved a disturbing phone call from Mindy regarding how we left the room not cleaned. I also realized I forgot my shoes in the room and she refused to let me in to get them when I came back.  Nice location, poor stay.",May 2021,none,Traveled with friends,none,none,none,none,none,none,none,7,437
3 helpful votes,1 contribution,2.0 of 5 bubbles,Leaving confused and frustrated,"I’m confused if the owner knows how stress and shame inducing their communication strategies are: duct taped signs telling you what not to do are so UGLY and fear-inducing. And everywhere! The binder of instructions and requirement to count every appliance and dish in the kitchen is not only a buzz kill but also fear-inducing. The expectations for washed dishes and clean towels was so unclear and unreasonable. I don’t care if it’s a private resort and not a hotel, people expect hospitality establishments to bleach their towels and take care of their dishes. We washed the dishes and counted all of them before checking out and the owner said she would charge us because the dishes were “dirty” and “wet”. What did she expect? We wanted to be sure they were all there since we already",April 2021,none,Traveled with family,none,none,none,none,none,none,none,8,437
51 helpful votes,40 contributions,3.0 of 5 bubbles,Disappointed.  The hot tub was not replaced.,"Close to the beach.  Good service.   Clean and quaint but noisy.  So disappointed the owners didn’t replace the hot tub.  Since there are no tubs the hot tub was awesome.  I wish they had told us that it was fine when we booked.  It was a magical place on the patio with the spa,  candles and  atmosphere.   I wish the owners would listen to their customers and try to make it an experience we want to come back to.",April 2021,none,Traveled with family,none,none,none,none,none,none,none,9,437
2 helpful votes,1 contribution,5.0 of 5 bubbles,Love the boutique feel of this hotel!,My boyfriend and I stayed here for Valentines day and loved it. It was very intimate and quiet. Close walk to the beach and to restaurants. Would come back here again any time. Staff was also very helpful and showed us around the hotel and told us not to be hesitant if we needed anything.,February 2019,none,none,none,none,none,none,none,none,none,10,437
