Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Best Valet,"Madi, Adani, Sofia , Cody, and Daniel, this a dream team. I asked for their names so I could share the warm welcome and service they provided for valet. My buddy and I were eating breakfast we didn’t have money to tip them we felt horrible and they were so warm. This post is not to say don’t tip them it’s to say they are good people please tip them. When I go back I’m gonna bless them huge because of their hearts !",January 2023,none,Traveled on business,none,none,none,none,none,none,none,1,137
none,none,5.0 of 5 bubbles,Amazing staycation! Hive and honey is a must,My stay at Marriott Irvine spectrum was fantastic. The text method to have my vehicle ready was amazing. Valet was super helpful. Edgar did an amazing job by loading all my belongings into my trunk. He even offered me directions. I would definitely be back and refer family and friends to stay here in the future. Front desk was amazing too because they made my check out fast and easy.,January 2023,none,Traveled as a couple,none,none,none,none,none,none,none,2,137
none,1 contribution,5.0 of 5 bubbles,Getaway,I had the best experience. My boyfriend and I were celebrating our anniversary and had very minimal plans but Edgar gave many suggestions on what to do and that made our staycation very memorable. Thank you Edgar for helping us enjoy our stay!!,January 2023,none,Traveled as a couple,none,none,none,none,none,none,none,3,137
674 helpful votes,2503 contributions,4.0 of 5 bubbles,Great Stay,"First time staying at this hotel and it was great. The location is great, right next to the Irvine Spectrum and easy freeway access. The staff were friendly and the rooms were very good (clean). Great gym. Everything new and clean (water and towels available). The starbucks in the lobby closed early a few afternoons which I didn't understand. Definitely recommend this hotel, great for vacation or business.",December 2022,none,none,none,none,none,none,none,none,none,4,137
4 helpful votes,34 contributions,3.0 of 5 bubbles,"Welcome Guests To A Raggedy ""Home""",Great location. Nice property. Attention to detail and customer service lacking. This is how they welcome guests to their rooms (see pictures) - stained towels and cushions on the window seats ripped/worn - so I got sheets to put on the couch. Called to speak with the front desk staff to get fresh towels but was cut off when speaking and still didn't get the towel sets I requested. Disrespectful!,December 2022,none,none,none,none,none,none,none,none,none,5,137
none,none,5.0 of 5 bubbles,Amazing experience !!,I just wanted to take notice of the exceptional customer service I received while on trip with my girlfriends. Edgar was super accommodating and friendly to all my requests. Quick to help and offered soo many recommendations! Thanks for the amazing experience.,December 2022,none,Traveled with friends,none,none,none,none,none,none,none,6,137
none,1 contribution,5.0 of 5 bubbles,Valet,Upon my arrival Edgar greeted me and my plus 1 like I was super star. Edgar was spectacular and very welcoming. Very polite and kind. He parked my luxury vehicle with care. Definitely recommend their services.,November 2022,none,Traveled as a couple,none,none,none,none,none,none,none,7,137
none,1 contribution,5.0 of 5 bubbles,Irvine Marriot,"I want to thank  Adani for his great service, I was able to have a great experience at this valet location. He had many cars to attend to and still was able to give attention to me and ensure I would be taken care of in a timely manner.",November 2022,none,Traveled on business,none,none,none,none,none,none,none,8,137
none,none,5.0 of 5 bubbles,Excellent Valet Service,My home was under construction for a couple of weeks and I had the pleasure of staying at the Marriott.  The hotel staff was very friendly and attentive. The best part of my stay was the valet though. There were many employees that went above and beyond to make my stay better.  Cody was excellent at providing valet services. He was always considerate of my schedule and made sure to have the car ready very quickly and ensured I never had to wait. He made my stay much easier. I would definitely stay at the Marriott again.,October 2022,none,none,none,none,none,none,none,none,none,9,137
none,none,5.0 of 5 bubbles,Valet phenomenal,"I was greeted by the very polite gentlemen , I believe his name is Edgar, he directed me around towards the hostess to get upstairs to hive & honey , the wait time was less than expected, so we were able to go upstairs & have some phenomenal sliders. I enjoyed our time upstairs. Edgar went out of his way to charge my Tesla. 10/10 will come back!",October 2022,none,Traveled with friends,none,5.0 of 5 bubbles,none,none,none,none,none,10,137
