Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,3.0 of 5 bubbles,Family Disney Holiday September 2022,"We stayed in a Family  Suite 5pax which consisted of 2x small queen beds in common room and a very small double bed in a small bedroom.  It had tea and coffee facilities, bar fridge, tv, bathroom with bath. The small bedroom did not have a tv and the air conditioner was very noisy.  The room was nice and clean, housekeeping came only  when asked not automatically every day. We made great use of the pool and outdoor seating.   Management were giving the hotel a facelift on the outside with all staff on deck, painting, tiling - whatever needed doing, Jack of all trades they were.  Breakfast was included in our tariff and was good but could do with a change in hot items every few days as scrambled eggs and sausage cooked same way was monotonous.  Next door to Denny's eatery which",September 2022,"Clean, Lovely staff, great outdoor area/pool. Breakfast a nice touch. Good 20min walk to Disney....",none,none,3.0 of 5 bubbles,none,none,none,none,none,1,373
4 helpful votes,10 contributions,4.0 of 5 bubbles,Darling little courtyard,"Family Disney trip. LOVED the courtyard, flowers, fountain and soothing music every morning at breakfast. We stayed 4 days.  Comfy room, 15 min walk to Disney park,  breakfast every morning, pool for kids,  hot tub for mom and dad, and a VERY friendly staff. I would stay here again.",July 2022,none,Traveled with family,none,none,none,none,none,none,none,2,373
65 helpful votes,48 contributions,4.0 of 5 bubbles,"Budget friendly, clean, solid location, nice staff","We put together a last minute trip to Disneyland last weekend to enjoy the return of the Main Steet Electrical Parade and stayed for the first time at Quality Inn and Suites on Harbor Blvd.  Over the years I have come to appreciate the Choice Hotels, but even so, I wondered how our room would be as we had a travel party of five. The hotel is compact and makes an L around a parking lot that features a small pool, but the rooms are incredibly well maintained, clean and effective.  Our suite comfortably fit five adults and was a quiet night after our buy time in the parks.  The beds were soft, the air conditioning spot on and the hotel serves a breakfast in the lobby for guests each morning.  We are planning on staying again.  If you want no frills, but a good, economical place to",April 2022,Some third floor rooms give you a view of the fireworks from Disney at night.,none,none,none,none,none,none,none,none,3,373
none,1 contribution,1.0 of 5 bubbles,No pool horrible stay,The pool was closed. Couldn't get a refund. Very rude front desk. The room was dirty. Never will stay here again. I just needed a pool for my kids to have something to do. Room also smelled. Very gross,February 2022,none,Traveled with family,none,none,none,none,none,none,none,4,373
60 helpful votes,82 contributions,3.0 of 5 bubbles,Very nice for level of hotel.,"I was pleasantly surprised with their hotel. The room was clean and spacious. Beds were ok, linens crisp and clean and room was appropriately furnished with a mini fridge and quiet coffee maker. Doors are very hard to open and loud. Had a patio which was nice. This hotel is about a 20-25 minute walk to the parks via Downtown Disney. Front staff is very friendly and helpful.  Held our luggage since we got in early.  Would stay here again if doing the parks with kids or friends. Not romantic so would not stay as a couple.",October 2021,none,Traveled with family,none,none,none,none,none,none,none,5,373
1 helpful vote,1 contribution,1.0 of 5 bubbles,Horrible Experience,"This place is a rip off. Disney Parks closed but they normally raise the price quite a bit March 1st. But that is because parks are open and vacations are starting. What they don’t tell you in writing or in person is that they have cut off all services. You get a room, clean it yourself, if you need anything like towels or toilet paper just ask! Been using Choice hotels for 20 years but never again. Consumer be ware, if you want to your moneys worth stay away from this place.",March 2021,"Don’t expect to be treated like a customer, you are just $$$’s to them. Could care less about you...",none,none,none,none,none,none,none,none,6,373
71 helpful votes,58 contributions,4.0 of 5 bubbles,Clean,"My husband and I snuck away for a quick trip to Disney. It happened to be the weekend that Disneyland closed down so we didn’t get to fulfill the entire trip. We opted to fly home a day early as we didn’t have much else to do in the rain, during the closures of activities. We asked one of the young men at the desk if we could check out early, and what their policy was on issuing credits for nights. (We were ok if we had to lose the last night, as it was our choice to leave early, but was curious if they had any exceptions during the pandemic time.) The first young man we spoke with told us that since we booked with another hotel site, they couldn’t do anything and to contact them. With a 4 hour wait, we were gonna just take the loss. Upon checkout the next morning, the front",March 2020,none,Traveled as a couple,I am sorry that we were unable to assist you when you first asked about your refund.  As you mentioned this pandemic was something that we were not prepared for and were unsure of the procedures that would be taking place.  Thank you for being understanding while we were able to rectify this.  I appreciate your patience and hope to see you again after all of this is over.    Stay safe and take care!,none,none,none,none,none,none,7,373
15 helpful votes,8 contributions,4.0 of 5 bubbles,Easy walk to Disney!,"For approximately $125/night, we got free breakfast, WIFI and parking for three people.  This hotel is older, but better than expected.  The room was clean and the staff was very friendly.  We didn't use the pool or hot tub, but it looked nice.  Our room was a balcony room overlooking the pool.  It was clean and very quiet and the beds were comfortable.  There was a large fridge and microwave.  The only thing lacking was an exhaust fan in the bathroom.  After three showers, it was pretty damp in there!  The walk to Disney was easy, taking only about 10-15 minutes.  The breakfast was typical hotel breakfast food - waffles, breads, yogurt, cereal, fruit, eggs and sausage.  It was the same every day.  The eating area is small, but we got a table each day.  There's also a couple of",February 2020,Ask for a room on the side overlooking the pool,none,none,none,none,none,none,none,none,8,373
76 helpful votes,164 contributions,5.0 of 5 bubbles,Well Cared for Property & Good Price,"Across the street from Disney, 12 minute walk. If going to DL, walk to Downtown Disney then take the Monorail. Reasonable price. Nice landscaping,  small pool, spa has handicapped lift. Plenty of outdoor seating. Limited parking, no room for bus or RV.  Spacious room, refrigerator, MW, in room coffee. Simple bath, very comfortable bed, plenty of pillows, USB ports in lamp.  Outside hallways, room has connecting door. Very clean, non smoking hotel. Probably older hotel but well painted and maintained. Simple hot breakfast with extra shaded seating outside, good coffee.  Rear rooms overlooking pool are very quiet, can't hear busy street out front.  Front desk friendly and efficient.",November 2019,Ask for room 116-132 or 216-232 away from street. No elevator.,none,none,none,none,none,none,none,none,9,373
25 helpful votes,22 contributions,1.0 of 5 bubbles,Disgusting and Sticky,"We arrived to hotel on Wednesday September 25th.  The outside did look somewhat weather beaten from the road.  There is also a liquor store right next door. We were greated by 2 employees, who were very pleasant and helpful. We were given the keys to our rooms.  As we walked to the room, you see ice buckets under several of the room air conditioner units.  You also smell marijuana coming from the rooms.  We went into the room and the carpet was disgusting.  It was sticky throughout.  We were not able to walk barefoot in our hotel room.   The rooms and property are extremely run down.  Rooms are small.  I paid $172 a night for room 200.  Room 200 does have 3 queen beds, 2 in the normal format and one in a room that is the size of a walk in closet.   The breakfast is scrambled",September 2019,none,none,none,none,none,none,none,none,none,10,373
