Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,none,1.0 of 5 bubbles,Thieves,"They employ thieves. Had 40 dollars go missing and to verify that I didn't just misplace, I set out another 40 and that also went missing. Also a very run down hotel, too expensive for how low quality the building is.",January 2023,none,Traveled as a couple,"Dear A6072RVevank, Thank you for providing us with your feedback. I am deeply saddened to hear that your stay with us was marred by this incident. I can assure you that we have very clear security procedures and protocols in place and so your experience leaves us incredibly concerned. Once reported, an investigation is immediately performed and the outcome relayed to you. I am sure you will agree that we made every effort to ensure a delightful stay and would be delighted to speak with regarding the above matter. We consider your opinion and feedback invaluable.  Regards, DoubleTree by Hilton Hotel Anaheim Management",1.0 of 5 bubbles,none,none,none,none,none,1,109
8 helpful votes,7 contributions,5.0 of 5 bubbles,Awesome Hotel with GREAT Service!,"I have several groups here and I cannot say enough about this hotel. First, I work with Viera Valones to book my groups and she is amazing at ensuring my groups have everything they need. She is always stopping in to make sure they have coffee and water and that the temperature for the room is perfect. She is absolutely amazing.   The Chef is great and even comes out and ensures that my group has everything the need when they order food. The food is awesome and I always eat at the hotel even though there are plenty of great restaurants in the area. ..  The rooms are always great and clean and no one in my group has complained about the rooms for any reason. They are following strict guidelines for Covid 19 and have not had any issues.",May 2021,Awesome Rooms and GREAT service!  Rooms are quieter on the higher floors.,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,2,109
71 helpful votes,48 contributions,5.0 of 5 bubbles,Great Service!,"Claudia Celia has made my stay fantastic!  1. Even with limited availability, she was able to extend my stay and keep me in the same room. 2. She helped me make copies/prints of my resume as there aren’t open business facilities. 3. Claudia provided a gracious greeting and is a great first impression each morning- a friendly face I look forward to seeing. I hope Hilton can take special care of such a great employee. Thank you.",January 2023,none,Traveled on business,"Thank you so much for recognizing the exceptional staff that you encountered while visiting! We do pride ourselves on always providing top notch exceptional service to all of our guests. It is so fantastic to hear that you were able to experience and recognize that. We would love to have you back again for another perfect experience! Regards, DoubleTree by Hilton Hotel Anaheim Management",none,none,none,none,none,none,3,109
19 helpful votes,17 contributions,5.0 of 5 bubbles,Great Disney stay,"We really enjoyed our stay here for our Disneyland vacation. There is construction happening in the lobby but it didn’t really disrupt our time. We loved the large rooms, friendly service, delicious cookies, and pool/hot tub area. Our only issue was the parking. We weren’t aware or informed that there was a parking structure adjacent to the hotel, so when we arrived back to the hotel at 11pm with sleeping kids in the car we circled the outdoor parking lot for 20 mins before I went inside to inquire about additional parking. Once they told us about the 5 story parking garage we could use it was a non-issue, I just wish they had told us about this parking option when we checked in.",December 2022,none,none,"How thrilling it was to see your rating of your stay at our hotel! I am happy it was practically perfect in every way! I am especially pleased to know you had such wonderful experiences with our hotel staff. We rely on them to help create the best experience possible, and we are elated about the positive impact this had on your visit. We will certainly recognize all the team members who contributed to give you a seamless experience. Thank you again, and we look forward to welcoming you back on your next visit.  Regards, DoubleTree by Hilton Hotel Anaheim Management",5.0 of 5 bubbles,none,none,none,none,none,4,109
none,1 contribution,1.0 of 5 bubbles,Black mold in bathroom!,My family stayed for two nights we had two rooms for a party of six both of which were not clean! In one of the bathrooms there was a lot of black mold in the shower  it was disgusting. I asked to switch rooms I was assured they would give us a new room when we came back late that night after are activities there was a new person at the front desk she had no idea we’re supposed to have a new room. There is no communication among the employees we had to Waite 30 minutes for her to get us a room. The next morning at check out there was a different employee and again he had no idea what was going on. Would not recommend 0 out of 10!,December 2022,none,none,"Thank you for your feedback.  I would like to extend to you my sincerest apology for any inconvenience you experienced during your recent stay with us. Our goal is to consistently provide extraordinary guest experiences, and I regret that we missed the mark in this effort. Your stay will be evaluated with full and intricate detail by our hotel management to prevent it from reoccurring. Naturally we aspire to deliver faultless service and I can see that there were many aspects of your stay that were truly disappointing.  I hope you can give us another chance in the future to show you how wonderful our property really is. Regards, DoubleTree by Hilton Hotel Anaheim Management",4.0 of 5 bubbles,none,none,none,none,none,5,109
none,1 contribution,5.0 of 5 bubbles,Hello Sleep. Hello Cookies!,Husband and I always get the best nights of sleep at the Double Tree Anaheim/Orange location. The City View is amazing and perfect location - walking distance to the Outlet and really good restaurants. Also close to Disneyland.  Those yummy warm cookies are an added plus! Highly recommend this location to those visiting Anaheim/Orange California.,December 2022,none,none,We cannot thank you enough for your glowing review of our property! We strive to provide excellent service and accommodations to each of our guests with hopes of surpassing all guest expectations. We always pride ourselves on being able to provide an environment in which our guests can relax and truly feel special. We thank you for your patronage and sincerely look forward to hosting you comfortably again in the not too distant future.,5.0 of 5 bubbles,none,none,none,none,none,6,109
none,1 contribution,3.0 of 5 bubbles,"A lot of construction inside hotel, very loud construction.","Hotel is doing a lot of re-model work in the common areas near the registration desk and bar area. because of this, breakfast was horrible due to very loud construction noise, sawing on metal and bagging. Looks like it will be going on for weeks or months so be aware.",December 2022,none,none,Your feedback is certainly not reflective of the experiences we strive to create and we hope you can accept our sincerest apologies. The comfort and joy of each of our guests is a top priority for everyone on our team and we regret to learn that we fell short of providing you with a perfect experience.  We only get one chance at making a wonderful first impression that reflects our legendary guest service.,4.0 of 5 bubbles,none,none,none,none,none,7,109
none,1 contribution,2.0 of 5 bubbles,You get what you pay for,"The rooms are cheap for a reason. Room smelled like Doritos, house keeping had there tv blasting. Beds are super small, and not super close to disneyland and there is no shuttle! Just not worth the money.",November 2022,none,none,"We truly appreciate your visit. We pride ourselves on offering signature experiences, so I apologize for theinconveniences you encountered.  We strive to provide excellent service and accommodations to each of our guests with hopes of surpassing all guest expectations. We’re always seeking out ways to improve our guests’ experience, so I appreciate you sharing your perspective with us. We would love nothing more than to have another chance to deliver to you a truly memorable and impeccable experience.",3.0 of 5 bubbles,none,none,none,none,none,8,109
none,9 contributions,5.0 of 5 bubbles,Value for money,"I am spending about 150 nights in SoCal and this hotel has now become my ""go to hotel"" in the area. I tried a lot of other hotels but noe stay with this one because : - very friendly, helpfull, competent and professional staff - one of the last hotel providing above average quality with reasonable value for money - good location ( 35 minutes walk to Honda Center, 15 minutes walk to Platinum Triangle, 45 minutes walk to Santa Ana Main Place ... )",November 2022,none,none,Thank you for your review. I am thrilled our team made such a positive impression during your stay with us. The guest experience is the most important aspect of a hotel stay and that can't be achieved without a passionate team! Thank you so much for your kind words. We can't wait to welcome you back!,none,none,none,none,none,none,9,109
4 helpful votes,4 contributions,3.0 of 5 bubbles,Charges,"Maybe its a California thing or a Hilton thing,  but I think its pretty cheesy to require an addition fee to park. The prices are pretty excessive already then add parking is, I wasn't overly impressed. That said, nice hotel. No refrigerator so plan accordingly!",November 2022,none,none,"Thank you for your review Keith! Our convenient location as well as impeccable service, accommodations and amenities make us a very desired hotel. Our parking rates are commensurate with those of the area hotels and are published on our website and on all the online travel platforms, such as Expedia, etc. We commiserate if this was a surprise and can understand that there would be a measure of disappointment if this were the case. Our wish is that you will stay with us several times more on your next trips. Our staff is always ready to welcome you. We like to spoil our loyal guests and we look forward to delivering unparalleled service to you.",4.0 of 5 bubbles,none,none,none,none,none,10,109
