Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,5.0 of 5 bubbles,Great staff and clean rooms……..parking was easy and it’s a quick Uber ride to Disney or another venue.  Great location.,"Great staff, good breakfast, and clean rooms.  A little noisy from the traffic but it’s a great location to Disney, baseball, or the Honda Center.  I enjoyed my stay for the value.  Its a quick Uber ride to anything. The have a fireplace in the lobby and a pool area. Good place for families",March 2023,none,Traveled with family,none,none,none,none,none,none,none,1,38
none,1 contribution,5.0 of 5 bubbles,Great hotel!!,"Great hotel! Incredibly clean, friendly and helpful staff. Stayed here for our trip to Disneyland with a short/easy 3 mile drive. Spacious room with nice features (microwave, fridge and bar sink). Would definitely stay here again and highly recommend it!",February 2023,none,none,none,none,none,none,none,none,none,2,38
4 helpful votes,25 contributions,5.0 of 5 bubbles,Met all of our needs,"Our stay at Ayers in Anaheim did not disappoint.  We were here to celebrate our daughter's graduation from Purdue University and this hotel met all of our needs.  It was our home away from home.  Rooms very clean, hot breakfast made fresh, staff was extremely friendly and helpful and loved the fireplace in the lobby.  We will stay again.",February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,3,38
none,1 contribution,4.0 of 5 bubbles,First time stay,The hotel is nice and in a great location. There are several restaurants down the road as well as a movie theatre. And Starbucks. This hotel is close to Disney land. The only issue with the room is there was a slight odor. Not sure if it was the carpet or the room had not been occupied in a while.    The breakfast offered by the hotel was ok and it offered a variety for those who needed a little something to get their day started.  Do not eat at TJ restaurant which is across the street from the hotel. The food is awful.,February 2023,none,Traveled on business,none,none,none,none,none,none,none,4,38
none,1 contribution,5.0 of 5 bubbles,Wonderful,"As always, I had a wonderful time at the Ayres Hotel Anaheim. The staff goes out of their way to make your stay pleasant. This is my go to hotel for Disneyland trips. It’s a little farther away but still super easy to get to the parks using Uber, Lyft or the city bus (the main Anaheim station is right behind the hotel). Parking is $10 per night and the only way to use the ART bus is through the “on demand” button in the “A way we go”. If that’s confusing for you the front desk staff is really helpful and will take the extra time to explain.,  The beds and rooms are spacious and very comfortable.",February 2023,none,Traveled solo,none,none,none,none,none,none,none,5,38
38 helpful votes,68 contributions,5.0 of 5 bubbles,Great location and awesome breakfast,"Breakfast was awesome (and complimentary). Location was great for attending a hockey game at the Honda Center.  Everyone at the hotel was professional, friendly and helpful.  This is the place to stay if you’re in town for a game.",February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,6,38
9 helpful votes,6 contributions,5.0 of 5 bubbles,Always Reliable,"Always friendly, clean and accomodating.  The hallways are looking a little dank but I suspect a freshing up is due soon.  I've stayed here often. I definitly will check the HONDA Center schedule next time.  The traffic control was terrible and I was stuck 2 blocks from the hotel for 30 minutes.",February 2023,none,Traveled on business,none,3.0 of 5 bubbles,none,none,none,none,none,7,38
16 helpful votes,21 contributions,5.0 of 5 bubbles,Event Lodgings,Chose this Ayres due to it's location. We attended an event nearby and it was easy to walk. We had young children with us. The staff was very friendly and the hotel was clean. It's nice that this location offers breakfast and parking as an amenity.,February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,38
none,1 contribution,5.0 of 5 bubbles,"The service from Seal Beach, Moreno Valley and Anaheim recently stayed  were very comfortable and appreciative one.","The quality and service are very consistent and excellent for vacationers. We will highly recommend your hotel for future travellers. If your guest stays over 2-3 weeks in your chain, Ayres hotel should recognize the guest in the more attention.",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,9,38
none,none,5.0 of 5 bubbles,Excellent customer service!,Very kind and customer-oriented staff. Great Manager addressing all my questions and needs quickly. Excellent breakfast and great cook. Commitment to cleanliness is obvious. Enjoyed my 3 night stay. Wonderful!,February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,10,38
