Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,1.0 of 5 bubbles,Stay away seriously,"Definitely a place to stay away from. Most definitely the worst experience. The hotel itself is old and smells like mold but thats the least of the issue we had. I booked through a third party, got to hotel to check in at 5:30, two front desk workers and very short staffed. No name tags of course, the one lady that helped us check in was unprofessional and did not even greet. Right away it was odd that she took a photocopy of ID and Credit card. Either way finished checking in, walk to elevator to head to room as soon as i walk in room i received a fraud alert charge on my credit card which i had just provided to front desk. It literally had been no more than five minutes. I quickly check charges and one charge was for hotel deposit and another for a bail company in the area.",November 2022,none,Traveled with family,none,none,none,none,none,none,none,1,206
none,none,1.0 of 5 bubbles,I wouldn’t stay here if it was free,"This hotel is terrible and deserves zero stars. Wi-Fi doesn’t work, blinds broken, broken air conditioner, and worst of all ROACHES! Do not and I repeat DO NOT STAY HERE. Not for a discount, not for free!",October 2022,Just don’t stay here,Traveled as a couple,none,3.0 of 5 bubbles,none,none,none,none,none,2,206
2 helpful votes,3 contributions,1.0 of 5 bubbles,"Please understand, it is not worth your time","I gave my credit card to the hotel clerk for  security deposit and was charged $420 of unauthorized charges. It has been three days and I have not seen a refund. I can understand mistakes happen but everything is leading to a scam. Upon  checking in, the clerk told me, your card has been declined. This is not true, my card had already been charged via agoda. I gave her a credit card for the security deposit and she charged my card $300 for the security deposit then hours later $420 for I don’t know what and when questioned about it, I’ve been told to hit wait to see the refund. I am sorry to of had to worry about this during my vacation and now still having to pay interest on suspicious charges. The note was filthy and the phone rings and rings when trying to get ahold of",October 2022,none,Traveled with family,none,none,none,none,none,none,none,3,206
1 helpful vote,1 contribution,1.0 of 5 bubbles,Not worth your money,"The place looks amazing online and sounded great for the price. We pull up it took about 30 minutes for check-in and they wanted a $300.00 deposit. If you do not check out with the they will not return that money. Be sure to check out at the front desk before 11 am. The lines always long to the front desk due to lots of complaints, water not working, facets just running and not shutting off lights not turning on You could never call the front desk because the phone doesn't even work they were actually not even plugged in. We had a focet running so loud that we were unable to sleep. To me, this place needs way better management. Close half of the hotel get one side up and going, and then close the other side when you have the other side up and going. This is not a safe place for",October 2022,none,none,none,none,none,none,none,none,none,4,206
none,none,2.0 of 5 bubbles,Basic but bearable,"We have just completed a 7nt stay here. When we checked in we were told there would be no housekeeping service at all and that some of the rooms are undergoing improvements so we might find things absent from our room - TV, phone etc  Luckily our room was missing nothing but we have overheard other guests complaining that when they got to their rooms there  was no linen? My only complaint about the room is that the floor (laminate not carpet) clearly hasn’t been cleaned well as I get black feet from walking on certain parts of it. I see no evidence of the advertised “enhanced covid measures” I booked the hotel for its excellent location and because it was cheap (we paid £650 for 7nts)  Bed is very comfy and the shower is really good. Having a separate lounge area has been great",October 2022,none,Traveled as a couple,none,4.0 of 5 bubbles,none,none,none,none,none,5,206
1 helpful vote,11 contributions,1.0 of 5 bubbles,"Cock Roaches, Green Pool, NO HOT WATER!!!!","We checked in just before 11, the person who checked us in said nothing about the boiler not working. We walked past the green pool and got to our room, unpacked, got my kids into bed, went to take a shower… no hot water!! I called and the new person (who was super nice) but still.. offered a $10 room credit or to refund the room. And said it would be fixed into after 2 pm the next day. After I made a point we were going to Disneyland in the morning she “found a room with hot water” I went to check and make sure it did.. decided to move rooms so I could shower. Well after midnight I moved me and my three kids to another room.. get ready to shower.. cock roach crawling around the bathroom floor. I called down down and they said it was the only room with hot water and I could",August 2022,none,Traveled with family,none,none,none,none,none,none,none,6,206
3 helpful votes,10 contributions,1.0 of 5 bubbles,Don’t book here HORRIBLE,"Don’t go there, shoud be a 40.—$ room not 200.—$, Dirty in every corner, badest internet, AC not working, hairdryer not working, water dropping from sealing, pools are ugly, no maintenance everywhere is something broken, elevator not working. No breakfast, no roomkeeping they say because Covid(Aug 1st/2022)☝🏻 Personal unfriendly, list goes on and on.... Cockroaches 🪳 in the room  Horrible DON‘T BOOK HERR WITH KIDS !!!!",August 2022,none,Traveled with family,none,none,none,none,none,none,none,7,206
none,2 contributions,1.0 of 5 bubbles,Beware,"The pictures are out dated ! Sheets were dirty. Duvet was dirty. Bathroom was dirty. Everthing was dirty ! All of this was discovered upon check in. We changed rooms one time, and got nothing but the same. This place is in terrible condition. We couldn't leave fast enough, and they attempted to price gouge us after only being there 1-2hrs. When confronted the staff blamed Priceline. Something tells me they pulls this often.  Beware !  P.s.  There is no Breakfast Buffet !",July 2022,Avoid this establishment.,Traveled with family,none,none,none,none,none,none,none,8,206
none,1 contribution,1.0 of 5 bubbles,Not a good hotel!!!!!,"Don’t go there, shoud be a 40.—$ room not 200.—$, Everything is so dirty… disgusting , poor internet, AC not working, fridge was leaking, hairdryer not working, water dropping from sealing, pools are so dirty and was never cleaned, no maintenance everywhere is something broken, elevator not working. No breakfast, no roomkeeping because Covid(Aug 1st/2022)☝🏻 I think they are unfriendly, list goes on and on....",July 2022,Don’t book this hotel,Traveled with family,none,none,none,none,none,none,none,9,206
13 helpful votes,28 contributions,1.0 of 5 bubbles,DON’T BOOK HERE !!!!!!,"Ugh!!Do not book here !!! It was 5 horrible stay in this hotel All in all DIRTY, unhygienic pool area, cockroaches in the room, elevator broken, unfriendly staff, air conditioning didn't work, noisy smelly rooms, no room service, bad internet, no breakfast as promised when booking, floor was repaired with tape,",August 2022,none,Traveled with family,none,none,none,none,none,none,none,10,206
none,1 contribution,1.0 of 5 bubbles,Once a beautiful hotel now a crack house,"I wish this hotel had a zero rating option! Online it currently says 3 out of 5 stars but it’s a zero in my families eyes.  I stayed at this location 8 years ago when it was a Radison, and had standards. This hotel is dirty, broken, and not worth penny pinching over. We are currently in our room, it’s 11pm, and I’m contemplating going somewhere else. It’s the middle of summer and the AC doesn’t work. We don’t have a phone in our room so we can’t connect to the front desk. I’ve tried calling on my cell but no one picks up the line. Our cabinet drawers won’t stay shut due to uneven ground, their is mold in the shower, all of the doors have broken shutters, and to top it off we even have an Oreo stuck in the shutters. Do yourself the favor and book something else. I will never be",August 2021,none,none,none,none,none,none,none,none,none,11,206
none,1 contribution,1.0 of 5 bubbles,"Dirty, no towels, not sure why it is still in business","I'm annoyed I even had to give it one out of 5.    The worst hotel we've ever stayed in.  The towel situation was bizarre, in that we would just get a small random assortment of towels, none of which were proper bath towels.  The elevators didn't work, maybe one did but we weren't going to risk using the one working elevator.  Saw a rat running around in the court yard.  The room was tired, dirty and the a/c barely worked.  It was once a brand name hotel (maybe a Radisson), not surprised it's not anymore if the brand had any standards.  We were so shocked about how bad it was when we arrived we contemplated moving hotels but it would have cost us a fortune to do so, so lesson learned.  Read the reviews, if this many are negative something must be wrong.",August 2021,none,none,none,none,none,none,none,none,none,12,206
none,1 contribution,1.0 of 5 bubbles,Find another hotel for your vacation,"Our stay at this hotel was mediocre at best. Our expectations weren’t astronomical (you get what you pay for), but the property itself was dirty, littered with trash everywhere, and several hotel basics were broken (3/4 elevators didn’t work, jacuzzi was blocked off with caution tape, ice machines didn’t work, room phone didn’t work). Our room was clean enough, was the same size as advertised, and it was a quick 10-15 minute walk to Knott’s Berry Farm. However, the bath (and pool) towels were the perfect size for my 1 year old but adults require 2-3 to dry off, and speaking of the pool, it was overtaken on 1 of our 2 day stay by a large group who took up residence for the day with a large amount of takeout food, loud music playing from portable speakers, a luggage cart filled",July 2022,none,none,none,none,none,none,none,none,none,13,206
