Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
5 helpful votes,4 contributions,4.0 of 5 bubbles,Great hotel for long term stay,The King bed suite was spacious and comfortable for 3 adults. We stayed there for 8 nights. The complimentary breakfast had good options and variety. The front staff is extremely helpful and friendly. I appreciated the free washing machines and dryers although they're old but they did the job. The hotel had many families with young kids yet was surprisingly quiet!,July 2022,none,none,none,none,none,none,none,none,none,1,335
none,1 contribution,4.0 of 5 bubbles,"Good hotel, nice staff, rooms were very nice.","We spent 1 night at the hotel, the suites were well equiped and suitable for an extended stay.  Its located away from the freeway in a area that feels very safe to stay in. It has a pool, basketball court and gym.  Honestly we would make this a regular stay except there was a bunch of people who started smoking marajuana in the basketball court and the hallway reeked of marajuana, it was pretty obvious that was going on. So we probably won't stay here again since that is allowed.",July 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,2,335
4 helpful votes,14 contributions,5.0 of 5 bubbles,High quality stay with great amenities. We spent 5 nights. Hot bfast fantastic!,"My 11 year old son and I enjoyed this hotel immensely. He said it should be a 5 star. The hot breakfast had many options and was high quality. The evening happy hour had great variety and was tasty. The pool is small but clean. Basketball court and outdoor area provide nice relaxation areas for families. Our favorite part was the ping pong table in the (free!) laundry area. We borrowed the paddles and played often! Super fun. Nice staff, too.  Pillows were high quality and comfy. The bed was a bit hard but that’s my only semi- negative aspect of the review. Satellite tv was a little glitchy. We would def stay again.  Great area close to many restaurants and stores for essentials.",June 2022,Safe area w free parking,Traveled with family,none,none,none,none,none,none,none,3,335
75 helpful votes,160 contributions,5.0 of 5 bubbles,Better than expected,"A comfortable suite with a full size fridge, microwave, dishwasher, and cooktop  was all we needed for our 4-day stay.  As a bonus, the hotel had a social in the lobby for 2 of the nights, with tasty and complementary beer and wine.  The room also included a free hot breakfast, which was far above the powdered eggs and cereal typical of hotels in this category.  Overall, I was pleasantly surprised with the cleanliness and amenities.",February 2022,"Hotel is not located on busy street, so exterior noise was not an issue",none,none,5.0 of 5 bubbles,none,none,none,none,none,4,335
76 helpful votes,77 contributions,4.0 of 5 bubbles,Great stay while relocating,"I really have no complaints about our 2wk stay. The location is fabulous - so close to multiple stores.  We really appreciated the meals - made it super easy for our life change of moving to another state. The kitchenette was sparsely outfitted but I brought some things w/ us in preparation for such. Having a full-size fridge & dishwasher was fantastic. I'm sure I could've called for additional items, but it wasn't necessary. The laundry could get a little busy, but I appreciated being able to do it on property. My girls enjoyed the hot tub every evening while we set up for sleeping. The grounds are great, as is the exercise facility.  Mimi at the front desk was incredibly helpful & so kind. I needed legal-size paper for paperwork for my daughter's new school & couldn't find it",September 2021,"Patrons w/ pets are required to stay on the 1st floor, so if you want to avoid that I'd ask...",none,none,5.0 of 5 bubbles,none,none,none,none,none,5,335
none,4 contributions,1.0 of 5 bubbles,GM gets an F,I stayed at the staybridge for almost a week. The general employees were good but from the get go I had issues with the GM understanding my reservation status that required multiple calls with customer service reps just to straighten out. It wasn't until we had the cs team call the GM directly to sort things out. It was never a pleasant experience talking with their management as I got the impression they felt higher than their customer. I requested a minor room cleaning and was told they wouldn't do it. Overall cleanliness was not bad and the general atmosphere including the other people staying here was good. Just caution you may have some problems when interfacing with their management.,August 2021,Use your GPS to find this place,Traveled on business,"Dear Prxmt, Thank you for your feedback regarding your experience with our hotel, especially management. I'm terribly sorry you feel that management wasn't pleasant and I can assure you that that's never our intention or goal. We take pride in treating each and every guest fairly and equally. I'm not sure what challenges you are referring to in particular but a ""minor room clean"" is not an issue and we would gladly honorsucv  a simple request any chance we can. Maybe it was requested after hours when staff is not available or its  COVID related as we are not entering guests rooms daily for the safety of our guests and staff. We are certainly not ""higher"" than our customers. that goes against our principles as hotel professionals and if any one on our team felt that way, we would recommend a different line of work to those individuals right away. We will take you comments and share them as a team and look for areas to improve.  Thank You,",none,none,none,none,none,none,6,335
128 helpful votes,119 contributions,5.0 of 5 bubbles,Crowded and a little noisy but a decent option for the area,Stayed over a Thursday night on a free night award. The hotel kindly upgraded us from a studio to a one bedroom suite due to our Spire status.  It was very crowded and almost fully booked. There was a team of student athletes checking in ahead of me and there was only one person manning the front desk in the evening so there was a bit of a wait. The sports team was very loud but thankfully we were not assigned a room near them. We were on the ground floor in the East side (I think that's where many people with pets are assigned) since we had our dog with us ($75 fee). FYI - there are waste bag stations in the parking lot and some grassy patches that run along the sidewalk on the North side of the hotel.  The room had very dated decor but was surprisingly clean. Even before,July 2021,none,none,none,none,none,none,none,none,none,7,335
20 helpful votes,12 contributions,5.0 of 5 bubbles,Excellent Hotel for Families and Groups,"My family and I stayed at this hotel with another 15 families for a youth sports tournament. This is a great hotel for families and groups. We booked a two bedroom suite with a one queen bed in one and two more the other bedroom. The suite had a living/dining room area with a kitchenette which has a full-size refrigerator, an electric stove-top with two burners, a microwave and a dishwasher.  The staff was very friendly and helpful. Whether we needed bucket-loads of ice for the coolers, reserving the BBQ area in the courtyard for dinner, hooking up a laptop to the TVs in the dining area to review games, etc. everything we asked for we received.  Breakfast is included and so is a manager's dinner Monday through Thursday.  We will definitely come back.",July 2021,none,none,none,none,none,none,none,none,none,8,335
3 helpful votes,16 contributions,1.0 of 5 bubbles,Do not stay!,"Be careful not to book through CCI/Getaroom/Guestreservations as this company is a big money grab. However, Staybridge seems content to work with them. TripAdvisor reviews show up on the Getaroom site, so here I am. This hotel and Getaroom worked together to bait and switch my family. Good price, HUGE fees, downgraded room to one bed instead of three. Staybridge refused to refund or give me the right room. So did Getaroom until I reviewed them online. Issued a refund (we will see if I get it) but started emailing to tell me to change my rating. Absolutely not. Staybridge Lake Forest plays a mean game of “Who? Me?” but then said they could give me the room I had reserved (which she previously said was sold out) only if I cancelled with the third party and rebooked with them at",July 2021,none,Traveled with family,"Dear MomWantsaCleanRoom, Thanks yo for taking the time to write a review.we take our guests comments and feedback serious and will share with our team to help us be better at taking care of our guest. I truly understand your frustration in the situation that happened with your reservation. unfortunately, the reservation you booked with the third party company and the reservations sent to us was not the same. We made the reservation(system generated by your third party supplier) based on what was sent to us. We also were sold out on the night of your arrival so we had no recourse but to offer you the room that was booked for you by the third party. of course if we had the room you needed available, we would have help find a solution that would have gotten you the room type you were expecting. We try our best to provide a great experience for every guest and this was one of those situations where there was absolutely nothing we could do about the room the booked between you and the third party agency. ""the right room"" simply wasn't available as an option due to being sold out. I'm also sorry that the company you booked with wouldn't help accommodate you if a larger room was needed as we tried to help by cancelling the reservation which will allow them to book you elsewhere that had the room type you needed. I would love for you to give us another try... book with us directly and i'll personally make sure yo have everything you need leading up to your arrival. If you would like to stay again and get the correct experience, please contact m and i'll work out dates thats best for you and we have the availability.  Take Care, Rodd Smith",none,none,none,none,none,none,9,335
4 helpful votes,16 contributions,5.0 of 5 bubbles,"Lots of room to sleep, prepare food and relax","This place appeared to be in a business park area for folks staying for more then a few days. We had gone to Laguna Beach and couldn't afford a room in that town. This was a short 20 minute drive from there. How nice and roomy. We had a full sized fridge, so there was no wondering how to fit our cooler food in the fridge. Thank for the free water bottles. We didn't use the coffee maker since the package makes 4 cups and my husband would only drink 1. The shower door slid open effortlessly. Everything felt clean. I like that the beds are placed away from the door so you're less likely to hear hallway noise.",April 2021,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,10,335
