Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,1.0 of 5 bubbles,Colony inn,This place is trash. When we arrived the bathroom door knob was broken and my husband and nephew got locked inside. Security had to kick door in to fix doorknob. Door still not fully close after. Very disappointed and had to pay a $100.00 deposit at the beginning of our stay. Staff did not speak English very well. Wi-Fi was spotty. Beds were very uncomfortable. Do not book a room here ever. Very disappointed for how I was charged.,October 2022,none,Traveled with family,Thank you for your feedback and for choosing to stay at our hotel. We apologize your stay was less than perfect. Your experience is not representative of our usual performance. We would like to regain your trust and hope to serve you again in the future.,none,none,none,none,none,none,1,118
none,2 contributions,2.0 of 5 bubbles,Be advised,"We are a family and booked this location because it offered free breakfast.  They no longer serve breakfast so it's false advertisement. They said because of covid they stopped,  yet everything is open again.  This was the reason we picked this location.  They need to remove that from their website along with the jacuzzi since it's cold. Also,  lots of sketchy people walking and hanging around the parking lot.  Rooms are good for a motel",May 2022,none,Traveled with family,Thank you for your review-we apologize for the miss-communication regarding breakfast. We hope to welcome you back in the future for a better experience.,none,none,none,none,none,none,2,118
1 helpful vote,20 contributions,1.0 of 5 bubbles,Colony of Cockroaches Inn,"Booked a night here because it was close to knotts berry farm.  Huge mistake.  I booked on hotels.com, so room was paid for. I show up and they demand a cash deposit - never seen this before. I go to the room, and see cockroaches all over.  Some smashed to the floor, so they've been walked over.  Walls were dirty too, but who cares - i wasn't staying in this disgusting place. I walked back to the office and told them it was disgusting and i was leaving.  The lady said it was nonrefundable.  I told her i would do a charge back on my credit card.  I am also reporting to the health department.  Don't think about staying in this dump!",January 2022,none,Traveled with family,Thank you for your feedback and for choosing to stay at our hotel. We apologize your stay was less than perfect. Your experience is not representative of our usual performance We would like to regain your trust and hope to serve you again in the future.,none,none,none,none,none,none,3,118
6 helpful votes,33 contributions,1.0 of 5 bubbles,Wouldn't allow my worst enemy to stay here!,As a general rule I try to find positive things to add to a review. I couldn't find anything positive to say about this place. Very unsafe feeling No parking. All parking spots were filled. Had to wait over an hour until someone left. Checked in late. Hotel clerk was barely awake and didn't speak much English.  Bed was thin and hard. Not comfortable. TV did not work. No wifi,August 2021,none,none,"Thank you for being our guest. We apologize for the parking issue you experienced, along with the amenities in your room. Appropriate action has been taken to ensure this is not repeated. We hope you will visit us again soon.",none,none,none,none,none,none,4,118
34 helpful votes,21 contributions,5.0 of 5 bubbles,Budget Savvy Room,"This is my 3rd time staying here, I love the Colony Inn. Great location close to Knotts Berry Farm. It is a budget hotel no frills. Rate includes a Continental Breakfast. The room is always clean.  One of my rules of travel is know where you are staying, This isn't the Ritz so don't expect a bellman. 24 hour housekeeping or full breakfast. It is a clean room with a tv good service and a carb fest. Walk next door to the gas station and buy good coffee  or wait until you get to knotts and get a starbucks.",January 2020,none,none,It is a pleasure to read your fantastic review of the Colony Inn. We are thrilled that you enjoyed our your stay as well as our convenient location. Thank you for your support and we look forward to your next visit with us.,none,none,none,none,none,none,5,118
5 helpful votes,3 contributions,3.0 of 5 bubbles,Ummm,"The room is Okay  Wanted to check in early ,should have ask &  I would have paid thats was bad on my part but also wasn't inform  its outdated but it was clean, Breakfast not the greatest but okay , but I felt the location  to Knotts was good",October 2019,none,none,"Thank you for making the Colony Inn a part of your travel plans. We apologize that you we're unhappy with your stay and you felt our facility is outdated, but clean and our breakfast offerings were okay. We appreciate you highlighting our location and we look forward to your next visit next time your in our area.",none,none,none,none,none,none,6,118
28 helpful votes,29 contributions,4.0 of 5 bubbles,Perfect for short visits,"The staff was friendly and attentative to your needs. You get what you paid for. Got it for knotts berry farm. You literally walk across the street and you're there. Overall, the hotel was clean and provided what we needed for the short two days.",October 2019,none,Traveled with family,"Thank you for choosing the Colony Inn and sharing your great experience. We are happy you were impressed with all our service and facilities. It was a pleasure having you as our guest, and we look forward to hosting you again soon.",none,none,none,none,none,none,7,118
2 helpful votes,2 contributions,5.0 of 5 bubbles,"no complaints, basic clean room","I have to say my experience was quite nice.  I stayed in room 203, and it smelled just fine.  I find most motels can't keep the cigarette smoke out but this room was very nice.  Beds were comfortable.  Outside noise was not noticeable.  I slept through breakfast, but the coffee was fine.  The staff was friendly, the internet worked.  I did have to park several rooms away when I came back late, but was able to move my car closer the following morning to load it up.  Also, when I arrived before 9a to drop off bags before check-in, they said they has a room available and I could move in early.",August 2019,"203 smelled good, was close to the office, and not far from breakfast.",none,We appreciate your recommendations! Thank you for your valued business and we look forward to your next stay with us.,none,none,none,none,none,none,8,118
60 helpful votes,33 contributions,1.0 of 5 bubbles,NO NO NO  STAY AWAY!!!,"This place is a dump.  I am so sorry I exposed my children to this place.  The rooms are shabby, beds are thin and worn, very uncomfortable, telephone to call front desk didn't work, the tv in the bedroom was an old tv bad picture and remote didn't work.  The breakfast is horrible, the coffee is simply yucky!  The water went cold the second morning, I let the front desk know, front desk person came in to check the water, turned on the water for a while and said it was not.  It wasn't I ran after him and he told me its hot.  The third morning the water is still cold, went back to the front desk, they said maintenance will look at it.  Was told water heater was unplugged, WHAT?  anyway had cold showers for the rest of the week.   Parking was also an issue, looks like people gather",May 2019,none,none,"Thank you for leaving your feedback in regards to your stay at the Colony Inn Buena Park, Ca. It is disheartening to read that we did not live up to our usual standards, and we are truly sorry your stay was less than satisfactory. We are taking appropriate steps to ensure future guests do not encounter the same issues. We hope you will accept our apologies and consider giving us another chance to show you the outstanding service that we typically provide.",none,none,none,none,none,none,9,118
13 helpful votes,51 contributions,1.0 of 5 bubbles,What a Horrible Place,This motel was close to Knotts Berry Farm but terrible. The room was filthy and the couch was full of dirt. Don't go. They claim a breakfast but nothing worth eating. STAY AWAY!!!! Not with the price. Find another one close by.,October 2018,none,Traveled as a couple,Thank you for taking the time to share your review. If your not satisfied with your room please request another one. We are more than happy to accommodate you with a different room. Thank you for your business.,none,none,none,none,none,none,10,118
4 helpful votes,39 contributions,3.0 of 5 bubbles,Ok,"I was meeting friends at Knott’s Berry Farm and the motel is right across the street, and has a Walgreens and restaurants close to it, which was convenient.  The room smelled of cigarette smoke and it didn’t feel too safe when I opened the window as it backed onto a residential area.  Used the laundry which was fine (two washers, one dryer) but take quarters as the front desk had none and I had to walk to Walgreens to get change. Free breakfast was ok - toast, muffins and cereal.",October 2018,none,none,"Thank you Rob for being our recent guest at the Colony Inn Buena Park, Ca. We appreciate your comments and we're glad our location was good for your plans. We have made notes and will be taking care of the smell of smoke you experienced in your room. Please accept our apology. We hope that you will be returning again in the future on your next visit to Buena Park.",none,none,none,none,none,none,11,118
36 helpful votes,31 contributions,1.0 of 5 bubbles,Beyond old,this motel was super dirty and old. Super expensive for what you get. The ” continental breakfast ” was a joke. It was just simply old tiny muffins. Front desk attended was super rude. I just simply had a bad experience.,October 2018,none,none,"Adriana E, thank you for making the Colony Inn a part of your travel plans. Please accept our apology for your unpleasant stay. I have noted your comments and will be taking appropriate action to prevent these issues for our future guest. Thank you for your business.",none,none,none,none,none,none,12,118
35 helpful votes,21 contributions,3.0 of 5 bubbles,Economic Hotel,"I stayed here for 11 days in March, the hotel is within walking distance to Knotts berry farm, there's plenty of car parking space, with a reasonable sized pool area. The staff were friendly and helpful. The rooms are your basic 2 star rooms, with a fridge microwave and coffee making facilities, the TV has limited channels. There's free WiFi and a free continental breakfast. Overall its what you'd expect from a 2 star hotel",March 2018,none,none,"Thank you very much for taking the time to share your experience at The Colony Inn, Buena Park, Ca. We take pride in our customer service and hospitality and we want every stay to be a pleasant one. Thank you for your business and please come back again on your next visit to Buena Park Ca.",none,none,none,none,none,none,13,118
none,1 contribution,5.0 of 5 bubbles,Me i me,"I like this place! big room s, nice front decks and clean place. And the maids are helpful ..great for couples and family's and they have free breakfast and coffee all day long.refrigerator and microwave in your room.",April 2018,none,none,none,none,none,none,none,none,none,14,118
7 helpful votes,22 contributions,4.0 of 5 bubbles,Close to Knotts Berry Farm,"This motel is a nice place to stay if your going to Knotts Berry Farm or in my case Knotts Scary Farm. There was a really nice front desk person, the only thing I found wrong in my room was the walls were a little dirty and there were dirt marks on the door jam in the bathroom, when I told the front desk person he stated he could move me to another room and he would check into how the room was cleaned and would let the owners know how the room was taken care of and the problem would be taken care of. The property was very clean and it has a pool if you go in the summer. There is a Walgreens right next door if you forgot something at home.",October 2017,none,none,none,none,none,none,none,none,none,15,118
72 helpful votes,70 contributions,2.0 of 5 bubbles,Below average,"The price was good, but that's the few positive things about this place. The bathtub had ants. The faucet was leaking. The safety latch was broken. The curtains covered the AC unit so we had to use shoes to hold the curtains. The location appeared safe. It's a bit run down. The room was big. The breakfast was limited. Their was no decaffeinated coffee. Another positive is it is right next to Knott's Berry Farm. I did tell the front desk about the ants and leaky faucet. I doubt we will return.",September 2017,none,none,none,none,none,none,none,none,none,16,118
4 helpful votes,6 contributions,2.0 of 5 bubbles,Gross and disappointing.,"lumps in mattress, paint peeling on door, visible filth on baseboard and corner, splatters on walls, gouged toilet seat, no iron, expect you to plunge plugged toilet, breakfast is cold cereal and toast with thick syrup for juice. well worth to stay anywhere else. The man who checked us in was nice, the man on Wednesday morning was a rude jerk. The only positive about this place is free parking. DO NOT ruin your vacation by staying here. You will hardly sleep.",June 2017,none,none,none,none,none,none,none,none,none,17,118
3 helpful votes,15 contributions,3.0 of 5 bubbles,Family Suite,We stayed in the family suite and it was clean.  A few minor repairs needed like the toilet seat was cracked and one of the dresser drawers was broken.  They didn't really offer a breakfast except I believe juice and toast.  There might have been more but I got there a little late.  Staff was friendly and helpful.  Location is wonderful it's directly across the street and a five minute walk to the Knotts Market Place.,June 2017,none,none,none,none,none,none,none,none,none,18,118
40 helpful votes,137 contributions,2.0 of 5 bubbles,Expensive & over rated,In my opinion this motel is not the best. The only thing it has going for it is it is right across the street from Knottsberry farm. When we first arrived the room that we were in the air conditioning did not work and it was quite warm. So they moved us to another room. In the second room a couple of lightbulbs are out and the faucet in the sink did not work correctly. In fact it hardly worked at all. They have a continental breakfast however when we went down for the breakfast at 8:50 we were told that it was closed for the day. In my opinion these rooms are quite expensive for what you get. The rooms are very outdated. They're OK but they could be a little bit cleaner.,May 2017,none,none,none,none,none,none,none,none,none,19,118
6 helpful votes,16 contributions,1.0 of 5 bubbles,Nasty hotel next to Knotts Berry Farm,"The floors in this place were very dirty, blood drops, dead bugs on the bathroom  floors. There was a roll of toilet paper on the tank of the toilet with poop on it and there was poop on the outside of the toilet bowl. The fan in the bed room was so out of balance it was to scary to use. Also in the bed room there was dust  /cob webs more than a foot long. while watching tv in bed you have to move every three minutes or the lights turn off  they are on motion sensor. The mounting plates were on the wall for a iron and a vanity mirror but both were missing. The sink faucet would not shut off. For breakfast there was rotten cheese and blueberry muffins.  ONLY possitive Free parking and right across from Knotts Berry Farm.",April 2017,none,none,none,none,none,none,none,none,none,20,118
2 helpful votes,6 contributions,1.0 of 5 bubbles,Never again,"The beds were clean and the tub was clean . The walls and floor were dirty . It's close to knotts . The A/C worked . The pool is not heated . There is no hot tub , they said it's a kiddie pool . They added a pitcher of water to the milk , in the breakfast room . They have wifi but the passcode doesn't work . The police department showed up banging on our door at 11 pm because someone called in and said they heard someone screaming , help me , from our room . It wasn't us. There isn't enough hot water for everyone to shower . It's a cheap hotel , I won't go back again .",April 2017,none,none,none,none,none,none,none,none,none,21,118
