Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,13 contributions,5.0 of 5 bubbles,Charming cottage on flower filled patio,The cottage was charming and comfortable the kitchen was well equipped for making breakfast or lunch. The courtyard with a wishing well was filled with flowers. Only drawback was the steep steps that led to the cottages. The staff responded quickly to our requests,February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,1,402
4 helpful votes,5 contributions,5.0 of 5 bubbles,Wonderful get away to another time!,"We loved staying in our little cottage, in the heart of Laguna Beach. The location is wonderful, the property was clean and beautiful. All the little details in the cottage to ensure the historical elements is so amazing. The bed was also comfy, and we loved sitting out on our own private patio in the afternoon to read. This is a true hidden gem in a place with INSANE nightly rates for hotels and resorts. This was better then staying at a resort in my opinion - we saved A LOT of $$, but also having the flexiblity to make our own meals if we wanted to was great, and having a fireplace in the living room was also a plus. Wonderful stay, we will definitely be back!",February 2023,none,none,none,none,none,none,none,none,none,2,402
5 helpful votes,28 contributions,2.0 of 5 bubbles,Not my cup of tea,"We missed our first night because of bad weather, arrived the following day. The outdoors were very pretty. However, when we opened the door, there was a stagnant smell, like it hasn't been aired out in a long time. The smell of old furniture. It was very unpleasant.  We tried to air it out but that didn't help. I think the cottages need some serious overhaul. When it is stated that ""the cottages capture the original charm"", to me it seemed that they were just old buildings with old furniture.  Many people might enjoy this kind of ""charm"", judging by so many positive reviews,  but to us it was very unpleasant, so much so, that we didn't even stay the second night and drove home in the rain.",January 2023,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,3,402
4 helpful votes,16 contributions,5.0 of 5 bubbles,What a find!,"Lovely cottages in a beautiful and quiet setting.  We loved our stay in the Blue Cottage. My favorite  things about the cottage were the comfort, the clean fresh sheets and towels , and the helpful employees. I had a bit of trouble with the steep stairs from the parking lot to the cottage, but I am 80 years old. Would love to stay again in this beautiful location.",December 2022,All 4 cottages are about the same. Choose the color you like.,none,none,5.0 of 5 bubbles,none,none,none,none,none,4,402
none,none,5.0 of 5 bubbles,Family Fairytale,"Absolutely gorgeous, like stepping into a collection of fairytale cottages! Immaculate, very comfortable, well stocked kitchen, fully fenced and a very large laundry room rounded out the amenities, plus a communal grill and private BBQ. All within walking distance of downtown Laguna and the beach. Perfect!",November 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,5,402
1 helpful vote,3 contributions,4.0 of 5 bubbles,Would stay again,"Cottage is very nice, great location, easy to walk to the beach, only a few blocks away but up hill on return. Only a few small things I wish the unit provided: basic kitchen salt/pepper, pam spray, sponge for cleaning dishes, kitchen towels, oven mit. Bathroom needs larger shampoo/conditioner containers. Checking out details should also be provided. Overall it was great, clean and quiet. Parking on the hill was weird but Saturday we parked in back parking lot.",May 2022,We stayed in the Red cottage.,none,none,5.0 of 5 bubbles,none,none,none,none,none,6,402
58 helpful votes,49 contributions,5.0 of 5 bubbles,a (truly) hidden gem,"This property is well hidden behind ornate wooden doors - you'd miss it if you didn't know where to look.  We loved staying in the Green Cottage - the cottages are adorable and provide way more space than a hotel room.  We enjoyed having the living room as well as the kitchen (two burners, microwave and toaster oven plus full-size refrigerator - not a ""full"" kitchen in the American style but plenty adequate for simple meals and adequately stocked with dishes, pots/pans and utensils).  The Green cottage has an especially big and very private patio, including gas grill.  Great shower, hot water, and water pressure.  We found the cottage to be very clean and comfortable in every way - including heat, (a.c. available, not that we needed it in April),  ceiling fans, fans, extra",April 2022,none,none,none,none,none,none,none,none,none,7,402
2 helpful votes,5 contributions,4.0 of 5 bubbles,Cozy 30's-style hideaway,"Our studio apartment was compact but well-furnished and comfortable. A brick-lined walkway led past lush plantings of cacti and flowers through an upper courtyard— and then to a private lower courtyard with Adirondack  chairs, loungers, and a barbecue, all on a well-trimmed lawn. A hidden, ""secret garden"" style gate led out toward the street and then a few minutes' walk to the beach or downtown. All in all, a very quiet, pretty, and relaxing place.",February 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,402
3 helpful votes,1 contribution,3.0 of 5 bubbles,A beautiful  property in slow decline,"This was our fourth visit over the past six years.  We still love this place, but sadly, our favorite Blue Cottage is falling into disrepair.  Sections of plaster are starting to pull away from the walls and ceilings.  There was no protective fireplace screen.  A large picture that was hanging in the bedroom was missing, revealing only a couple screws and the dusty outline of the frame.  There was only one hanger in the closet.  Alarmingly, the electrical outlet behind the bed was completely exposed from the boxspring repeatedly smashing into the protruding plugs.  In the properties defense, this was immediately corrected upon my request with a new wall plate and an extension cord with a 90-degree bend.  It is clear however, that this repair was not completed by a licensed",December 2021,none,none,none,none,none,none,none,none,none,9,402
3 helpful votes,1 contribution,3.0 of 5 bubbles,"Great Location, Poor Service","We arrived at the Red Cottage and found the door combination did not work.  Txt and Voice Messages sent to the manager went unanswered.  We found a way in to the cottage, finally, and txt'd the manager to call us in the morning to resolve the entry malfunction.  No call - no txt - no contact.  The door combination worked the next day, but the night before was extremely trying and frustrating.  No response from the manager - at all.",July 2021,none,none,none,none,none,none,none,none,none,10,402
4 helpful votes,3 contributions,5.0 of 5 bubbles,"Wonderful, Quiet Spot","We loved this spot for our week visiting family in the area.  Neil was very responsive if anything was needed.  It is a great option if you appreciate having a kitchen and separate living area.  It is also quite an experience to stay in a historic and charming cottage.   The location is just off the crowded area, but still a very close walk to downtown and the beaches.  We will be back!",June 2021,none,none,none,none,none,none,none,none,none,11,402
2 helpful votes,2 contributions,5.0 of 5 bubbles,Peaceful and perfect getaway,"I stayed a week in the Blue Cottage as a solo traveler and it was a perfect stay. There were so many details that I loved about staying here-  the huge outdoor space and the beautiful flowers and fountain, the comfortable bed, and the easy to work fireplace (perfect for California nights). I particularly enjoying opening the huge windows which made the space feel very indoor/outdoor. Owner was very communicative, parking was easy, tons of comfy towels for the bath and beach. Very safe and quiet location, right by Laguna High School. Would love to stay here again!",February 2021,none,none,none,none,none,none,none,none,none,12,402
27 helpful votes,12 contributions,5.0 of 5 bubbles,Great Week in Yellow Cottage,"Wonderful get away in the middle of the pandemic. Private and quaint. All you need  is provided. Including parking. Buy groceries and stay put or its an easy walk to town or the beach (uphill coming back to the cottage). Bring your own beach gear (chairs, towels, etc). Secure gate codes for check in. Would definitely book again.",September 2020,none,none,none,none,none,none,none,none,none,13,402
5 helpful votes,6 contributions,2.0 of 5 bubbles,Property has gone downhill,"We are sad to have to share that Manzanita cottages has gone downhill since our past visits. Mold all over the bathroom ceilings, holes in the wood floors, door handles coming unattached — and a live mouse showed up in the kitchen! ( photos attached of all, except the mouse who quickly ran back into the recesses of a cabinet space). The great reviews from years past were under previous management when we visited back in 2016 and 2018 the property was wonderfully cared for and a pure delight to visit. In fact, we considered the cottages to be one of our most beloved getaways until this recent stay. As a reviewer in Nov of 2019 mentioned, the cottage has not been taken care of as it once was since a bigger hotel company bought the property.  We truly hope they will come to their",August 2020,none,none,none,none,none,none,none,none,none,14,402
14 helpful votes,7 contributions,5.0 of 5 bubbles,Cute and Quiet Getaway,These cottages are so adorable - quaint and charming in a quiet neighborhood. We stayed in the Yellow Cottage and enjoyed the private patio for a morning workout and afternoon reading hangout. The location is within walking distance to the beach and lots of shopping and restaurants. Loved our stay!,August 2020,none,none,none,none,none,none,none,none,none,15,402
2 helpful votes,1 contribution,4.0 of 5 bubbles,Great experience,"We stayed 4 days and was a delight. We would go back. Best Shower i have ever experienced. Very clean and soft pillows. Laundry great, Easy walking to beach and a beautiful sunset. Shopping and many great restaurants. beach.",January 2020,none,none,none,none,none,none,none,none,none,16,402
137 helpful votes,330 contributions,4.0 of 5 bubbles,Fun Find,"Fun, well maintained cottages conveniently located within walking distance of many food and service options. Cottages/studio are nicely appointed with kitchenettes and have pretty much everything you need to prepare a simple meal.   Stayed here while attending the Pageant which is about a 15 minute walk away.   Small lapses in attention to detail. The studio kitchen had only one coffee cup and wine glass, and did not have a welcome binder. No biggie, just a comment.   Management very responsive via text.   Pricing on the high side for our accommodation budget but worth it considering the fun factor.",July 2019,none,none,none,none,none,none,none,none,none,17,402
2 helpful votes,1 contribution,5.0 of 5 bubbles,A wonderful place to stay!,"A wonderful place to stay, great location for walking into town or the beach. The cottages are roomy and very comfortable. This is our third visit and it will not be our last. We have stayed in the Blue and yellow cottages as well as the studio and all three have been delightful, though our favorite is the blue cottage. The grounds are beautiful with lent of outdoor furniture and tables for outdoor use. The staff is very welcoming and very helpful. We do a lot of traveling and visit and  Manzanita Cottages is one of our favorite places to stay.",June 2019,none,none,none,none,none,none,none,none,none,18,402
9 helpful votes,3 contributions,1.0 of 5 bubbles,Much has changed,"I went back and forth deciding if I should post this, but since I've left 2 FIVE star reviews in the past I need to.  EXTREMELY disappointed in the blue cottage this trip.  Walls with patched up paint, broken blinds dirty curtain in the living room, ceiling peeling, a hole in the bedroom wall where a curtain rod was misplaced.  Even their upgraded bedding was gone.  I took pictures and send them to the property manager.  We have stayed here for many years and feel SAD seeing how rundown the property has become.  The attention to detail is no longer there.  After so many years we won't be going back.  The property not worth the current price point.  So very very disappointed.",May 2019,none,none,none,none,none,none,none,none,none,19,402
none,3 contributions,5.0 of 5 bubbles,perfect location for Laguna Beach,"quiet group of cottages, with private deck and garden for each cottage, fireplace, BBQ, and privacy were super. Short walk to the beach and shopping. Short walk to Ralphs grocery store. Will definitely stay here again.",November 2018,none,none,none,none,none,none,none,none,none,20,402
2 helpful votes,12 contributions,5.0 of 5 bubbles,Authentic Laguna Beach Experience,"Laguna Beach has always had a certain aura, a feel to it, that is charming and unique.  The many Arts and Crafts bungalows and cottages that dot the neighborhoods of Laguna are part of its charm, and the Manzanita Cottages embody this pleasing, old fashioned beach town spirit.   Built in traditional old Southern California fashion around a central well, now a fountain, the cottages are perfect examples of Arts and Crafts architecture, with many lovely small architectural details.  I stayed in the beautiful Red Cottage.  It was clean, well-decorated in a way that did not detract from the early 20th Century style of the building, and very quiet at night.  The pretty and well kept little garden and fountain were lovely surprises.  At night, I could hear the waves crashing during",October 2018,none,none,none,none,none,none,none,none,none,21,402
3 helpful votes,5 contributions,5.0 of 5 bubbles,Great Fun,"We spent a four days at the Manzanita Cottages in Laguna Beach.  We were staying in the Yellow Cottage.  We loved the place - no disappointments at all.  The bathroom is quite small so if you expect or need a large modern one, this is not the place for you.  BUT if you love vintage and a taste of old California, then I recommend staying there.  We enjoyed sitting out in the garden on a sunny morning having coffee or with a glass of wine in the late afternoon.  We were able to walk everywhere in town.  The bed and furnishings were quite comfortable.  We will be back soon.",October 2018,none,none,none,none,none,none,none,none,none,22,402
16 helpful votes,49 contributions,1.0 of 5 bubbles,Most Unfreindly Person EVER!,"I did not stay at this hotel. I called and wanted to make a reservation. My only question was if they had air conditioning as this is very important to me in July. I was told that they have some portable air coolers. I asked what that was? She was entirely rude to me and in a tone that indicated I was annoying the hell out of her, she said I should go somewhere else! No explanation, No apologetic attitude, just ‘You should go somewhere else’! I was astonished. I didn’t deserve, nor appreciate the rudeness of attitude. Although they look quaint, I will stay away. Attitude is everything.",July 2018,none,none,none,none,none,none,none,none,none,23,402
2 helpful votes,19 contributions,5.0 of 5 bubbles,Cute and cozy,We met some friends here for the third time.  The location is great and most everything is in walking distance.  We love the courtyard and sat outside there in the morning and happy hour time with our friends.  The blue cottage has a lovely private patio but the communal patio/grill area is also quite nice  and secluded.  The air conditioning was SO appreciated this visit because of the weather. Very clean and comfortable bed. We will definitely be back again!,August 2018,none,none,none,none,none,none,none,none,none,24,402
