Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,5.0 of 5 bubbles,Kudos to Jennifer,5 star property and service!  The highlight was Jennifer at the front desk….one of the friendliest and most helpful employees I’ve ever experienced at a Marriott property….and I stay at a lot of them—,February 2023,none,Traveled solo,"Thank you for the fantastic review, spomeroy924!  It's outstanding your time at Fullerton Marriott at California State University was so amazing. We love sharing our excellent service with each person who walks through our door. It's team members like Jennifer who ensure our guests are getting the best level of service. That's what we like to see!  We can't wait until your next visit so we can once again share our high-caliber service with you.",none,none,none,none,none,none,1,221
none,1 contribution,5.0 of 5 bubbles,Great experience,I had the best time! Amy was so helpful and went above and beyond! She has amazing customer service! The room was extremely clean. The beds were very comfortable.the bathrooms were very clean too! I will be staying there again!,February 2023,none,Traveled with friends,"Thanks for the review! We pride ourselves on providing excellent customer service, and we are thrilled to hear that Amy went above and beyond to make your stay a pleasant one. We also appreciate your feedback about the cleanliness of the room and beds as well as the bathrooms. We strive to ensure that all of our rooms are spotless and comfortable for our guests. We are glad to hear that you had a great time with us and we hope that you will choose to stay with us again in the future. Thank you for taking the time to share your experience with us and we look forward to seeing you again soon at Fullerton Marriott at California State University.",none,none,none,none,none,none,2,221
none,2 contributions,5.0 of 5 bubbles,Life Savior,"I was staying in Fullerton/Anaheim for work and my company booked my stay at a hotel incorrectly. I was suppose to have a room from Thursday-Sunday. Unfortunately I had to checkout Saturday morning. All morning I was panicking. Thankfully I called Fullerton Marriott at California State University and they were able to get me in a beautiful room asap. I spoke to Amy at the front desk over the phone and she was very helpful. Once I arrived, Amy checked me and gave me a room. The room and accommodations are way better than the place my company booked for me. Fullerton Marriott at CSU has a restaurant, bar. There are also many restaurants across the street and shopping. Highly recommend this hotel and thank you Amy!!",February 2023,none,Traveled on business,"Thanks for sharing this lovely review, RealPatrickThornton!  We're thrilled to hear you enjoyed your stay at Fullerton Marriott at California State University. It's our pleasure to accommodate you and we appreciate your praise. Amy is an excellent member of our team. She always goes above and beyond for our guests. You can see why we love having her here so much! We're also glad to hear that you loved our beautiful accommodations and convenient location. That's what we like to see!  We're looking forward to sharing another amazing experience with you soon. Have a beautiful day!",none,none,none,none,none,none,3,221
none,1 contribution,5.0 of 5 bubbles,Home away from home,"I have been coming to the same Marriott for work every week for 1 or 2 nights for the past 3 years, including Covid, when I might have been one of 3 people here.   I have always been treated so well here, especially by Gaby and Kevin who go out of their way to make everything smooth. Since the experience was so great we know have a lot of people from our company staying here. The key is checking in early and doing the mobile check in. Kevin or Gaby will have all your stuff waiting for you so you can skip shy lines.   The wait staff at the bar are great, Pablo pouring the vino and Sergio makes the best lattes in the AM.   Would recommend, especially for anyone with Marriot status so you can hit the concierge lounge for waters and snacks.",February 2023,none,Traveled on business,"Thanks for the great review, A8617RAbrettt, and for your continued patronage!  We're delighted to hear that you had such an outstanding experience with our team at Fullerton Marriott at California State University! It's wonderful that Gaby, Kevin, Pablo and Sergio provided you with such great service - that's what we like to hear! We'd love to host you again soon for another incredible experience!",none,none,none,none,none,none,4,221
none,none,5.0 of 5 bubbles,Uncommon Service Experience,We booked thought Southwest so I was worried we wouldn’t be able to take advantage of our Bonvoy benes. When I called in a gentleman named Michael took my B number and went above and beyond to ensure we’d have an upgraded room reserved upon arrival later that night. When we arrived the staff was wonderful too. And the room and amenities and proximity to CSF were wonderful. We’ll done Marriott.,February 2023,none,Traveled as a couple,"Thanks for the amazing rating, jdaddy4c!  We care deeply about the happiness and satisfaction of our guests. We can't wait to see you again soon for another outstanding experience at Fullerton Marriott at California State University!",5.0 of 5 bubbles,none,none,none,none,none,5,221
none,4 contributions,4.0 of 5 bubbles,Staff goes above and beyond to help customers – excellent!,"Stayed here with my sister for three nights and the room was very very comfortable clean and had everything we needed. TV reception was excellent, the heating and air conditioning had to be adjusted at times, and the blower in the wall was sort of loud. I had accidentally left my iPad in the room when we left the hotel after our stay. I was returning from Southern California to Northern California and could not go back and get it. When I called the next morning to report my item being left in the hotel room, I spoke to the clerk, he left a message for the hotel housekeeping manager the next morning. She personally went up and found my item put it in a locked area and I had a relative pick it up and mail it back to me. Other hotels would not do that – their customer service is",February 2023,Comfortable with excellent customer service and we felt safe,none,"Thanks for the great review, RVCamper22!  It's wonderful you enjoyed your stay at Fullerton Marriott at California State University so much! We strive for excellence so we're thrilled you appreciated not only our comfortable and clean rooms, but also our friendly staff! Your praise lets us know we're doing our job!  We can't wait to host you again soon for another amazing experience!",none,none,none,none,none,none,6,221
none,1 contribution,5.0 of 5 bubbles,Feeling of Home,"We always stay at the Fullerton Marriott when in town! It’s our favorite location, great staff, comfortable bar and restaurant area. Shout out to Jenn, who helped us discover this Marriott, Amy for her recommendations and Kevin who assisted our check-in. We always feel at home at the Fullerton Marriott!",December 2022,none,Traveled as a couple,"We appreciate the outstanding review, A2440FJkellyc, and for your continued patronage!  We're so glad that you chose to stay at Fullerton Marriott at California State University. It's wonderful to know that Jenn, Amy and Kevin had such a positive impact on the quality of your experience. Our staff is dedicated to providing our guests with courteous and attentive service, and we're delighted to know that they went above and beyond in this regard.  We can't wait to see you again soon so we can share another excellent experience with you soon.",none,none,none,none,none,none,7,221
107 helpful votes,189 contributions,5.0 of 5 bubbles,Random,"This is the best marriott hotel I ever stayed in US! I never plan anything for my stay because I was on my trip from Portland - Las Vegas - LA - San Francisco - Sacramento - Portland. I always on the move so I did a lot of hotel hopping. Once in LA, my credit card was almost overlimit since my previous two week stay in different hotels deposit still on hold. I don’t have choice but to find hotels nearby Aneheim or Fullerton to stay using points. I chose this hotel based on the best points rate I ever found. I never expect anything since this was very random.   Turned out this place is the best! The staff are amazing and the room was very clean and comfortable. The view from the room overlooking the pool was perfect. There’s a lot of restaurant nearby and they also serve",December 2022,none,Traveled solo,"Thanks for the excellent review, cravelmy!  We're delighted your time at Fullerton Marriott at California State University was so outstanding as providing our guests with an excellent experience is very important to us. It's fantastic you appreciated our clean and comfortable rooms as well as our friendly staff, stunning views and on-site Starbucks. That's what we like to see! We look forward to hosting you again soon for another fantastic experience.",none,none,none,none,none,none,8,221
none,none,1.0 of 5 bubbles,DO NOT STAY HERE FOR WEDDING EVENTS!,"DO NOT STAY HERE FOR WEDDING EVENTS! I attended my friend's wedding in the area, where they provided a discount code at this hotel to cover one night. I ended up booking 2 nights, and when I checked in, the front desk confirmed with me that I only need to pay for 1 night. My credit card ended up charged for both nights. I tried to call the front desk, they said they wouldn't honor the discount code, not sure why I got that information during check in. I left a comment on Marriott, their general manager at this hotel Jeff Hasty reached out to me, apologized that it was an error in their system and their front desk manager will reach out to me for a refund. I have been waiting for over 40 days, and not a single call from them. I tried to actively call their front desk multiple",October 2022,none,Traveled as a couple,"We appreciate your feedback, 679jingyul.  We're disheartened that you had such challenges with your billing and that our team didn't go above and beyond to accommodate your needs. We care deeply about the satisfaction of our guests so we'll be sure to discuss your concerns with the appropriate members of our team moving forward.  We hope you give us another opportunity to share a more positive experience with you soon.",none,none,none,none,none,none,9,221
none,1 contribution,5.0 of 5 bubbles,Dining experience - Superb service,"Came over from the University for breakfast and had one of the nicest servers ever - Dee.  We noticed it started to rain while we were eating and I had not brought my umbrella.  She overheard us trying to decide how we would finesse the rain and on her own went to find out options for ""borrowing"" an umbrella from the front desk.  She went above and beyond to help us figure out a solution (which we did). We were all impressed and grateful to Dee.   By the way, we had the buffet - which was good.",November 2022,none,Traveled on business,"Thank you for the fantastic review, Pamela!  We're delighted to hear that you had an amazing experience at Fullerton Marriott at California State University! We appreciate your compliments regarding our hard-working team. We will make sure to pass on your kind words to Dee! We look forward to hosting you again soon for another fantastic experience!  Thank you again for sharing your review. Have a lovely day!",5.0 of 5 bubbles,none,none,none,none,none,10,221
