Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
3 helpful votes,4 contributions,5.0 of 5 bubbles,I had an enjoyable experience at this reasonable priced Quality Inn.,"I was Greeted as Diamond Member (take time to Join,better discounts Including AARP/AAA) ,purpose of trip Kia Corporations mailed me a Free Recall notice and i live a distance from the Irvine Kia Dealership,which happens to be several blocks away, from this economic Quality Inn with really comfortable rooms ,and  the working staff possess exceptional customer service skills and the maintenance support staff and housecleaning people  are genuinely Quality, and by the way Quality Inn does practice Covid-19 protocols', daily and friendly and  just a Happy Group of Team Players at this Quality Inn Location. However i noticed upon my Journeys that  some High Priced Modalities ,have not replenished the Germ Free Dispensers by the Elevators' and door exits ? perhaps they should pay",February 2023,none,none,none,none,none,none,none,none,none,1,232
none,1 contribution,1.0 of 5 bubbles,Don’t book here,This is the worst hotel you would ever try going to this hotel is nasty and especially they don’t even offer refunds I didn’t even go to the hotel and couldn’t get a refund back I waited 3 weeks for nothing this hotel is literally the bottom of the barrel when it comes to finding places would not recommend to anyone don’t book here and if you do and try to get your refund back good luck,September 2022,none,Traveled as a couple,none,none,none,none,none,none,none,2,232
81 helpful votes,40 contributions,2.0 of 5 bubbles,All negative reviews are accurate,"I like to start with a positive - great location near the freeway and SNA airport.   That is it.  This is the only reason I gave ANY stars.  I am going to directly address issues from Quality Inn's ""Your Satisfaction"" card that was on our table in the room.   I brought the card home with me.  Commitment to your satisfaction - Any issue was completely ignored or unaddressed. I asked for a washcloth to be delivered to the room - never arrived.   They make nothing right.  Commitment to clean - Filthy place, including dog feces on the property, stacks of beer cans/trash, disgusting ""spa,"" piles of dirt in carpet corners, and the list goes on. Even the elevators were terrible.  You would need a prescription of antibiotics prior to go in to the pool.  Threadbare dingy linens.  Forgot",August 2022,Run to the Hampton Inn nextdoor,none,none,4.0 of 5 bubbles,none,none,none,none,none,3,232
none,5 contributions,1.0 of 5 bubbles,Over by all dirty hotel.,"Poorly maintained, dirty, I would not stay here again.   Unless I was looking for a Hooker. Pool was green  with algae,.  So was the 'spa'.  No thumbs up.    I booked with hotels.com. Disappointed.  No house keeping unless you ask prior day. No breakfast.  Probably just as well.   There is a McDonald's next door.",July 2022,none,Traveled on business,none,none,none,none,none,none,none,4,232
54 helpful votes,57 contributions,1.0 of 5 bubbles,DO NOT GO HERE AS YOUR CAR MAY GET DAMMAGED !  STAY AWAY ?,I had damage done to my car by another guest who tossed a burning cigarette from there 3rd floor balcony and landing on  the roof of my car  and left a big brown spot . Most of it buffed off but there is still a very small spot burn in the paint.  Still it should not have happen .  Did report and did have a desk clerk look at before I left and still   I have not heard back from a manger . 5 days now . Does anyone care at this hotel ?  Wonder if they would care if that burning cigarette would have landed in the dry flower bed and started the hotel on fire and guests got hurt ??  I would not have expected this from a $125.00 night Hotel. I did contact Choice hotels.,May 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,5,232
196 helpful votes,778 contributions,3.0 of 5 bubbles,"It’s basic but does the job! Book on a travel site, vs theirs to save money!","It’s basic basic but does the job for a 1 night stay. Nice to have a small Chinese food restaurant attached but you can walk to several other options. Pool yes, but hot tub, no! The free breakfast was “grab and go”, so basically a few things to microwave and a bottle of water.  Book via a travel site (vs their web site) and save $20, but you won’t get points for your stay.  VictorB",January 2022,none,Traveled solo,none,none,none,none,none,none,none,6,232
1 helpful vote,1 contribution,1.0 of 5 bubbles,DO NOT STAY HERE THEY WILL STEAL YOUR MONEY,"OK first thing when I arrived I knew it was bad. The parking garage was filled with homeless people, drug dealers, etc. The door into the hotel had a sign that read ""please use room key to unlock"" but there was not a lock on the door it looks like it had been stolen and the door opened without a room key needed. I walked through what looked like a hallway out of a horror movie with trash cracked tiles and flickering lights to the elevator. While I was checking in the woman working the front desk said probably no more than 5 words to me. I asked about the price match policy that was on the website and she said they don't do it. When I got to my room it was clearly dirty, like instead of changing the sheets the housekeepers just made the bed. All the furniture looks like it has",June 2021,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,7,232
13 helpful votes,4 contributions,1.0 of 5 bubbles,Stay away!,The property is poorly managed.  Avoid at all costs! There were so many problems with this hotel: 1. The older gentleman who checked us in had his mask pulled down to his chin (not covering his mouth or nose) and was constantly coughing. 2. The hotel room had a quarter of a roll of toilet paper in the bathroom. No spare roll. We had to go to front desk to get another roll. 3. The microwave didn’t work. 4. The bathroom faucet leaked a steady stream of water non-stop. Not a trickle but a stream! 5. I am disabled and asked for a room on the main floor in advance but we were given a room on top floor as far away from the lobby as possible. 6. To top it all off: the phone in our room rang at 4:15am. No more sleep for me that night.,June 2021,none,none,none,none,none,none,none,none,none,8,232
1 helpful vote,1 contribution,1.0 of 5 bubbles,Anniversary was upsetting,"•	Found two cockroaches in the bathroom during the night.  •	The non-smoking room smelled like cigarettes.  •	It looked as though someone threw up from one of the balconies around the pool.  We got there on Friday and it was still not cleaned up when we left on Sunday morning. •	The “Breakfast” was a breakfast burrito, (the kind that are 3/$1.00), water and a pre-wrapped Danish. •	The carpet needed cleaning. •	We could not turn off the water in the bath / shower. •	The couch had holes and stains.   •	The furniture was so dirty; I was scared to sit anywhere.",June 2021,none,none,none,none,none,none,none,none,none,9,232
11 helpful votes,6 contributions,1.0 of 5 bubbles,"I wouldn't stay here unless its free, even then unsure! Try another Choice hotel location","The hotel is not well maintained and I was first greeted by a cranky man who works the overnight shift. I paid an extra $30. to check in early. My room was older, furniture quite beat up, very thin towels, rust around the drains. Then, heard pipes roar and feces started to fill the tub. A pipe burst. I called the front desk and the phone just rings. Then, I get dressed to go to the front and pass a man complaining about the broken ice machine and overflowing lobby trash cans. I return to make coffee in my room and the coffee maker had some crusty food stuffed where the water belongs.  I have to pack up switch rooms for a non-feces room with clean plumbing, shower.  The next room looked better except for the paint peeling off the wall and candy wrappers by the nightstand- no idea",April 2021,none,none,none,none,none,none,none,none,none,10,232
