Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,1.0 of 5 bubbles,Disgusting and rude!,"This place was cheap. They gave me room on noisy street I asked to swap and they said they couldn’t. The service was HORRIBLE. CASH DEPOSIT ONLY! I do NOT RECOMMEND. Front desk managers are rude and disrespectful. I walked around to get ice (never been here)and they called my room and said was suspicious and called cops and asked me to leave?! Spend your money elsewhere!!! DO NOT COME HERE AREA IS SKETCHY, THE STAFF MANAGERS ARE SHADY!!!!",July 2022,none,Traveled on business,none,none,none,none,none,none,none,1,503
1 helpful vote,1 contribution,1.0 of 5 bubbles,AVOID !!,"We booked for two nights. Once we checked in and saw the room we cancelled the 2nd night. Dirty, no blankets (only bedspread) thin scratchy pillows, slimy floor. I went immediately to the office and cancelled the next days reservation. They said fine and that would be done when I checked out. The next day they said I would have to call booking.com to get refund. Booking .com said to get it from the hotel. When I called the hotel they said no refunds. DISHONEST crooks!",February 2020,none,none,none,none,none,none,none,none,none,2,503
73 helpful votes,84 contributions,5.0 of 5 bubbles,"Great rooms, cheap and affordable",The rooms and toilets were spacious and clean. The manager there were kind enough to allow early check in and were very accommodating. The housekeeping did a good job. Location is great- Disney is only 10 mins drive from here.   Overall had a great stay. Very pleased.,June 2019,none,Traveled solo,none,5.0 of 5 bubbles,none,none,none,none,none,3,503
4 helpful votes,9 contributions,1.0 of 5 bubbles,Nope,"We thought the room looked clean until the next morning when baby roaches started coming out everywhere. We must have killed at least 7. May have been the nice old permanent resident living in the room next to ours. Or the one a couple doors down. Or the ones below us. Told the desk guy but as long as he got his money he didn’t seem to care and didn’t apologize either. And the orange, apple, and box of cereal (with no milk) was a hilarious “complimentary breakfast”. They came in and made our beds and took the dirty towels but didn’t leave clean ones. Good thing we brought our own. The floor turned our feet black, but after seeing the roaches we wore shoes anyway.",August 2018,none,Traveled with friends,none,none,none,none,none,none,none,4,503
none,3 contributions,3.0 of 5 bubbles,Just for sleeping,My family and I did last minute booking and found this. It was great just to rest at night after all we we're not there through out the day. For smokers it's good cause they let you do it in the rooms. So yes it's great for just sleeping. Good distance from theme Parks.,November 2017,none,Traveled with family,none,none,none,none,none,none,none,5,503
1 helpful vote,4 contributions,3.0 of 5 bubbles,One night.,We wanted to do an early check in but we weren't able to because the room wasn't clean. But check in was fast. The bed was comfy and the room spacious. The water ran hot. The floor felt a bit slimy and soft like a carpet was under it. The area was quiet enough. If needed to we would stay there again.,August 2017,none,Traveled as a couple,none,none,none,none,none,none,none,6,503
2 helpful votes,2 contributions,4.0 of 5 bubbles,Long  term stay,I live in San Diego and work in Anaheim. I am up in Anaheim three night a week. for over the past year I have stayed at the Anaheim National Inn. While not the fanciest place in town the rooms are clean and it is conveniently located.,February 2017,none,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,7,503
7 helpful votes,42 contributions,2.0 of 5 bubbles,Not a good family stay,"Room is ok, but its not the most family-friendly stay of the area. I would recommend to invest a couple of bucks in a hotel closer to the theme parks for that matter. Also the parking lot looks sketchy as many of the guests there use the rooms a permanent stay.",June 2016,none,Traveled with friends,none,none,none,none,none,none,none,8,503
54 helpful votes,50 contributions,3.0 of 5 bubbles,Last minute booking,"Not bad for a little stay I reckon for theme parks etc. It's under new management it said. Lady at the front desk was nice and friendly.  Assigned a parking spot, there aren't many so probably good to arrive close after check in. Room was ok for a cheap stay. Smelt of cigarette smoke but we could deal with it for a night. Outdated bathroom but works. Don't rely on the wifi, it's slow and painful.! Can be noisy at times as it seems a lot of rooms have people living in the permanently..",August 2015,none,Traveled as a couple,none,none,none,none,none,none,none,9,503
2 helpful votes,14 contributions,5.0 of 5 bubbles,very nice staff!,"I have stayed here more than once, its affordable and the staff is kind! My room was very clean and comfortable. Parking is assigned and that was appreciated as its a small parking lot. I like the fact that it is walking distance to two restaurants.",November 2014,none,Traveled on business,none,1.0 of 5 bubbles,none,none,none,none,none,10,503
