Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,"Incredible service, will be back!",Upon arrival the hotel was incredibly clean and ambiance nothing short of luxurious. Estera was our server and incredibly gracious. The food came out quickly and she was attentive throughout. I cannot wait to come back to the Montage and will be sure to ask for her every time!,March 2023,none,Traveled with friends,"Dear @Roam30880052131, thank you for choosing to stay at Montage Laguna Beach. I am happy you had a great experience at our oceanfront resort and felt well taken care of throughout your visit. We look forward to your return.  Sincerely, Mary Rogers",none,none,none,none,none,none,1,181
1 helpful vote,2 contributions,5.0 of 5 bubbles,The beautiful Loft,"I have been going to the loft for many years now. The food is amazing and the view is top notch. I always ask to be seated with Stacey as my server if I can. She has a great demeanor and always makes me feel like a VIP. laguna beach is a great town for brunch, but if you want to get away from the crowds and have an elevated experience try the Loft.   Hint park in the beach parking it’s cheaper than valet.",August 2022,none,Traveled with family,"Dear Shrekyoung,  Thanks for your review of The Loft Restaurant at Montage Laguna Beach, following your recent visit.  I am pleased you had an amazing experience.  Thanks also for your kind words for Stacey, she does an amazing job for us.  See you again soon.  Warm regards,  Mary Rogers",none,none,none,none,none,none,2,181
none,1 contribution,5.0 of 5 bubbles,The Loft - incredible breakfast!,"We ate breakfast at The Loft for my birthday and had an amazing experience. 10/10 will absolutely be back. The server, Estera, was sweet and hospitable, and the food was incredible. The pastries alone are worth coming here for. Loved our time!",March 2023,none,Traveled with friends,"Dear @409hayleya, thank you for choosing to celebrate your birthday with us at The Loft at Montage Laguna Beach. I am thrilled you had an amazing experience and look forward to welcoming you back for more lasting memories.   Sincerely,  Mary Rogers",none,none,none,none,none,none,3,181
none,1 contribution,5.0 of 5 bubbles,Superior Stay,"We enjoyed every minute at the Montage Laguna Beach. The accommodations were lovely as was the full ocean view! The Loft serves delicious fare we enjoyed two dinners and daily breakfast. Our server Estera was over the top delightful and efficient.  The Lobby Bar is A+, excellent service and the best Carmel ice cream ever!!",February 2023,none,Traveled as a couple,"Dear @KennethmC159OS, thank you for choosing to stay at Montage Laguna Beach. I am happy you enjoyed your entire visit, from our beautiful ocean views to delicious cuisine and exquisite service. We look forward to your return.  Sincerely, Mary Rogers",none,none,none,none,none,none,4,181
1 helpful vote,2 contributions,5.0 of 5 bubbles,Montage is a masterclass in service,"We are pretty difficult people who have traveled globally and enjoyed some incredible hotels.  So when we chose to celebrate our anniversary at Montage, we were prepared to be underwhelmed. Weather already predicted that we would have rain for the entire weekend. But, Montage is a masterclass in service.    Driving in to the front, we were greeted by a group of young gentlemanly VALETS, each ready to greet, help with bags and open doors. They stayed this personable for the duration. Always ready for a conversation, umbrellas, opening doors and willing to drive you to a local spot with a smile.   Horizon Bungalow Suite (7000 series) had a bath and half, separate living room area with large sofa, small dining area, gas fireplace that is visible from both the living room and",February 2023,none,Traveled as a couple,"Dear ShanghaiKaren8, thank you for choosing to celebrate your anniversary with us at Montage Laguna Beach. I am very happy you had a wonderful experience, despite the inclement weather, and felt well taken care of by our associates. We pride ourselves on delivering exceptional service and I am thrilled you experienced that first hand. We look forward to your return soon and making more lasting memories for you and your loved ones.  Sincerely, Mary Rogers",none,none,none,none,none,none,5,181
none,2 contributions,5.0 of 5 bubbles,A True Experience,"We were staying at The Montage, which is amazing in its own.  On our last night, we decided to eat at The Loft, and we were so glad we did.  The food was incredible!  We started with the Kanpachi, which was a journey of flavors.  But then my wife and I ordered the Jidori chicken and C.A.B. short rib, and out waiter Patrick suggested to bring everything out in courses.   What started as a meal became an experience!   The sommelier even picked the perfect wine to go with both dishes.  This was one of the best meals we’ve ever had!",February 2023,none,Traveled as a couple,"Dear @284toodw,   Thank you for choosing to stay at Montage Laguna Beach. I am happy you had an exceptional dining experience at The Loft, thoroughly enjoying our handcrafted cuisine, knowledgeable sommeliers and thoughtful service. We look forward to welcoming you back soon.",none,none,none,none,none,none,6,181
none,2 contributions,5.0 of 5 bubbles,The Loft didn’t disappoint,Had such a lovely lunch at The Loft - best part was the welcome and amazing service we experienced from Stacey. We arrived for the Bistro menu and with our picky 14 year old - she didn’t want to order form the menu but Stacey went above and beyond to find break - even though we were between meal services. She was attentive and friendly and it was the mist relaxing lunch we’ve had in awhile.,February 2023,none,none,"Dear @mel6thomas,   Thank you for choosing to dine at The Loft at Montage Laguna Beach. We are thrilled you had a wonderful experience and felt well taken care of by our amazing associates. We look forward to your return.",none,none,none,none,none,none,7,181
none,1 contribution,5.0 of 5 bubbles,Amazing!,"It was an amazing experience both in the food and the service! We came to Laguna to celebrate our daughter’s birthday and they made it so memorable and fun! Our waitress,  Jamie, was amazing and the food was so delicious! Thank you!",February 2023,none,none,"Dear @idad662,   Thank you for choosing to celebrate your daughter's birthday with us at Montage Laguna Beach. I am happy you had a wonderful dining experience and look forward to your return.  Sincerely, Mary Rogers",none,none,none,none,none,none,8,181
none,1 contribution,5.0 of 5 bubbles,The loft,"Let me start off by saying we come here every year the night before Valentine’s Day. Our waitress Stacey at the loft, made our night! We would come back again just for her :)   The manager My-Linh  couldn’t be more pleasant and accommodating. Overall a 12/10 experience!",February 2023,none,Traveled with family,"Dear @I4749VQjessicat, thank you for choosing to celebrate Valentine's Day with us at The Loft. I am happy you had an exceptional experience and look forward to welcoming you back soon.  Sincerely, Mary Rogers",none,none,none,none,none,none,9,181
1 helpful vote,none,3.0 of 5 bubbles,All about the money..,We were waiting to receive a reply from the hotel on the issues during our stay but the response has been far from satisfactory so for those interested our experience was as follows. We booked two rooms in August last year for a period of 10 nights. We had stayed at the hotel on three previous occasions and the setting/location is tremendous. I am afraid that on this occasion the level of service left a lot to be desired. On arrival at 23.00 hrs we were told we had no booking.... We did. We were told that we had not paid for the accommodation... We had. We were asked if we had ever stayed at the hotel before... Didn't really feel special or welcome! After 30 minutes in reception a room was finally found so at least we could stay... We complained in the morning and to be fair the,August 2022,none,none,"Dear @F9674MLnickf,  Thank you for your feedback about your stay with us last year. I sincerely apologize on behalf of our resort for our failure to respond to you in a timely manner. I understand how frustrating that can be and that is not the standard we hold ourselves to. We would like to get in touch with you right away to discuss these issues and restore your confidence in us. Please email our Hotel Manager Christian Maeder at Christian.Maeder@montage.com and he will be happy to further discuss your visit with us immediately.    Sincerely, Mary Rogers",none,none,none,none,none,none,10,181
