Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
80 helpful votes,1179 contributions,5.0 of 5 bubbles,Lovely Hotel,Lovely hotel in a beautiful location.  First visit to Huntington Beach and I am so pleased I was able to stay at this hotel. Fresh and modern feel to the hotel. Rooms are clean and spacious with good views. Good quality food. Excellent service throughout the hotel.,January 2023,none,Traveled on business,none,none,none,none,none,none,none,1,77
91 helpful votes,118 contributions,5.0 of 5 bubbles,Beautiful Hotel in a Fabulous Location,"My three teens and I just finished a stay at the Waterfront Beach Resort. While hotels are being impacted by the pandemic all across the country, this hotel has worked hard to work around those issues.  Everything was fantastic - no restaurant issues, the pool was staffed well with servers, and everything was operating as it should be.  And the location cannot be beat. There is so much nearby - food, shops, and a wonderful beach.  Highly recommend it and cannot wait to go back. My kids really loved it too.",August 2021,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,2,77
none,3 contributions,5.0 of 5 bubbles,Stellar Hospitality!,"Once again a truly memorable stay! We’ve been staying at this hotel every January for the past 4 years. Being former residents from the area we enjoy coming at this peaceful time to have our family reunions.  The staff is amazing across all departments. I want to thank Mitchell & Jordan at the front desk for always being so helpful and hospitable, and Shea from the Boardwalk restaurant, as well.",January 2023,"So close to everything. What I’m saying is the hotel is in a perfect location at the beach,...",Traveled with family,none,none,none,none,none,none,none,3,77
2 helpful votes,3 contributions,5.0 of 5 bubbles,Great View!,"This is an awesome property. Hospitality, on-site and nearby dining options and entertainment are outstanding. The room was clean and spacious. So nice to relax on the 12thf floor balcony and enjoy the view! Will most definitely book again!",March 2022,none,none,none,none,none,none,none,none,none,4,77
1 helpful vote,2 contributions,5.0 of 5 bubbles,Best Valet Service Ever!,"The hotel and location are obviously amazing, but the staff just made our trip. Specifically Vincent and his valet team, they saved the day literally pushing my daughters car by hand to a place where it could get connectivity - thank you guys!! Shout out to Robert, total gentleman, great work!!",February 2023,none,Traveled with family,none,none,none,none,none,none,none,5,77
none,1 contribution,5.0 of 5 bubbles,"Great location, great property!  Our view of the ocean was incredible.","It was a quick girls trip before a company meeting, we loved the property’s location, rooms, service, and view!  We walked across the street to walk on the beach and watched a beautiful sunset.  We also rented bikes and really enjoyed cycling for over an hour.  We will definitely be back to enjoy this beautiful property.",January 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,6,77
none,1 contribution,5.0 of 5 bubbles,Amazing Stay for both Leisure & Business,"The Aesthetics, amenities, and overall vibe of this hotel was amazing. Would definitely recommend this location for couples, families and Business Meetings. The views are amazing and the location is perfect for walks on the beach and to local restaurants, bars, etc.",January 2023,none,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,7,77
69 helpful votes,90 contributions,5.0 of 5 bubbles,Great selection right on the water!,"So pleased with our perfect stay from check in to check out. Fab staff, great pools and hot tubs, great location walkable to everything. Highly recommend. One of the best Hiltons we’ve ever stayed at.",January 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,77
169 helpful votes,230 contributions,4.0 of 5 bubbles,An old hotel at excellent location and friendly service,"Spent eight days in an oceanfront suite. The reason to pick this hotel is simply because of the location. Walking distance to the town and beach. Loved the view. Enjoyed sitting on the balcony to watch the sunrise and sunset. The room was basic but successfully decorated to create the ocean resort atmosphere. But the room was quite noisy because of the busy highway and noise from next doors. Our bed was comfortable, and we had good nights of sleep. The room was clean enough but not immaculate. The housekeeping service was on demand, not regular daily basis. There were moments the room needed to be tidied up even though we had put in requests earlier. The hotel is a big complex, and most parts looked tired. Had breakfast at the downstairs restaurant every day. The menu was",December 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,9,77
1 helpful vote,1 contribution,5.0 of 5 bubbles,"Bartenders, Cece and Jayson","I just wanted to say that both Cece and jayson O as well as Pat, bartenders at the Waterstone resort have given me some of the best service Ive ever had anywhere. Thanks for everything. See u next year",December 2022,none,Traveled with family,none,none,none,none,none,none,none,10,77
