Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
14 helpful votes,17 contributions,3.0 of 5 bubbles,Room design flaw,"This is a typical Embassy Suites, except for the fact that the bathroom door is located inside of the master bedroom. If you have any children, there will be no privacy.  For us, the main purpose of having a door between the rooms is being able to have your own privacy without worrying about having any minors barge in when they need to take a shower or make a golden one.  Also, keep in mind that you will pay extra for parking.    The breakfast is always the best at Embassy Suites, and as an added bonus, you get a complementary snack or drink every night.    Now, to the ES staff, variety is the spice of life.  Only having those dry pancakes to choose from for 5 days straight as opposed to French Toast or Eggo waffles was a total drag.  Also, those irons are the worst!  I loved",February 2023,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,1,25
3 helpful votes,2 contributions,5.0 of 5 bubbles,Great Place To Stay,"We booked this hotel to stay in LA for the week and enjoyed our stay.  The room was great. The beds were extremely comfortable. The staff were friendly and accommodating when we needed extra towels. The breakfast bar has so many options we ate something different every day.  The guest happy hour was outstanding. The hotel was busy and lively.  We enjoyed relaxing in the atrium, swimming pool and hot tub.  We will stay here every time we visit LA!",May 2022,none,Traveled as a couple,none,none,none,none,none,none,none,2,25
none,1 contribution,1.0 of 5 bubbles,Not hygienic at all for families with babies,"This hotel asks for guests to request house cleaning at reception. Did not know this until 2nd day stay. So we requested house keeping as we have 2 toddlers not toilet trained. You can imagine how full our trash can got full with nappies… they promised house keeping and clean towels… it’s now 3pm and reception are now saying we were not on the agenda for house keeping! They told us they cannot make promises and will “try” to give us towels. Mate… all I want is a clean floor, trash collected and some Bloody towels!   Not happy Australian,  Ariana",February 2023,none,Traveled with family,none,none,none,none,none,none,none,3,25
none,1 contribution,2.0 of 5 bubbles,Not worth the cost. It might be a good hotel if you're desperate enough for a hotel in SoCal.,"My family and I went to Anaheim to visit my sister for her engagement party, and a day at Disneyland. It was good for what it was for a couple of days in the Anaheim area. The breakfast was mediocre at best, the coffee would also run out pretty quick, and there was a pregnant woman (she should've been on prenatal leave) cooking omelets for a long line every morning I was there. Also, there was a large crowd of Asian and Indian kids on a SoCal/Disneyland Tour. Probably on a field trip. The only issue I had with that was, there was too many people at once going up on the elevators. And there isn't a convenient staircase anywhere. That's not a good thing. Especially if there's a fire. Also, some people staying there were somewhat inconsiderate of others trying to sleep. I've heard",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,4,25
1 helpful vote,1 contribution,2.0 of 5 bubbles,Not a pleasant experience,"Room was dirty with spots on the bed cover and couch.  There were food crumbs on the. Ouch. No paper towels in the room. Toilet water tank wasn't working.  Bar/Dinning only had one person working with long lines to get service. Digital key didn’t work.  The place seemed “cheap”.  Got the impression that they are more i to saving money that building their reputation for returned customers.  Not sure if new management, but the place has definitely degraded since my last stay 10 months ago!",February 2023,none,Traveled on business,none,3.0 of 5 bubbles,none,none,none,none,none,5,25
none,none,1.0 of 5 bubbles,Gross!,"We always try to stay at Embassy suites when we travel because we love the managers reception, the breakfast, and the spacious rooms. As a family of 5, it gives us room to spread out. We stayed here for 4 nights on our recent Disneyland and Universal Studios Trip. We were incredibly disappointed and would never recommend this hotel to anyone. Our room was dirty and our bathroom door handle was literately held together by a dirty old tissue. At $200 a night, this is absolute unacceptable. The temperature in our room was miserable and we were promised fans on 2 different occasions that never appeared. The hot tub had so many chemicals it bleached by brother and sister in laws swim suit and melted the hair off of my brothers legs. This was brought to the attention of the front desk",January 2023,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,6,25
12 helpful votes,60 contributions,3.0 of 5 bubbles,subpar for Embassy Suites,"The staff is nice, parking is easy, the hotel itself is dated. stained carpet everywhere, transition in room from carpet to tile is tearing, stains on walls, furniture not completely clean- corners not dusted, hair in bathroom, bath tub has warn out slip stickers on bottom of tub, the breakfast area was always a mess  and food quality was ok actually I've had better coffee and breakfasts at Hampton Inn chains, it's an old hotel need renovating- not the worst Embassy Suites but def close- the beds were comfortable",February 2023,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,7,25
none,1 contribution,2.0 of 5 bubbles,Cleanliness,The Cleaniness of the hotel really needs to be addressed. The bathroom in our room were full of mold as well as mold around the slider door.  The carpets had red stains on them and the bathroom molding had brow stains on them.,January 2023,none,Traveled on business,none,2.0 of 5 bubbles,none,none,none,none,none,8,25
47 helpful votes,73 contributions,2.0 of 5 bubbles,Find a different hotel,"Although the staff is friendly and helpful, this hotel is run down and shows its age. An overall renovation is definitely needed! Our room had a strange odor that never went away. After opening the closet doors the smell was even stronger. Your shoes stick to the tile and wood flooring and even to the carpet in places. Walls are patched/painted, curtains had tears and were falling down. The beds were AWFUL! The mattress made you roll to the middle and it was a constant fight all night. Outside garbages were constantly overflowing with trash on the ground and littered around the parking lot. The breakfast was nice, housekeeping came daily, and the location is in a safer area. Overall this hotel IS NOT up to Hilton standards and I would say run, don't walk to another hotel if",December 2022,Stay at a different hotel,none,none,none,none,none,none,none,none,9,25
9 helpful votes,63 contributions,4.0 of 5 bubbles,"Great family stay, lots to do, stay for breakfast.","There is so much to like about this hotel! Truly wish I could give it 5 stars because it has a lot to offer. It still earns 4, and here’s why: 1.) It is super family friendly. With a beautiful indoor pool, hot tub, pool table and arcade room. The kids won’t get bored here. Plus, there is a golf land Camelot within sight to fill any downtime. 2.) The common areas are beautiful! The main dining courtyard area is really picturesque. With the giant water feature/fountains and indoor bridge it begs for pictures. The balcony type hallways above are beautiful from below and give great views from above. 3.) The breakfast!!! Wow, so impressive and so much more than I’d expect from a free continental breakfast. It has a made to order omelet / egg bar, and about a dozen other buffet",December 2022,"Some road noise near highway, if you are a light sleeper stay on the other side of hotel by...",Traveled with family,none,none,none,none,none,none,none,10,25
