Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,5 contributions,3.0 of 5 bubbles,Nice Hotel - Way Too Expensive,"This is a great small, boutique hotel to get a decent room and enjoy the ocean views, but these room are almost double the price they should be and many you wouldnt want to stay in because people can see right into your room.  They also charge you a resort fee!  Nobody would ever call this a resort.  Its saddens me to see a small hotel I've gone to for so many years price gouge its loyal customers.  Stay in your lane Capri, make your money on Volume, not price gouging.",March 2023,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,1,4
none,17 contributions,5.0 of 5 bubbles,What a gem in Laguna Beach!,"What a wonderful gem in Laguna Beach! Had an impromptu visit with my sister to see Pageant of the Masters and was treated to the lovely Capri Hotel which transported me back to Italy😊 The rooms are updated, clean and tastefully decorated and the pool was perfect! Plus there are many options to relax and enjoy the sound of  ocean, either down on the beach in the chairs from the hotel or different deck areas to choose from. I met the manager, Nick, who is warm & very charming, plus Morgan at the front desk could not have been sweeter! Such a great environment all around. It was the recharge I needed!",August 2022,none,Traveled with family,We are delighted to hear that our service exceeded your expectations. We pride ourselves in delivering only the best service to our guests and. We would like to thank you for being with us and for your kind feedback. We look forward welcoming you back soon.,none,none,none,none,none,none,2,4
4 helpful votes,2 contributions,5.0 of 5 bubbles,A GREAT GET AWAY,"Capri Laguna on the Beach is outstanding.  I always go to Capri Lagune Hotel for my wife birthday and our wedding anniversary, and we always get an amazing room with a beautiful view.   The Staff was incredible !!! starting with the General Manager Nick Politis, Morgan and Bashir, they were very attentive to every need, went above and beyond, it is almost impossible to put into words.  Would highly recommend to my family and friends. extraordinary place and extraordinary Staff.  Thank you very much for making our stay obsoletely wonderful and memorable.",February 2023,none,Traveled as a couple,none,5.0 of 5 bubbles,none,none,none,none,none,3,4
none,8 contributions,5.0 of 5 bubbles,"Great value, great spot!","Most people have a sunny beach time review, but due to the storms, ours was mostly rainy and cold. But we did get spells of rainlessness, and man, did we love this place. It must be something even more special in good weather! I can't comment on the air conditioning (it was around 40degrees F already) but am very happy to report the heating worked very well.  The bathroom was updated and modern, with a slow start to the hot water (possibly due to weather) but once it got hot, it stayed that way for a very long time. My only criticism is that it's an older built hotel, so accessibility might be an issue if you don't have a ground level room. It didn't bother us too much, but should definitely be asked about if that's a necessity for your group.  Love this quiet little pocket of",February 2023,"- If you're staying in high season, make reservations for the busier restaurants.
- Ask about...",Traveled with friends,none,5.0 of 5 bubbles,none,none,none,none,none,4,4
none,4 contributions,5.0 of 5 bubbles,Perfect stay in Laguna Beach,Great property right next door to Surf & Sand resort and across the street from Sapphires.  Lots of nooks to enjoy the sun and sunset.  Didn’t get a chance to try the pool but looked clean. 24 hr coffee machine in the lobby was nice. Great service and help from Bachir.  I’d definitely stay here again.,February 2023,"Beachfront rooms are the best, ocean front probably next best.  Basic Breakfast included as well...",Traveled as a couple,none,none,none,none,none,none,none,5,4
2 helpful votes,2 contributions,5.0 of 5 bubbles,Another great experience!,"Just got home from yet another wonderful stay at Capri Laguna! I love it there! Bachir and Nick are so nice and welcoming, the property very clean, is in a great location, and the views from our room, the deck and from the beach are absolutely gorgeous! I would highly recommend staying there, and I will definitely choose to stay there again and again!",February 2023,none,Traveled with family,none,none,none,none,none,none,none,6,4
none,1 contribution,1.0 of 5 bubbles,Not worth the money,When I booked the room with an ocean view I expected to be able to see the ocean. Then when my mom asked at check in the lady was extremely professional and as nicely as possible explained that the ocean view isn’t really an ocean view we had to pay an extra 300 usd per night for the beach view room. Staff is professional and courteous management needs to be more clear in communicating what you are getting when booking here,February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,7,4
3 helpful votes,3 contributions,5.0 of 5 bubbles,Another Great Stay at the Capri Laguna!,"I love this hotel. The manager, Nick, is very friendly and helpful as are his staff.  They have ocean front view rooms which are great, but you don't need an ocean front room to enjoy the view because they have 3 decks with tables and chairs outside so you can spend all day looking at the ocean from there. They also have chairs and umbrellas on the beach in the summer that you can enjoy. The view from this hotel is stunning. The rooms have been redone and are very comfortable and user friendly. The location lends itself to walking to shops and restaurants and the trolley picks up right outside the hotel. They have parking onsite which is also a huge plus. They also have a wine and cheese reception on Friday nights. I LOVE THIS PLACE!!",February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,4
none,2 contributions,5.0 of 5 bubbles,Robert G,"Nick, Bachir, Morgan and Paige are the best! I stay here repeatedly when I have business in Irvine, and it never disappoints. From the overview deck to the lower beach deck, the views are spectacular, especially when Bachir upgraded my room! Reasonable prices for right on the beach! Free breakfast and winr and cheese on Friday nights. Will definitely continue staying here!",February 2023,none,Traveled on business,none,none,none,none,none,none,none,9,4
1 helpful vote,4 contributions,5.0 of 5 bubbles,Where Friends Await You!,"If you're looking to escape to the water's edge, this is the place. A private deck with an ocean view and the kindest staff you can find anywhere. Much thanks to Bachir, Nick and the entire staff for treating us not just as guests, but as friends. We'll be back.",February 2023,none,none,none,none,none,none,none,none,none,10,4
8 helpful votes,12 contributions,5.0 of 5 bubbles,"Laguna Beach, My Happy Place","We just returned from a fabulous vacation in Laguna Beach! We loved our hotel! Everyone, from Bachir, who checked us in , to Morgan who helped us make our reservations, to Nick who was the most hospitable host, bent over backwards to make our trip memorable! The room was spotless, the view was spectacular and the sounds of the waves was incredible. I would highly recommend this hotel.",February 2023,none,none,none,none,none,none,none,none,none,11,4
8 helpful votes,35 contributions,5.0 of 5 bubbles,"Oh Capri, how I have missed you","Always magical, always just what is needed for the soul, and always hard to leave. There simply is no other place that I have found in Southern California at this price range with these views.  As my car gets within 20 minutes, I am like a kid at Disneyland, I just can't wait to get into my room, onto the lounge chair on the private balcony, sip my beverage, and forget about everything.  We always feel like we should get out and enjoy more of Laguna but it is so hard to leave that chair.  The view changes by the hour.  Sunset is amazing, but getting your breakfast and eating out on the deck is also a favorite time as we always see dolphins from our balcony.  I also love places that have little sections of seating that differ from place to place.  Lots of little nooks, chairs,",February 2023,none,none,Thank you for your loyalty and for making the Capri Laguna on the Beach Hotel your destination and your first choice. We are very pleased to read your review and to know that we made a great holiday and memorable stay for you. Thank you once more for taking the time to write a review on TripAdvisor. We most certainly look forward to welcoming you back soon and create many more beautiful memories for you.,none,none,none,none,none,none,12,4
none,1 contribution,5.0 of 5 bubbles,Weekend Fun,This hotel is in a very nice location.  Downtown is a short walk or trolley ride.  There is a great deck to hang out and soak up the views.  There is direct access to the beach.  This is an older hotel that could use a few upgrades.  The location and deck are the highlights.,February 2023,none,none,We are striving to improve our service and facilities so that you can enjoy a comfortable  and relaxing stay each time you choose our Hotel,none,none,none,none,none,none,13,4
none,1 contribution,4.0 of 5 bubbles,Beautiful view,"Beautiful view from our room, waves crashing, great location.  Room needs some small repairs.  Microwave doesn’t work, housekeeping needs to replace used items.    Comfortable beds, friendly and efficient staff.",February 2023,none,none,We strive to achieve an exceptional environment for all our guests in order to exceed their expectations. We immediately address any issues may  arise .,none,none,none,none,none,none,14,4
none,1 contribution,5.0 of 5 bubbles,A wonderful place,"I had the best hotel experience so far. Everything was amazing, the view from my room to the ocean was awesome. I want to give the biggest credit for the staff, they were always ready to help and they are very nice, especially Bachir and Nick, thank you guys.",January 2023,none,none,Thank you for your review following your recent stay on the Capri Laguna on the Beach Hotel. We would like to take this opportunity to thank you for your time in bringing your feedback to our attention! We do our best and every effort possible to ensure a pleasant stay for all of our guests. We hope to see you soon in your next visit to Laguna Beach.,none,none,none,none,none,none,15,4
none,none,5.0 of 5 bubbles,Best hotel,"It was an amazing holiday, after a long year of work we were able to relax. The view from my room to the ocean was amazing,the staff were amazing and very friendly, especially bachir and nick they were always there for me. Thank you for everything ❤️",January 2023,none,none,We pride ourselves in delivering only the best service to our guests and. We would like to thank you for being with us and for your kind feedback. We look forward welcoming you back soon.,none,none,none,none,none,none,16,4
none,2 contributions,5.0 of 5 bubbles,Best boutique hotel in Laguna,We feel home at the Capri! We loved our room ( beach front) be few steps from the beach us an experience! The renovation is great and the bed is very comfortable! We tried different restaurants this time. Laguna is a small city and had a 100 things to do. Thank you Bachir and Nick for being always nice.,January 2023,none,none,Thank you for taking the time to share your review following your stay with us on Trip Advisor. We strive to achieve an exceptional environment for all our guests in order to exceed their expectations.,none,none,none,none,none,none,17,4
