Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,3.0 of 5 bubbles,Convenient location,This is an older property that needs upgrading.  It was clean and the bed was comfortable.  The housekeeping staff folded the towels professionally!  The associate that checked us in was very helpful and knowledgeable of the area.,February 2023,none,none,none,none,none,none,none,none,none,1,218
none,1 contribution,5.0 of 5 bubbles,Great Place Great Location Great Staff,Me and my girlfriend stayed a night this past weekend to have a beach day. David was amazing and went above and beyond to help us out with any questions or concerns we had. Give this man a raise and promotion. Very satisfied with our stay.,August 2022,none,Traveled as a couple,none,none,none,none,none,none,none,2,218
29 helpful votes,216 contributions,3.0 of 5 bubbles,Overpriced for sure,"While a good location across from the beach, this hotel needs an overhaul. Our room, while clean, suffers from overuse; ripped screens outside + broken towel bar inside (which the owner decided to fix while we were unpacking). Everything in the room needs replacing. The furniture is old + worn. Absolutely NO amenities for our price of $165/night (Dbl Queen). It was quiet at night despite facing PCH. Will look for other accommodations during our next stay in OC. Definitely expected more for that price. It’s worth closer to $70/night.",September 2021,"Easy beach access is the only plus. More hotels ( further north) would have a pool, etc for this...",Traveled with friends,none,none,none,none,none,none,none,3,218
30 helpful votes,29 contributions,3.0 of 5 bubbles,It was ok,"I had booked a room here through AirBnB. I'll start with the PROS of my 3 night stay: The motel room was clean, had a TV, very good WiFi, a small one-cup motel-style coffee machine, a fridge, microwave, and hair dryer. The king bed was comfortable. It was a 5 min walk (one block) to the beach. I saw that you can borrow beach chairs and beach towels from the motel. There are 2-3 restaurants, a small grocery store, and 2 cafés in immediate walking distance. Not much else around in terms of sights. It's a 40 min walk to Newport Beach pier. It's definitely walking/bicycle friendly. The CONS: I'm a noise-sensitive person. The walls were very thin and you could hear the other guests throughout the night. I was on the 2nd floor (no elevator) and the AC generators were on the roof right",May 2021,none,none,none,none,none,none,none,none,none,4,218
2 helpful votes,5 contributions,5.0 of 5 bubbles,SBK21 Perfect mini getaway for mom and daughters,"We have stayed here before and it was amazing, family owned and cozy hot spot. I’m not going to lie when I found out it was under new ownership and new employees but... wow I was beyond impressed!! Great place to stay with family. I was in the big room with my daughters for their spring break this year and I couldn’t have asked for better service. Check in was simple and easy The rooms are totally accommodating for family trips and I’d imagine others for solo. But our stay was fantastic, we had the big room right next to the sun deck and the ocean is about a 700 ft walk (if that really)! Great place to stay happy they’re still open during covid. This place went above and beyond— my daughter got bit by something or stung at the beach and the woman at the front desk that evening",May 2021,none,Traveled with family,none,none,none,none,none,none,none,5,218
77 helpful votes,52 contributions,5.0 of 5 bubbles,An old friend,"I’ve come here almost 3 years and it never disappoints. Rooms are comfy, there many good restaurants within walking distance and the beach is across the street.There is a nice rooftop patio where you can sit and watch the world go by. They have towels and chairs for you to borrow and the prices are very affordable. I highly recommend.",April 2021,I prefer a room facing the parking lot in front,none,none,none,none,none,none,none,none,6,218
1 helpful vote,5 contributions,1.0 of 5 bubbles,Worst hotel ever!,"This place was dirty & looked like it hadn’t been remodeled in decades. Rugs were totally worn & dirty. Curtains had holes in them. Air conditioner/heater blew up in middle of the night! Walls had holes & dirt on them. While the room was spacious & had a refrigerator, the unacceptable dirtiness/dinginess far outweighed the positives. In addition, the location was quite noisy with traffic sounds all night long & able to hear everything from adjacent rooms including the folks coming in at 1 in the morning. Horrible place to stay!",February 2021,none,Traveled solo,none,none,none,none,none,none,none,7,218
1 helpful vote,2 contributions,1.0 of 5 bubbles,RUN...DO NOT STOP... SAFETY CONCERNS!!,"A family of four was subject to one of the worst experiences ever. Place in room 220 we were subjected to a couple verbally arguing for hours before the cops arrived.   After they were separated the room was left to be occupied by a mail who proceeded to be VERY VERY LOUD from 11pm to 5am the next morning.   After calling for the front desk multiple times with no answer we gave up.   No sleep....  The next morning we got up to go speak to the manager or front desk to find out the night manager on duty was the occupant of the room that was causing all the noise and altercations.   Lastly, this room is a safety hazard. Filled with paint cans, canvass and so much more filth this could have caused a FiRE or possibly an EXPLOSION.   Tried the owner with no luck!!!  Stay away!!!",February 2021,none,Traveled with family,none,none,none,none,none,none,none,8,218
2 helpful votes,1 contribution,5.0 of 5 bubbles,Life Saving,"HUGE Thank you to Miss C. & her fabulous  Crew at the NCI for three days of cool air, comfortable rooms that include nice clean bathrooms & up kept amenities....y’all Rock.  Rest, Relax, & Restaurants aplenty!",October 2020,none,Traveled with family,none,none,none,none,none,none,none,9,218
3 helpful votes,1 contribution,5.0 of 5 bubbles,My favorite beach spot!!,I have stayed at Newport Channel Inn every time I make plans to go to the beach. I enjoy the beachy atmosphere of the motel and the local restaurants which are walking distance. The beach is right across the street and easy access.  The staff is friendly and helpful every time. I love having a fridge in the room and microwave. You will love it.,August 2020,I've stayed in different rooms and all are clean and quiet,none,none,none,none,none,none,none,none,10,218
3 helpful votes,1 contribution,5.0 of 5 bubbles,Great time,"For the past 5 summers, my family and I love to visit the beach. When we do, we always stay at Newport Channel Inn. We love how friendly and welcoming the staff is during our stay. They are extremely accommodating with beach towels, chairs, and umbrellas. We love that there is enough beds to accommodate my family of five.The convenience of the parking and location to the beach is an added bonus.",July 2020,none,none,none,none,none,none,none,none,none,11,218
19 helpful votes,9 contributions,5.0 of 5 bubbles,A hidden gem in plain sight!,"Comfortable, clean and great location. Close to all that Newport Beach has to offer as well as the Huntington Beach surf scene. Very accommodating staff and parking is included!  Easy walk to the beach and Cappy's Restaurant for breakfast or lunch. Cappy's is an iconic local favorite.  We'll be back for sure!",January 2020,none,none,none,none,none,none,none,none,none,12,218
67 helpful votes,65 contributions,5.0 of 5 bubbles,"Clean and comfortable, in a great location!","I’ve seen this vintage motel many times, over the years, as we’ve driven down the PCH. Finally, we decided to give it a try, and what a pleasant surprise!  The staff were friendly and helpful.  The room was clean and really comfortable.  It’s so nice to have a fridge and a microwave in your room! The location is great!  Just across the PCH to beautiful Newport Beach!  3 or 4 good places to eat within a couple of blocks.  We totally enjoyed our stay!  Definitely going back!!",February 2020,none,none,none,none,none,none,none,none,none,13,218
