Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,none,1.0 of 5 bubbles,Racism and rudeness,"The front desk associate on the night shifts was unprofessional, rude and racist, she has no clue about customer service, HER MAME IS DEBRA OR DEBORA ( not sure on the spelling) from the beginning she was rude at check in; the minute she heard my accent. from there, she was calling on the phone, about my pet that was left in the room for 20 minutes, that was her excuse calling me and yelling at me  to come back to the hotel otherwise she would call animal protect, she was very rude and mean taking to me as if she was talking to a child, she was very racist from the way she was looking at me when we checked in. I’m not sure what a racist woman is doing behind a desk when the most important thing is on her role to give the best customer service experience to the guests no matter",December 2022,"Debra, the front desk agent is a racist and mean woman, with no clue about what customer service...",Traveled as a couple,none,5.0 of 5 bubbles,none,none,none,none,none,1,146
1 helpful vote,3 contributions,5.0 of 5 bubbles,Seal Beach for convenience and comfort,"Beach, ease to 405 and all things in the Seal Beach neck of the woods made this hotel a perfect location. The drive to downtown Seal Beach is less than 5 minutes away. Visiting family in Long Beach and finding Restaurants for dinner was a breeze. Comfortable, priced right with complimentary breakfast and free parking made this Hampton Inn a fine choice for a quick wedding weekend from Northern California.  Plus Southwest and Long Beach airport are so easy to traverse.",August 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,2,146
1 helpful vote,2 contributions,5.0 of 5 bubbles,Great place to stay,"We just spent 10 nights here and everything was wonderful, friendly staff, nicely appointed rooms, excellent breakfast choices. We will definitely be back! It is close to Seal Beach, Los Alimitos & Long Beach.",September 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,3,146
4 helpful votes,6 contributions,5.0 of 5 bubbles,Great place to stay in OC,"We have started traveling to OC and are looking for a nice place to stay. We've stayed at the Hyatt House in Cypress, but there are several problems with their guest rooms that didn't agree with us. We found those problems to be non-existent in the Hampton Inn in Seal Beach. We appreciate that it is pet-friendly and close to most everything we go up there for. I'm sure we will be staying there again, and I know we will enjoy it as much as we did this past wknd.",September 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,4,146
1 helpful vote,5 contributions,4.0 of 5 bubbles,Newly remodeled!,"We had a 2 queen bed room on the 3rd floor. Beautifully remodeled rooms with gray/whitewashed flooring and modern decor (wish I had time to take photos but it was a quick overnight trip).  Pros: -Quick check in (we did the HHonors digital check-in and got 2 physical key cards when we arrived) -Free breakfast  -Comfy bed -Mini fridge in room  -Clean, updated room -Walking distance to Starbucks, Subway, sushi, and Denny's  Cons: -The bathroom had a foul sewer smell and the toilet clogged after the 2nd use (seemed like a low-flow toilet) so we had to call the front desk.  However, they were able to take care of the clog while we were out to dinner.   If we end up staying here again would love to bump this up to 5 stars if the bathroom smells fresh!",August 2022,"Fitness center hours are 6am to midnight 

Free parking lot",Traveled with family,none,none,none,none,none,none,none,5,146
63 helpful votes,173 contributions,5.0 of 5 bubbles,Great location.,"This is our third stay here in two years.  It is the best deal from Long Beach to Huntington Beach  It is not in a busy area, just one mile north of Hwy.1  in Seal Beach.  The room was very clean with a TV and a real nice selection of channels and a quite wide screen. Refrigerator in room but no microwave. Gotta go down stairs to heat food. No big deal. Two screen window blocking shade in room. Only thing I would recommend to Hilton would be two grab bars in shower, side and back. Secondly the doors slam shut whenever people enter/leave  and they are heavy.  and noisy  The A/C was easy to figure out on the wall thermostat.",August 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,6,146
6 helpful votes,30 contributions,4.0 of 5 bubbles,Overnight Stay,"We stayed at this hotel whi le visiting in Long Beach. It is in a pretty utilititarian spot, but was far more affordable than the Hyatt we'd stayed at before in Long Beach. It's not really a great walking area, but a short drive to downtown Seal Beach and to LB. The staff here were all very professional and very nice. My wife uses a wheelchair, and the accessible room was well designed. All in all, it was a good stay and I'd recommend this location.",June 2022,none,none,none,none,none,none,none,none,none,7,146
760 helpful votes,1761 contributions,4.0 of 5 bubbles,Good hotel and convenient location,"Easily accessed of 2nd Street or Seal Beach Blvd. and not far from the Pacific Coast Highway.  Plenty of parking, and safe, in the area.  Close to a couple of places to each.  Staff was great.  Rooms were very clean and well maintained.  Only issue was an unusually uncomfortable bed for a Hampton.  Generally Hampton beds are super comfy, but this one was not.  Be sure your windows are fully closed - traffic noise.",May 2022,Suggest the rooms on the parking lot side due to road noise.,Traveled on business,none,none,none,none,none,none,none,8,146
389 helpful votes,518 contributions,4.0 of 5 bubbles,Great stay!,"Tagged along on spouses biz trip - LOVED this hotel!!  Location is EXCELLENT!  Lots close by & easy fwy access.  They offered us house-keeping - OMG, didn't know that was even possible anymore!  We had a large, first floor King sofa bed - it was huge & had a lot of space - seating area, big desk, comfy bed, wet bar area & nice closet & bath!  (like a one-room suite!)  My only criticism is the breakfast - not that much choice or offerings, but it was still offered & appreciated.  Wish they started earlier, as my spouse has to be at work at 6 a.m.  (there is a Starbucks in the parking lot). I would stay here again w/o question!!",March 2022,get a King w sofa bed,Traveled on business,none,none,none,none,none,none,none,9,146
265 helpful votes,1079 contributions,3.0 of 5 bubbles,"Getting worse,","Getting worse. Horrible pillows, bed sagged. Unfriendly desk clerk. One waffle machine not working, location is wonderful, Seal Beach is a lovely beach town, wonderful restaurants near the beach. Easy access to freeway. Unfortunately not up to Hilton Standards",February 2022,none,Traveled as a couple,none,none,none,none,none,none,none,10,146
