Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
26 helpful votes,166 contributions,5.0 of 5 bubbles,Orangeland Is The Place To Be!,"We love this park! We planned our trip very spur of the moment, during the busiest time of year, but we were able to secure one night at this gem of a campground. They squeezed us in knowing how much it meant to us to stay there. It's fantastic!   Not only is the campground clean and well maintained, it's got awesome amenities, and it's only 10 minutes from Disneyland! That is a big draw for us, as most other campgrounds are at least double that for distance and that can mean the difference between a fifteen minute drive and over half an hour!  Trust me, when you want to make rope drop in the morning that is a huge difference!  The park is very aesthetically pleasing and there are citrus fruit trees in every site. The guests are welcome to pick fruit or collect some from the",July 2022,"Book early, they are super popular!",none,none,5.0 of 5 bubbles,none,none,none,none,none,1,420
18 helpful votes,246 contributions,4.0 of 5 bubbles,"Not great, but doable","I am giving a 3.5 due to being put in an end back in space, next to the street gate, and full timers next to us encroaching on our space with their crap. Space number 20 while a good size space, and an end space was not what was requested. This is a parking lot type park, and better suited for families leaving for the day to various amusement parks. We came for a two night stay for a sat concert in Irvine and to take a break. This at best would of been an overnight stay. Plus, was check in people were nice and gift shop was cute and well stocked. Raining upon arrival so, didn't get to use pool first day. Understandably, they cater to their money makers the full timers. Also, we had to back down our car at the office, and remove our trailer at space and park it next to us.:(",September 2022,"On katella, near everything",Traveled as a couple,none,none,none,none,none,none,none,2,420
none,1 contribution,5.0 of 5 bubbles,Wonderful Place,We stayed here last labor day weekend in 2021. A really great experience from check in to two staff members in a golf cart helping us back our rig into the spot. We were told to pick oranges as that was part of their uniqueness. the pool was fantastic and they really did a great job immediately cleaning ip spots that got vacated and picked up trash at the curb extremely quick.  we rode our bikes around the park and noticed the back row where permanent residents were and it was nice to see that those places were essentially hidden from the grounds up front.   The standards for rvs and trailers they impose is welcoming as we prefer to feel like were not in an Arkansas trailer park. Many rv parks are setting higher standards for physical appearance and mechanical standards of rigs.,September 2021,none,Traveled with family,none,none,none,none,none,none,none,3,420
none,1 contribution,5.0 of 5 bubbles,"Extremely Clean, Convenient, and Fun","This small but incredibly clean and convenient park is among the best RV parks we have stayed at.  The family orientated employees are incredibly knowledgeable and informative.  The location cannot be beat and it's easy to get in and out of, even with a big coach.  This park should be your first look when staying in the area.",June 2022,none,none,none,none,none,none,none,none,none,4,420
none,16 contributions,5.0 of 5 bubbles,Orangland RV park,"We had a great stay in orangeland RV park.  Very clean well organised park with pool, jacuzzi, play area and large laundry room  Close to Disney parks and other attractions.  Fruit trees growing throughout the park freely to pick , just lovely",April 2022,none,Traveled with family,none,none,none,none,none,none,none,5,420
none,23 contributions,5.0 of 5 bubbles,Oasis in the middle of the city,"Great stay for four nights at this gem of a park! We were here for a trip to Disneyland and Universal studios. The park is very accessible from I-5 and roughly 3mi from Disneyland. It was a quick 15min drive to the Disneyland parking lot in the mornings. Oranges were ripe while we were there and made a delicious breakfast. The pool offered a nice reprieve from the crowds at Disneyland. We stayed in one of the pull-through, Deluxe RV sites. It wasn’t roomy but we enjoyed having the patio table in the shade.",April 2022,none,Traveled with family,none,none,none,none,none,none,none,6,420
13 helpful votes,136 contributions,4.0 of 5 bubbles,Very convenient to so much!,"Orangeland RV park is our 62nd stop and stayed for 28 days. Located just steps away from the Honda Center, and a short distance Anaheim Angels stadium, Interstate 5 and Disneyland, it is very convenient to so much but nicely tucked back from the main road. Some road noise during the day but not bad. The check in process was efficient, they give you a nice welcome package, and we had an excellent guide to help us into our space – the interior roads are a bit tight and we have a 38 foot Class A. The staff are all friendly and work hard to keep the place looking good – celebrating the 50th anniversary. The interior sites are larger than the back in sites along the exterior walls but you are still very close to your neighbors behind you. And the asphalt pads are generally level. The",March 2022,none,none,none,none,none,none,none,none,none,7,420
68 helpful votes,60 contributions,4.0 of 5 bubbles,Nice people & great location,"We chose this place because of the location & amenities. This park was more then we expected. The place is clean, people are friendly and it was really easy to take an OC transit bus to the Disney parks. We just had to walk maybe a block up to the bus stop. And, it was $2 each way. I gave 4 stars because the hot tub was out of commission. The pool was really nice too.",March 2022,none,none,none,none,none,none,none,none,none,8,420
5 helpful votes,21 contributions,5.0 of 5 bubbles,Enjoyable stay,"We really enjoyed our short stay here. Our spot was at the end of the row which gave us lots of room to sit outside and also gave us a bit more privacy. The grounds are well kept and as an extra treat, we were able to pick the juiciest Valencia oranges right outside our RV. The park has many, many Valencia orange trees with many oranges ripe and ready to be picked. The bathrooms were well maintained. There is a small store in the main office.",August 2021,none,none,Thank you for your kind review! We are thrilled to hear you had a great time with us. Take care!,5.0 of 5 bubbles,none,none,none,none,none,9,420
64 helpful votes,139 contributions,5.0 of 5 bubbles,Wonderful RV park,"We stayed here for 6 nights during our return to Disneyland trip. It’s a very nice RV park. We paid extra for a premium spot and it was worth it! We loved having the extra space and a table with chairs to sit at.  The citrus trees are lovely. It’s not the season for them right now, but very nice to have them scattered around the park. We enjoyed the spa and heated pool!! The drive to Disneyland was easy and quick.",June 2021,Pay extra for a premium spot for added room.,Traveled with family,none,none,none,none,none,none,none,10,420
6 helpful votes,7 contributions,5.0 of 5 bubbles,J linden Steel,"Nestled among actively producing citrus trees, this wonderful RV resort is by far my favorite on the two trips I’ve taken across the country. You pick your fruits right off the trees, your spaces are large and provide shade in the heat, fresh squeezed orange juice every morning in season!  Hot showers, a large, clean Laundry room, Helpful and extremely friendly staff!  20 minutes from disneyland.  Dog walking areas, RV washing areas, and lots more amenities, it’s just awesome all around!",December 2020,none,none,none,none,none,none,none,none,none,11,420
135 helpful votes,363 contributions,5.0 of 5 bubbles,Oasis in the midst of city,"We booked a deluxe site and so glad we did. Not only was it a pull-through site but we had extra space, grass, and a nice round table with umbrella and chairs. As others have said, there are citrus trees all over. You are encouraged to pick any fruit from your site or any vacant site with pickers in the store you can check out to reach the tops of the trees. Upon checking in, we received a goodie bag filled with useful items to include a pair of work gloves, mini flashlights and, my personal favorite, a Sudoku puzzle book! Our dog also received a goodie bag. It appears maintenance people are constantly working to keep the park looking good. You are told you can leave your plastic bags filled with trash outside your site and it will be picked up. Never heard of this before! I",November 2020,none,none,none,none,none,none,none,none,none,12,420
3 helpful votes,3 contributions,5.0 of 5 bubbles,Best RV Park ever!!!,"We stayed at Orangeland because our 11 year old daughter needed brain surgery at CHOC, and it’s only a mile away from the hospital. We are from Bakersfield and needed a place that was family friendly (we have 6 kids!) and had all the amenities needed for us to have an extended stay. THE STAFF HERE IS AMAZING! Not only was everyone super kind to us, but the park is beautifully kept! I used the laundry room every other day we were here and it was not only convenient, but very clean. I can’t speak highly enough of the little and great kindnesses we were given while we were at Orangeland. I not only recommend this park to everyone, but we will make it our “home stop” every time we are in Orange County in our c class. Special shout out to Tim and all the kind ladies in their little",April 2020,none,none,none,none,none,none,none,none,none,13,420
16 helpful votes,21 contributions,5.0 of 5 bubbles,Gem of an RV park in the city,"Stayed here a week over New Years.   What a wonderfully kept RV Park!  Friendly staff, clean sites, a nice little shop, and orange trees throughout the park (and several on our site) that we were encouraged to pick and eat.   We used this park with our travel trailer as a base camp for Disneyland and it was very convenient and a nice alternative to the busy hotels.  It was also close to a lot of shopping and food.  We would definitely stay here again!",December 2019,none,none,none,none,none,none,none,none,none,14,420
269 helpful votes,755 contributions,4.0 of 5 bubbles,A pretty good place,"I think a fair number of the people are living here, but that didn't bother us. It's a quiet and tidy park.  We paid for a deluxe site and are glad we did. We got #43 and were pleased. It's a pull-thru and had more space between neighbors. Some of the other sections looked to be quite cramped.  It's true what everyone says that you can pick the oranges and other citrus. We picked oranges and grapefruit; both were plentiful and very yummy!  We went into old town Orange a couple times -- just a few minutes drive from the park. It's a charming place with plenty of restaurant options.",January 2020,none,none,"Thank you, Jeffrey. We appreciate your kind review of Orangeland RV Park and hope you will visit again soon. As a valued customer/guest, we look forward to taking care of your needs in the future. Until we see you, take care!",none,none,none,none,none,none,15,420
58 helpful votes,91 contributions,5.0 of 5 bubbles,Oasis in the City,"Had a great stay at this park. Check in was a breeze and was even escorted to the site. Lots of room to move a large rig safely through the park. Sites were a decent size and grass in between a nice touch in an urban stetting. park is very clean, well maintained and had several really nice conveniences such as a wash station and air compressor. Staff was super helpful and friendly. Highly recommend!",December 2019,none,none,"262SteveR262, thank you for the great review and the recommendation. We appreciate you taking the time.",none,none,none,none,none,none,16,420
13 helpful votes,9 contributions,5.0 of 5 bubbles,Great RV Park,We have stayed here many times and it is always a good experience. There are always staff cleaning up the park and caring for the landscape.  Great location in the center of the OC. Lots of shade trees and restaurants and movie theater walking distance. I grew up here and moved a few yrs ago so this is a perfect place to stay when we are in town.,November 2019,none,none,"Happy to receive this review, Sightseer681084! Customer service is very important to us and your satisfaction is paramount. We appreciate your recommendation!",none,none,none,none,none,none,17,420
