Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,4 contributions,5.0 of 5 bubbles,Laguna Beach on a budget,"The Art Hotel was a great find and budget friendly. Located on the PCH and within walking distance to the Pacific Ocean and specifically to Crescent Bay Beach. This small beachy hotel offers a filling continental breakfast in the lobby, free parking, boogie boards to borrow and a small on-site pool. The staff were all friendly and attentive.",February 2023,none,none,"Our ""budget friendly"" property is a quick walk to Crescent Bay Beach. We supply beach chairs, towels and boogie boards for your day on the sand.  Our innkeepers have some great recommendations for nearby eateries and activities here in Laguna Beach. Thank you for choosing Art Hotel for your stay.",none,none,none,none,none,none,1,184
2 helpful votes,49 contributions,5.0 of 5 bubbles,Beach beauty,We enjoyed our 2 day getaway and beds were comfortable and they had a decent breakfast of bagels oatmeal and yogurt. Free coffee and water all day. Very friendly staff. They also provide beach chairs and towels. Beach is a 5 min walk from hotel.,March 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,2,184
none,1 contribution,5.0 of 5 bubbles,Excellent!,"I loved my stay here! The front desk staff are extremely kind, friendly and helpful. They will give you suggestions of where to go sightseeing, or dinner etc. Reasonably priced motel room was super clean, comfortable bed, and quiet. Loved the bagels, an assorted snacks offered at breakfast in the lobby. Fresh coffee was always available. I recommend this place focayone that wants a nice,quiet, friendly place to stay.",January 2023,none,none,Thank you for your kind review and for recognizing our amazing staff.  Our boutique property provides 28 well appointed guest rooms for any kind of stay while in Laguna Beach.,4.0 of 5 bubbles,none,none,none,none,none,3,184
none,3 contributions,5.0 of 5 bubbles,Little Gem,"Stayed here one night while visiting family in Laguna Beach.  The person at the reception desk was super friendly and efficient.  The room was clean and spacious.  There was a little balcony that you could see the ocean, which is only a block away.  The bed was very comfortable with the softest sheets I have ever slept in.  There was alot of street noise . There was a kerig in the room with a good variety of coffees.  The breakfast offerings were a little sparse, but apparently the delivery did not come in. Definitely recommend.",January 2023,none,none,"What a perfect title to describe the Art Hotel in Laguna Beach.  Our beds and linens are sure to give you a wonderful night's sleep.  Guests can choose a king or double queen guest room. Our daily complimentary continental breakfast features bagels, fruit, oatmeal, yogurt, coffee, tea and juices.",5.0 of 5 bubbles,none,none,none,none,none,4,184
none,1 contribution,5.0 of 5 bubbles,Reliable,"Really reliable for me and my girlfriend when we come to Laguna. We have made it our only spot when we come to this beach. Nice, clean, enjoyable and great for the price. Really great room for when you come back from the beach to relax.",January 2023,none,none,"Andrew, thank for kind words and your promise to return. We look forward to welcoming you back again, soon!",5.0 of 5 bubbles,none,none,none,none,none,5,184
none,2 contributions,5.0 of 5 bubbles,Funky Fun at the Art Hotel,"If you are looking for a plastic corporate hotel experience, this isn't it. But if you want a clean hotel with lot's of character, this is it. The Art Hotel is our go-to choice when going to Laguna. The staff is super friendly and personable. It is also just up the hill from the best beach on the coast - Crescent Beach. Let Iris and her staff recommend dining, shopping and tourist options in the area. They are a great bunch of folks!",December 2022,none,none,"We love our return guests! Thank you for spreading the word about our fun and funky property.  See you again, soon!",5.0 of 5 bubbles,none,none,none,none,none,6,184
none,7 contributions,5.0 of 5 bubbles,Perfect location,"Across the street from the beach, walking distance to a convenience store and a short drive to shopping/dining.  Clean quiet rooms and a friendly staff.  Continental breakfast and coffee in the mornings.",December 2022,none,none,"The Art Hotel does have a perfect location in Laguna Beach, thank you for choosing to stay with us!",5.0 of 5 bubbles,none,none,none,none,none,7,184
5 helpful votes,8 contributions,1.0 of 5 bubbles,Be wary!,"Be wary! We were charged double on our last day and when we asked the general manager, she was unprofessional and kept making excuses. This hotel is not worth $289 a night! We understand that the service industry is understaffed and overworked, but this was not acceptable!!!",January 2023,none,Traveled with family,"Hello Kristin, we are so sorry that your stay did not meet your expectations.  Holiday weekends are typically more expensive than weekdays. Luckily you chose our stay and save 15% discount which brought your average nightly rate to $203. Our goal is to provide a wonderful guest experience, I am sorry, again, that we missed the mark.",none,none,none,none,none,none,8,184
none,1 contribution,5.0 of 5 bubbles,Very good,"the room and the bathroom were like new, beautiful, clean and comfortable.  It is well located. Underground parking, thr fridge and microwave are a plus for us.  The pleasant welcome. We want to come Back. It was a good price too.",December 2022,none,none,"We are happy to hear of your wonderful experience at the Art Hotel in Laguna Beach! Thank you for the kind words.  See you again, soon!",5.0 of 5 bubbles,none,none,none,none,none,9,184
15 helpful votes,96 contributions,5.0 of 5 bubbles,Great stay,"Great stay! We enjoyed the Art Hotel - especially it’s proximity to Crescent Bay and Crystal Cove. Our room was clean, comfortable, had a fridge, microwave, and good wifi. Breakfast was fine. The manager was very kind and accompanying. It’s also reasonable for Laguna Beach!",December 2022,"Back rooms best, furthest from noise of PCH. We were in a front room and it was actually fine.",Traveled with friends,Thank you for choosing our budget friendly property for your stay in Laguna Beach.  We look forward to your return visit!,none,none,none,none,none,none,10,184
