Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,2.0 of 5 bubbles,Under construction and don’t tell you until you arrive,"Was surprised to learn when we arrived it was under construction. Says nothing on their website . There were no restaurants, bars, pool , even a common area .  Construction starts at 8am . Had access to other hotels and their amenities . But very frustrating the price is the same without access to have anything to do in the hotel. Especially for the kids to have no pool within the hotel . front desk employees were super kind but it was chaos each day with so many people waiting to be helped . Be sure to call hotels priors to make sure all amenities on their website are actually accessible and in use.",February 2023,none,Traveled with friends,none,none,none,none,none,none,none,1,292
5 helpful votes,21 contributions,1.0 of 5 bubbles,This hotel should not be open,This hotel should not even be open.  Everything is closed in the hotel.  It is under going a rebranding.  Total rip off.  Disney is still charging the normal rate.  Thieves. If I could give it o stars I would.,February 2023,none,none,none,none,none,none,none,none,none,2,292
3 helpful votes,1 contribution,5.0 of 5 bubbles,So Happy we stayed here at Paradise Pier Hotel!,"We were able to check in at 11:30 AM and our room had a wonderful view of CA!  We could watch the World of Color and fireworks every night!The front desk staff was genuinely kind and caring and made us feel welcome. We knew the rooms would be a bit dated because of the remodel going on,but that did not matter at all,all 5 of us slept comfortably. There were free hot beverages in the lobby every morning,and you could buy snacks if wanted.The ease of entering either park was a big selling point.  Saved so much time not standing in line to get in. Several days we went in at 7:30AM and rode the rides that we knew would have long lines later in the day.. All in all I am very glad we stayed at Paradise Pier Hotel.",February 2023,Ask for a room with premium views we had #1200 and it was perfect to watch CA World of color from...,Traveled with family,none,none,none,none,none,none,none,3,292
26 helpful votes,25 contributions,2.0 of 5 bubbles,Location & staff is only thing going for this property,"Pros: Convenient/close to Disneyland Park and downtown Disney (considered on property). Rooms are fairly large.  Cons: Property is under major construction (has been since October 2022) and will still be until next fall. When reading other reviews before staying here, I thought it CAN'T be THAT bad. But I was wrong! There still is no lobby, no restaurants/coffee shop, no front entrance, no pool, no fitness center, and not even a place for families to meet/hang out! And if it's during the week, the construction is taking place, so don't expect little ones to be able to take a nap midday (unless they can tolerate earplugs). The worst part about staying here is there is absolutely NO discount/compensation for the inconvenience! It's still an average of about $500 per night",January 2023,none,Traveled with family,none,none,none,none,none,none,none,4,292
3 helpful votes,1 contribution,2.0 of 5 bubbles,A room and a key,"We stayed here between Christmas and New Years and booked the stay several months in advance. We had a lot of options at the time of booking and didn't realize we were booking a $500/night stay with essentially no amenities - not even for kids. No restaurants, no food, no pool - basically a room and a key.  When you book a Disney hotel you expect something unique or disney flavored- this hotel might as well have been a motel 6 located next to Disney. The worst part was we were blindsided by the fact that everything they advertised on their website was not available during our visit. By the time we became aware of this- we didn't have many options to change.  Very disappointed.",December 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,5,292
none,1 contribution,1.0 of 5 bubbles,Horrible for the price!!!,"The hotel is outdated for the price. Not very clean, bathroom had water damage. Hotel hallways stunk like mildew. Booked a king bed for my celebration and they weren't even able to provide that. Asked for a late check out just 1 hour and the front desk advise that they are NOT offering late check outs. They always say whatever we can to make your stay more comfortable please let us know. There excuse was that they need to allow the housekeepers in the rooms so they arr able to get them cleaned and not have stress on the workers, so I guess put stress on the guest to get pack up and out of the room. Just very surprised about the stay here at Disney I really thought it would be an amazing time and thought the rooms would be alot nicer. Won't be staying here again as I felt like I",December 2022,none,Traveled with family,none,none,none,none,none,none,none,6,292
1 helpful vote,none,5.0 of 5 bubbles,Great stay!,"I was a little hesitant to stay here after reading the reviews that were rolling in while the hotel is under construction, so much so I almost canceled my reservation. So glad I didn’t!!! We had a wonderful stay. We didn’t have any of the elevator issues some mentioned, no construction noise and was not inconvenienced by the makeshift lobby. Also, our room was made up every day which is rare these days! The best part was being able to use any of the Disney hotels pools and amenities. We took advantage of both California Grand and the Disneyland hotel pools. We loved doing that so much we skipped out on Disneyland to enjoy the hotels!",November 2022,none,none,none,none,none,none,none,none,none,7,292
2 helpful votes,none,1.0 of 5 bubbles,Not worth the money.,"Place was terrible, the elevator system was terrible. No elevator in parking garage. Staff was nice and helpful. Better hotel’s for way cheaper. Disappointed in this hotel. Wait till renovations are finished to stay there.",November 2022,none,none,none,none,none,none,none,none,none,8,292
2 helpful votes,1 contribution,1.0 of 5 bubbles,Lost my bag,"Dropped off my luggage and backpack at Paradise Pier hotel's baggage hold in the morning while I attended a conference. When I came back later that afternoon, they gave me my luggage but lost my backpack. I stayed there only one night and my backpack had not been found by the morning before I had to leave. Initially, management said they could not do anything except keep an eye out for my bag and gave me contact info for guest claims. I was refused any compensation for this severe inconvenience and oversight.  Other staff I spoke with the next morning were much more professional and empathetic. I was extremely disappointed by the lack of accountability at this hotel.",November 2022,none,Traveled on business,none,2.0 of 5 bubbles,none,none,none,none,none,9,292
72 helpful votes,58 contributions,3.0 of 5 bubbles,Nice room but had some issues,I came to Disneyland to attend a seminar at the Convention Center.  This is the cheapest of the hotels at Disneyland.  A week before I came to the hotel I found out it was under construction and a lot of the services will not be available.  But it was too late because the Disneyland Hotel was booked up.  The hotel lobby is bare minimum.  I feel like I’ve arrived at a motel 6.  There is a small convenient store with snacks that’s self serviced.  It’s got a good selection of snacks and coffee.  There is pretty much nothing else on site.  To get a simple breakfast I needed to walk to either downtown Disney or the other hotels.  The room was spacious and clean.  My only complaint about the room is that the shower starts hot and within a minute it turns colder and colder.   First,November 2022,none,Traveled on business,none,none,none,none,none,none,none,10,292
