Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Best Customer Service Experience,"Brandy the supervisor was very pleasant, thoughtful and accommodating. She helped us to understand charges that we weren’t expecting, and improved the experience of our stay overall. Thank you so much!",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,1,134
10 helpful votes,10 contributions,5.0 of 5 bubbles,Excellent for the price.  Perfect for solo/business travelers.  Highly recommend!,"Recently needed to book last minute remote work hotel stay for Irvine CA area.  So glad I picked Sonesta Hotel Irvine from the many possible choices!  This was exactly what I was looking for, at a very inexpensive rate found on Agoda on same day as booking.  Room was quiet, clean and nice view.  Perfect overall room design for single room: work desk, eating space, mini frig, comfy reading/lounge chair, and the bed was very cozy.  All the staff from front desk to restaurant were consistently very friendly helpful and efficient throughout my stay.  The breakfast was amazing!  I ordered a simple two egg platter but it was freshly prepared and pleasantly presented.  The service was excellent and attentive.  Excellent location central to Irvine Corporate Park and OC John Wayne",January 2023,none,Traveled solo,none,none,none,none,none,none,none,2,134
none,1 contribution,5.0 of 5 bubbles,5 *****,"First of all the hotel is just as beautiful and nicely decorated as any high and Hilton or Hyatt. The room is very clean and ultramodern with  comforts of home. Brandy at the front desk was knowledgeable, efficient, and very personable. She greeted me with a smile, and gave me all the necessary information for our stay as well as reminding me about the credit that you receive when you stay, which I had forgotten about before. I would definitely choose this hotel over and over for a staycation for anyone that is coming in from out of town!",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,3,134
none,1 contribution,5.0 of 5 bubbles,Brandy is incredible!!,"Brandy was the superviser that helped us get checked in and she went absolutely above and beyond to make us feel welcome. This is our first time staying at this hotel, and because of Brandy and her friendliness, we will be back again! If you stay here and are lucky enough to get Brandy welcoming you…you’ll be back as well!",February 2023,none,Traveled on business,none,none,none,none,none,none,none,4,134
none,1 contribution,5.0 of 5 bubbles,Excellent customer service,"I recently checked into this hotel, and one of the front hotel associates named Brandy has excellent customer service and was so kind and thoughtful in helping me navigate an error I made  in my hotel reservation. The atmosphere of the place is very nice and it is pet friendly as well.",February 2023,none,Traveled on business,none,none,none,none,none,none,none,5,134
none,2 contributions,1.0 of 5 bubbles,Severely disappointed experience especially during the holidays.,"1/5 stars  We booked 2 rooms directly through Sonesta website. Upon checking in, the front desk did not have my reservation. When I provided the confirmation, they said it was booked through booking.com and that is why it was showing up when I have the direct confirmation in my email stating that I booked directly through their website.   I am a Sonesta elite member and that DID NOT show up in their system. When I asked about the elite benefit, the front desk said, you do not have elite status. I had to show proof of my elite status 2 different ways before they finally agreed to change their mind.   I showed my email which showed my elite status, but that was not accepted. I showed my account number and that was not accepted. Finally I opened up the Sonesta app which shows my",December 2022,Would avoid visiting this hotel if possible. It would be a small price to pay to have better...,Traveled with family,none,none,none,none,none,none,none,6,134
none,2 contributions,4.0 of 5 bubbles,The outstanding worker “Scott b” made my stay,"The hotel was nice and clean, not an outstanding though. However, there is a guy in the lobby his name is Scott B, literally made my stay with his great attitude. He helped me with unloading my heavy bags and he didn’t want me to even help. Everyday Scott come and say hi and give me a free water. What was very impressing for me is that he was doing his job happily with no complain. He’s such a unique worker that I will never forget.",December 2022,none,Traveled solo,Thank you so much for taking the time to review your recent stay with us!! I am pleased to hear about your positive experience with the staff. We value your opinion and we appreciated you taking the time to rate our hotel.  Regards Bill A.,none,none,none,none,none,none,7,134
none,1 contribution,1.0 of 5 bubbles,WORST AND RUDEST SERVICE,"Really rude and unprofessional staff. When I came in, they didn’t see my name under the reservation and told me it probably got cancelled. I had an email confirmation and have been getting text messages from the hotel and never received a cancellation email. The staff is very stupid and incompetent. They kicked me out of the hotel using their security guard because I checked in too early - without telling me that I have to pay an extra day. WORST SERVICE AND WILL NOT RECOMMEND TO ANYONE",December 2022,none,Traveled with family,"Thank you very much for providing feedback about your recent stay with us and your attendance at the conference. I am very interested in speaking with you to get a few more details and I’d like to arrange to have a five minute  conversation at your convenience. If this is something you can squeeze in, please reply back to let me know a good date and time that we might chat.  If you would like me to contact you, please provide the phone number. My name is Bill A,  Thank you",none,none,none,none,none,none,8,134
none,none,5.0 of 5 bubbles,Excellent Staff,"Extremely friendly staff, and I have to give a special shout out to Scott. I arrived early to set up for an event. Scott helped get me in to set up, brought me a water and scheduled plans to shuttle me to the airport the next morning.  Early the next day, I realized I had left gear in the - now locked - conference room. I was panicking as I had to leave for my flight soon. I saw Scott, who just happened to come to work early, he remembered my name, got me back into the room, helped me find my gear and got me to the airport on time. Not only friendly, but went above and beyond! Other than that, nice rooms too. A very pleasant experience!",December 2022,none,Traveled on business,Thank you so much for taking the time to review your recent stay with us!! I am pleased to hear about your positive experience with the staff. We value your opinion and we appreciated you taking the time to rate our hotel.   Regards Bill,none,none,none,none,none,none,9,134
23 helpful votes,43 contributions,3.0 of 5 bubbles,"No maid service, no TV on cardio equipment","Upon check in, I was told that there would be “light” service. I stayed four nights, but I don’t think anyone ever came into my room to take out trash, give me new towels, etc. I didn’t bother to request either, but I thought it was odd, didn’t match what I was told. Fitness center has one TV but you can’t view it if you are on the bike, treadmill, etc. Bikes and treadmill do not have their own TV service. I was going to sit on a bike and watch Monday night football, but that was not possible. Room was fine, I appreciated having a tub since many hotels have converted to shower only.",November 2022,none,Traveled on business,"We are very sorry to hear that you were so disappointed with your stay at our hotel. We aim to provide a clean, comfortable and pleasant place to stay, and we sincerely apologize that our hospitality and attention to detail left something to be desired on this occasion.  . If you would like to share more information about your stay we would like to know how you think we could improve upon our service and accommodations for our guests. Thank you so much for your stay with us.  Thank you Bill A.",none,none,none,none,none,none,10,134
