Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
4 helpful votes,150 contributions,5.0 of 5 bubbles,"Comfortable RV Park, Close to Disneyland","This was our 2nd time at the Anaheim Harbor RV Park.  The staff is always very friendly and helpful.  It is a small RV Park, with small spots, but it is well kept.  We stay here for the vicinity to Disneyland, and it works perfect.  It's a 10-12 minute bike ride away to the entrance of Downtown Disney.  For safety we ride our bikes on the sidewalks, as it is a busy area.  You can see the fireworks at night.  Easy on and off the freeway location.",December 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,1,396
3 helpful votes,10 contributions,5.0 of 5 bubbles,"Awesome RV place, walking distance to Disney","We had an amazing time here, stayed here to be close to Disneyland Resort. We were able to view the fireworks from our campsite which was awesome. The pool is nice and warm, nice RV sites with a patch of fake grass (nice and clean) and an awesome picnic table and umbrella.",April 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,2,396
11 helpful votes,52 contributions,5.0 of 5 bubbles,Disney,Excellent place to stay and affordable for our adventure to Disneyland. Staff was very appealing with us as we didn't arrive in the checkout window but were able to take care of everything over the phone. Amenities are great and aside from the noisy street we had no issues. Only thing I would say is try and get a spot further into the lot as Harbor Blvd is a very busy street no matter what time of day. Overall great place and we will definitely stay here again for our next trip.,October 2022,Try and get a space further into the lot away from Harbor Blvd.,Traveled as a couple,none,none,none,none,none,none,none,3,396
none,1 contribution,4.0 of 5 bubbles,Ideally located for Diesneyland,"We stayed 2 nights at the campsite. The lady at the reception was very friendly. The camping is clean and has a nice little pool.It has many permanent campers but that didn't bother us. The location to Diesneyland was great. 20 walkway. But the price was very, very high. We would recommend it",May 2022,none,none,none,none,none,none,none,none,none,4,396
14 helpful votes,64 contributions,5.0 of 5 bubbles,An oasis in our stressful trip.,"Traveling at the holidays for a family emergency wasn't a fun trip. The Anaheim Harbor park was an oasis for us. Spots are a bit tight but this is prime real estate being so close to Disneyland. I changed my reservations several times, but everyone was helpful and kind. Nice, secure park, clean bathrooms, and fireworks every night! A nice laundry,  fire pit and bbq area, too. Would definitely stay here again.",January 2022,"This is not a hotel, it is an RV park",none,none,none,none,none,none,none,none,5,396
none,4 contributions,5.0 of 5 bubbles,Best Kept Secret in Anaheim. ✨,"We love this park. Super clean. Super friendly and helpful employees. Convenient little mini mart with ice and snacks and a few RV accessories if needed! Close proximity to the park… awesome fireworks every night at 9pm, grills, hot tubs… safe and quiet. We will always stay here when we visit Anaheim!",December 2021,none,Traveled with family,none,none,none,none,none,none,none,6,396
26 helpful votes,117 contributions,5.0 of 5 bubbles,Back again for the Disney Experience.,"Second time we stayed at this in town park. Check in was a breeze, receptionists were nice to work with. They asked about our stay and plans and provided helpful information that fit into our plan. Our first visit here was exactly one year ago to the day. It was just as pleasant. Fair prices too. Great fireworks display overhead. Only issue, which is not the parks fault, there are dumpsters just behind the hedge on adjoining property, SW side, which makes for a very noisy early morning  wake up call. We will be back again. ""Thanks"" Rick",December 2019,none,none,none,none,none,none,none,none,none,7,396
37 helpful votes,19 contributions,5.0 of 5 bubbles,Great location and service!,"We arrived at 5:00 p.m., closing time for the office. Our reservation information was waiting in an envelope. As we were setting up, the young woman in the office was walking to her car and asked me if I'd like to take care of our payment or wait till the next day. So she went back into the office and took care of our reservation as well as provided me with additional information that proved very helpful during our stay. Great customer service and a great location. We will definitely be back!",January 2020,none,none,none,none,none,none,none,none,none,8,396
4 helpful votes,2 contributions,5.0 of 5 bubbles,Great!,"Nice location about a 1/2 mile walk to Disneyland-note you do need to walk over the freeway over pass, but it is paved and we always felt safe (even at night). We also loved that we had a fantastic view of the fireworks. Would definitely stay here again when we are in town for a Disney visit--and Shakey's is right next door and had yummy pizza.",January 2020,none,Traveled with family,none,none,none,none,none,none,none,9,396
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great location and prices,This is a great place to stay if you are heading to Disneyland. It is located less than a mile from the park and is an easy quick walk. Their location and prices are amazing. The grounds are clean and the staff is very helpful and friendly.,January 2020,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,10,396
3 helpful votes,2 contributions,5.0 of 5 bubbles,Best place to stay in your RV to visit Disneyland,This was our second visit to Anaheim Harbor and have enjoyed both stays. Staff is friendly and helpful and the park is clean and well maintained.  We love the nightly fireworks shows as well. We will definitely stay there again.,December 2019,none,none,none,none,none,none,none,none,none,11,396
10 helpful votes,4 contributions,5.0 of 5 bubbles,Great Stay at Anaheim Harbor RV park,Great time at Anaheim Harbor RV park. Location to Disneland was so convenient. Walked and used ART bus. As seniors to bus ticket of $2.50 per day was so reasonable and very convenient. Parking site was large with patio area. Front desk staff was polite and answered all my questions. Will definitely stay again when in LA area.,December 2019,none,none,none,none,none,none,none,none,none,12,396
3 helpful votes,1 contribution,1.0 of 5 bubbles,AVOID THIS PLACE!We did not feel safe,"Appears to be a decent stop for a Disney vacation, but has fulltime residents that are out of control. One night the Jayco Class C next door had a full load of little boys (a dozen or so), with no apparent adult around. After 10 pm we asked them to quite down and where were their parents? It was wierd, kids started scattering and running to other Rvs. Adults, several loaded in cars, started coming from the back of the park and collecting children. It was spooky, I was afraid one of the cars would run over a kid. Somehow they managed to avoid squishing a child. Finally, one child told me his Dad was asleep inside the Jayco. I was astonished since the noise level had been extreme for HOURS. A man came over and said some of the kids were his.  We asked them to observe the quite",November 2019,none,none,none,none,none,none,none,none,none,13,396
3 helpful votes,2 contributions,4.0 of 5 bubbles,Dead quiet after Disney Fireworks at 9:30,"Best price around. 20 minute walk to the security point of Disneyland. Dead quiet after Disney fireworks at 9:30. Clean. Extremely friendly staff. But it really is no frills no gimmicks. The spaces are small but they seem to give the one next to you for parking so that is VERY NICE! We will stay here EVERY TIME we head to SoCal. We cam from Mt. Hood area of Oregon. We came in, checked in quickly. Hook up was fast. WiFi is strong throughout the park. Left and right level was nearly dead on just needed to adjust front jack. Close to shopping for the needed extras (That was a huge plus)You can walk 2 different ways to the park form this place. Shakes pizza is right in front (Great Pizza!). I probably should not post this good of a review because people will start to flock",November 2019,none,none,none,none,none,none,none,none,none,14,396
2 helpful votes,1 contribution,5.0 of 5 bubbles,Disneyland trip,"Great proximity to Disneyland, very clean super friendly staff. We will definitely stay there again   Very wide spaces plenty of parking for an extra car if you have one   Less than a few blocks from Disneyland entrance",November 2019,none,none,none,none,none,none,none,none,none,15,396
15 helpful votes,11 contributions,5.0 of 5 bubbles,Anaheim Harbor RV Park,"Super friendly staff, very clean, comfortable temp in clean swimming pool. Loved the experience!! Close to Disneyland. Full hook ups. Clean restrooms and showers. Will stay again! Near freeway on ramp. Keurig coffee to purchase for $1 a cup, many flavors. Felt very safe, security on premise.",October 2019,none,none,none,none,none,none,none,none,none,16,396
2 helpful votes,1 contribution,5.0 of 5 bubbles,great place for little money,"I loved the park. The park was clean, the staff was friendly. Loved that it was only about 15 minute walk to Disneyland. I would stay here again. The price they charge help make our vacation a little more magical.",October 2019,none,none,none,none,none,none,none,none,none,17,396
10 helpful votes,5 contributions,4.0 of 5 bubbles,Good place to stay,"The staff were reat. Very helpful. The spaces could use some updating but everything worked! The acess to Disneyland was easy, cheap and quick. The park is very clean and the pool although small was well maintained.",August 2019,none,none,none,none,none,none,none,none,none,18,396
44 helpful votes,29 contributions,5.0 of 5 bubbles,Very convenient,"We booked in for 7 nights as we drove down from Vancouver to meet up with family at Disneyland  We got a call to confirm our arrival on the day of, I let them know we were going to be quite late. We pulled in around midnight, the security guard was very friendly and helpful, she pointed out where office was and that our paperwork was left on the door for us. The sites are decent size, premises are very clean, the showered and washrooms are also kept vey clean. The office staff is very friendly and helpful. The location is ideal, a 15 minute walk to DL or a quick ART ride, we bought the 5 day pass.  I will stay here again and recommend this location",August 2019,none,none,none,none,none,none,none,none,none,19,396
2 helpful votes,1 contribution,5.0 of 5 bubbles,Awesome!  Lovely site.,"We had a wonderful time and when we come back to Disneyland we will definitely use this site again!  Clean, full support/services, and very close to Disneyland.  Fireworks show was amazing.  Nice and safe and quiet.",September 2019,none,none,none,none,none,none,none,none,none,20,396
6 helpful votes,3 contributions,5.0 of 5 bubbles,"Perfect stay at a perfect RV park, we loved it.","We stayed here with our family, 2 adults and 2 kids. The RV park is very good and clean, personnel is very friendly and helpful. All amenities are good. The RV park is very near Disneyland and the Anaheim ART bus stop, which is very convenient. The fireworks can be seen at the park! We will definitely stay here again if we are in the neighbourhood or when visiting Disneyland again.",August 2019,none,none,none,none,none,none,none,none,none,21,396
4 helpful votes,2 contributions,5.0 of 5 bubbles,Awesome Visit!,I was able to stay at both RV parks Anaheim and Anaheim Harbor. We really appreciated the courtesy and friendly service that we received at Anaheim Harbor. I had to change and rearrange reservations and they were a wonderful help! They even put us in touch with a local car rental service on short notice. A great stay! We walked to the park in the morning and Ubered back from the park at night. Uber was $10 and really quick.,July 2019,none,none,none,none,none,none,none,none,none,22,396
73 helpful votes,103 contributions,5.0 of 5 bubbles,Best Deal On The  West Coast,"We traveled in an Escape Campervan from San Diego to Seattle. Your resort was the best value we found on the whole West Coast. I had made a one night reservation for our trip at your resort and we loved it so much that we stayed the second night. Everyone one was friendly , helpful and full of information of the the area. The laundry room was very clean and the prices were very budget friendly. The coffee and Snack area were a pleasant addition as we had no coffee maker with us. The pool was clean and refreshing. You can even see Disney fireworks every night.",June 2019,none,none,none,none,none,none,none,none,none,23,396
14 helpful votes,6 contributions,5.0 of 5 bubbles,Trip to Disneyland,It was a great experience and we enjoyed the location of the park to Disneyland as that was our primary reason for visiting Anaheim. It was very convenient to be able to ride the shuttle to and from the park and not have to worry about driving. It was nice to be able to see the fireworks every night and our 2-year-old daughter loved it! The park itself was nice and the girls in the office were very nice and helpful. The facilities were nice and having shower facilities was great and helpful after using an  RV shower for a few weeks. We will definitely return when we visit Anaheim again.,June 2019,none,none,none,none,none,none,none,none,none,24,396
2 helpful votes,1 contribution,5.0 of 5 bubbles,Anaheim Harbor RV Park,"Perfect location near the park, nightly fireworks right over our heads. Staff was super friendly. Bathrooms were clean and clubhouse was well stocked. The front spaces are close together but there was plenty of room.",July 2019,none,none,none,none,none,none,none,none,none,25,396
6 helpful votes,4 contributions,5.0 of 5 bubbles,RV park stay,Spend a night there so my family could go to a angels game. The park was nice and clean. The checkin was easy and the staff was very helpful. They have a little swiming pool and was very clean. They had a maintaince person constandly keeping the park nice.,June 2019,none,none,none,none,none,none,none,none,none,26,396
57 helpful votes,21 contributions,5.0 of 5 bubbles,Great place to stay when visiting Disneyland or Knott's Berry farm,"What can I say other than this is a great RV park!  It's clean with good security. It has a nice pool for cooling off in the afternoon, it's close to Disneyland, Knott's Berry farm, and other attractions. The staff is friendly and helpful. We've stated this park numerous times and it ranks as one of our favorites! We'll be back!",June 2019,none,none,none,none,none,none,none,none,none,27,396
3 helpful votes,1 contribution,5.0 of 5 bubbles,"Clean, well maintained","Stopped here for a night with family on our way to carnival Cruise terminal. Very clean and well maintained! There weren't very many showers, but the ones that were there were very nice. Surprisingly quiet at night. Staff was very friendly. We were very impressed with the overall experience. Incredible value! Highly recommend.",June 2019,none,none,none,none,none,none,none,none,none,28,396
