Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,none,1.0 of 5 bubbles,Disappointed with the basic services provided,"I recently stayed at this hotel and was extremely disappointed with the level of service provided by the hotel policy. The sheets, towels, and garbage in my room were not changed during my 4 days stay. When I brought this to the attention of the front desk, they were unresponsive and did not take any action to rectify the situation.  Additionally, the overall cleanliness of the room was lacking and I don’t see any cleaning service staff around in this hotel.The air conditioning and heating in the room were too loud making it difficult to sleep comfortable.  I was extremely dissatisfied with the service provided by this hotel and would not recommend it to others. It is clear that the management and staff do not take guest satisfaction seriously and do not maintain the basic",January 2023,none,Traveled as a couple,none,none,none,none,none,none,none,1,89
2 helpful votes,7 contributions,4.0 of 5 bubbles,Sonesta Select Hotel FV/HB,We have traveled to & from this hotel the entire pandemic. It struggled like everyone else early on. But this last Feb. trip really displayed how they are rebounding. Every staff responded with such professionalism when needed. Their staff are certainly keeping this hotel successful & open. Looking forward to our next trip with them.,February 2022,none,Traveled with family,none,none,none,none,none,none,none,2,89
none,1 contribution,5.0 of 5 bubbles,Great hotel,"We stayed here for two nights and the hotel exceeded my expectations. We have stayed in lots of hotels across America and have learned never to trust the photos so we are always nervous about what we might find once we check in.  We booked a king room and the room  was very large with a comfy couch and tv. The room was really clean and had everything we needed, mini fridge, lots of power points and hot showers.   The area seemed very safe and there is plenty of car parking. The hotel is only 15mins from the beach.",January 2023,none,Traveled as a couple,none,none,none,none,none,none,none,3,89
172 helpful votes,389 contributions,4.0 of 5 bubbles,pleasant stay,We stayed for a week.  The room was clean with 2 queen beds.  The staff was pleasant when I asked them to help with maintenance issues.  I appreciated the drinking water in the fitness centre.  The room had a tv with network cable.  The wifi was good enough for youtube but we kept losing it and had to log in.  We did not sign up for membership to get premium internet.  There was a pool which we did not use.  Maintenance issues were responded timely.  We walked to a grocery store half an hour away.  We saw a few restaurants nearby.  We would return.,November 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,4,89
21 helpful votes,103 contributions,3.0 of 5 bubbles,Looks much better in the pictures,"For the price this hotel is not bad, however overall it could use better cleaning and upkeep. The front desk was somewhat unfriendly, they do the job but without any kind of joy whatsoever. The amenities work but that's it. For example, sink space was so minimal I could barely fit my toothbrush on it. Lights in the shower are bright and not dimmable, just feels cheap. Safety - the area did not feel very safe. Signed in parking lot warning you that management is not responsible and not to leave anything valuable in the car. btw- that did not stop them for charging $10 for parking. I expect if you collect parking fee at least have an automated gate or some fence for protection. General cleanness - I found candy wraps behind the bed, and it wasn't because I was looking for it,",October 2022,You get what you pay for in the rooms. If you choose a cheap room you get a parking lot view and...,none,none,3.0 of 5 bubbles,none,none,none,none,none,5,89
none,5 contributions,1.0 of 5 bubbles,Worst Hotel I have EVER stayed at!!!,Im from Fountain Valley and came home from Colorado to visit family here. I stayed here when it was new and was then the courtyard my Marriott. It is really run down. I checked in with Chris. When I went to my room the door had issues and it took 6-7 pulling down the handle from the inside just to close once! i also didn't not have internet and am in a Masters program with USC and had to be in a online class. I called down and Chris didn't have the time of day for me with either issue saying he is busy checking in a guest and would not help me. I went to the front desk and Chris still would not address the 2 problems saying I just need to figure it out???!!! Not great customer service at ALL! He then called his manager Mario who tried to help me with internet issue as I didn't,May 2022,"no good rooms. walls are thin and you hear everything, doors don't close",none,none,3.0 of 5 bubbles,none,none,none,none,none,6,89
none,9 contributions,2.0 of 5 bubbles,Property has really gone downhill!!,"Was supposed to stay 12/23 - 12/30, but left 12/29.  This place has really gone downhill!!  We have been staying here exclusively since 2105, but we won't be staying here again. I loved the convenience of having a kitchen, but at $1,205 for the stay & it now seems overpriced.   Especially since they no longer do the breakfast buffet - which is understandable with Covid & the CA restrictions; HOWEVER, the crappy ""brown-bag"" breakfast is horrible.  They don't ask what you want OR offer 2nd/3rd options.    Example: 1 pre-packaged banana-nut muffin, 8oz Nestle water, 1 small, bruised red apple, 1 brown sugar chewy granola bar (so much sugar-gross).  My husband has a nut allergy and is doing keto (almost 60 lbs lost - good for him!!)  So basically you can eat this unhealthy/dangerous",December 2021,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,7,89
147 helpful votes,366 contributions,3.0 of 5 bubbles,Great deal for price,"We chose a suite. They do look like they have been remodeled. The suite was loaded. Full refrigerator, dishes, utensils, paper towels. Very clean inside the unit and good location to restaurants and amenities. Very quiet as well.  A few negatives are the bed and pillows have seen better days. The outdoor furniture is worn and dirty and people go out there to smoke. For a short stay it is fine.",October 2021,none,Traveled as a couple,Thank you for your recent stay with us. your comments are appreciated and help us improve service.,none,none,none,none,none,none,8,89
16 helpful votes,9 contributions,1.0 of 5 bubbles,Lousy Stay/Lousy Service/Mediocre Property,"Recommendation. Choose another property as this one isn’t worth the trouble. Room was fair. No extras due to COVID and nothing extra at all if you’re Bonvoy elite. Not even a bottle of water (4$). My favorite part of the stay was waiting patiently in line for checkout the next morning. One person ahead of me finishes up. I’m next right? Think again, calls start coming in to the front desk and rather than place the calls on hold for the next person standing in line (me), before their call was made, front desk employee decides to keep me waiting. After 3 calls handled before me I had enough. Turned in the keys and walked out, though not before front desk employee asks me what my problem is and sarcastically wishes me a nice day. No way to treat your customer during these difficult",September 2020,none,Traveled solo,none,none,none,none,none,none,none,9,89
191 helpful votes,285 contributions,4.0 of 5 bubbles,Good value...15 minute drive to the beach,Decided on the Courtyard for our Labor Day vacation visiting Huntington Beach. Hotel is good location right off the 405 FWY and 15 minute drive to Huntington Beach. The hotel is practicing COVID 19 procedures very well and we felt safe staying there. Rooms are little smaller than usually Marriotts but we were there to sleep and shower after long days at the beach. Parking is $10 a day but now most hotels are charging this nowadays. We like the shower soap dispenser and not the little plastics one that create waste. Room had fridge but no microwave. All in all we like this hotel in Fountain Valley and felt very welcomed by the staff especially Angel whose team was working hard this Labor Day weekend.,September 2020,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,10,89
