Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Hotel A+,We spent 5 nights and the hotel was perfect. We had three rooms for our family.  Comfortable and clean! Breakfast exceeded our expectations!  So nice to grab some food before we headed into the park. So close to the park!! Will stay here again!!,February 2023,none,none,Thank you so much for the compliments about the hotel. We are happy that you enjoyed your stay with us and hope to see you again the future.,5.0 of 5 bubbles,none,none,none,none,none,1,151
14 helpful votes,10 contributions,5.0 of 5 bubbles,Great place to stay for a quick trip to Disneyland,"We love staying at the Best Western Plus Anaheim Inn when we need to stay overnight during a trip to Disneyland. It's right across the street so it's incredibly convenient to walk to the park. The rooms are clean and comfortable. Parking is free on property so that is very convenient, although it can be difficult to find parking at times. The breakfast has been modified for COVID but was still plentiful and tasty to go plates of eggs, bacon and waffles. Would recommend anyone visiting Disneyland stay here!",September 2021,none,none,Thank you for your kind words. We are so happy you enjoyed all that we have to offer. We appreciate your loyalty and hope you will be back soon.,5.0 of 5 bubbles,none,none,none,none,none,2,151
3 helpful votes,12 contributions,5.0 of 5 bubbles,Exceeded expectations,"We stayed at The Best Western Olus Anaheim for out recent trip to Disneyland. Everything was great. Fast easy 5 minute walk straight to the gates. Clean room, friendly staff, good free breakfast. Internet was good. We did not have a car and there were plenty of things within walking distance. Would definitely recommend and stay again",February 2023,none,none,"Wonderful, thank you for the rating and compliments on our location. It's nice to know you enjoyed your stay and we hope to see you again.",5.0 of 5 bubbles,none,none,none,none,none,3,151
3 helpful votes,4 contributions,5.0 of 5 bubbles,Great location for Disneyland,"Very good location for the park walking distance right across the street , restaurants near by, hotel was clean, rooms nice no issues, internet could be better, tv good selection of channels, breakfast area clean selection was good to get your morning started for the day in the park",February 2023,none,none,"Thank you for taking the time to share your experience. We are so happy that you enjoyed our location, breakfast and tv selection. Sounds like you had a great time. We hope to see you again in the future.",5.0 of 5 bubbles,none,none,none,none,none,4,151
none,1 contribution,2.0 of 5 bubbles,Was expecting better,"We were not impressed with this hotel. We were expecting much better being that it’s so close to Disneyland. The beds and pillows were so uncomfortable and the linens didn’t smell clean. The room itself was so small, packed with furniture that didn’t even fit. They did offer a continental breakfast that was decent, but that is probably the only good thing I have to say about our stay. I personally wouldn’t stay there again.",February 2023,none,none,"We're sorry that not all your expectations were exceeded. It's never our intention to disappoint our guests. We're continuously improving our hotel and do hope to have another opportunity to win your loyalty. As much as we want to be a hotel for everyone, we know we can't. Different people value different things. Our hotel is normally known as a comfy home away home with an eager to please staff.",5.0 of 5 bubbles,none,none,none,none,none,5,151
4 helpful votes,10 contributions,5.0 of 5 bubbles,Great location w/breakfast included,"Amazing location Nextdoor to 24 hr Dennys. Rooms have bathtubs, large wardrobes and an amazing breakfast included. We will definitely be staying here again. Staff was super kind and helpful. Even called to check in if we needed anything.",February 2023,none,none,"Thank you so much for taking the time to share your experience. We are so happy that you enjoyed our location, breakfast and kind staff. Please consider us your home away from home. All of us look forward to welcoming you back.",5.0 of 5 bubbles,none,none,none,none,none,6,151
none,1 contribution,5.0 of 5 bubbles,Hotel,"Great hotel near Disneyland. It’s literally right across the street. Hotel was clean, managed well. Kind staff. Food was delicious for the breakfast. Brother used the gym, said it was pretty good for a gym at a hotel.",January 2023,none,none,Thank you so much for letting travelers know what they can expect. We are so happy that you had a great experience and we hope to see you again soon.,5.0 of 5 bubbles,none,none,none,none,none,7,151
none,1 contribution,5.0 of 5 bubbles,Awesome location,This hotel was perfect for our visit to Disneyland. It’s right across the street and you can quickly walk over. The rooms were clean and everyone was friendly. The free breakfast was pretty solid as there was lots to choose from. All in all a great value for the price. We will for sure stay again.,January 2023,none,none,Thank you for taking the time to rate and review your stay. We are so happy that you enjoyed your stay and we hope to see you again soon.,5.0 of 5 bubbles,none,none,none,none,none,8,151
none,1 contribution,4.0 of 5 bubbles,The closeness to Disneyland can’t be beat!,"We just got back from a fabulous stay in Anaheim. We were a 5 minute walk to the gates of Disney! The breakfast was fabulous with a great selection of hot, cold and to go items. I also got to use the fitness centre which had a good selection of treadmills, ellipticals and bikes as well as some weight machines. My only criticism was that the room felt a little small but we were barely there so that definitely isn’t a deal breaker! I also did find the beds a little soft for my comfort but the rest of my family had no concerns.",January 2023,none,none,Thank you so much for taking the time to rate and review your stay. We are honored that you had an amazing stay and hope to see you again soon.,5.0 of 5 bubbles,none,none,none,none,none,9,151
none,1 contribution,5.0 of 5 bubbles,Love this hotel,The room and staff were fantastic. The free breakfast was wonderful. The location to Disneyland is unbeatable. My family loves the hotel and would recommend it to everyone. The staff is accommodating and extremely pleasant.,December 2022,none,none,"Wow, this is such an amazing review. Thank you so much!! We are so happy that you enjoyed your stay! We hope to see you again in the future.",5.0 of 5 bubbles,none,none,none,none,none,10,151
1 helpful vote,2 contributions,5.0 of 5 bubbles,Close and Comfy,Great location for visiting Disneyland. Short walk across the street to the parks. Front desk staff is top notch! Our room was clean and the bed and pillows were comfy. Not a lot of noise from other guests especially for the holiday season. We were able to see the fireworks each night from our room as well. Will definitely stay here again!,December 2022,none,none,Thank you for taking the time to share your experience. We are so happy that you enjoyed your stay and hope to see you again soon!!,none,none,none,none,none,none,11,151
none,1 contribution,3.0 of 5 bubbles,Disney Trip,"We enjoyed How close the hotel was to the park… However, we did not enjoy the ants in the shower. Also the shower head has different pressure settings but doesn’t change to them. Breakfast was decent.",December 2022,none,none,Thank you for taking the time to write a review about our hotel. We are sorry to hear about your experience as we pride ourselves in the exceptional service that we provide our guests. We hope to have the opportunity to welcome you back and show you this experience was not norm.,none,none,none,none,none,none,12,151
none,1 contribution,5.0 of 5 bubbles,Disneyland trip,Located across from the Disneyland entrance.  Best possible location you can stay and for a great price.  Free breakfast is fresh and delicious.  There is something for everyone.  Room was clean and comfy.,December 2022,none,none,Thank you so much for this amazing rating and review. We appreciate your feedback and hope to see you again in the future.,none,none,none,none,none,none,13,151
71 helpful votes,154 contributions,4.0 of 5 bubbles,Family Trip,We had a total of four rooms and all were clean and in good working order.  We always had clean towels and room if needed were cleaned.  Staff was nice and breakfast was better than most.  If I take family again I would for sure stay here for closeness to Disneyland and rooms I can trust,November 2022,none,none,Thank you so much for this amazing review. We are so happy that you enjoyed your stay. We hope to see you again soon!,none,none,none,none,none,none,14,151
41 helpful votes,44 contributions,5.0 of 5 bubbles,Amazing stay,Stayed here last year and loved it so much decided to stay here again. Due to my platinum BW status I was upgraded to a suite. It was very nice for my teenager to have her own room after being in the car together for a long drive. When I went to use the TV it would not work. I let them know and Joe was there is a few minutes to fix it. He was so nice and got it fixed. Something had been unplugged and had to reboot the cable box. HE was pleasant to deal with and I could tell he really enjoys his job. I think it is wonderful that there is a 24 hour maintenance tech available.,November 2022,none,none,Thank you for your wholehearted recommendation. We sincerely appreciate your loyalty and support and the specific mention of Joe's outstanding service. We will be sure to recognize his efforts. So glad you felt cared by him while he fixed the tv. We look forward to providing another exceptional experience for you.,none,none,none,none,none,none,15,151
none,1 contribution,5.0 of 5 bubbles,Family Vacation,"Clean rooms, great staff, and very good breakfast. Reasonably priced. The parking is the only thing that sucks, but it’s ok I drive a full size crew cab truck. The location from the parks is great, just across the street.",November 2022,none,none,Thank you so much for taking the time to rate and review your stay. We are so happy that you enjoyed your stay. We do know parking can be difficult at times but are glad you did not let that get in the way of having a great time. Thankyou again we hope to see you again in the future!!,none,none,none,none,none,none,16,151
