Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
40 helpful votes,70 contributions,5.0 of 5 bubbles,Highly recommend,"Great stay . Perfect location. Clean rooms. Staff superb. We stayed in Club and would highly recommend. Lovely food and wine and you don’t have to leave the hotel. Staff were great we made great friends with Glynndanna , Shane , Robert and Dustin. There is building work all around so beware but it didn’t intrude as we were at t the park all day as it was too cold to use the pool  We left here to go to the Roosevelt Hotel in LA. On our last Disney day we were told RH were giving our rooms away to some Oscar luvvies and we were banned from the pool. Currently here being moved to a bigger room - big deal still no pool /This is the worst hotel I ve been in. Review to follow",February 2023,none,Traveled with family,none,none,none,none,none,none,none,1,96
53 helpful votes,138 contributions,4.0 of 5 bubbles,Some good some bad,"We took advantage of a late winter special, but still paid more than the comparable sites in the area.   The good: - We appreciated the monorail close by that saved us time and distance (also see below) - The rooms were nice and clean and the property was well kept - Goofys kitchen (on-site) has great character interaction if you’re into that  The not-so-good - The staff at check in seemed very tired, slow and uninterested. Not the happiest place on earth by any stretch and the check in line was long - The Early Entry really only applies to less than half the park - the Monorail was down for half of our stay, making the walk similar to most hotels near the park entrance  - The internet was down for half of our stay - The signage around the Hotel’s 3 towers is so bad. Many signs",March 2023,none,Traveled with family,none,none,none,none,none,none,none,2,96
90 helpful votes,89 contributions,3.0 of 5 bubbles,just the same as its always been.,"second visit here and its still the same, the problem is i came here 5 years ago with my son, and nothing has changed except for the building work. ( i knew about it beforehand.  now you definitely need to make food reservations before you arrive, so a quick hack, be downstairs in goofy kitchen before 7 am and you stand a chance of just  walking in at the front ith no reservation.  to get your room cleaned bung the cleaner a 50 for the week then good service. be proactive if you see the cart in the corridor grab some milk for coffee.   remember nobody from Disney staff has ever read these reviews or replied to them, so you can be blunt.   the rooms. i stayed in room 2382, its a double queen on the fifth floor, and the view is out over the swimming pool, i asked for a day bed and",March 2023,none,none,none,none,none,none,none,none,none,3,96
none,3 contributions,2.0 of 5 bubbles,Not the experience we expected,"Currently still at the Disneyland Hotel but have to say how disappointed I am in this experience. My husband and I have stayed here several times and this is the first time the customer service has been lacking. Check in was ok. We paid for a premium view room, $600/night, and we’re placed on the sixth floor. Pool view room but mostly saw buildings and large trees. When we first checked in we found a container of some kind on sauce on the floor. No big deal. But then 30 min after we checked in, a housekeeper knocked on our door asking to fill the soap dispensers in the shower. We said no problem we were leaving for the parks. The next morning we left for the parks, came back and saw our room had not been cleaned. We called housekeeping before we left to go back to the parks and",March 2023,none,Traveled as a couple,none,none,none,none,none,none,none,4,96
1 helpful vote,1 contribution,1.0 of 5 bubbles,$9000 for a 5 day stay last December,"We gave them $9000.00 for a 5 day stay last December. We couldn't make it. No refund, no credit, not even a future stay? How greedy can you get? They were happy to take my $9000.00.  Rude customer service people, not at all helpful. On hold for hours. Happiest place on Earth?  I don't think so",December 2022,Stay somewhere else,none,none,none,none,none,none,none,none,5,96
58 helpful votes,69 contributions,5.0 of 5 bubbles,We’ll be Back. Love this hotel!,"Great hotel, not cheap but nice and well-themed. We had a great stay and like it better than the Grand Californian. The only real drawback to this hotel is the walk to the parks, that said, we’ll stay here again. Love the music box/bed lights! The Grand Californian is fancier and closer to the parks but this hotel has the Disney magic.",February 2023,Great Modelo’s at the bar.,Traveled as a couple,none,none,none,none,none,none,none,6,96
26 helpful votes,20 contributions,1.0 of 5 bubbles,Indifferent management to lost and found items in hotel,"We stayed at the Disneyland hotel for our daughter’s birthday. We checked out on Sunday, January 29. After getting home a couple of hours later, we realized that my daughter had left her iWatch in the hotel room. We knew where the item was left and promptly called the hotel to alert them.  Rather than have housekeeping go search the room, we were directed to the general lost and found office for Disneyland as a whole. We filed a report with lost and found and still as of now, Wednesday, February 1 have not heard anything regarding the iWatch. We did contact the hotel guest services out of frustration and told them exactly which room the iWatch was left in and asked them to please check the room. All that happened was we were referred back to lost and found.   We can see from",January 2023,none,Traveled with family,none,none,none,none,none,none,none,7,96
41 helpful votes,39 contributions,5.0 of 5 bubbles,Expensive but for our first trip - worth the money,"We had a king room in the Adventure Tower. We were next to the elevator but did not find our room noisy and it was a good location to get in and out of the hotel.   The entrance through to security from just outside the adventure tower is really helpful to save some time in the morning.   Room was in good condition, comfortable and loved the subtle Disney touches and magic headboard (light and sound effects). The theming in lobby areas is retro and nostalgic for the innovation and design of the parks.   The construction of the new DVC tower was not disruptive for us.   We used the pool twice- it was heated and a nice way to cool off in the middle of the day when it was quite warm. The loungers are comfortable and the pool side service friendly and efficient. The cocktails were",January 2023,Use the second set of elevators if the middle ones are busy at peak times,Traveled as a couple,none,none,none,none,none,none,none,8,96
344 helpful votes,305 contributions,5.0 of 5 bubbles,"Great Hotel, Great Location","Many-time visitor to Disneyland, first time stayer at the Disneyland Hotel.  Pros: Early Entry!  30 minutes early is a game changer for the parks. It is very close to Disneyland. Fun views of the parks if you want. All-encompassing Disney vibe.  Music, service, grounds.  It keeps you ""in universe."" Lightup headboard with a lullaby lamp.  Very fun.    Cons: Expen$ive.  It's Disney.  You can stay in other walkable hotels for half the price. No breakfast included.",January 2023,none,none,none,none,none,none,none,none,none,9,96
56 helpful votes,246 contributions,5.0 of 5 bubbles,Family favorite,"Pros:  Location, on site restaurants, on site parking, friendly staff, clean and spacious rooms  Cons:  A little spendy  We stayed in August after completing a stay at another hotel.   Traveling with kids can be a lot and as soon as we walked in the door we felt a giant sigh of relief.  The service is so amazing.  We splurged for club level and arrived at 1pm.   They stored our bags and a cast member escorted us to the E Ticket lounge.  We lounged in air conditioned comfort and enjoyed mimosas, beer, snacks and views of downtown Disney and the parks while we waited for our room to be ready.   We didn't wait long - it was ready around 2:30pm.  The room was well appointed for a family, we were in the Adventure Tower so the rooms are a little smaller than Frontier tower but they",August 2022,Check-in early to enjoy time at the pool while you wait for your room,none,none,5.0 of 5 bubbles,none,none,none,none,none,10,96
