Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,1.0 of 5 bubbles,STAY ANYWHERE ELSE!,"I reserved our room here because of the high ratings this hotel had and the pictures of their buffet line . Boy was that a mistake!  We were first put into a room just off the pool on the the first floor. The light blared into the room because we couldn’t shut the curtains. The room smelled like cat pee, the room had mold all over, the wall paper was pealing, the shower rod was half torn out of the wall so the curtain wouldn’t stay shut, the tub faucet was not sealed. AND THE BEDS ARE THE MOST UNCOMFORTABLE AND SMALL BEDS EVER! It’s like lying on a board.   Our next room was upstairs which had a balcony. The a/c didn’t work, the door didn’t shut right and looked like it was broken into as the chain lock was half torn off. There was a small amount of mold in this bathroom. This",May 2022,none,Traveled with family,none,none,none,none,none,none,none,1,407
none,1 contribution,1.0 of 5 bubbles,SERIOUSLY-NOT WORTH THE HEADACHE,I chose this hotel because it was pretty close to Disneyland. The photos seemed nice until to you arrive. It is next to a noisy freeway and  industrial area. It is defiantly not a family friendly stay or safe outside of your room at night. The hotel itself was dated. The man who greeted us that night while I juggle my tired and sleepy toddler was less than enthused about his job-which made for a great first impression. I was told my card would not be charged until I arrived at the location and checked in. My card was charged 236 initially for the stay-I did not authorize this transaction. That was not as big as a deal as I was planning on staying there that evening after an EPIC Disney trip. I was advised I needed to place a 200 deposit for my 5 hour stay in case I decided to,October 2021,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,2,407
276 helpful votes,941 contributions,4.0 of 5 bubbles,Great location,We stayed here to be close to downtown Fullerton for a birthday celebration.  The rooms are nice and clean.  Service at the front desk is efficient and friendly.  The free breakfast buffet was a good bonus!,August 2021,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,3,407
293 helpful votes,408 contributions,4.0 of 5 bubbles,"Comfortable stay, friendly and helpful staff","Stayed one night with my husband to take care of some business.  We arrived at 7:30pm tired after several hours of driving.  The check in was quick and staff was friendly and helpful.  There are stairs and an elevator to get to higher floors.  You have to exit the building to an open air hallway to get to the rooms.  I was able to get extra pillows when requested.  The room was basic but comfortable.  The mattress was firmer than I prefer but we had a good sleep.  The hotel is next to the freeway and I was grateful the air conditioner unit in the room created enough noise to block the sound of traffic.  The swimming pool and exercise room looked inviting but I didn’t have time to use them.  The breakfast platter was generous with scrambled eggs, bacon, sausage, hash browns, a",October 2020,none,Traveled on business,none,none,none,none,none,none,none,4,407
21 helpful votes,16 contributions,3.0 of 5 bubbles,Has Potential,"We visited this hotel because all the hotels close to Disneyland were booked.  The Hotel Fullerton advertises free shuttle rides to Disneyland, what they don't tell you until check-in is you must make appointments AND it doesn't run from 2 to 6.  We ended up having to drive on our own to the park two of the three days there.    The shuttle ride back was a little interesting. The shuttle sounded like it was going to fall apart.  I noticed one of the latches for an emergency exit was unlatched and some of the molding in the shuttle was coming off.   The rooms were newly remodeled and pleasantly nice.  We were surprised that they were really spacious for the standard size rooms.   We liked how clean the hotel room was.  There was a little patchwork that needed to be done on the",March 2020,none,none,none,none,none,none,none,none,none,5,407
10 helpful votes,7 contributions,5.0 of 5 bubbles,Great Hotel,"We really enjoy staying at the Hotel Fullerton. It is a very nice hotel, comfortable rooms, and good breakfast. There is a shuttle that takes you back and forth to Disneyland, which is nice you don't have to worry about driving and parking.",September 2019,none,none,none,none,none,none,none,none,none,6,407
56 helpful votes,38 contributions,5.0 of 5 bubbles,Hidden Gem,"Great stay, we arrived late at night and they had our room ready. Breakfast was delicious.. shuttle to Disneyland was great. Beds were very comfortable. Shower had great pressure. Staff was very friendly. We will be back for sure!",February 2020,none,Traveled with family,none,none,none,none,none,none,none,7,407
10 helpful votes,3 contributions,2.0 of 5 bubbles,Needs improvement,"Things don’t work. Floor light, room safe, soap dispenser broken. Restaurant was just ok. At 1:45 pm room still not cleaned and had to request it be cleaned.  I guess it’s adequate but far from stellar.",February 2020,none,Traveled on business,none,none,none,none,none,none,none,8,407
59 helpful votes,19 contributions,4.0 of 5 bubbles,Solid choice for families,"This is a perfectly acceptable place for a Disneyland trip provided you’re willing to accept a few quirks.  The Good:  Lots of free parking  Really good breakfast with lots of options  Massive pool, one of the biggest I’ve seen in a hotel  Lots of TV channel options  The Meh:  Room location is critical.  Rooms facing the road are incredibly loud.  Ask for a room facing the pool area where road noise isn’t a problem  Shuttle is a nice option, but times are quite limited.  Expect to potentially supplement with some Uber/Lyft rides especially if you want to come back in the afternoon with little kids  Location is pretty limited.  Expect to drive 5-10 minutes for decent restaurants and services  Beds are a bit firm.  Could be a plus for some people but for those who like softer may",January 2020,none,Traveled with family,none,none,none,none,none,none,none,9,407
20 helpful votes,9 contributions,2.0 of 5 bubbles,Poor Housekeeping,"Stayed 11 nights from mid-Dec to Xmas Day.  Fortunately room was ready upon checkin after 18-hrs flight & about an hour’s drive from LAX airport.  We booked the room with double twin beds for a family of 2 adults and 2 children, but the beds were a bit small.  No in room safe and no complimentary bottled water.  The housekeeping was very poor. Between the 11 nights, more than half the time only 3 bath towels were provided.   This was DESPITE that we left a NOTE EVERYDAY (and a small tip) REMINDING that we NEEDED 4 towels! Also, there were 2 days when there were NO bath towels provided!!  And 1 day when the room was not tidied!!!  It got to a point that we felt consigned to the very poor housekeeping service.  As our itinerary was packed, we didn’t want to waste our time shifting",December 2019,none,Traveled with family,"Dear FrancisSingapore,  We’re sorry to hear that your stay didn’t go as smoothly as expected. We wanted to address some points to bring clarification to what may have occurred during your stay and provide some insight.  In regards to the safe missing from the sleeping room, one of our upcoming projects entails placing new safes for all rooms that are located in the main building. Our Tower building has them already. When it comes to the towels, we apologize that not having enough brought some inconvenience to your stay. We understand that we can do better and see that it brought a sense of frustration. As far as the note/tip goes, our housekeeping team did not seem to understand it or see it. The one day that your room was not serviced, it was noted on our records that a “Do Not Disturb” sign was placed on your door. It is our policy to notate this information from each room daily. Hopefully this will help explain why your room wasn’t tidied up on one of the days. However there’s no excuse for not accommodating your simple request regarding the towels and we’ll certainly address it. We noticed that the rest of the amenities and services were enjoyable. We hope that you change your mind and give us another try when you’re back in the area as we’d hate to see one issue out of the many perks we provide to make the ultimate decision. We’re confident you’ll have a smoother experience the next time around.",none,none,none,none,none,none,10,407
