Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,10 contributions,1.0 of 5 bubbles,Awful,"Filthy, bad area, smelled terrible, air conditioner smelled bad, sketchy people everywhere.   Way too far from any restaurants to walk not that we would have in that area.   Thankfully just 1 night before a flight.  Spend a bit more and stay closer to the beach or at a hotel closer to aorport",October 2022,none,Traveled with friends,none,none,none,none,none,none,none,1,297
none,1 contribution,5.0 of 5 bubbles,Amazing stay,"The lady at the front desk was so welcoming and lovely! The room was amazing and clean, facilities were good,  definitely one of the best places i stayed during my travels! Would highly recommend :))))",August 2022,none,Traveled solo,none,none,none,none,none,none,none,2,297
3 helpful votes,2 contributions,1.0 of 5 bubbles,"Stay away from this hotel, if possible.","Please book a different hotel, this is a shady and dirty hotel. The carpet was not vacuumed, the towels had long, black hair in them, there is mold everywhere, you can hear everything in the room next door and the sheets were stained. To top it off, we found a sex toy under the mattress when checking for bed bugs. To compensate us, we were offered a 10% discount. Horrible accommodation.",May 2022,none,none,none,none,none,none,none,none,none,3,297
1 helpful vote,2 contributions,2.0 of 5 bubbles,BEWARE OF THE BED BUGS!!,"My husband and I spend almost 10 days at this motel. It was a good value for the price. The amenities were decent. The only problems were the bed bugs and how the management handled the situation.  Within the last three nights of our stay, our body were covered in bed bug bites and it was horrible. Took this matter to the management, they first denied it were bed bugs , and then they said I must have brought the bed bugs with me!  Anyways. We checked out and retrieved the money for the two more days I had booked with them. But overall, I was disappointed with how they handled this matter.",October 2021,none,Traveled as a couple,none,none,none,none,none,none,none,4,297
none,14 contributions,1.0 of 5 bubbles,Beware. Unsafe and disgusting - WORST CUSTOMER SERVICE EVER!!!!,"This is the worst hotel experience I have ever encountered. I checked in late and was put in room 27. The room has holes in the walls, missing lightbulbs and many other issues. The sink took 45 minutes to drain. The biggest concern is the MISSING SMOKE DETECTOR. I went to the front desk to complain and they said that they would switch me to another room. Then they called and said that they were booked and could not move me to another room. I honestly am completely flabbergasted at the lack of any kind of customer service at this property. I asked to speak to the manager and was told he is off until Monday. Beware. Do not stay here!!!",July 2021,none,Traveled with family,none,none,none,none,none,none,none,5,297
1 helpful vote,1 contribution,4.0 of 5 bubbles,Safe discrete friendly,I stayed here for work the staff was friendly n I was alone n felt very safe. My only concern was the accessibility room bathroom shower seat was broken .thank full im not disabled but if I wasn't able to stand it would have been a problem,June 2020,none,none,none,none,none,none,none,none,none,6,297
316 helpful votes,1146 contributions,4.0 of 5 bubbles,Good all round motel,"Our first stop on the Boyz Annual trip. Chosen for it's excellent location, near to Newport Beach. Just off Highway 55 in Costa Mesa. Cleanish rooms for a very reasonable price. Good service from reception.",November 2019,none,none,none,none,none,none,none,none,none,7,297
45 helpful votes,34 contributions,5.0 of 5 bubbles,Best value in all of Orange County,Friendly clean and perfect location. Front desk was very pleasant and friendly. Highly recommend! I was having trouble using PayPal and the hotel honored the pricing. My new GO TO motel  Close by to everything including cheapest  Gas  around,January 2020,none,Traveled solo,none,none,none,none,none,none,none,8,297
1 helpful vote,1 contribution,1.0 of 5 bubbles,WARNING!!!! DO NOT STAY HERE,"this crack hotel has got to be the worst, filthy, place run by the cheepest people ive ever encountered. first of all i was in room #5. a handicap accessible room. the bathroom reaked of human fecies covered up by bleech! gagging! i went to take a shower in the morning and there was crumbs of human fecies in the shower!!!!!!! this is being reported to the health department. on top of it all these cheap crack hotel owners charged an additional 56.00 on my credit card 2 days later. i called to see why and they said room damage! now i have stayed in hundreds of hotels in my life, but i have never had this happen by cheap terrible hotel owners!! they claim there was blood and a towel and a sheet. nobody was bleeding in our room. i left very early in the morning after one night stay.",December 2019,none,none,none,none,none,none,none,none,none,9,297
6 helpful votes,3 contributions,1.0 of 5 bubbles,Very dissapointed,"i asked for a room downstairs because i had alot of luggage and a stroller. there was  no availability downstairs so i ended up being put in a room upstairs my first nights in staying here which i didnt mind because i was put in a nice clean spacious room, the room was perfectly clean for my baby , and carpet was safe for him in case he fell and thats all that mattered to me , i felt like i got what i was paying for , until my last night of staying here. According to the lady in the front desk, I was then switched to an ""upgraded room"" downstairs which wasnt true , the room was a complete disaster. I felt like i had been lied to and it was a terrible feeling , the room lacked alot of amenities , the floor was wood which wasnt safe for my baby , there was blankets missing on the",November 2019,none,none,none,none,none,none,none,none,none,10,297
