Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Why go anywhere else?,"The staff make my stays here pleasant and worth it every time! The grounds are clean, the microwave is helpful, and the price is right. I always enjoy my stay! Thank you to the staff for ensuring comfortability.",November 2022,none,Traveled solo,none,none,none,none,none,none,none,1,179
none,2 contributions,5.0 of 5 bubbles,Motel 6 left the light on for me!,"I have been here for a week. The office staff is awesome, my pet is happy, and the maids stop by each day to make sure I had clean towels and all the supplies I needed. Room is clean and the water pressure is great. I am a happy camper!!",November 2022,none,Traveled with family,none,none,none,none,none,none,none,2,179
97 helpful votes,1437 contributions,3.0 of 5 bubbles,Good for Huntington,The best Motel 6 you can find in all over United States: it's not a compliment since on my US trip 2022 I found Motel6 the worse standard in accomodation ever but... in Stanton things works! Room was pretty worn out but clean and tidy. People around the room very noisy during the night. If you are looking for an accomodation near Huntington it could be fine but remember: it's very far from the most known attraction in LA because the car trafic in this area is very slow.,August 2022,none,none,"Dear Renzo,  We appreciate you taking the time to rate your stay. Rest assured, we’ll do our best to give you a 5-star experience next time around.   Until then, we’ll leave the light on. For you.",none,none,none,none,none,none,3,179
none,12 contributions,1.0 of 5 bubbles,THIS IS THE NASTIEST MOST GHETTO PLACE EVER TO EXIST IN LODGING!!!!!!!!!!!!!!!!!!!!!!,This place is disgusting!!!! There are no words for this place!!! There is no A.C. In the room or heat when it’s freezing cold at all whatsoever. There are drugs addicts all through this place from dusk to dawn you will NEVER rest your head and get rest here!!! It’s so loud in the mornings around here.. The only wind you will get is from opening up a window then you will have to sleep with it open just to catch a breeze or you will sweat or freeze. You can hear moaning and ppl having sex from ur bed room window having to stay open all night. If you tell a receptionist upfront at the desk they will try their hardest to not work anything out with you for your accommodation. This is a no win situation here! Then having to sleep with the windows open you can hear all the fights that,December 2021,none,Traveled on business,"We're sorry to hear that you didn't enjoy your stay with us, and we apologize for any inconveniences you may have experienced. We hope for the opportunity to improve your experience with us. Please visit again. Nancy Y.	 #Team6",none,none,none,none,none,none,4,179
1 helpful vote,1 contribution,1.0 of 5 bubbles,You pay for getting nothing...,"Same price but you don't get clean towels or sheets except for every third day unlike all the other hotels AND even then, they don't give them to you.  I've been here for 5 days and I never received ANY clean linens and only got one set of clean towels even though I had to use the first set to clean the hotel room because it was nasty.  And the phone doesnt work.Any calls you wish to make have to be preapproved and made through the hotel even if they are local.  So if you wish to make  a local call, they know the number and have no privacy.  They can stay on the line and listen without you knowing.  And they don't care if people party all night and slam around upstairs but ask for a face towel and a bath towel before your three day mark, you demand too much.  Only stay here if",April 2021,ask for a clean room,none,none,none,none,none,none,none,none,5,179
2 helpful votes,1 contribution,5.0 of 5 bubbles,not as bad as it was 2 yes ago,"my wife and I stayed at  motel 6 Stanton for a little over 2 weeks while waiting for our new home to be ready for move in. The room we had first, had a stinky refrigerator, but the have us a different room, and I believe they refunded the room fees for that day as well. yes, there is a lot of police patrolling through, which made our stay feel a bit safer than when I had stayed here last. much more loud and random people roaming around back then. we had zero problems, and would have no problems staying again in the future.",November 2019,none,Traveled on business,Thank you for providing feedback.  Your experience is important to us and we appreciate you bringing your concerns to our attention. Nancy Y.	 #Team6,none,none,none,none,none,none,6,179
6 helpful votes,4 contributions,5.0 of 5 bubbles,3 Night Stay,The room was very nice and clean and well stocked. The only thing was that there was no microwave or fridge. I recommend this motel as it is well situated to all the theme parks. There is also room service that is delivered.,October 2019,none,Traveled solo,"Thank you for sharing your review. We are glad you enjoyed your stay!  Until the next time, We’ll Leave the Light on For You! Nancy Y.		 #Team6",none,none,none,none,none,none,7,179
2 helpful votes,1 contribution,5.0 of 5 bubbles,Happy I stayed,"driving through Orange County for vacation, I was surprised to find this location. The area was good, the price was ok. Not very many amenities but for the price it was worth it.  Very clean and friendly staff.",May 2019,none,Traveled with family,"Dear Leigh,   On behalf of Motel 6/Studio 6, we would like to apologize for the inconvenience you incurred while our guest.  We are committed to guest satisfaction and appreciate you taking time to review your experience.  Thank you for bringing this to our attention.  Kind Regards,   Jorden M. #Team6",5.0 of 5 bubbles,none,none,none,none,none,8,179
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great stay!,"Was a great stay! Will stay here again when back in town.  All staff, front desk and housekeeping are always friendly.  Rates are always lower then the area and the location is within a 15 min drive to Disneyland",June 2019,none,Traveled on business,"Hi Landan,  Thank you for taking time to share your review with us.  We're happy to hear the stay was great and appreciate you recognizing the great service provided by our staff.    We hope to see you soon, Safe Travels!",none,none,none,none,none,none,9,179
none,1 contribution,1.0 of 5 bubbles,Rascist,"Don’t stay here we had a few rooms for family that came from out of town the workers here was so rascist to Blacks at Motel 6, Stanton California...on Western & Katella......they have prostitutes and drug addicts running around please don’t stay there spend your money somewhere else 😡😡😡😡😡😡😡😡",November 2018,none,Traveled with family,"Dear Guest, Thank you for taking the time to share your review. We strive to deliver a great guest experience, but it sounds as though we did not perform to our usual standards in this case. Please know the circumstances you describe are an exception to our guest commitment and as such, we apologize for any inconvenience you experienced. Safety and security are high priorities within Motel 6 standards for quality and we regret you felt differently during your visit. We strongly encourage you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,10,179
1 helpful vote,2 contributions,4.0 of 5 bubbles,ClaudiaB and Marianne very nice people very helpful,Whenever I come to the Motel 6 in Stanton Claudia B always goes out of her way to help me out being I'm in a wheelchair it is a plus when someone helps you out she is very friendly and always has a very pretty smile in her face I think she needs a pay raise LOL she is definitely an asset to your company I give her a five star out of five star by being best and Marianne is a very nice lady to always helpful and very willing to go out of her way for me I appreciate the things you do for me thanks everybody... your friend and customer Brian,October 2018,none,none,none,none,none,none,none,none,none,11,179
5 helpful votes,3 contributions,5.0 of 5 bubbles,Great Service!,My family had a vacation in socal and everybody here is super nice. For the price that we pay everything is worth it.The kids love the pool!  We are all coming back  when it comes to our familias next vacation The location is near everything too and only a few miles from The beach.,July 2018,none,none,none,none,none,none,none,none,none,12,179
