Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Such a great stay!!!,The Clementine Hotel is such a great place to stay. The rooms are spacious and comfortable. The breakfast is delicious and different every day with a lot of options. Mario at the breakfast service is amazing and super friendly. He talks with you and is always in a great mood. Thank you for a great stay!!,March 2023,none,Traveled with family,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are delighted to hear you enjoyed your stay in our comfy and very spacious rooms and our delicious breakfast options. Thank you for recognizing Mario, he is truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,1,45
none,1 contribution,5.0 of 5 bubbles,Breakfast with your stay.,The service was great withy stay. Breakfast staff very friendly. Veronica and Ofelia helped me when I asked for help. Variety of breakfast items. Housekeeping was great in bring items that I needed. Thank you for the stay with my family.,February 2023,none,none,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are delighted to hear you enjoyed the service from our awesome staff and our delicious breakfast options. Thank you for recognizing Veronica and Ofelia, they're truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,2,45
none,1 contribution,5.0 of 5 bubbles,Great Family Accommodations,"Stay Feb 24-Mar 4/23 As a family of 10 we rented a loft suite and one bedroom suite. All amenities from laundry to hot breakfast were perfect. Nice to have a separate sitting area with a full kitchen. The 2 bathrooms in the loft suite was a real asset! Easy walk to Disney. Parking was free and easy access to our suites! Good restaurants within walking distance.  Our suites were updated, clean and set up well with full size kitchen appliances. Only thing missing was an oven pan that would have be nice.  All the staff was so pleasant and accommodating. We were quite fond of Mario who entertained us at breakfast. Sorry to have missed him on our last breakfast Friday. We well definitely stay here again! The Penner Family",March 2023,none,Traveled with family,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are very delighted to hear all of the wonderful things you thought about our property. We will definitely work on getting more oven pans. Thank you so much for recognizing Mario, he is truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,3,45
none,1 contribution,5.0 of 5 bubbles,The workers,"The workers around here were very nice and patient. One of the workers were helping me when it said i didn’t not pay for the hotel when i did, they were very kind and nice and wanted to help me figure out what was happened. Mario is also a great worker, everytime i went to eat breakfast he was always having conversations and cleaning up, taking our food.",February 2023,none,Traveled with family,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are delighted to hear you thought our staff was great. Thank you so much for recognizing them, they truly try to take care of all our guests, staying attentive to all of their needs so they can have the best experience possible. Thank you for recognizing Mario, he is truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,4,45
none,1 contribution,5.0 of 5 bubbles,The staff is great.,A staff member named Mario was extremely helpful and kind to everyone I was with. While we were at breakfast Mario engaged in a conversation with us while also taking away all of our plates. 10/10 rating.,February 2023,none,Traveled with friends,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are delighted to hear you thought our staff was great. Thank you so much for recognizing them, they truly try to take care of all our guests, staying attentive to all of their needs so they can have the best experience possible. Thank you for recognizing Mario, he is truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,5,45
none,1 contribution,5.0 of 5 bubbles,Disneyland Getaway,The rooms were very clean and quiet. And the beds were very comfy. A little walk from Disneyland but very doable with older kiddos. Great breakfast! Great sleeping arrangements! Great staff! Mario at breakfast was so kind and attentive!!,February 2023,none,none,"Thank you so much for choosing to stay with us when when going on your Disneyland getaway. We are delighted you found our beds to be comfy and our staff to be great. We're glad you also enjoyed breakfast. Our cook and breakfast staff are always going above and beyond to make sure our valued guests start their morning with a delicious breakfast and wonderful customer service. Thank you so much for recognizing Mario, he is truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,6,45
none,2 contributions,5.0 of 5 bubbles,BETTER FOR US THAN A TRADITIONAL HOTEL,"We loved the easy walkability to the Disney properties (less than a mile), the layout of our particular unit for 6 people, and that our request for a downstairs unit was honored. The price was reasonable for the amenities we had. We had a really good stay at The Clementine!",February 2023,none,Traveled with family,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are delighted to hear you found us better than the traditional hotel and that your downstairs request was fulfilled. We hope you and your family enjoyed all of our amenities our property has to offer.  Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,7,45
6 helpful votes,10 contributions,5.0 of 5 bubbles,Cute and Clean!,"Cute and clean. The 1 bedroom with loft worked nicely for 3 adults, 4 kids. Just 10 min to walk to park or you can take the ART. Nice breakfast each day with great staff. Mario always took great care of us and represented the whole breakfast crew well!  Shout out to all of them. Mahalo!!",February 2023,none,Traveled with family,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are delighted to hear you thought of our property to be cute and clean. We hope you and your family enjoyed your breakfast here with us. Thank you so much for recognizing Mario, he is truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,8,45
none,6 contributions,5.0 of 5 bubbles,Great stay!,"The front desk and breakfast service were excellent and Mario was great and would check on us to see if we needed anything. The room was clean, spacious, and comfortable. We had a great stay for Disney.",February 2023,none,none,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are delighted to hear our front desk and breakfast staff were excellent! Thank you so much for recognizing Mario, he is truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,9,45
none,1 contribution,5.0 of 5 bubbles,Disneyland fanatics,Awesome food. Lots of breakfast items to choose from. Clean dining area. The cook Ofelia outdid herself. Veronica was very attentive. Mario was also very attentive. Cleared our tables. Highly recommend.,February 2023,none,Traveled with family,"Thank you so much for choosing to stay with us when visiting Anaheim, Ca. We are delighted to hear you loved our breakfast options. Thank you so much for recognizing Mario, Ofelia an Veronica they are  truly a great asset to the company. Once again, thank you for staying with us! We look forward to welcoming you back in the near future.",none,none,none,none,none,none,10,45
