Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
79 helpful votes,134 contributions,5.0 of 5 bubbles,"Great property, Location and price","It was a perfect location to walk to the nearby Hilton for a conference we were attending. The grounds are clean, and the room very modern. The bed was not very comfortable. The springs were a little noisy when moving or getting in/out of bed. The breakfast was a great choice of hot items, waffles, cerial, fruit, breads and pastries. Hostesses kept the food stocked and tables cleared. Hotel was pretty quiet. Parking is outside (not covered) and there is a charge $24/day. The Hilton App offers a Digital Key experience, which worked well (except for hubby, who couldnt leave the room without me, as he is not tech savy).  Very limited food access if a vehicle is not available. If you have your car, there is a good selection within a 10 minute radius. Only 20-20 minutes from the",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,1,65
139 helpful votes,221 contributions,5.0 of 5 bubbles,Excellent Stay at the Last Minute!,"We had a horrible experience with an Airbnb stay and we needed to get out of there the next day! We booked Hampton Inn the night before and when we called the next morning to try and get an early check in, the staff couldn't have been nicer. We were able to check in hours before the regular 3pm time. The room was very comfortable, modern, and had excellent features. It was quiet and in a great location! Great value for the money. Parking was $24/day which was annoying, but the room price was reasonable. Would definitely recommend!",August 2021,none,none,"Dear KC,  It was a pleasure speaking with you when you called. We will do everything we can for our guest in need. We are very flexible and will do our best to make sure you are taken car of. I am so thankful that you shared your experience. Hope to see you back soon.  Victor Gonzalez, General Manager",none,none,none,none,none,none,2,65
none,1 contribution,5.0 of 5 bubbles,Excellent place,"Love this place ! Always clean , we had a king bed but sometimes double bed and either I highly recommend!Very convenient and close to restaurants and boat rentals. I come here every year and never disappoints. We love going to Red O that’s 10 minutes from here.",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,3,65
13 helpful votes,12 contributions,5.0 of 5 bubbles,Great customer service,"Yes, the hotel was clean. It was convenient. The staff was friendly. We think it was excellent because one employee (Austin) went above and beyond to help. It was late and  we were tired. We wanted some hot water for tea/hot chocolate. Austin was the bar tender and not responsible for the self help area. However, he noticed the front desk was busy and that we were waiting. He came over and helped. Customer service at this level will make us repeat customers!",January 2023,There maybe a charge for parking so check before you stay. We were not surprised but other...,none,none,5.0 of 5 bubbles,none,none,none,none,none,4,65
none,1 contribution,5.0 of 5 bubbles,A fantastic stay!,"Nothing but great things to say about my stay here! A thousand and one, ""Thank yous!!"" Especially to Iesha and Enrique at the front desk tonight! After an absolute crap day of traveling, followed by an overnight drive back home tomorrow after work, they set me up with ease and took care of me better than I could've ever expected! I travel extensively and worked in hospitality for over a decade and it makes the long days and nights worth it, when you come across great people like these two, who don't treat you just like a random guest, but are sympathetic and understanding, who take pride in giving you the best experience they can, while you're under their roof.. THAT, is hospitality! Thank you!",January 2023,none,Traveled on business,none,none,none,none,none,none,none,5,65
none,5 contributions,5.0 of 5 bubbles,Trip to orange county,"Excellent location, pricing is fair, little bar in lobby is great, breakfast is really Yummie very clean facility, shuttle to and from airport fee and easy to catch internet was good and staff was amazing so polite",January 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,6,65
none,1 contribution,5.0 of 5 bubbles,"Great Hotel, Especially for Events","We hosted a business meeting here and the whole experience was fantastic from start to finish. The rooms were extremely well laid out, nice, and clean. Patricia and the event staff went above and beyond to make our even run smoothly. From the attention to detail during our planning phase to the on-site presence and helpfulness I was blown away. Over half our group made a point to let me know how wonderful the food was (we did catered breakfast, lunch and dinner) and how friendly and helpful the staff was. We had several questions throughout the day and there was always someone ready and empowered to help. I have been planning large group events for over a decade and this was the best experience I have had to date.",January 2023,none,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,7,65
none,1 contribution,5.0 of 5 bubbles,feels like visiting a loving aunt for the weekend,"This hotel makes your stay feel like your home Iliana is a great receptionist that will tend all your needs and answer all your questions. Astin from the bar will make you the meanest, most delicious drinks ever from a Hampton in. When you wake up you will be attended by all the great staff at the breakfast location including Noah who you can tell loves his job and is a great cook. The service is great including the amazing house keepers. The parking is the cheapest from any other hotel which is a plus. I will be coming soon again",December 2022,none,Traveled on business,none,none,none,none,none,none,none,8,65
none,none,5.0 of 5 bubbles,Great for business get together and kudos to the staff,"Great location for our in person company meeting and get together. We met for several days in the conference rooms and used the dining room for breakfast, lunch, and dinner. Out of town coworkers stayed at the hotel. Food was excellent and the staff went above and beyond to accommodate us—-thanks.",January 2023,none,Traveled on business,none,none,none,none,none,none,none,9,65
45 helpful votes,63 contributions,3.0 of 5 bubbles,Nightmare Parking,"My kids just started at UC Irvine and I was looking for a nice hotel to stay at once a month or so when I visit them. I usually love Hampton’s so booked this right away for a four-night stay over a weekend. Check-in was easy, staff was friendly, room was clean. We over looked the parking lot which was fine. No noise from airport at all. The nightmare is the parking. Every night when we came home from dinner we circled the lot for ages looking for a spot. There were none. Especially when we came home late, around midnight, there was nothing! Plus there’s no street parking nearby. The worst part is They Charge You A Nightly Fee For Parking! Are you kidding me?",October 2022,good hotel if you don't have a car,Traveled with friends,"Dear healthygypsytravller,  I am sorry to hear that you had issues with parking late at night. I will share your feedback with our team and review different options to offer our guest. Please feel free to contact me directly.",4.0 of 5 bubbles,none,none,none,none,none,10,65
