Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Girls weekend away,"My BFF flew in from Chicago for a girls weekend and some beautiful California sunshine and beach! We absolutely loved the Grotto! Perfect for the two of us. Bed was so comfy and we really enjoyed relaxing in the courtyard! Located right across the street from the beach, we couldn’t have asked for a more beautiful and relaxing weekend! Can’t wait to go back!!",February 2023,none,Traveled with friends,none,none,none,none,none,none,none,1,310
2 helpful votes,1 contribution,1.0 of 5 bubbles,Beyond Disappointed...Disheartened,"Where to begin. In December, through Hotels.com, I made a reservation for this hotel. Unfortunately, I accidentally made the reservation for 02/23 as opposed to 12/23. This would normally not be an issue, but this particular reservation was not revisable. I immediately recognized my mistake and reached out to Hotels.com, who told me that I would have to speak directly with the hotel. I called and emailed the hotel and spoke to a woman at the desk who took mercy on my plight. While there were no more available rooms for 12/23, she assured me that they would refund my money. I told her that I appreciated her understanding and her Christmas spirit. Adding that as educators, lost money was particularly impactful. A few days passed, and I noticed that the reservation had not been",February 2020,none,none,"Hi Steven,  Thank you for your time posting this review. It's been brought to my attention that we have two different posting for Tripadivors, so I'm just now seeing your comments. Our records shows that we reached out to Hotels.com/Expedia to request your cancellation and refund and was told that you needed to contact them as well to confirm the cancellation since this was a non-refundable reservation. Via email, I relayed this information to you along with the phone number to complete your request. I also followed through with Hotels.com/Expedia later that day to make sure your request was granted, and was told that they left you a message and was waiting to hear from you. At that point,  I left you a voicemail with instruction to contact Hotels.com/Expedia to get your refund. Honestly, I don't remember the outcome or if you followed through on your end. However,  I understand mistakes happens and I know that I genuinely did my best to assist with your situation. I've been working in hospitality for the past 15 years and feel very passionate about serving others with exceptional customer service, and I must say that I'm beyond disappointed and disheartened over this review. I would be happy to talk with you again should you ever be in the area or planning a trip to San Clemente. Thanks again for your time! Kind regards, Lora aka woman at the desk",none,none,none,none,none,none,2,310
none,1 contribution,5.0 of 5 bubbles,Such a beautiful and cute place,"I recently took my husband away for his birthday getaway and the place is phenomenal, clean, unique and just perfect. Karen and John made sure we are well taken care of for the stay. We will go back very soon. Sarab A.",January 2018,none,Traveled with family,none,5.0 of 5 bubbles,none,none,none,none,none,3,310
39 helpful votes,27 contributions,5.0 of 5 bubbles,A Jewel,"We had initially rented an Airbnb which turned out to be disastrous (jackhammers next door, no air con, overpriced...) so when I found Oceanfront Hacienda while talking a morning walk I was delighted!  We stayed in the big studio on the top floor and I must say that the attention to details makes this place really special.  The decor is really thought out -- you really feel like you're in an authentic hacienda! -- from the cozy leather couches, big wooden table, bedding, curtains, dark wood furniture... It's honestly a superb room.  Considering how much we were paying for a crappy Airbnb this place if a FIND and super affordable.   The place was quiet, safe, you'll have a gorgeous view from your balcony.  Highly recommend it.",October 2017,"Great view, great neighborhood, fantastic quality.",Traveled as a couple,none,none,none,none,none,none,none,4,310
2 helpful votes,2 contributions,5.0 of 5 bubbles,San Clemente Dreaming,"My family and I stayed in the back units for a few days while travelling through California on vacation.  I have to admit that I was a little nervous about staying here.  Booking a place sight unseen is always a little risky, but now that I have stayed here, I plan on coming back over and over again.  I can’t say enough about this place.  My family and I loved this place for so many reasons.  First off, the property is beautiful and well maintained.  According to the owner’s website, the buildings were built in 1928.  The timber framing, solid plaster walls, and antique fixtures make this place far more interesting and unique compared to any of the other places nearby.  I couldn’t help but feel the history as I made my way about the property.  From time to time I could hear the",July 2017,none,Traveled with family,none,none,none,none,none,none,none,5,310
8 helpful votes,4 contributions,5.0 of 5 bubbles,Wonderful,"My boyfriend, Doug, and I have stayed here several times over the last year. It has become our favorite landing place when we are in Orange County. The rooms have ocean views and are a 3-minute walk to the surf. The units are clean, comfortable and charmingly styled in a Spanish style. The outdoor areas are lovely - with fountains, plants, comfortable seats and views. The owner/managers, John and Karen, are friendly, attentive and meticulous caretakers. I can’t think of anything to gripe about. The closest I can come to a complaint is that the coffee makers provided in the rooms are modern and nice, but make weak coffee (we like it really strong). Fortunately, there is a great coffee shop a few steps from the front entrance. A superb experience all around!",May 2017,none,Traveled as a couple,none,5.0 of 5 bubbles,none,none,none,none,none,6,310
none,1 contribution,4.0 of 5 bubbles,Can't beat the location,"Perfect place to stay in San Clemente.  The Patio with table and lounge chairs was excellent for relaxing in the sun.  Then just walk across the street and you are at the pier, beach and walking path. The units have everything you need to enjoy a relaxing vacation.",March 2017,none,Traveled with family,none,5.0 of 5 bubbles,none,none,none,none,none,7,310
6 helpful votes,15 contributions,5.0 of 5 bubbles,The Perfect Place to stay in San Clemente,"Not just a perfect location.  The property has been lovingly restored to its original glory as one of the early Ole Hansen properties in San Clemente by John and Karen who live on the property.  They couldn't be more friendly and helpful.  The back apartment has a stunning view of the ocean and pier and is quiet, very comfortable and very well equipped with everything we needed for a 6 week stay.  We were so impressed we booked for 2018 before we left.",February 2017,none,Traveled as a couple,none,none,none,none,none,none,none,8,310
759 helpful votes,4466 contributions,4.0 of 5 bubbles,"Small, but as they say Location, Location, Location","Located right across the street from the San Clemente pier,  The location can't be beat. Nice accommodations and nice staff.  The second floor has a long balcony with table, lounges, BBQ and Mexican Fire pot (Small stand alone fireplace).",March 2017,none,Traveled with friends,none,none,none,none,none,none,none,9,310
71 helpful votes,117 contributions,5.0 of 5 bubbles,The best of San Clemente,"This is a authentic and beautifully restored 1920s oceanfront hacienda.Its also the best spot to stay and feel comfortably at home. Karen and John live in front and thankfully choose to open three smaller casita type accommodations. Each has its own ocean views  patios and special touches while remaining private. While the hacienda looks inviting from the street - it just gets better as you enter the inner courtyard.....lots of specialness. Waves can be heard from everywhere - relax anywhere inside the compound or walk across the street to six miles of beach, the San Clemente beach walk, the magnificent pier, two perfect places to eat or drink at La Gallete or Pierside, or stroll uptown for even more great cafes. Somehow? All of this is still a mostly quiet and peaceful beach",November 2016,none,Traveled as a couple,none,none,none,none,none,none,none,10,310
8 helpful votes,14 contributions,3.0 of 5 bubbles,"Killer Location, Average lodging","Main plus here:  location -RIGHT across from pier!  Fabulous!  Owner nice. Now for the Lodging itself:  so-so.  Clean, slightly musty smelling.  Bed not terribly comfortable.  On street parking only -can be a problem.  So:  go for the view, don't spend a lot of time on the room.",March 2016,none,none,none,none,none,none,none,none,none,11,310
