Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,3.0 of 5 bubbles,Better than a motel,"Since the remodel some reviews were 5 stars, our experience was a 3 though. The room remodel looks good but it had dirty floors, the towels & linens were nice & clean. Shower pressure was low but the water stayed hot. Breakfast had fresh fruit and packaged danishes/muffins to go. The staff was friendly and helpful. Pulling into the hotel is confusing since to get to the hotel feels like you’re going to Jack-in-the-box. GPS routes to the back of the parking lot but the gate is locked. Overall our stay suited our purpose but wasn’t special in any way.",September 2022,none,Traveled with family,"Dear havilahs2021,   Thank you for being our guest and for your review. We are glad you liked your new accommodations, breakfast, and friendly associates. However, we apologize for the cleanliness issues in your room. We will address this matter with our housekeeping associates to ensure that it does not happen again. We hope you will consider giving us another opportunity to host you in the future and to welcome you back again soon.  Angel Arteaga Assistant General Manager",none,none,none,none,none,none,1,268
10 helpful votes,39 contributions,5.0 of 5 bubbles,Exceeded my expectations - and more!!,"I stayed 3 nights March 17,18,19 2022. My expectations were a 2.5 star hotel but I was pleasantly surprised by the renovations Signature did after they bought the Days Inn. All rooms were remodeled. I expected dirty carpets but got new vinyl plank floors. I expected an old bathroom but got a new tub and shower as well as a new toilet. Lights were LED and outlets were replaced with the white rectangular outlets. And the light switches were the rectangular wide on/off kind. The AC worked perfectly. Frig & Microwave also worked. Paint was new. my only complaint was the tub drain was super slow draining. I told the office and it was fixed ASAP. Parking was free and I could see my car from my window. I have no complaints. I'll definitely stay here again. Great location.  oh yeah, one",March 2022,none,none,none,none,none,none,none,none,none,2,268
3 helpful votes,1 contribution,1.0 of 5 bubbles,Don’t even think about it!,"Terrible terrible terrible! Between the hotel manager having a very dramatic violent argument with what looked like her lover to the blood stains on the coffee table beside our bed, this hotel is trash. We were not supplied with the proper amenities that were supposed to be offered, like simply having the proper amount of toilet paper available upon check in. The carpet was filthy, walls were marked up all over, curtains ripped, holes in the wall, yet they want a $100 damage deposit upon check in… Ha! Don’t bother staying here just to save a buck. Sleeping with the crackheads just isn’t worth it. No smoking no pets, yet the massage bar in the shower was worth taking. Don’t even think you’ll get a breakfast either. Save your money, stay somewhere else.",October 2021,none,Traveled with family,"Dear Lindy, It is unfortunate to hear that your stay with us fell short of expectations. We aim to provide all of our guests with clean, comfortable accommodations as well as top-notch service, and we apologize if you feel we fell short of that during your stay. Our team is dedicated to positive change and will be sure to address all of the concerns you have mentioned. We appreciate you taking the time to help us improve, and we wish you all the best in your future travels.",none,none,none,none,none,none,3,268
4 helpful votes,2 contributions,5.0 of 5 bubbles,Review,Nice place to stay big clean rooms friendly staff. Clean sheets stores are walking distance from the motel beautiful view. The pool is huge but not open at the moment. Laundry on site to wash. I recommend this place,June 2020,none,Traveled as a couple,none,none,none,none,none,none,none,4,268
7 helpful votes,3 contributions,2.0 of 5 bubbles,Close to Disneyland but that's about all,"We stayed here for 3 nights from the 16th November to the 19th November because we were going to Disneyland, it was close.  But we have still not been refunded our deposit which we put down the day we arrived which was the 16th, should've been refunded on the 19th or 20th, other hotels we stayed at while in the States refunded it next day. So don't know what the issue is and because we don't have US phones we couldn't ring either",November 2019,none,none,none,none,none,none,none,none,none,5,268
15 helpful votes,11 contributions,5.0 of 5 bubbles,Disneyland Trip,I booked this hotel before reading any of the reviews I was so worried and scared after re reading all the negative reviews I call the head and talk to the staff I asked him if they could put me in a Room close to the front make sure that the Room had comfortable newer beds except AA all I can say is it was a perfect trip everything was great the only thing negative was the pool was closed because they're self closing gate was broken but everything else was perfect I mean for the price I mean this was like a $150 less than Motel 6 for goodness sake 6 so again this is not a 5 star luxury hotel but it doesn't deserve all the negative ratings it's getting sure it's a little beat up who cares if the door has a few nicks on it the beds were very comfortable the hot water worked,November 2019,none,Traveled with family,none,none,none,none,none,none,none,6,268
23 helpful votes,13 contributions,4.0 of 5 bubbles,Basic hotel for a great price,"We booked this hotel online and didn’t read the previous reviews, we booked here as we wanted budget accommodation to visit Disneyland. Once we booked we had a look at reviews and were quite concerned with what we had read. We arrived and front desk staff were very friendly and accomodating. We got room 207 the rooms were basic and tidy, the carpets definitely need replacing as they are very stained however we just wore shoes when on the carpet. The bathroom, bedding and towels were clean. We felt this was a good hotel for what we paid. It is close to food and needed ammenities. We couldn’t complain about our stay for the price we paid. We would stay here again. All lights worked, the beds were comfortable and the bathroom tidy with hot water always. The rooms had everything we",October 2019,none,Traveled with family,none,none,none,none,none,none,none,7,268
6 helpful votes,2 contributions,1.0 of 5 bubbles,RUN AWAY!!!!,"Where to begin? First of all, we thought we were getting a Days Inn, and discovered that they are under new management and name changed to Signature. The door did not align with the frame, so there was a crack in the door. The AC was horrible and rooms were muggy. 2/3 lamps did not work, when we switched a light bulb from a working lamp, it still did not work. When we switched the light bulb back, all lamps no longer worked. The carpets and shower were stained. Beds were made very sloppy, sheets dragged on to the nasty floor. All was tolerable until morning came and shower was ice cold and the water failed to drain sufficiently. Called the front desk and  they rudely stated, ""you need to let it run for a long time, it's because the water is cold from not being used all night. I",October 2019,Go somewhere else,none,none,2.0 of 5 bubbles,none,none,none,none,none,8,268
2 helpful votes,3 contributions,1.0 of 5 bubbles,Do not stay,"Booked for a 4 night stay; first night, we find a dead cockroach... next morning we all get up to shower, ice cold. Fortunately we had family staying several doors down to shower in. That night we try the shower again, still cold. We request a new room. Moved to room 113, we were in 112 initially. The room smelled horribly of cigarette smoke, in which I notified the front desk staff of this. Our son is asthmatic and we had him stay in our family members room. I was waking up stuffy and itchy throat every morning. In the new room, same problem... shower ice cold. We ran to family’s room x4 mornings!!! In addition, my sheet had a blood stain on it, I had to sleep on top of a towel. Between being at Disney all day, we simply did not have the time or patience to keep changing rooms",September 2019,none,Traveled with family,none,none,none,none,none,none,none,9,268
2 helpful votes,3 contributions,1.0 of 5 bubbles,The Next Friday Movie Pool Gross Edition,"It's amazing how disgusting this place is! I booked this through Booking.com thinking it was worth 80 - 100 dollars a night! They also mentioned it was DAYS INN - NOT TRUE. Yes the Lobby was quite decent and that's about it, but this? Omg! My son and I were horrified as he told me he can't wait to get to the pool! I felt like Ice Cube and his uncle showing him the pool picking up the condom from ""Next Friday"" lol. The front office was super boring and later rude. My mom can't really walk they have no elevators so I went to to check on the room. The 2nd floor was creaky and the carpet was just filth, the walls had stains that who knows what was there?! I told my son don't touch anything and immediately went downstairs to leave. When I told the receptinist she called the manager",August 2019,none,Traveled with family,none,none,none,none,none,none,none,10,268
