Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,none,3.0 of 5 bubbles,Overall good for the price,Overall an average stay since we spent most of the day at Disneyland/CA Adventures. Beds are comfy but do squeak a lot. Breakfast doesn't have too many options and we ended up eating at Starbucks. For the price and distance to park it's a great stay. Our main complaints was that one not a big deal but the safe didn't work and was broken and there was no turn down service. The biggest caution is to ask for a room not facing the highway since it's very loud at night. We had no idea and were not able to change our rooms.,October 2022,Ask for a room not facing the highway.,Traveled as a couple,none,4.0 of 5 bubbles,none,none,none,none,none,1,55
11 helpful votes,72 contributions,5.0 of 5 bubbles,Service Excellence- Maritza and Team,"Maritza Rocks!!! Anthony is Awesome!!! Adell is Cool!!!  I needed to have my 3 rooms on the same floor and if possible to have 2 of them connect to each other. I understand how difficult it can be to have connecting rooms so I was hopeful. When I called, Maritza answered the phone and was SUPER friendly and willing to assist. I explained to her that I would be arriving by 2 PM and was hoping for the above as well as at least 1 room to have early check-in. Maritza not only took care of me, she amazed me!! She was able to secure 3 rooms on the same floor all close to each other and 2 of them were also connecting as requested. After that, she informed me that she could have all 3 rooms available for my early arrival as well.   When I arrived Maritza was assisting another guest and",August 2022,"Rooms all have fridges so get snacks before coming in. They are close to 7-11, Chevron, and a...",Traveled with family,Thank you so much for the excellent feedback. We are happy that you enjoyed your experience with us. Our team always strives to go above and beyond to ensure our guests receive the best possible service they can so it pleases us we were able to do so with you. We'll be sure to share your praises with them. Thank you again for sharing your feedback,none,none,none,none,none,none,2,55
15 helpful votes,25 contributions,1.0 of 5 bubbles,Awful service not recommended foe business.,"Not recommended for business travel.  The good: the room was reasonably comfy, clean, with typical amenities. Reasonably quiet.  The bad: had a reservation and arrived for check in at 5 pm. Exhausted and needed to work before dinner. No rooms available (?!) and had to wait. The lobby is small, cold and uncomfortable, nowhere to sit with phone plugged in. Restaurant closed on Monday. While I waited they checked 2 people in ahead of me. Annoying but whatever they finally check me in. I go To room on 3rd floor and oh great neither room key works &$@#. Back down to get new keys right as the front desk is handing my work colleague her key-for the same room. OMFG. But I am strong, I am patient, I’m not a Karen. So they give me a new room and finally get settled.  After a long work day",September 2022,"Avoid for business, no restaurants within walking distance, too far from convention center.",Traveled on business,none,none,none,none,none,none,none,3,55
1 helpful vote,5 contributions,3.0 of 5 bubbles,Just okay,"We stayed 3 nights while visiting Disneyland. The location is okay but not walking distance to the parks. They do have transportation but there is a charge for it. Nothing special about the hotel itself but it was sufficient for what we needed. My only real complaint was they seemed to be hoarding the towels. We checked in and had 3 in the bathroom. The next day I asked the front desk for more towels. I requested 6 because my daughter and I each use 2 and then my husband and son needed 1 as well. I was told they could only give me 4 “since that’s all that’s supposed to be in each room” implying that we had too many people in our room. I was stunned. I’ve never encountered this and thought it was extremely rude. We made so with our 4 towels but come on. Also, they need a pool",September 2022,none,Traveled with family,"Thank you for taking the time to share your feedback regarding your experience with Sonesta Anaheim Resort Area. Your comments are important to us, as they provide us an opportunity to better serve you. We look forward to ensuring we can exceed your expectations in the future.",none,none,none,none,none,none,4,55
17 helpful votes,4 contributions,2.0 of 5 bubbles,Quite average but practical for Disneyland,"The hotel is very clean and super well located. In addition, the ART shuttle for Disney and other recreational offerings in Anaheim stopped directly at the hotel and was visited frequently.  The bedroom and bathroom are both very large.  The swimming pool is large and clean.  Very close to the freeway, which means easy access but be warned, you can hear vehicles throughout the night.  We did experience some issues : - The wifi is one of the worst I've experienced. It is slow (less than 0.5mbs), and often unavailable altogether. - The walls are not well sound-proofed. Our neighbour set her alarm every night at around 1 am, and we could very clearly hear it. One night, her television was on for hours, and we could hear the words from the show she was watching. The sound issue is",August 2022,none,none,"Thank you for taking the time to share your feedback regarding your experience with Sonesta Anaheim Resort Area. Your comments are important to us, as they provide us an opportunity to better serve you.  I  regret that we were not able to fully meet your expectations. I can assure you your feedback has been shared with the appropriate departments so we can address the issues you experienced.  We appreciate you sharing your concerns, and we look forward to ensuring we can exceed your expectations in the future.",3.0 of 5 bubbles,none,none,none,none,none,5,55
1 helpful vote,2 contributions,5.0 of 5 bubbles,Best place ever,One of the most beautiful places to visit got in at 1:30 at night staff was excellent on helping me and in the morning hun Tiana Luis that was the staff that attended us at the time friendly willing to help I recommend this place to anyone ask for towels soon as I walked out they were there I could only give it five star cuz that's what they put down but I would give it 10,July 2022,none,Traveled with family,none,none,none,none,none,none,none,6,55
10 helpful votes,27 contributions,4.0 of 5 bubbles,Clean and Friendly,"The room was clean and family friendly. It had a shower, but not a tub. Normally a shower only is fine, but we had little ones that needed a tub. The shuttle was conveniently located and easy to take to Disneyland, but you need to make sure you  download the app prior to using. The staff was very helpful.",June 2022,none,Traveled with family,none,none,none,none,none,none,none,7,55
none,4 contributions,1.0 of 5 bubbles,OLD • DIRTY • BROKEN,Would not recommend this hotel to anyone. Here on our Honeymoon. It started off that we had a broken window that would not close. A toilet that was broken. A tap in the bathroom that never runs cold. Oh and we are staying next door to a dog that barks from 4am every morning.   No housekeeping. Had to ask more paper cups. More towels. No one has been over to change our bins/bedding (been here now 4/7 days).   It’s dirty. It’s old. It’s broken.   Location is good - right near Disney.,May 2022,Plan the shuttle bus in advance,Traveled as a couple,none,none,none,none,none,none,none,8,55
none,1 contribution,1.0 of 5 bubbles,Horrible Stay at the Sonesta Resort Anaheim,"Absolutely the WORST hotel experience I've ever had this past weekend. I suggested my mom book this hotel while visiting me because it seemed nice from pictures and had decent reviews and was a reasonable price........Big mistake. We get there and immediately notice an odd smell coming from our bathroom, seemingly old water from the pipes. We request a new room in the morning and they tell us they might be able to accommodate us and will let us know later that day. We arrive again that evening and they say they're overbooked and can't move us. Meanwhile, the elevator is stuck. It won't move. The manager (idk his name) was clearly trying to fix things, but not addressing anyone trying to get to their room. I watched my mom ask the manager a question and the manager COMPLETELY",April 2022,none,Traveled with family,none,none,none,none,none,none,none,9,55
none,1 contribution,1.0 of 5 bubbles,Denied Check in,"I booked a room with this hotel for a 2 day job I had at Angel Stadium. Went to check in and was informed that my Bancorp Bank backed bank account was not acceptable because Chime isnt a major bank and that they considered it the same as paying with Venmo. Nowhere was this stated when I booked the room with this  same debit card. Funny that my bank account was fine to pay for the room with, but not good enough to pay a deposit with. So, my wife calls and offers to use her credit card. They still say that they can't take a deposit because she can't physically show them the card  Because of this I not only have to wait 10 days for a refund. But I also lost  $300+ in wages because I have to cancel my 2nd day of work.   On top of this the entire front desk staff made me feel like I",April 2022,none,Traveled on business,none,none,none,none,none,none,none,10,55
1 helpful vote,1 contribution,1.0 of 5 bubbles,Beware,"This place is going Hold triple the amount of your stay for 10 business days. My room was $126 & they are holding a charge for $126 & another for $226, lady said they will release the funds in 10 business days... How can you hold my money for 10 business days",September 2021,none,none,none,none,none,none,none,none,none,11,55
none,5 contributions,1.0 of 5 bubbles,The word cleaning service,The worst cleaning service I ever received. We were a 4 member family with 2 kids staying 14 days and they only clean the room 2 times even when I called to request a clean service said that they don’t offer that after complain they did 2 cleans because the standard is zero cleaning,August 2021,none,none,none,none,none,none,none,none,none,12,55
3 helpful votes,1 contribution,4.0 of 5 bubbles,It's more about the location than the amenities,"More of a 3.5 but rounded up. Locations location location. With access to Anaheim Transportation to Disneyland & connecting transportation. No airport shuttle, Lyft can surge to $50 either way from SNA to hotel. Plenty of open self Parking is $12/night. Currently offers dinner at the Burger Place inside hotel from 5pm to 10pm, pool open late. Formally the Holiday Day Inn (ING) (and shows). No hot breakfast option during Covid-19 Restrictions. Very polite & helpful staff. Vending machines on odd floors and in convivence ""store"" in lobby. Gym & PC's available for use. Had to request coffee cups and a few items for the room. Was provided with fridge, microwave, Kureg and pods, alcohol wipes, hand soap, body wash, shampoo/conditioner and plenty of towels and air dryer, safe, & iron.",July 2021,none,none,none,none,none,none,none,none,none,13,55
29 helpful votes,27 contributions,3.0 of 5 bubbles,Under transition,"This is obviously a new addition to the Sonesta group. Temporary signage, untrained staff, and room without standard items. Our group had 3 rooms and each had missing items like soap, hair dryer,  irons, etc.  One room had to be changed due to a leaking  unit.",July 2021,none,none,none,none,none,none,none,none,none,14,55
1 helpful vote,1 contribution,2.0 of 5 bubbles,New ownership ruined a great hotel,"I stayed at this hotel under prior ownership multiple times a year for the last few years when visiting Disney.   When COVID restrictions were lifted I booked a trip and didn't think to check and see how my favorite hotel was doing under new ownership.  Sonesta clearly has no interesting in running a quality establishment.  Rooms were not cleaned daily and we were not informed of it.  Lobby, hallways, and Elevators were not cleaned. Dirt and debris everywhere.  Walls were filthy.  Zero carts for luggage on check in or check out.   Fire alarm on our second night required evacuation.  No staff came out to tell us what was going on.  Fire department comes outside and tells us that is okay to come back and the problem was some maintenance issue that they regular have to come to this",July 2021,none,none,none,none,none,none,none,none,none,15,55
3 helpful votes,8 contributions,2.0 of 5 bubbles,Good Thing We Only Stayed One Night,"3 of us stayed in a two double-bed room, decent sized room but was a little dirty in the bathroom, and there was no body soap or shampoo in the shower. Went to the lobby bathroom and no soap in any of the pumps.   I don’t know, I’m pretty simple so just clean and well supplied would have been nice.",May 2021,none,none,none,none,none,none,none,none,none,16,55
1 helpful vote,1 contribution,5.0 of 5 bubbles,Amazing Stay,"All around amazing clean rooms, lovely staff, always supper friendly made sure we were well and our stay was going well. This is definitely my to go Hotel when I bring my family to Disney. Loved it!!!",May 2021,none,none,none,none,none,none,none,none,none,17,55
66 helpful votes,120 contributions,3.0 of 5 bubbles,It's closed for good - your reservation will be a Staybridge Suites Anaheim Resort Area stay.,"Oh the memories. I booked this for one last time and even got a confirmation number, only to find on arrival that Staybridge will service Holiday Inn Anaheim Resort guests... Not that I'm complaining -- I've written a review years ago about how great Staybridge Suites Anaheim Resort Area was, and it's also closing by end of year. When I checked in at Staybridge, the reservation was completely transferred into a new confirmation at Staybridge.  I'm still staying there right now, but letting you all know. Let me know if you have any questions.   Summary: Reservations here will be transferred to Staybridge Suites Anaheim Resort Area, which will later be decommissioned as an IHG property. :(",September 2020,none,none,"Hello DisneyPhans,  Thank you for choosing us through the years and for taking the time to leave us feedback. The hotel will remain open and keep all paying reservations until 30 November 2020. You can contact the hotel directly at 714 748 7777 or Sales.HIAnaheim@ihg.com if you have additional questions.   Best regards,  Clayton G. Case Manager IHGService",none,none,none,none,none,none,18,55
22 helpful votes,18 contributions,5.0 of 5 bubbles,wonderful stay spring break march 2020,"Family of 4 including 2 adults and a 4yo and 9 yo stayed here from March 7-10th. The kids loved the pool ( its shared with staybridge hotel next door) but it was never full. The breakfast was delicious , for adults you had a choice of an entree or buffet. The kids had their own menu. There is no hotel shuttle to disney but there is a bus stop outside which takes you to disney . Many families used this , i dont know the cost as we had friends drop us off.  The hotel is right off the freeway and there is easy access to anything you can think of. The room are updated and clean and we have zero complaints!",March 2020,none,none,none,none,none,none,none,none,none,19,55
149 helpful votes,168 contributions,4.0 of 5 bubbles,"Friendly, Comfortable, and Great Price!","My first time staying at this property, right from the beginning the service was fantastic and very friendly. The rooms are nice, very clean, and the beds are extremely comfortable. We lucked out and got a view of the fireworks at Disney each night at 9:30 pm. The hotel is very close to the airport, was a great deal quieter than I anticipated with all of the families staying there. There are restaurants within walking distance, and we even walked to Disneyland! I never did go in the pool but I did go in the hot tub and it was quite enjoyable.",February 2020,none,none,none,none,none,none,none,none,none,20,55
