Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,1 contribution,4.0 of 5 bubbles,Better than a 2 star,We stayed here last minute for a weekend and the staff was amazing! Very accommodating and polite. Parking was free and the room felt really nice for being a basic room. The hard floors were really nice. Our only issue was the shower didn’t drain fast so it would fill up a bit. Other than that loved the room and location.,June 2021,none,Traveled with family,"Dear Katie,  It is really nice to note that you liked the stay and services at our hotel during your recent visit. Glad to see your comments and overall observations which shall definitely drive us for improvement. We look forward to welcoming you again soon!!!   Best Regards,	 Hotel Manager.",none,none,none,none,none,none,1,312
13 helpful votes,5 contributions,2.0 of 5 bubbles,On The Dirty BLVD,"Had to change rooms. Fridge didn’t work,Desk Light missing bulb. TV/remote not working. Strange odor and garbage got piled up outside on the weekend. Staff member who checked me in was very nice concerning challenges. Woman who checked me out was very rude. Make sure you have plenty of Money on your card for incidentals. They must have a lot of problem guests.",September 2020,I think they are all the same little boxes,none,"Dear Guest,  I am sorry to learn about all the inconvenience you had to endure.  We care about your experience and I realize no words can change your feelings of disappointment or the inconveniences you experienced. I have shared your comments with the concerned teams and will be retrained to become serious about guest experiences and services. We will look into this further and we greatly appreciate you taking the time to bring this matter to our attention. Guest satisfaction is our commitment and we hope you will give one more opportunity.  Sincerely, Hotel Manager.",2.0 of 5 bubbles,none,none,none,none,none,2,312
2 helpful votes,1 contribution,1.0 of 5 bubbles,What a dump,Will overcharge your credit or debit card and apply a 21 day hold on a deposit that exceeds the nightly rate. Rude people that leave you with the impression that you are being hustled. Is in the ghetto of Costa Mesa (not Newport Beach by any stretch). Looks like someone dumped money into a property without regard to continued maintenance. Parking lot is filthy and landscape consists of a few dead palm trees and shrubs. Is a black eye to Choice Hotels.,August 2020,none,none,"Hello Guest,  It is disappointing to note that your stay was not satisfactory.  We regret the inconvenience due to many unfortunate reasons.  Our team will check where we went wrong and will take corrective actions for maximum betterment. We shall appreciate your kind understanding and request a rethinking to visit.  Sincerely, Hotel Manager.",2.0 of 5 bubbles,none,none,none,none,none,3,312
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great Experience During CV-19,"Clean, nice, friendly, professional at front desk offered 5-star customer service in the middle of night. Let me transfer rooms 2x due to my disability & took full responsibility. Also personally came to each room & helped me transfer my stuff. Impressive. Especially during quarantine.",April 2020,none,Traveled solo,"Dear Guest,  Thank you for taking the time to tell us about your experience at the BLVD Hotel. It is our sincere endeavor to ensure that our guests enjoy a memorable experience and we are delighted to know that you had a wonderful stay with us. We are very glad to know you were pleased with the hotel overall. Your comments will be shared with our entire staff.  We look forward to hosting your stay once again and continuing to meet your expectations.  Sincerely, Hotel Manager.",none,none,none,none,none,none,4,312
13 helpful votes,5 contributions,1.0 of 5 bubbles,Make a better choice than this hotel,Who ever took those photos is a genius. This hotel is a motel and and old decrepit one at that. There has been redecoration but the underlying facility is in very poor condition. The stairwells and balconies made us  feel unsafe and there were open dumpsters and overflowing trash visible from the second floor.  The bed was comfortable. The linens were worn (pilled fabric). The dust ruffle was shredded. The lighting in the room was grim and perhaps that was a good thing. In the daylight the floor ( vinyl plank type) was dirty. Breakfast was adequate. Make a better choice than this motel.,February 2020,none,Traveled with family,"Dear Valued Guest,  Thanks for your stay at the BLVD Hotel. We are very much concerned with your feedback. Our apologies for the bad experience. Our endeavor is to offer a nice stay to all our guests but failed this time. Actions shall be taken to improve everything on priority and you can have a good stay next time. Hope you will reconsider.  Sincerely, Hotel Manager.",none,none,none,none,none,none,5,312
2 helpful votes,1 contribution,1.0 of 5 bubbles,AVOID this hotel! (and Hotels.com),"We stayed here for the ""great"" reviews. By the way - we later found out why they have so many great reviews.  Hotels.com sent us a survey after the trip to rate the hotel. We were out of town on another trip and didn't complete the review, and Hotels.com COMPLETED OUR SURVEY FOR US!!  We received an email stating they'd received our review! When I logged in to look at it, apparently we rated the hotel ""great"". !! I've tried to get a hold of anyone at hotels.com since then and have had no luck. As for the hotel itself - this is a VERY cheap outside facing motel with a few trendy pics slapped on the wall. If you're young and into the loud party scene, you may think it's ""cool"", but if you're over 30 and want somewhere you can sleep, it's not for you. You can clearly hear the",January 2020,"Rooms on the back side are more quiet, and rooms that aren't adjoining rooms help cut down on...",none,"Hello Savvviness,  It is disappointing to note that your stay was not satisfactory.  We regret the inconvenience due to several issues and bad guest service. Our team will check where we went wrong and will take corrective actions for maximum betterment. Kindly note and give another chance to offer you a nice stay. We shall appreciate your kind understanding.  Sincerely, Hotel Manager.",1.0 of 5 bubbles,none,none,none,none,none,6,312
59 helpful votes,57 contributions,5.0 of 5 bubbles,Exceeded Expectations,"Needed to go to Newport Beach area.  After searching for a place to stay, chose the BLVD Hotel.  Hubby and I arrived early morning.  Even though stated check-in was afternoon, we were given a room right away.   The room was clean and nicely up to date. The complimentary breakfast, though not fancy, was quite adequate. I cannot say enough about how great the staff was.  So very friendly, professional and accommodating. Would not hesitate to stay there again!",September 2019,none,none,"Hello Guest,  It is wonderful to hear that your stay at the BLVD Hotel was a nice experience.  Thanks to you for appreciating our staff, room, amenities, and food. We are overwhelmed and privileged to have guests like you. Needless to say, we look forward to seeing you back with us again.  Regards, Hotel Manager.",none,none,none,none,none,none,7,312
25 helpful votes,10 contributions,5.0 of 5 bubbles,Gateway,"Location is amazing, close to Knott's Berry Farm (about a 15 min drive), close to the beach (15 min drive)! Restaurants are walking distance (from Italian and Chinese). The hotel/motel is super clean and the staff was amazing!",June 2019,none,none,"Dear Guest,  Thanks for the stay and the review. Glad to note that you liked the stay and endorsing your good experience here. We take real pride in welcoming guests like you and offering the very best services to make their stay a memorable one. Please do visit us again.  Sincerely, Hotel Manager.",5.0 of 5 bubbles,none,none,none,none,none,8,312
12 helpful votes,5 contributions,3.0 of 5 bubbles,NP,This is an upgraded motel. Room door and window opens to the covered walkway and thus cannot open curtains due to the privacy reasons. Good location. Complimentary breakfast was average. Not safe to walk at night. Many restaurants in the nearby area called Triangle.,July 2019,none,Traveled as a couple,"Hello Navtej,   Thanks for the stay, feedback. and observations We shall definitely work on improving them. You can expect a further improved stay next time. Visit us again soon.   Sincerely, Hotel Manager.",none,none,none,none,none,none,9,312
4 helpful votes,6 contributions,2.0 of 5 bubbles,Lackluster,Shod be classified as a motel not a hotel.  Horrible water pressure and  bed skirt was worn and torn. Definitely not worth the cost of the room. Staff however was very friendly and accommodating. Will not return,July 2019,none,Traveled with family,"Dear Valued Guest,  Thanks for your stay at the BLVD Hotel. We are very much concerned with your feedback. Our apologies for the bad experience. Our endeavor is to offer a nice stay to all our guests but failed this time. Actions shall be taken to improve everything on priority and you can have a good stay next time. Hope you will reconsider.  Sincerely, Hotel Manager.",none,none,none,none,none,none,10,312
