Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,4.0 of 5 bubbles,"Clean room, Nice staff","The staff was great. They upgraded us to a room with a king sized bed. Unfortunately the room faced the parking lot and we were woken up twice at 11:30pm on Saturday night and 7:30am on Sunday morning because people opened and closed their car doors and talked and talked and talked. But the bed was comfortable so that was a consolation prize. Other than that, the location wasn’t too far from the beach and we were really close to San Clemente Cafe which serves great breakfasts.",October 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,1,339
none,4 contributions,1.0 of 5 bubbles,"Crooks, liars, thieves, Wyndham doesn't care either","My room was canceled because they try to charge more than the rate you purchased online.  Glad I didn't get ripped-off but had to sleep in my truck after coming from the ER with broken ribs.  Sketch folks, sketchy hotel, directly on the highway ....my truck was better.  Get a camp site, you'll thank me later   Evil eyes she has.",July 2022,none,Traveled solo,none,none,none,none,none,none,none,2,339
57 helpful votes,145 contributions,2.0 of 5 bubbles,Motel quality for more than $500 two night stay,"This hotel is pretty much motel quality. For a Fri/Sat 2 night stay it was way over priced, totaling over $500.  No pool/spa and cramped parking sites. Trucks will have a major parking issue if towing.  There are better choices to stay in Dana Point.",July 2022,none,Traveled as a couple,none,none,none,none,none,none,none,3,339
1 helpful vote,5 contributions,3.0 of 5 bubbles,Motel quality for what you pay for. Way over priced.,"This is motel quality.  Very minimal, basic amenities.  The room was clean, and standard comfortability. More pillows needed.  No morning breakfast. No outdoor pool/spa. 3rd floor has spa if you request.    Our view was of roof on 3rd floor - ask for another floor.Parking is extremely compact.  Will not stay here again.",July 2022,none,Traveled as a couple,none,none,none,none,none,none,none,4,339
none,2 contributions,5.0 of 5 bubbles,Management is amazing!,"I absolutely love this hotel and the management team at this location. The hotel is clean. The staff is friendly and hospitable and take great pride in providing a safe and healthy, family friendly environment! I would and have recommended this hotel to several friends and family members! Thank you Nick & Jenny! I will see you again soon!!",February 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,5,339
none,1 contribution,1.0 of 5 bubbles,Bad experience,This hotel should not have the name of ( by Wyndham) because people think and expect they are to a nice hotel but it is not. I don’t know how Wyndham qualify their hotel because this will them a bad reputation.,April 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,6,339
none,1 contribution,4.0 of 5 bubbles,Nice size room and view of the Pacific Ocean!,"Decent facility, nice size room and with a good view of the Pacific Ocean… if you don’t mind a little road noise. Staff is friendly, room and facility was clean. Nice to have parking as well! Would stay there again!",March 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,7,339
none,1 contribution,2.0 of 5 bubbles,Not worth the cost!,"Overall the stay was fine but for the price, the value was just not there. I called and asked for an early check-in, which the gentleman agreed to set up and upon my early arrival, no room was ready and I had to pay for an upgraded room (“ocean view” with no patio and actually looking at a roof top) in order to access the space early as promised. The cost was high for the location (literally on the highway so loud traffic all night) and next to a major intersection. I would not suggest this as an option for anyone traveling to San Clemente.",September 2021,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,8,339
13 helpful votes,8 contributions,1.0 of 5 bubbles,WORSE place we have EVER stayed...customer service is nonexistent here!!,"My daughter went down to the front desk to ask for a towel because when we arrived the only other bath towel was on the floor...she was told we couldn't get one until the housekeeping came in at 11 which was coincidently check out time...therefore, one of us were unable to take a shower. The woman/owner I'm guessing was as rude as the guy we had to deal with at check out. I'm guessing we woke the jerk up, as he came out looking totally ruffled, scratching himself. I explained the situation to which he said it nothing, only grunted. Oh, no face mask required here by the employees.  There are so many nice places to stay in this area, please do yourself a favor and pick a different one. I know we will never stay here again and often pass through this area on our ways back to Santa",January 2021,Choose a room at any other establishment!!!,none,none,none,none,none,none,none,none,9,339
2 helpful votes,1 contribution,5.0 of 5 bubbles,Super Great Place To Stay!!!,"The staff was completely accommodating to our financial situation, our money got held up at the bank and they did everything they could to make sure our stay was comfortable and fun. They were completely understanding and helped us any way they could, and the room they provided was lovely! Super glad we stayed here, and will definitely recommend and come back when we can!! Thank you to the manager staff, Nick and Jenny were great!!",June 2020,none,Traveled with family,none,none,none,none,none,none,none,10,339
