Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
31 helpful votes,61 contributions,2.0 of 5 bubbles,"Ok for stay, poor continental breakfast, no airport shuttle,","Their continental breakfast isn’t as pictured on this site.  Very scant items.  Cold “hot water” & luke warm coffee full of coffee grounds in containers.  Few bakery items old & tasted stale or old.  Glass with yogurt & fruits individually wrapped & fruit on top not very fresh.  Surely notworth the money charged, should come free with room. Rooms clean & comfortable.  Staff pleasant. Don’t ask for complimentary bottled water as you will be charged for at checkout. No airport shuttle. Not very walkable to airport departures from hotel. Fee for parking.",February 2023,none,Traveled solo,"Dear Carol V,  Thank you for reaching out to us to let us know about your experience. Our staff takes pride in working hard to provide clean rooms, greet guests, and ensure a fantastic stay. I am so sorry to hear that you did not enjoy our breakfast. I will certainly pass on your feedback and make improvements to our breakfast menu and services. We take your feedback seriously and are working to improve our product and services, so thank you again for your guest review.  Best Regards,  Atrium Hotel Management",none,none,none,none,none,none,1,398
none,2 contributions,5.0 of 5 bubbles,class hotel with some though covid period,I have stayed in this hotel a couple of times now. It is withing walking distance to SNA. They donot have enterprise car rental any more and business is down due to covid. It is still a good place to stay.,October 2022,none,none,"Dear U C C,  Wow, thanks a lot for the PERFECT SCORE REVIEW!  We are thrilled to learn that you had a great experience staying with us at Atrium Hotel. We would love to host you again on your next visit to Irvine.  We hope your next trip is just around the corner so that we can get an opportunity to welcome you again!  We can't wait to have you back for another pleasant stay with us on your next visit to the Irvine area. Until then, take care!  Best Regards,  Atrium Hotel Management  P.S. For amazing offers and the best rates on our accommodations, book directly on our website: atriumhotel.com.",none,none,none,none,none,none,2,398
37 helpful votes,58 contributions,5.0 of 5 bubbles,A hidden Gem,"We recently stayed at the Atrium hotel as I needed a place that was convenient for John Wayne Santa Ana airport. Well we hit the jackpot, as there are no hotels closer than this one, and it was easy to just walk across the road  and in a few minutes you were there, For the price I was not expecting much but we loved it so much after we returned to Irvine, we checked in 3 times and on one occasion it was for a full week. The rooms were comfortable. The only negative was the fixed shower head. For a woman who doesn't want to get her hair wet, & doesn't want to wear  a shower cap, I found it difficult to get a proper shower, unless I washed my hair. The staff were amazing, especially Sylvia of an evening. Also Maria at house keeping , Jen, Manitza & Lourdes, all were so polite &",October 2022,none,none,none,none,none,none,none,none,none,3,398
none,none,1.0 of 5 bubbles,Not good. Need training in customer service,"Checked in last night 10/13/22, unfortunately  the check in process was like an interrogation, even though I already paid for my hotel online. Invasive questions took my Drivers license and typing and typing, asking question that were not necessary.  Didn't bother to tell me the wife passwords was on the key.  In the morning went to the area for breakfast, when I  walk in the room a women popped out of the side area and shouted; what's your name, like I was an intruder. She was very very loud and abrupt.  Very littlie real food available, sparse offerings. This hotel staff needs customer service training desperately.  Why not greet guest with:  good morning can I get your name please. And make people feel welcome. Its called hospitality.",October 2022,none,Traveled on business,"Dear Susan F,  We are sorry to hear you weren't happy with your accommodations at Atrium Hotel.  Please accept our apology for the issues in your guest room. We will speak to the housekeeping manager about the issues you pointed out.  Furthermore, we cannot change the past, but we will undoubtedly make amends if you give us another chance to host you in the future.  Best Regards,  Atrium Hotel Management",none,none,none,none,none,none,4,398
none,28 contributions,5.0 of 5 bubbles,This is going to be my home away from home in the winter!,"Just stayed at the Atrium for the first time in a years. The stay was simply WONDERFUL! I loved the new facelift of the hotel. The cabanas along the pool have lights and heaters and are so comfortable. Nael, the GM, and his team were so friendly and accommodating. They were flexible with my checkout since I had a late flight. And, my suite was sweet! I loved the retro furniture that reminded of a modern version of my favorite uncle's living room back in the late 60s!   This place feels like home! I live in Wisconsin and I've decided that I need to stay here for a few weeks in February to avoid the midwestern tundra!",August 2022,Get the suite!!!!,Traveled on business,"Hello Guest,  YOU MADE OUR DAY! Thank you so much for leaving us a PERFECT 5-STAR REVIEW of your recent stay at the Atrium Hotel. We are so honored by the praise you provided for our hospitality, service, and maintenance.   We can't wait to have you back for another pleasant stay with us on your next visit to our area. Until then, take care!  Best Regards, Atrium Hotel Management  P.S. Always remember to book your stay directly at atriumhotel.com, where you will find the lowest rates anywhere online.",none,none,none,none,none,none,5,398
none,1 contribution,5.0 of 5 bubbles,Great 👍,"Great stay, quiet area. Convenient location, close to many shops and restaurants. Across the street from John Wayne Airport. Would recommend to family and friends. Comfy and cozy rooms. Overall great stay.",March 2022,none,Traveled with friends,"Dear Jessy,  Thank you for leaving a perfect score of your stay at our Irvine hotel! We, at Atrium Hotel, offer clean and affordable rooms for our guests visiting Orange County. I am happy that you loved the amenities we offered, clean rooms, and convenient location. We are glad that you liked your stay with us in a prime location. Looking forward to hosting you again on your next visit to Irvine.  Kind Regards, Atrium Hotel Management  PS: When you are ready for the next visit, be sure to book your stay directly on atriumhotel.com where you will find the lowest possible rates anywhere online!",none,none,none,none,none,none,6,398
none,2 contributions,3.0 of 5 bubbles,From Pretty Pics to Disappointment.,"Pretty pictures of room, furniture and exterior - but in reality - old furniture, bathroom and shower need to be updated. Staff was slow to  greet/ acknowledge our presences - but was friendly once they did.",January 2022,none,Traveled on business,"Dear Dan,  Thank you for sharing your honest thoughts regarding your stay at the Atrium Hotel. I'm glad you enjoyed our friendly staff; however,  I apologize for any inconvenience caused by the outdated furnishings in the room, your unhappiness with the exterior, the outdated bathroom & shower, and anything else. I've shared your issues with the management team, who will work to improve the customer experience.  Once again, we apologize for the inconvenience faced.  Best Regards, Atrium Hotel Management",4.0 of 5 bubbles,none,none,none,none,none,7,398
none,1 contribution,4.0 of 5 bubbles,Southwest Vaccine Mandate Flights Cancelation,"We were forced to stay at this hotel after SWA canceled over 2000 flights in one weekend. The staff at the Atrium Hotel were very nice to our family and tried their hardest to make our stay pleasant. Very close to airport, walkable to many restaurants and clean overall location. The pool area was the highlight for my family since we were bumped many times and stayed there for 36 hours. We made the best of it and the hotel did us right!",October 2021,none,none,"Dear Charlie,  Thank you so much for taking the time to leave a positive review of your stay at The Atrium Hotel. I am glad you had a great stay at our Irvine hotel. I appreciate your kind words about the pool, convenient location and friendly staff. I hope you experienced this city's relaxed vibe and vibrant culture when you stay at Irvine's most comfortable hotel. We hope you choose us again on your next trip to Irvine.  Thanks again for staying with us!  Kind Regards, Atrium Hotel Management  PS: Book your stay directly on our official website AtriumHotel.com instead of online travel agents and get excellent deals and discounts!",4.0 of 5 bubbles,none,none,none,none,none,8,398
1346 helpful votes,4729 contributions,4.0 of 5 bubbles,Great Value for the Area,"This hotel is a great value if spending the night in this area. My stay was convenient, comfortable, and pleasant. Staff were friendly and helpful. If you are looking for great value you need look no further.",June 2021,none,none,"Dear Guest,  HOORAY! We thank you for giving us an ‘ALMOST PERFECT SCORE REVIEW.’ We are very happy to learn that your stay was convenient, comfortable, and pleasant. Our goal is to provide a memorable stay and the best value in town, so your review hits the nail on its head. Our staff is friendly and helpful, and we are glad to know that you felt the same. It was a pleasure hosting you.   Thank you for recommending us as the hotel for great value.   Best Regards, Atrium Hotel Management  P.S. Book directly on atriumhotel.com to get the LOWEST PRICES!",4.0 of 5 bubbles,none,none,none,none,none,9,398
none,1 contribution,5.0 of 5 bubbles,Great experience!,"Had a really great experience at the Atrium! Used this hotel for a workshop recently and everything was perfect. All the recent renovations are looking terrific. My sleeping room was fresh and neat, cutely decorated, and equipped with all amenities (big screen TV, hairdryer, iron & ironing board, in-room safe, mini-fridge, and Keurig with cups and pods ready to go). Had a room with a nice balcony, overlooking their beautiful pool area. The event space was wonderful, even an attached outdoor patio, leading down to their pool where we were given space at their cabanas for our guests to relax during breaks. Tracy Newton was the one to assist us from start to finish and we couldn't have asked for better! She was there every step of the way, throughout the planning stages, and was",July 2021,Poolside rooms have a great view!,Traveled on business,"Dear Lisa,  Thank you so much for leaving a PERFECT score rating of your stay at The Atrium Hotel. I am glad that you had a clean, friendly, and quiet stay at our Irvine hotel. I am happy to hear you loved our convenient location, the in-room facilities we offered, helpful staff and I hope you could take advantage of all our amazing amenities. Our housekeeping staff makes sure the beds are clean and the linens are perfectly placed for our guests to have a good night’s sleep. We would love to host you again on your next visit to Irvine.  Thanks again for staying with us!  Kind Regards, Atrium Hotel Management",5.0 of 5 bubbles,none,none,none,none,none,10,398
