Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
30 helpful votes,35 contributions,1.0 of 5 bubbles,Worst than what we paid for.,"I stay in a lot of hotels, especially in this area. This was by far the WORST in very long time. Our first room we instantly saw cockroaches, (dead and alive) and no tissue or toilet paper to deal with them. Front desk was nice and let us move rooms and gave us a roll of toilet paper but they didn't' seem shocked by what we found. Our next room was cleaner but HOT (it was 80 that day) and the AC was so loud, it sounded like a motorcycle taking off, we kept hoping it would quiet down but it didn't, we just dealt with the heat. To be fair and give them a plus, the bed was very comfortable, the area was safe and we didn't have any noise issues (outside our room that is). We will not be staying here again.",November 2022,none,none,none,none,none,none,none,none,none,1,171
none,2 contributions,1.0 of 5 bubbles,Terrible and Awful,"This is a homeless shelter not a hotel! Dirty rooms. Dirty parking lot. No Safes inside the rooms. No swimming pool. Hallways and elevators are dirty and smell horrible. Uncomfortable beds. Rusty old refrigerator. There were graffiti inside elevators. Suspicious people are staying in this hotel. They're smoking marijuana in the parking lot. Also, a lady was smoking inside her room and the smoke triggered the fire alarm which was so loud and they had to call the Fire Department. This loud fire alarm has ruined our stay at this hotel. People come to hotels to take some rest not to be disturbed by loud fire alarms. Besides, people staying above our rooms were so noisy; they were pounding and stomping on the floor all night. We could hear them talking and laughing. We requested a",September 2022,none,none,none,none,none,none,none,none,none,2,171
1 helpful vote,20 contributions,1.0 of 5 bubbles,MOLD! Beware!,"This hotel is FILTHY dirty and you can smell it as soon as you enter the building, food scraps and trash scattered on the floor in the common areas. The sheets on our bed were dirty from previous guests and when I informed the front desk, they said they didn’t have any clean bedding in the entire hotel. The worst part was the mold in our room. It was so bad it made me sick the first night. I did some investigating of the room and found the bathroom exhaust fan and the AC unit were both covered in mold! The hotel acknowledged the mold, but refused to accommodate us elsewhere. They also refused to refund my money for the rest of my reservation. I wasn’t about to put my health at risk for another night, so I had to pay them $300 for the night that I didn’t even stay at their hotel,",June 2021,none,Traveled as a couple,none,none,none,none,none,none,none,3,171
1 helpful vote,20 contributions,1.0 of 5 bubbles,Disgusting property with bad mold problem,"As soon as we arrived I noticed the hotel had an odd smell, I’d later find that this was due to mold and rotten food which was found throughout the hotel. We checked out after a few hours because I started experiencing respiratory symptoms due to the mold. This place is horribly dirty, and management is so bad that they won’t even acknowledge any of the issues. The general manager just gave me attitude and said the mold covered AC unit, exhaust fan and walls were just “stained”. Aside from that, there were no clean towels at all— not anywhere in the entire hotel. There was also no blanket on the bed, and the sheets were dirty. The parking lot is super sketchy, especially at night. Lastly they charged me nearly $300 for my cancelled stay, refused to refund, and were unwilling to",July 2021,none,Traveled as a couple,none,none,none,none,none,none,none,4,171
4 helpful votes,1 contribution,1.0 of 5 bubbles,"""WORST Experience, Gross Property, Most Discourteous Mgmt EVER""","This apartment suite property is antiquated and filthy!  The property managers Stephanie and Brigitte on the premises are unethical, discriminatory, discourteous, and all-around bad people. It is shocking they are employed in the hospitality industry, given they lack hospitality, understanding, and compassion.  They encourage the onsite staff to participate with them, some do, and some won't. A gangland-style environment, beware.   Stephanie and Brigitte are incapable of offering solutions. They apply no effort to assist you with resolutions of any kind. But they are capable of creating problems and blaming you for them. Both are adept at telling lies and never taking personal responsibility for their mistakes.  Stephanie and Brigitte run this property like a ""JAIL.""  I",August 2020,Not worth any amount of money!,Traveled on business,none,1.0 of 5 bubbles,none,none,none,none,none,5,171
3 helpful votes,1 contribution,1.0 of 5 bubbles,Horrible horrible....,"Horrible customer service, the lady at the front desk is horribly RUDE! The laundry room is a joke... To the point you get treated like your homeless!! Not happy at all. My first stay about 2 months ago was awesome but seems to have gone down hill in their customer service!!!!!",August 2020,none,Traveled solo,"Hello heidit233,  Thanks for choosing to stay with us among your many lodging options. We also appreciate your candid remarks.   While I am happy that you’re one of our returning guests, I understand your disappointment with the customer service experienced. I am also sorry to hear our laundry area did not exceed expectations. Trust that our team, together with our hotel, are yours in hospitality, and will always be here to provide you the experience that you deserve. I will immediately convey your remarks to our hotel’s upper management for improvements in our amenities and services.  I’ve also sent you an email that should now be in your inbox discussing your stay further.  Best,  Kenneth F. Case Manager IHGService",none,none,none,none,none,none,6,171
4 helpful votes,13 contributions,5.0 of 5 bubbles,What a nice surprise!,"I didn't realize this was an extended stay property. I had a beautiful room with a little kitchen. A big comfy bed and a nice chair to relax in. Dishes were provided and they had free laundry facilities that ran 24hours. You could borrow games and movies, charge items to your room and they had menus for a local restaurant that provided delivery service. The staff was incredible and made me miss my home in Garden Grove so much, but when I visit again, I will definitely stay here.",February 2020,none,Traveled with family,none,none,none,none,none,none,none,7,171
54 helpful votes,100 contributions,5.0 of 5 bubbles,We were so happy that we came back,"This is a great option for a long stay, the rooms are very big, they are clean and have well equiped kitchens so you can have meal whenever you want. They have a common room with a gym, laundry area (no cost, only the soap) and food.   The staff was very kind and always looking to make our stay a great one, so much that when we needed some extra nights we came back in the same trip.   The hotel is near the convention center, the Mall at Orange and Disney parks so you dont have to worry about traffic if you are visiting Mickey.  The only comment we have is that the elevators are a little slow but thats a minor thing.",January 2020,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,171
3 helpful votes,1 contribution,1.0 of 5 bubbles,NEVER EVER EVER EVER EVER EVER EVER STAY HERE!,"BUYERS BEWARE: NEVER EVER EVER EVER EVER EVER EVER STAY HERE! The operations manager, Bridget, interrupts you and is so rude and insulting that you want to cry by the time you're off the phone. Stephanie, the regional manager, is no better. They were in the room together on a phone call with me making excuses that caused a problem that one of their own personnel made by guaranteeing me a room type and then changing their mind because they oversold their rooms. They don't have enough rooms to accommodate me with the room type they TOLD me I could have BEFORE I made a NON-REFUNDABLE reservation. They were rude, unprofessional, unethical, and I am in tears sitting here in my car with my children because they can't accommodate us in the room type they promised us. IT'S CHRISTMAS and",December 2019,none,Traveled with family,"Hello craigory29092,  Thank you for taking time to share your experience with us. We appreciate your loyalty as our Platinum Elite member.    I am sorry to hear that you did not fully enjoy your time in our hotel specially with the level of service you received, the room allocation and billing concern. We take comments such as these seriously and would like to follow up with you. I have sent you a private message in an effort to obtain more information.      I look forward to hearing back from you very soon.    Best Regards,   John O  Case Manager  IHGService",none,none,none,none,none,none,9,171
2 helpful votes,1 contribution,5.0 of 5 bubbles,One of the best stays in la on this trip because of this place,Great price great location and one of the best check into a hotel or air bnb. special thanks to Amit I've never been treated with such kindness I appreciate it so much and hope to see him there again when I visit the area again the world needs the kindness that has been shown to me by this man bless you sir very well received and the thankful for it if the higher ups see this review he deserves a raise and promotion thanks to all there making our stay so great it's nice to relax after a long day at Disneyland thanks everyone at candlewood suite garden grove your the best!!!!  Til my next trip to Disneyland see you soon,November 2019,none,Traveled as a couple,none,none,none,none,none,none,none,10,171
