Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,2.0 of 5 bubbles,"Dated, terrible hotel. DO NOT STAY HERE!!!","Dated, smelly, dirty, disgusting. The staff member who “greeted” me when I arrived was scary and rude. And charged me $40 to check in early when NO ONE was at the hotel!!! Petty, but I tried to get a pop out of the machine in the hall, and was even ripped off there — no pop.",February 2023,none,Traveled on business,none,none,none,none,none,none,none,1,53
1 helpful vote,4 contributions,2.0 of 5 bubbles,Roaches crawling in Room,We arrived to unfriendly staff- we said we’ll it’s only $150 we’ll suck it up. Next morning I wake up to a roach crawling on the floor by the bed and my shoes- so disgusting. I put a plastic cup over the roach and notified the front desk- with little concern the staff said I’m sorry. And nothing was done- so we packed up and left immediately. What happened to customer service :(,February 2023,"Parking is $15
Bring roach spray and a haz mat suit to sleep in.",Traveled as a couple,none,none,none,none,none,none,none,2,53
none,2 contributions,3.0 of 5 bubbles,Average hotel but great location,"The best thing about this hotel is the location. It is across the street from Huntington Beach, down the street from the pier & walking distance from lots of bars and restaurants. My boyfriend & I stayed here last August and we thought it definitely needed a remodel. On this trip my sister and I stayed for a quick getaway. We were placed on the top floor which had lots of remodeling work in process. Not exactly sure why they still had people stay on this area with so much construction.",October 2022,There is no early check ins but they will allow you to park for the $15 fee. There are no...,Traveled with family,Thank you for your feedback! We apologize for the inconvenience and given another chance we hope to provide you with better service next time.,none,none,none,none,none,none,3,53
39 helpful votes,30 contributions,1.0 of 5 bubbles,Horrible,"Please do not stay here. Staff extremely rude and uncaring.  Elevator smelled horrible. Rooms were dark,smelly, and so many stains on everything. We also felt unsafe because it was obvious that people just came right in for the free coffee and approached us. The only redeeming quality is that the hotel lucked out having a beautiful location across from the beach and pier. But not worth the expensive price. Worst place I ever stayed at. My company moved us out of this place to much better accommodations immediately.",August 2022,none,Traveled on business,Thank you for your feedback! We apologize for the inconvenience and given another chance we hope to provide you with better service next time.,none,none,none,none,none,none,4,53
15 helpful votes,14 contributions,1.0 of 5 bubbles,Not worth the money they charge,Very over priced. Unfriendly and un knowledgeable staff. Crappy furnishings and very little care by ownership. Clearly charging for their location and not the actual value of property and service from staff. We will never visit this property again. We had several difficulties checking in as the staff could not understand that CANADA was not a city or state in the USA  Pretty frustrating to say the least,August 2022,none,Traveled as a couple,none,none,none,none,none,none,none,5,53
8 helpful votes,27 contributions,4.0 of 5 bubbles,"Overall good stay, just a little noisy.","Obviously right on the beach is always convenient, rooms were clean. Check in was quick and employee was very helpful. Parking below ground was nice. Some construction going on - they have notices posted. I wish they would transition back to a real breakfast - still only grab n’ go (granola bar, muffin and piece of fruit). My only real complaint that might keep me from staying again would be the noise - walls were pretty thin so could hear lots of outside noise as well as hallway noise which was a little annoying at night.",May 2022,Parking on site,Traveled on business,none,none,none,none,none,none,none,6,53
1 helpful vote,1 contribution,5.0 of 5 bubbles,Amazing Stay awesome Beach view and Service,"Wow! Amazing view of the beach, great value and service! Matt in concierge /front desk manager is totally awesome. He was very professional and made me feel at home. I had forgot my cell phone charger, and he had a phone charger that he let me  use to recharge. He totally saved the day! Thank you Matt!",March 2022,none,Traveled on business,"Thank you for staying with us at the Huntington Beach Inn and for your survey response. We are glad that you enjoyed the value of service Matt provided you during your stay. It is heartwarming to hear of how Matt efforts to impress you with their hospitality, comfort and convenience have been successful. We will be sure to inform Matt of your comment. It's good to hear from you and we greatly appreciate that you've taken the time to share your awesome review!   We hope to see you soon again and thank you for staying with us!",none,none,none,none,none,none,7,53
1 helpful vote,2 contributions,2.0 of 5 bubbles,Consider your options when booking this hotel.,"Although when you book your room, the website says it has ""breakfast"" and a ""fitness room"". Not so!  They do give you a breakfast bag shown below.  This is ""due to Covid"" - I stayed there March 9 - 12 of 2022 so really??  Also, the Fitness room is closed ""due to Covid"" as well.  It would have been nice for the website to at least be honest that these ""amenities"" are not available at this time.  Also, when I checked in they required an additional $100 ""deposit"" ? which they immediately charged me along with my room for the next three nights.  I checked out 3 days ago and have not received my ""deposit"" back.    This hotel is in a great location and is clean - they charge $10 a day to park, which in a beach area is not bad and the parking is underground so protected. For these",March 2022,ground floor has no view,Traveled on business,"Thank You for taking the time to complete the email survey regarding your most recent stay at Huntington Beach Inn.   Your feedback is essential in helping us maintain and improve our customer service and overall guest experience. We apologize for the inconvenience you had during your stay. Was there anything we could have done better? If so, please feel free to give me a call so that we can discuss any comments or concerns you had during your stay - We hope to hear from you soon.   If you have any questions or comments you would like to share with us, feel free to contact me by phone or email. I look forward to your next visit at the Huntington Beach Inn.   We look forward to having you back again Ana Ventura, General Manager",none,none,none,none,none,none,8,53
1 helpful vote,1 contribution,1.0 of 5 bubbles,"Nice location, rude front desk employee","The front desk is pathetic I asked the gentleman if I could get my room cleaned which was around 2 pm he responded like a robot telling me that they clean the checkout rooms first then they get to the rest I was like thank you robot  then when can I get my room cleaned his response was between 2-5  also they don't communicate anything for instance there is a $10 per day parking fee they just assume you know that as pull into the garage if you need tooth paste you have to ask them very pathetic, no safe in the room either and try not to get a room near the water heater it makes a screeching noise. This place would be a lot better if maybe they had individuals who better understood the needs of a traveler.",January 2022,stay clear of elevator water heater makes a horrible noise.,none,"Thank you for your recent stay at Huntington Beach Inn and for your survey response. We’re constantly looking for guest feedback on how we can improve on your stay, and we appreciate you taking the time to give us your thoughts. We’re sorry to hear the front desk agents service didn’t meet your expectations. Please know that your feedback is important to us, so we’ve sent this to the team member to help guide decisions that are made improve our hotel. We are currently undergoing renovation and are utilizing guest feedback to assist in our new changes. Again, thank you for taking the time to help us and if I can be of any further assistance, please let me know. I look forward to seeing you again soon.  David Mora, General Manager",5.0 of 5 bubbles,none,none,none,none,none,9,53
37 helpful votes,64 contributions,1.0 of 5 bubbles,"Expensive, Dirty, Sneaky, Rude.","My dad booked this hotel for his birthday and when we called they said they had a spa and rooftop deck.  When we arrived, all amenities were unavailable.   For $325 per night, we sure would have thought there would be better service, cleaner rooms and at least a option for late check out.  The front desk customer service was very rude and couldn't explain what their sneaky charges were like $12 nightly BID charge?   I would not recommend this place. Our room also smelled like cat urine. I couldn't wait to leave. At least we had the ability to hang on the beach all day. Def not worth the price. There are far better places on Airbnb. Do your research before booking here.",August 2021,none,Traveled with family,none,none,none,none,none,none,none,10,53
6 helpful votes,7 contributions,1.0 of 5 bubbles,Nightmare,"I give this place 1/5  Made a reservation for a Jr. Suite on the July 4th weekend.  Reservation was made 2 weeks prior to arrival.  Our stay was for 3 nights.  Once we arrived the front desk clerk was very rude and abrasive towards my family. Our reservation was pulled up and he immediately denied our stay.  He said our reservation was for two adults.  My husband and I had our 2 minor children with us. We asked if there was anything we could do. His answers were rude like he didn't want us there. He basically said no and there was nothing he could do.  All he told us was to contact our booking agency and try to get a refund. We asked to see a manager and he replied that he was the only one there.  I have never been treated with such disrespect before, especially when places like",July 2021,none,none,none,none,none,none,none,none,none,11,53
150 helpful votes,235 contributions,2.0 of 5 bubbles,Good location; sub-par hotel,"My mom flew into L.A. for a family wedding in early May, and we decided to make a little getaway for 3 nights in Huntington Beach, including Mother's Day.  The only reason I booked this hotel is that a friend in Huntington Beach said it had recently been remodeled.  HMMMM...I'm not sure what part of the hotel had been remodeled because it surely wasn't the reception, the rooms or the hallways.  But I digress; I will just do the positives and negatives:   Positives: Great location; large room with 2 queen beds on the 2nd floor; small table and chairs to eat any meals; plenty of parking at only $10/nt.  The beds were okay.    Negatives: Price was quite high for a motel, though I understand it was on PCH; the website and on TripAdvisor said there was breakfast included--there was",May 2021,none,none,none,none,none,none,none,none,none,12,53
27 helpful votes,51 contributions,2.0 of 5 bubbles,"Excellent location, suboptimal hotel","The staff was wonderful at the front desk; however, our multiple requests for no room service were unmet. Staff entered our room three times even with the ""Do Not Disturb"" signage on our door, which invaded our privacy. The hotel room was suboptimal. There was pubic hair on the toilet, stains on the sheets, and the room smelled of urine. The upside to this hotel was that the location was perfect. It was within walking distance to all of the hot spots on PCH like Huntington Beach Pier, the beach volleyball courts, and Main Street where all of the surf shops and restaurants are.",June 2021,none,none,none,none,none,none,none,none,none,13,53
2 helpful votes,1 contribution,3.0 of 5 bubbles,Buyer Beware bait and switch on elderly handicapped,"Buyer Beware bait and switch on senior handicapped  I reserved two queens for $113 on booking.com while traveling in from north California.  When I got here my room is one bed small queen.  I asked for the two queens and the service clerk showed me that my confirmation (which I didn’t get until I arrived was) was for one queen.  He then informed me that there would be no refund and switching me would cost an additional 40.  I am infuriated traveling all this way with a handicapped sister and expected better customer service.  Since I have no choice we are staying and paying the upgrade. We were charged for handicapped parking..  room small and balcony too small to step out on.  Hotel floors dirty.  Loud busy street noise.  Bed was comfortable but the room small, too small to",May 2021,none,none,none,none,none,none,none,none,none,14,53
54 helpful votes,22 contributions,2.0 of 5 bubbles,Felt unsafe during Covid,Old structure not very well preserved.  The cleaning staff was not wearing masks even if customers were wearing them. I felt not safe during the pandemic. And not respectful for the guests. Location is nice but this is not enough to offset the fact that is really run down and not pleasant.  Staff doesn’t really care.,October 2020,none,none,none,none,none,none,none,none,none,15,53
72 helpful votes,175 contributions,3.0 of 5 bubbles,Overnighter,"BW used to own this property, it has gone down since. Carpets are taped together. We are toward the end of COVID-19 and things have changed but not for the better at this place. They are not serving breakfast any longer, I get that but they are charging $10 to park? They do have nice views and walking distance  to everything",May 2020,none,none,none,none,none,none,none,none,none,16,53
48 helpful votes,40 contributions,5.0 of 5 bubbles,Perfect Location,"Check in was quick and simple.  The room was clean and modern.  On-site parking is $10.00 per day.  The greatest part...right across the street is Huntington Beach.  Within walking distance you can dine, drink and soak in the sun.  If you plan on spending time at the beach on the day you check out, I would recommend paying the addition $10.00 to park at the hotel.",February 2020,none,none,none,none,none,none,none,none,none,17,53
8 helpful votes,3 contributions,3.0 of 5 bubbles,Such a waste of a great location,"What a sad waste of a fantastic location. The property does not care about you or your comfort or needs. Every thing is a deep inconvenience for Them. They failed to correct a reservation and had no apologies, but rather acted as if it was a normal occurrence to loose a reservation. The gentleman just stared at us with a condescending smile until we asked if there was a room available. Then when asking to upgrade and SPEND MORE MONEY we were again met with hostile statements and I Why are you bothering me attitude. The room had a broken phone, burned out lights and the bed linens completely non existent, jus a sad thing blanket. Yes it's cheap on the beach. But cheap and bad careless service are not the same thing. They are wasting their opportunity and the ratings are a map to",November 2019,none,none,none,none,none,none,none,none,none,18,53
