Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Hidden Gem in Disneyland Resort Area,"Hyatt House was a phenomenal option for a short Disneyland trip for my wife and me.   Before I selected this property, I read some of the reviews - and the only feedback people had that was negative seemed to be a “smell” in the elevators and some wear on furniture, etc. in the room. I can confirm a smell in the elevator, but to us it felt more like an industrial cleaner-type smell - likely tied to the laundry, etc, which I assume is at the basement level (speculation) - and honestly it was not bad at all - some folks clearly over exaggerated that. And as to the wear, sure there were some chipped edges of drawers and walls, but knowing how close this property is to Disneyland - it’s honestly impressive how well-kept it is considering how many families with kids must come",March 2023,none,Traveled as a couple,none,none,none,none,none,none,none,1,60
none,1 contribution,5.0 of 5 bubbles,Best Disney vacation hotel,Awesome stay and staff. Everything about the experience was perfect. From check in to check out. Out of the 5 or so hotels we have used when visiting Disneyland this has been our favorite. The wife and I will definitely be staying at this property again.,February 2023,none,none,"Thank you so much for staying with us in Anaheim! Your feedback here helps give future guests an idea of what to expect when staying with us. Additionally, it gives us an opportunity to grow in the right direction. We hope you have a wonderful rest of 2023.",5.0 of 5 bubbles,none,none,none,none,none,2,60
1 helpful vote,11 contributions,5.0 of 5 bubbles,Business+Family perfect,"Been a Hyatt member for 10 years.  Great options with the various chains and Hyatt House is perfect for a simple stay.  Clean, excellent service, and a satisfying breakfast included.  Kids will love it too.",March 2023,none,Traveled on business,"Good afternoon, thank you for your kind words. We hope that Hyatt House and our other hotel names around the globe continue to be your go-to when traveling. Thank you for always giving us the opportunity to support you during your many travels. Have a wonderful rest of 2023.",none,none,none,none,none,none,3,60
none,1 contribution,5.0 of 5 bubbles,Great stay.,Room was big & quiet despite the hotel being a family hotel. The staff were all kind and accommodating. It is about a ten minute walk to disney parks & several restaurants. Breakfast is included and my family enjoyed having a light breakfast before going to the parks. I would definitely stay here again.,February 2023,none,none,Thank you for staying with us and sharing your experience with us in Anaheim! We hope you were able to do everything you set out to do originally. Despite the weather! Have a wonderful day.,none,none,none,none,none,none,4,60
none,1 contribution,5.0 of 5 bubbles,Great Staff and location,"The staff at the front desk, breakfast staff and housekeeping staff were so friendly and helpful.  The hotel was very clean.  Breakfast was great. Big selection of cold and hot food. Great location to Disneyland.",February 2023,none,none,We appreciate your loyalty to Hyatt! Hearing back from our guests is one of the best tools we have to strengthen our team. We hope that everyone was able to enjoy the area and do everything you planned to do!,5.0 of 5 bubbles,none,none,none,none,none,5,60
none,1 contribution,5.0 of 5 bubbles,Amazing place to stay!!,"We have stayed here the past 4 years with our Cheer team, and it's been nothing but amazing.  The rooms are so big which is great for large groups.  The breakfast has a great selection and the staff in the cafe are so welcoming.  Norea, Marinna & Oscar made the arrangements easy and stayed in touch prior to arrival and when on site.  The front desk guys Efrain and Joey still being there this year was a such a joy. The smiles and help they provided at all times were amazing.  Hope to continue to stay in the future as a family or group trips, and we always recommend to others going to Anaheim since it's a close walk to the convention center and the Disney parks.",February 2023,none,none,It is great to hear from you! Thank you for staying with us at Hyatt House at Anaheim Resort/Convention Center! Our future guests and the hotel staff rely on your feedback,none,none,none,none,none,none,6,60
none,2 contributions,5.0 of 5 bubbles,Home Away From Home,"Hyatt House proved to be a comfortable, relaxing place to go to after a long day at a conference. From lounging on the sofa to sleeping peacefully in the bed. They provided a lot of amenities that, even though I didn't use, were nice to have. I'd stay here again and recommend to friends and coworkers.",February 2023,none,Traveled on business,We are thrilled to hear that you and your family enjoyed every minute of your time with us! Our team strives to provide exceptional experiences. We are glad to see we were able to do that for you.,4.0 of 5 bubbles,none,none,none,none,none,7,60
none,1 contribution,5.0 of 5 bubbles,Good hotel for kids,"Great experience as discoverist, we were able to get late check out. Also, all the staff was kind and friendly specially the cleaning staff and at the breakfast room. Anaheim public bus is one block away and Disneyland just a 10 minutes walk. There is a Walgreens and Starbucks at this location.",February 2023,none,Traveled with family,Thank you for you for coming in to Anaheim and spending your stay with us. It is great to hear you were able to enjoy the various amenities we have to offer our guests.,none,none,none,none,none,none,8,60
none,1 contribution,5.0 of 5 bubbles,Great location,"Right in the heart of Anaheim.  We lived watching the Disney Firework show from our room.  The hotel gas convention center in the title, but it’s still a good walk from the property.  Staff was friendly.",February 2023,none,Traveled on business,Your loyalty drives us forward! Thank you for choosing our hotel for your accommodations while visiting the Anaheim Resort area. We hope that your experience with us was nothing short of exceptional.,5.0 of 5 bubbles,none,none,none,none,none,9,60
none,1 contribution,5.0 of 5 bubbles,Perfect location,"Check in was great, friendly staff, the hotel was quiet and clean. We were walking distances from Disneyland. They have strollers that you can rent if needed. The breakfast wasn’t the best but better than your usually cold free breakfast like some hotels. Would recommend and stay again. The rooms are big enough to comfortably sleep 6 people.",February 2023,none,none,Thank you for allowing us to support you during your visit to our area. We hope that you were able to complete all the vacation goals you had for this trip!,5.0 of 5 bubbles,none,none,none,none,none,10,60
