Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,8 contributions,2.0 of 5 bubbles,Not up to Hilton standards,"The room was dated and the room shade was broken, and not able to open or close it.  The carpet was dirty and so was the bathroom.  Ice machine broken and did not work. Breakfast was Ok but nothing to write home about.  Probably wouldn't stay there again as in the area there are bette place to stay. Lobby area is nice, as there is sitting area to chat, but that is about all that was positive.",January 2023,3rd floor has a decent view,none,Im sorry to hear of all this. the new ownership will be informed and we will do our best to resolve,none,none,none,none,none,none,1,279
119 helpful votes,239 contributions,5.0 of 5 bubbles,Had a great stay,We had a great stay at this property during our recent vacation.  They had everything we needed and the staff was helpful. My son enjoyed the pool area pretty much everyday of our stay.  We found the hotel very centrally located to everything we wanted to visit.  Thank you for a great stay!,August 2021,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,2,279
none,1 contribution,2.0 of 5 bubbles,Disappointed,Room-shade broken. Could not close   Stuck sideways. Coffee machine looked like ot was never cleaned. I hade to clean it. No ice on any of the floors. Fridge smelled.  One girl doing all tje work and it was so hard to understand her.,January 2023,none,none,Im sorry to hear of all this. the new ownership will be informed and we will do our best to resolve,3.0 of 5 bubbles,none,none,none,none,none,3,279
none,1 contribution,1.0 of 5 bubbles,Mismanagement is the key for failure,"Never I would leave a 1 Star for a Hilton brand, due to many circumstances at this property my advice as I frequent traveler and Diamond member this location is not worth your bucks. A good service and attention comes from the leaders.",November 2022,none,Traveled on business,Im sorry to hear of all this. the new ownership will be informed and we will do our best to resolve,4.0 of 5 bubbles,none,none,none,none,none,4,279
11 helpful votes,22 contributions,2.0 of 5 bubbles,Run Down Rooms,"Came here with my coworker.  His room was leaking from the recent rain storm.  He is located on the 2nd floor.  My room didn't have that issue, but both rooms were dirty.  Cleaning staff left items previous tenants had left behind.  Carpets are coming apart at the seems.  The rest of the hotel is clean but the actual rooms were not what I would refer to as a 3 star stay.  Beds have only sheets and a thin comforter.  Missing a blanket.  If they refurbish the rooms I would come back.  As of now, not a chance.",November 2022,Rundown and needs a room makeover,Traveled on business,Im sorry to hear of all this. the new ownership will be informed and we will do our best to resolve,none,none,none,none,none,none,5,279
none,9 contributions,2.0 of 5 bubbles,Avoid if you can,"I can't believe this hotel has fairly good ratings on most of booking sites.  I was in the rush to book a hotel and regret that I didn't read reviews and picked this hotel solely based on the rating.  This hotel is going through renovation which was not mentioned on their website/booking sites.  If I had known, I wouldn't have picked this hotel.    This hotel is not a hilton quality.  The wall is extremely thin and you hear EVERYTHING.  The noise from the hallway, the noise from next rooms, outside, etc.  Noise woke me up at midnight and I couldn't go back to sleep after that.  AC makes noise that sounds like running water.  It's so loud that I had to turn it off.  I also hear humming noise but don't know where it's coming from.   Toilet doesn't flush well.  Not enough lights.",September 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,6,279
none,1 contribution,1.0 of 5 bubbles,Avoid at all costs,"Major construction and renovations taking place. This poses a major hazard and the noise is unbearable. Filthy sticky room floors, stained couches, and ripped wallpaper in the halls. Do not stay here.",September 2022,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,7,279
none,5 contributions,5.0 of 5 bubbles,Enjoyed our stay,"Hotel under going renovations so things out of sorts. Tony at front desk was very helpful and kind. Cookies were great ! And Joe that was handling the breakfast area was very nice as well. Rooms were clean. Pool was perfect, so refreshing.  No complaints.  Will come back when renovations are done.",September 2022,none,Traveled solo,none,none,none,none,none,none,none,8,279
2 helpful votes,25 contributions,1.0 of 5 bubbles,Don’t stay here!!!,"I’ve stayed at the Hilton Garden inns before but this one What is unlike anything I’ve seen before. It was more like a motel six. There’s construction going on which was not mentioned in my reservation. The minute I walked in the door there was a weird smell and the place was dirty. I had a hair in my bed. There was no hot water. I complained about the dirtiness and the water hence I was moved to another room but unfortunately that room was not much better and they were still no hot water. If you like filth and a Motel 6 like feel, this is the place for you",August 2022,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,9,279
none,1 contribution,1.0 of 5 bubbles,False Advertising!,"I travel extensively  and use the Hilton brand hotels about 95% of the time and this by far has to be the worse hotel under their brand ever!    The hotel lets you know (which I did not find until today on their website, not Hiltons) that there is renovations in process. What is not disclosed is that the restaurant  and bar are affected by it and are not open. They have ""breakfast"" in one of the meeting rooms, proudly displaying it for $8.95. The problem is that there is only cold items available.   When I fist checked, the room they gave me smelled like vinegar and had stains all over the carpet. The second room, the desk lamp did not work, there was only decaf coffee and the water took a good 15 minutes to get warm (NOT HOT) in the morning.   If you are like me and rely on a",July 2022,Wait until its totally renovated!,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,10,279
