Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,1 contribution,2.0 of 5 bubbles,Managers suck but staff is cool,I really liked the staff but the two managers are so fake and judgmental. Dealing with Kristina was absolutely annoying. She gives these looks like she thinks she’s better and it’s so obviously fake that it’s just plain insulting. I don’t get what her problem is. If she’s so unhappy there than leave. Do you not like everyone that goes through this motel. Eddie is nicer but he’s still obviously trying to pretend like he doesn’t think he’s superior but he does a horrible job of it even with the mask on. The rest of the staff are nice and seem to be down to earth but these two managers need to find another job. Find something that actually makes you happy for the right reasons,April 2022,none,Traveled with family,"Hi Jaime, Here at Motel 6, we’re always trying to do better. We're sorry to hear that you didn't enjoy your recent stay and would like to apologize that your experience wasn’t as good as it could’ve been. We’d love the chance to make it up to you, so hoping to see you again soon. Kaur J. #Team6",none,none,none,none,none,none,1,325
4 helpful votes,4 contributions,1.0 of 5 bubbles,Not worth it,"When I booked it said Queen superior room.  Nope, bed was a full size, room was tiny, shower is not made for anyone over 5 ft. I had to bend to wash my hair and I'm 5'4.  TV is on a shelf and if you are laying in bed TV way too low to watch without having to tilt head all the way down. No elevator so had to drag suitcase up the stairs.  No microwave and refrigerator barely worked. It is a room and that's it.",July 2021,none,Traveled with family,none,none,none,none,none,none,none,2,325
4 helpful votes,1 contribution,1.0 of 5 bubbles,"The worst, do not stay here!","The night manager Kimberly, refused me a room I had booked and paid for 5-weeks prior because another person with the same first name had been causing problems earlier, as soon as I told her my name she said I didn’t have a room there. I told her that I should and questioned what was going on, she went on about the other person with the same first name having attitude with another manager over her boyfriend and said they canceled her room. She tried again to say that was me, I had been in Disneyland all day I have pictures and bank statements to back it up. Then she said she would call her manger, once she got ahold of her manager she had a whole new bad attitude and basically said I wasn’t going to stay there because the  picture in my driver’s license is of me with a different",June 2021,none,Traveled solo,none,none,none,none,none,none,none,3,325
2 helpful votes,4 contributions,1.0 of 5 bubbles,Awful Stay at Motel 6 on 6/12,"This was my first time staying at a Motel 6 and I am never going to stay here again. The tweeked out lady in at the front office needs to put the pipe down or lay off whatever she’s on. I will not return to Motel 6 and I will be telling everyone I know NOT to as well.   This woman single-handily ruined the entire stay because she had gotten us confused with another room and threatened to kick us out by using very discriminatory and offensive names.  Her manic behavior and accusations were completely out of line as she sent a security guard to harass us, but he was more understanding than she was! He explained to us that she was confusing us with another room because another guest had complained about someone in a room being possibly abused. For whatever reason, she kept putting",June 2021,none,Traveled with friends,none,none,none,none,none,none,none,4,325
2 helpful votes,1 contribution,1.0 of 5 bubbles,Motel 6 Service Stinks,"Just had the worst experience of my life with hotel service. Motel 6 management, please read. My daughter and son-in-law had a travel issue on their honeymoon and ended up at this hotel bc it was the only one available. They booked a room with cash but the front desk required an additional $100 in deposit. I tried to help them from the other side of the country by booking online. It was the middle of the night and the booking would only allow for the next day. The hotel attendant would not allow them to check in and would not shift the day. My kids who were just married were forced back out in the cold at 3:30 am. Motel 6, I travel all over the US for business and I have never seen anything like this. You need to fix it.",June 2021,none,none,none,none,none,none,none,none,none,5,325
11 helpful votes,5 contributions,1.0 of 5 bubbles,Worst Stay Ever,"Worst motel ever. Stay away if you  can. Management needs to be replaced, since current management is incompetent. Would think service would be better, but it sadly wasn't. Next time, ill stay at a different place.",December 2019,none,Traveled on business,none,none,none,none,none,none,none,6,325
1 helpful vote,1 contribution,1.0 of 5 bubbles,harassed by hotel staff,"had a 2 night stay, and about 9am (hours before a normal checkout) staff started knocking on the door and calling the room asking when I would be checking out.  after assuring them I was checked in for 2 days, as the gentleman noted when I checked in, the person on the next day didn't acknowledge that.  had to go to the front desk to finally have him look in the computer again and find my name and a second night on my reservation.  I had been at an overnight work event and specifically stayed for 2 nights so being woke early wouldn't be a problem and this is what I got.  in the end I wasn't even offered an apology, just got told I should have just gone to the front desk first of all.  beyond the harassment from the staff the hotel was ok, not overly clean, not overly nice.  I",May 2018,none,Traveled on business,"Dear Guest,   Thank you for taking the time to post your review. It is important for all of our guests to feel welcomed, receive the highest level of service, respect and hospitality. The customer service issues you describe are atypical to Motel 6 standards for quality, and we are sorry you experienced less than satisfying service during your visit. We strongly encourage you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,7,325
31 helpful votes,21 contributions,3.0 of 5 bubbles,Good Place on a budget!,"I had a plan to leave San Diego to attend the Chargers/Saints pre-season game in Carson. The day before I had business in Costa Mesa. The business took longer than planned, so l stayed overnight in Costa Mesa. Motel 6 was so close to everything. The room was clean and the bed was comfortable. I was satisfied with my stay.",August 2018,none,Traveled solo,none,none,none,none,none,none,none,8,325
42 helpful votes,57 contributions,2.0 of 5 bubbles,Never again,"Fast easy check in. Friendly staff working front desk. Decent sized room. Clean bathroom, wood floors ,and room on the first night of stay. Big lot for plenty of parking. Plenty of lighting. Great area off of main road and easy access to highways/freeways. Plenty of shopping, restaurants, fast food. Clear tv with basic cable channels.   Cons: People smoking, being loud, blasting music, and hanging out all night in parking lot, smoke kept coming into the room which was kind of annoying. Got no sleep first night. One of the housekeepers was a tad bit rude on my second day of stay, she pretty much woke me up then rushed me out of the room and told me I had to get out of the room so she could clean it just to come back to see she didn’t even clean the room or anything. Floors and",June 2018,none,Traveled solo,"Marz, Thank you for posting your review. We apologize for the inconveniences you experienced with your guestroom bed comfort.  We are committed to delivering a clean, comfortable room and apologize for any failure in carrying on the commitment during your recent stay. We aim to provide a restful night's rest and are disappointed your stay was unsatisfactory due to the noise concerns you describe.   The service issues you experienced are atypical to Motel 6 standards for quality, and we are sorry you experienced less than satisfying service during your visit. Please accept our apologies that your stay was less than satisfactory. We invite you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,9,325
13 helpful votes,5 contributions,1.0 of 5 bubbles,GIVEN FALSE INFORMATION ABOUT THIS INCOMPLETE ROOM,"When I made my reservation (upon the recommendation of a friend of a friend), I was told by the booking agent that the room had all the usual amenities:  TV, internet, fridge, microwave, coffee pot, so I went ahead and booked it.  I asked him specifically about each of these features, which I consider to be normal and expected.  I got Lies.  Wrong, wrong, and wrong.  The only thing it had was a TV.  And the bed was the lumpiest and squeakiest I've ever slept in.  Horrible bed!!  There was not even a Kleenex box.  Do NOT stay at this hotel.",March 2018,Avoid Motel 6.,Traveled solo,"Dear Guest, Thank you for taking the time to share your review. Motel 6 standards for quality rest on our promise to offer the lowest price of any national chain by delivering the essential elements of a comfortable room for a satisfying stay, for this reason, we apologize for the disappointment you describe with the expectations of amenities. We strive to provide a comfortable night's rest and are disappointed your stay was unsatisfactory due to the comfort issues you describe. We encourage you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",3.0 of 5 bubbles,none,none,none,none,none,10,325
