Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,1.0 of 5 bubbles,HORRIBLE EXPERIENCE WITH NIGHT MANAGER JESSE,"Earlier this evening I was greeted with a rather rude Front desk agent by the name of Jesse. Around 9 pm on 02.24.23 a manager by the name of Jesse, the night manager (he confirmed he was the night manager), was completely rude when answering a few of the questions I had during check-in. He stated that he since I didn’t have a previous reservation that he didn’t have to let me or my friend in the lobby while we had an 8 year old with us. He had said he was “being nice” by letting us in the lobby while it was pouring rain outside.   One of the questions I had asked was if it would be okay to pay for the entire stay in cash since it was only for one night. He said that it is not possible to do that, that the stay total as well as the deposit has to be made on card. I had asked if",February 2023,none,Traveled with friends,none,none,none,none,none,none,none,1,199
1 helpful vote,3 contributions,5.0 of 5 bubbles,Great place to stay,"We checked in with Branden tonight for our 2 days stay. He was professional, polite and very accommodating. I have never been to California before and he was my first contact in the state. I would definitely recommend staying here, branden is great and everything was clean, and comfortable. Highly recommend!",August 2022,none,Traveled with family,none,none,none,none,none,none,none,2,199
1 helpful vote,1 contribution,5.0 of 5 bubbles,enjoying paradise,"Stayed here with a few friends for the weekend and had a great time, staff was friendly and accommodating. Josh was really helpful answering questions and letting us know where all the good places to eat were at. Overall, we all had a great experience here and will be coming back.",August 2022,they do have upgraded suits,none,none,none,none,none,none,none,none,3,199
48 helpful votes,30 contributions,4.0 of 5 bubbles,Family trip to Newport Beach with 2 teens,"Fast no frills hotel not too far from Newport Beach.   Pros: no charge for parking, close to Newport Beach (5-10 min) , 2 queen beds, fridge, microwave, sink in room (besides bathroom sink), rooms were clean and ladies kept the breakfast room clean so that was important for me, they had a self service laundry room!!!   Cons; lack of towels, when asked for clean towels they would only give 2 saying that that’s all they had- being close to beach they should understand people may be taking multiple showers a day, pool was not attractive looking. I never saw anyone use it, breakfast was ok, I had a hard time sleeping with the pillows, maybe they need to swap them out already,",July 2022,none,Traveled with family,none,none,none,none,none,none,none,4,199
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great stay,"Great stay overall, facilities is clean and very friendly staff. Breakfast is a plus with lots of options. Underground parking lot feels safe and secure, the beach is about a 10 minute drive with traffic.",July 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,5,199
177 helpful votes,600 contributions,3.0 of 5 bubbles,Decent stay but…,This hotel stinks and I’m pretty sure it’s the carpets both in the lobby and rooms/hallways.  Lack of towels and soap seems to be an ongoing problem at many hotels these days.   Otherwise it was fine.  Location was good.,July 2022,none,none,"Dear coffeeandbeignets,   I appreciate you for sharing your review about your recent stay. Thank you for choosing our hotel for your visit in Costa Mesa.  I am very sorry that you did not experience an exemplary stay due to the cleanliness in our hotel. This is certainly below our usual high standard of service. Please be assured that I have noted and forwarded your comments for the management to improve. In the midst of the inconvenience, I am glad to know that the location of our hotel was still appreciated.	 					  I very much hope that you will grant us the opportunity to prove ourselves again.  Best Regards,  Ben W. Case Manager IHGService",3.0 of 5 bubbles,none,none,none,none,none,6,199
196 helpful votes,2119 contributions,3.0 of 5 bubbles,"Good price, good location.","Good price, good location near the highway and close to all places I was planning to visit. I like the fact that this hotel has a ramp for disable people and parking lot under the building.The breakfast was decent so did the service. Will stay in here again.",November 2021,none,Traveled with family,"Hi Jptravelswithfreedom,  Thank you for your continued support of Holiday Inn Express & Suites Costa Mesa. Our hotel is the best place to rest in an environment of simplicity and peace.   I read your message and appreciated your comments about our great location. I am sorry that your stay was not fully satisfactory. I forwarded your comments to our local area managers and created a plan to better our offers and services to avoid this from happening again.   I invited you to visit us on your next trip. We will provide you with the excellent service that is characteristic of us.    Warm regards,  Oscar C. Case Manager IHG Service",none,none,none,none,none,none,7,199
none,4 contributions,1.0 of 5 bubbles,Used to be good. Not any more,"The worst hotel stay I have experienced. I stayed at this hotel a few years back and it was a pleasant experience. Not any more. The room smelled of mildew. The heater/AC were so noisy I had to shut it down. The noise from the upper floor was su ch that I could not sleep most of the night (Probably some jet lagged travelers pacing their room). The. Wifi did not work. And, top of it all, the room was not cleaned under the pretext of the pandemic even though the restrictions are phased out. Never again",March 2022,Avoid lower floor,none,"Hi MisterPat48,  Thank you for sharing your feedback. We're all about delivering quality service and achieving the highest standards of accommodation to make your experience inviting. I understand you found our rooms uncomfortable and our upkeep lacking. I am sorry for the letdown   Our team would like to assure you that your thoughts about our service lapses are heard. We would like to gather more details to communicate this with the relevant teams. I sent you a private message and hope you respond soon.  It was a pleasure once again to host your visit and we look forward to having the opportunity to share a more positive experience in the future.  All the best,   Alice P   Case Manager   IHGService",none,none,none,none,none,none,8,199
1 helpful vote,1 contribution,5.0 of 5 bubbles,Excellent Service and Communication,"Our group stayed at this hotel many times and we were always pleased with the rooms, service, and effective communication. Would recommend this hotel to any group travel (sports, business, etc.). Sales managers are awesome with any group reservations. Truly exceptional service.",November 2021,none,Traveled on business,Thank you so much for your review!  It is our pleasure working with you and having your group stay with us!,5.0 of 5 bubbles,none,none,none,none,none,9,199
none,1 contribution,5.0 of 5 bubbles,Superior Customer Service,"The wonderful staff were some of the most professional and kind people that I have met in a long time. Long story short. My girlfriend and I booked a room there for Sunday October 17, 2021.  I called about a few days before we  were scheduled to arrive to see if it was possible if we could check in a few hours early. I spoke to a woman named Kim who stated that we would be able to check in at around 1pm which was perfect.  We arrived there a little before 1pm. However there had been an accident the night before across the street which nocked out all power for a lot of the business including the Holiday Inn Express & Suites. We ended up going on a harbor dinner cruise we had scheduled at 4pm upon our return the power was still out.  Thanks to Kim and Lilly at the front desk we",October 2021,I did not stay because of the power out,none,none,none,none,none,none,none,none,10,199
24 helpful votes,3 contributions,5.0 of 5 bubbles,Great location/ great front desk staff,My boyfriend is staying here a week for business and was there on his bday.  I sent an edible arrangement to the hotel.   Wasn’t sure on his room number so contacted the front desk the day before.   They told me that they would make sure that he got it and then let me know when it arrived and they put it in his room for me while he was at work.  They went above and beyond.  Great customer service.,October 2021,none,none,none,none,none,none,none,none,none,11,199
