Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
33 helpful votes,15 contributions,5.0 of 5 bubbles,Anniversary Disneyland trip,"We've stayed here twice now, once in a double queen and 1 king room, and I'm super bummed they are sold out for our next Disneyland trip!  This place is awesome!  It's completely renovated and everything is so nice!!  The beds were ""new stiff"" but very comfortable (if that makes sense)  I liked that there was a separate sink and mirror area for us to get ready in that wasn't connected to the shower and toilet.  Not all rooms come with a fridge, so if you need one, be sure to book that room.  We usually travel with a cooler, so it's not a huge deal for us. The room was a nice size for a traveling couple, and the area is really quite. They have a huge parking lot that's well lit and the area feels safe.  We actually used the pool and that was nice too.  You can pick up pool towels",October 2022,none,Traveled as a couple,none,5.0 of 5 bubbles,none,none,none,none,none,1,272
none,none,1.0 of 5 bubbles,Terrible,Zero stars here. Don’t think about it. My stay here was terrible. Hotel room smelled like pee  And the bathroom had mold.  The wifi sucked kept shutting off on all Devices. Next door someone was throwing a party with loud music and drunk loud people in the parking lot in the middle of the night. All of the wall sockets were loose I can only charge my stuff in the bathroom. 2 days I couldn’t get fresh new towels because there wasn’t house keeping and the front desk women didn’t do anything.  There is a hot grab and go breakfast but really it’s old cold danish and cheap granola bar in paper bag and doesn’t include drinks. Any extra you have to pay and what they sale in the lobby you can buy at the dollar store. The Asian place next door the food sucks and they over charge.  This,December 2022,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,2,272
1 helpful vote,10 contributions,4.0 of 5 bubbles,Good location and clean,"This is an older Ramada location on the other side of the freeway from Disneyland park.  Not exactly a ""maingate"" location, however its very close, and the the price point is good.  Our room was clean and pleasant, and the front desk people were nice.  Rooms have both fridge and microwave standard.",November 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,3,272
none,1 contribution,4.0 of 5 bubbles,Overall very satisfied,This hotel was close to Disneyland about a 20 min walk or 5 min bus ride that stops right out front. Staff was great. Room was big and spacious and very clean. We had a refrigerator and microwave which was nice to have. The only think that first bothered me was the smell of the room.  It smelled a bit musty but that was it.,November 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,4,272
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Stay,"Easy check in process beautiful lady at front desk at night extremely nice made us feel welcomed. Clean rooms plenty of parking. Nice and clean rooms, very comfortable beds clean and safe surroundings, Highly recommend",November 2022,none,Traveled with family,none,none,none,none,none,none,none,5,272
none,2 contributions,1.0 of 5 bubbles,rip off hotel,"The floors were dirty in the room, and ladders and junk were outside of my window.  I paid cash for my room and then got home to find out they charged my card for the two rooms after paying cash. after many calls to the hotel and manager that did nothing to help me. talked to ramada customer service they did nothing, then called ramada guest relations and Expedia to see if they would help get my 365 dollars Canadian back guess we will see what happens. would not give this hotel another cent. if you pay cash they will not give you a receipt for your cash till they do their books at 7 at night",October 2022,"the people upstairs keep you up can hear them walking around , if you going to stay get a...",none,none,5.0 of 5 bubbles,none,none,none,none,none,6,272
4 helpful votes,3 contributions,3.0 of 5 bubbles,Decent location,"Reasonably close to the Disney parks.  Comfortable bed and clean bathroom, but dirty floor, and ""breakfast"" was wretched. Staff not particularly helpful when asked about buses to the parks, just handed us a card and said ""scan this and follow the steps"".",October 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,7,272
none,1 contribution,5.0 of 5 bubbles,Convenient,"I read some bad reviews about this place and can honestly say it was clean, quiet and close to Disney main entrance. Every hotel I looked for Oogie Boogie was double the normal rate. This place was not. Highly recommend",October 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,272
none,1 contribution,1.0 of 5 bubbles,Weekend trip,We booked a Ramada but the place was more a relabeled Hotel 6.   It’d you have minimal budget and low expectations then this may work you but as someone who has traveled for work and has specifics they look for this felt like a bate and switch.,September 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,9,272
none,1 contribution,5.0 of 5 bubbles,Disneyland and California Adventure Visit,"The front desk during the late night and early morning were extremely nice The night clerk  exchanged my room to a different per my request because the original room’s air conditioner was making a squealing noise. My second room was awesome. The room was very clean and the bed was firm but comfortable. The walk to Disneyland was easy, even with my bad foot. There was no breakfast but a brown bag with a prepackaged danish, muffin and granola bar. That’s all I need to start my day. I was very happy with my stay there.",September 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,10,272
none,1 contribution,1.0 of 5 bubbles,Horrible property and staff,I would not recommend this location to anyone. It’s quite a walk from Disneyland.   Property is tun down. Staff is less than helpful. Overall a rip off of a location. Broken items in room. No privacy. Unhelpful staff.,September 2022,none,none,none,none,none,none,none,none,none,11,272
