Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Clean and courteous,"Was greeted by friendly staff, room was clean and well laid out. Breakfast was standard- rotated between two menus. Would have liked a little more variety as we stayed for 5 nights. Coffee was terrible- I learned from my last visit and brought my own pour over. Definitely will be staying again.",February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,1,91
none,1 contribution,5.0 of 5 bubbles,Great!,"Great location and staff. The breakfast is a huge plus. If you’re going to Disney for more than two days, then do it. It’s close to the shuttles so you don’t have to pay for parking at Disney. It’s also within walking distance of restaurants and public transportation.",March 2023,none,none,none,none,none,none,none,none,none,2,91
none,3 contributions,5.0 of 5 bubbles,Close to Disney parking,Hotel was clean and rooms were spacious and it was right across the street from Disneyland parking lot so we could go through security there and take the bus right into the park. Will definitely stay here again. Breakfast was free and hotel staff was nice.,March 2023,none,Traveled with family,none,none,none,none,none,none,none,3,91
none,1 contribution,5.0 of 5 bubbles,Excellent Value for a Disneyland Vacation,"Excellent pillows, spacious room, the free water with being a Hyatt member was awesome, and we loved being a close walk to the Disneyland shuttle. It was an excellent value and would recommend to those who plan on visiting the Disneyland Parks.",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,4,91
none,2 contributions,5.0 of 5 bubbles,Worldstrides and USA Spirit Nationals 2023,"My experience was working with the group sales team, Norea, Eduardo and Rittney. Their quick replies, customer service, organization and follow through was just amazing for the many cheerleading teams I had staying at the Hyatt Place Anaheim.",February 2023,none,Traveled on business,none,none,none,none,none,none,none,5,91
none,1 contribution,5.0 of 5 bubbles,"Great location, perfect for families!","Great hotel! Comfortable beds, breakfast is included although they close earlier than before and the best part is we can leave our car in the covered garage and walk to the Toy Story lot and take the shuttle to the park. It’s also right next to Ruth’s Chris so we had to take advantage and drop by for some good steak after a day of walking at the park!",February 2023,none,Traveled with family,none,none,none,none,none,none,none,6,91
28 helpful votes,35 contributions,3.0 of 5 bubbles,"Very decent, if basic, older Hyatt Place with refurbished rooms and decent staff","It's a basic, somewhat dated Hyatt Place, but the staff is friendly and the rooms are the typical ""older Hyatt Place somewhat refreshed"". It's quite a long walk to Disneyland but you can get an Uber to take you right there for $6 each way, and Ubers seemed to be plentiful and quick. Very pleasant if not really luxurious stay for a Disneyland vacation. Ample parking, there are a handful of EV chargers - we were lucky enough to snag one, but they do get filled up and some EV drivers use up a spot even if they're not charging (very, very annoying), but if you do get a spot the charging is free. Biggest downside is the shower water pressure in our room wasn't great, TVs didn't have ChromeCast like some newer Hyatts, etc. Overall I'd say it's a very decent place to stay. I personally",February 2023,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,7,91
none,2 contributions,4.0 of 5 bubbles,"Great hotel, walking distance to the parks and very family friendly!","The hotel was perfect location for our family's adventures at Disney. We loved the staff, they made sure we had a great room and were very accommodating when we needed a portable crib.  The room was clean and well laid out, breakfast in the morning was really good for a hotel breakfast and both my kids enjoyed it!",February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,91
none,1 contribution,5.0 of 5 bubbles,Perfect location and service !,"Perfect location, walking distance to the Convention Center and 5 min ride to Disneyland. Complimentary nice breakfast is a plus. Staff as always courteous and kind. I would definitely recommend it for my friends and family.",February 2023,none,Traveled solo,none,none,none,none,none,none,none,9,91
none,8 contributions,5.0 of 5 bubbles,Great Stay with kids,"Quick check in. Big room, close to Disneyland parking lot so we could shuttle over. Breakfast was a bit crowded but that is expected. They have a bar open till 11 to grab a drink and a cold case with snacks that came in handy for the kiddos.",February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,10,91
none,2 contributions,5.0 of 5 bubbles,Stayed for a wedding,"I had a pleasant experience at this hotel. I, along with several other parties, stayed here for our buddy's wedding. The staff was very friendly and the property was clean. Thank you to the front desk supervisor, Michelle. She made sure we were well taken care of.",February 2023,none,none,none,none,none,none,none,none,none,11,91
none,1 contribution,5.0 of 5 bubbles,Great place to stay while visiting Disney!,The hotel was affordable & clean. The staff was friendly and helpful. The morning breakfast was filled with a variety of different choices and we loved that there was even food available for when the buffet was not in service.  The hot tub and pool area was clean with plenty of stocked pool towels. The beds were comfortable and rooms were roomy and nice. :),February 2023,none,none,none,none,none,none,none,none,none,12,91
none,1 contribution,5.0 of 5 bubbles,Great hotel close to Convention Center,"The rooms were spacious and the staff was friendly.  It is very close to the Convention Center, so easy to walk in the morning and evening. I would recommend this hotel for anyone planning on going to the convention center.",February 2023,none,none,none,none,none,none,none,none,none,13,91
none,none,4.0 of 5 bubbles,Disneyland Get Away,"The Hyatt Place is a nice price point for a clean, newer hotel that serves a good hot breakfast included in the price. It's easy to catch the Toy Story Bus across from the hotel or it's a 1.5 mile walk to the parks. There are nice restaurants on both sides of the hotel.",February 2023,none,none,none,none,none,none,none,none,none,14,91
30 helpful votes,111 contributions,5.0 of 5 bubbles,Disneyland adventure,"Front desk was fantastic…very hospitable and greeted us each time we walked by. The room was very clean and spacious.  We were there to visit Disneyland and they provided information on taking the shuttle across the street for FREE!  It saved a lot of steps as we still did about 30k per day or more. Breakfast was good and plentiful. It’s not a huge assortment but, was a nice start to the day. Would recommend the property 100%.",February 2023,none,none,none,none,none,none,none,none,none,15,91
none,1 contribution,5.0 of 5 bubbles,"Great location to stay with family, as a couple or friends!","The staff was so great here! Rittney, Norea and Eduardo were so accommodating - they made my stay and my room block for the wedding so easy to book. They have plenty of parking and not to mention, BREAKFAST! 10/10 would recommend this location.",February 2023,none,none,none,none,none,none,none,none,none,16,91
none,1 contribution,5.0 of 5 bubbles,Vacation,"Everything was perfect,  except for two things,  no microwave at room and you charged for parking and no ballet parking,breakfast really good, I give a plus to the workers at breakfast room. Rooms cleaned but we have to wait like till 4:30 to check in. But we understood because I booked 4 rooms and we wanted all together. Thank you very much.",February 2023,none,none,none,none,none,none,none,none,none,17,91
3 helpful votes,3 contributions,2.0 of 5 bubbles,No Housekeeping - Clean your Own Room,"Would have liked to give this hotel a better rating but I cannot. Only stayed for two nights and would have expected room service to clean the room, but when we returned to the room at 7:30 pm, the room was exactly as we left it. Called the front desk and was told that we had to request that they would come and make up the room when we checked in. We were never told anything like that at check-in. Would have thought that housekeeping would clean the room every day unless you requested that they not come. TRhis has to be a new low on how they can provide the least amount of service while charging you for almost everything else. Quite disappointed.",February 2023,none,none,none,none,none,none,none,none,none,18,91
none,none,5.0 of 5 bubbles,I would stay here again,The staff was very friendly and attentive. The breakfast buffet was also really delicious. My family and I would definitely stay there again next time we visit. It was also walking distance to Disneyland,February 2023,none,none,none,none,none,none,none,none,none,19,91
none,none,4.0 of 5 bubbles,"Pretty good, however…",Checking in was pretty straight forward and the room was neat and clean when we arrived.  My friends and i only ate breakfast the first morning because the eggs and apple juice both tasted slightly off and had me sick throughout the day and i wasn’t able to eat anything for the rest of the day.  Other than that little hiccup is was a pretty good stay.,February 2023,none,none,none,none,none,none,none,none,none,20,91
none,1 contribution,5.0 of 5 bubbles,good family hotel..,"Stayed here for 6nights with 3kids in Jan23. Hotel was clean, good customer service, friendly staff and good housekeeping when requested. Less than 20mins walk to Disneyland. Heated outdoor pool and spa",January 2023,none,none,none,none,none,none,none,none,none,21,91
none,1 contribution,5.0 of 5 bubbles,Comfy and delicious,Very clean and comfy rooms. We stayed in an adjoining room with grandkids for our Disney adventure.  Very impressed with the free breakfast. Lots to choose from!  I could have had the French toast sticks every morning!  Very safe and convenient location.,January 2023,none,none,none,none,none,none,none,none,none,22,91
none,1 contribution,5.0 of 5 bubbles,Disney Hotel Stay,"Very clean and spacious, breakfast was really good, accommodating staff, the only thing to complain about is paying for parking that tact on an additional $180 to our stay with 2 cars. Close to everything we went to Disney shuttle was easy to take and plenty of places to eat at. The hotel is also very safe !",January 2023,none,none,none,none,none,none,none,none,none,23,91
none,none,5.0 of 5 bubbles,Great place to stay.,"Everything was perfect, we all had an Amazing time. The rooms were clean, Your staff was very nice and helpful. Breakfast every morning was a plus before heading to Disneyland and California Adventure. We'll be staying there again in the future. Thank you for a great experience for my birthday.",January 2023,none,none,none,none,none,none,none,none,none,24,91
11 helpful votes,12 contributions,5.0 of 5 bubbles,7x7 Birthday for my daughter,We had a very good time in the hotel and it’s an easy walk to Disneyland.   We were celebrating my daughters birthday and had a total party of 10 people.  Six of them shared a bunk room and the rest of us had 3 rooms. It was really nice to be able to gather for breakfast but a little challenging due to the size of our party but it all worked out.  At least we could gather in the lobby or just outside and all walk together to and fro.   We all had a Great time.,January 2023,none,none,none,none,none,none,none,none,none,25,91
1 helpful vote,1 contribution,5.0 of 5 bubbles,Perfect location and very clean.,Very clean and very close walk to Pixar parking lot to catch the bus to Disneyland main entrance. You can also walk to the park like 3 to 4 blocks away. The complementary breakfast was a plus starts 6am. Mom-Fri. And 7am Sat and Sun. Very helpful and friendly staff.,January 2023,none,none,none,none,none,none,none,none,none,26,91
