Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,I had a wonderful experience at this hotel,Rianne was extremely professional and very friendly. Rianne helped me solve problems I had. My heater was out and she helped me have someone take care of it for me. Angie was also very helpful. I recommend this place.,February 2023,none,Traveled solo,none,none,none,none,none,none,none,1,252
4 helpful votes,5 contributions,5.0 of 5 bubbles,Great stay,"Got to check in with Angie.. She was awesome, great personality and great to deal with. That evening hit the hotel bar and had Josh, good guy and a good pour.. room was clean and no complaints. I travel every day, I'd compare to a good Marriott or Good Hilton.. Doesn't sound name brand but worth a stay. And live music too...",February 2023,none,Traveled on business,none,none,none,none,none,none,none,2,252
none,1 contribution,5.0 of 5 bubbles,Great!!,"Ruben was the man! Excellent drinks and dessert. Always have a good time at the hills, just need to clean the jacuzzi more often, looking a little rough. But that’s okay have some casamigos and call it a day!",February 2023,none,Traveled on business,none,none,none,none,none,none,none,3,252
none,2 contributions,5.0 of 5 bubbles,Hills Hotel Bar,"What else can I say other than, Joshua provided excellent service! Best bartender ever! He was cool, welcoming and made our Valentine's day extra special. Kudos to him. Everyone should be like Joshua!",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,4,252
none,1 contribution,5.0 of 5 bubbles,What a great place,I love this hotel! The Hills hotel is in a prime location and the staff is so very friendly and helpful. The hotel is very clean and comfortable and affordable. Parking is free and safe as the area is one of the safest areas in socal. The laundry is free and the washer and dryer are brand new top of the line LG products. The breakfast cafe is absolutely delicious I’d recommend anything on the menu however my favorite was the eggs Benedict. I love everything about this place truly. They’ve earned my business for life. There isn’t a hotel I’d rather stay at than this place because of the price &  quality of the property and the staff that works there. Only if they had a spa with a steam room lol I’d ditch the viceroy any day for the Hills. Hope you have a similar experience as I.,December 2022,none,Traveled solo,"Hello BobbySuech,  We love your feedback and thank you so much for the detailed information.  We really appreciate it.  I have shared this to entire staff and everyone were very proud!  THANK YOU!",none,none,none,none,none,none,5,252
none,4 contributions,5.0 of 5 bubbles,A pleasant surprise in a great location,"Tucked away yet near everything (shopping, dining, beach, local college and airport close) this hotel surprised me.  For the rate, I wasn’t expecting such a large well appointed room.  It was too cold for the pool but I saw they had cabanas and were planning Spring upgrades including games.  IHG Rewards points and they’re renovating.   The bar was friendly and inviting with great appetizers.  Parking is FREE and the manager Ronnie is wonderful as is Teresa at the front desk.  Accommodating, professional and they have several spaces for meetings and social events that were lovely.  They even had double the bath amenities!",December 2022,none,Traveled with friends,"Hello Hotel1974,  Thank you so much for giving us  perect rating and for recommending our hotel to everyone!  We do take pride in catering to our guests' needs the best we can.  We hope to see you again very soon!  Best,    Ronnie Torres",none,none,none,none,none,none,6,252
none,1 contribution,5.0 of 5 bubbles,Banquet Service,"We had a banquet at the The Hills Hotel for my daughter's high school cross country team.  There aren’t enough good things I can say about Tessa and her team at the Hills Hotel when it comes to event coordination.  It is the best I have ever seen.  Ironically enough my husband and I had our wedding reception at the same property eons ago before it was the Hills Hotel.  I wish Tessa and her team would have been there back then.  If you have an event to plan, large or small, I would HIGHLY recommend the Hills for any event of any size.  Tessa will make you feel like your event is the only thing she has to do, and she is super easy to work with, not to mention very friendly and welcoming.",December 2022,none,Traveled on business,"Hello A6391RXsonjab,  WOW!  Thank you so much for the 5 star review and for recognizing Tessa and our entire team!  We really appreciate it and we are so happy and proud to be at your service!  Best,  Ronnie Torres",5.0 of 5 bubbles,none,none,none,none,none,7,252
27 helpful votes,41 contributions,2.0 of 5 bubbles,Outdated and freeway being worked on overnight for the next year (to June 2023),"we checked in and after check in were told they were working on the freeway from 8pm to 8am (will be going on to June 2023 so stay away) and they were only informed that morning, terrible lie !  Its ok because the noisy outdated air con made far more noise.  the bathroom door didn't close properly as the frame was warped.  It is dark, there is a free standing sink in the middle of the room which is beyond weird as there is a sink in the bathroom room. The furniture is marked and dirty, it is a very tired looking room.  The pool is not a pool it is a dip pool, surrounded by cheap fake grass and cheap seats and looks out onto the car park.  Of all the places we have stayed on our road trip there were lower star properties which are far superior to this. Staff were not great. Bar",June 2022,Stay away from this hotel,none,"Hello C S,  Your feedback is appreaciated and apoligize for failing to exceed your expectations.  Our team is dedicated to providing excellent customer service, and we strive for 100% satisfaction with every guests. We would like the opportunity to rectify this situation and help make it right for you.  Please contact me directly at rtorres@thelagunahillshotel.com.  We hope you will give us another chance to provide you with a much better service.  Sincerely,  Ronnie Torres",none,none,none,none,none,none,8,252
none,1 contribution,5.0 of 5 bubbles,Great Hotel for Regional stay,"Great experience  for our team! Seamless booking and coordination with a large room block, speedy check-in with a large group arriving at the same time, clean rooms, and the excellent service throughout the hotel.",May 2022,none,Traveled on business,"Hello Travelerwarriorette,  Thank you for your kind words and for choosing The Hills Hotel during your most recent stay in Laguna Hills.  If there's anything we can assist you with in the near future please contact me directly at rtorres@thelagunahillshotel.com.  Thank you so much!  Sincerely,  Ronnie Torres",none,none,none,none,none,none,9,252
1 helpful vote,1 contribution,5.0 of 5 bubbles,Excellent experience,Excellence in all departments!   Great for events and excellent food. Toons clean and cozy. Superb location  Very helpful staff. We had an event.  It was luxurious and pretty amazing. I stay there at least 4 times a year and wouldn’t go anywhere else.,March 2022,none,Traveled on business,"Hello 684pattieg,  Thank you for choosing The Hills Hotel and writing such a positive review. We’re glad to have you as a customer and we’ll do our best to continue delivering the high-quality experience you’ve come to expect.  We hope to see you again soon!  Sincerely,  Ronnie Torres",none,none,none,none,none,none,10,252
