Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,2.0 of 5 bubbles,Disappointing stay,5 day stay and house keeping only cleaned room 1 day despite calling front desk to confirm everyday.  Rooms need updating. Mattresses very uncomfortable and stains on the carpet.  Smallest bathrooms I've ever seen at any embassy suite.  Very poor lighting in both rooms.  If you go for breakfest be advised they are strict on end time.  They start closing down promptly at 9am despite people still trying to get food.  Felt bad for a lot of the guests was almost embarrassing how they had to grab food or utensils as workers were taking everything away.  Mentioned this to front desk and they just said they were very strict on end time which seems like a poor way to treat guests.,February 2023,none,none,Thank you so much for your valuable feedback.  We are very sorry to hear about the disappointments you experienced and we will address your concerns with the appropriate personnel.  We hope you will give us another opportunity to provide you with the outstanding service you deserve the next time you have lodging needs in the area.,4.0 of 5 bubbles,none,none,none,none,none,1,190
27 helpful votes,35 contributions,5.0 of 5 bubbles,Great Stay,"We were quite happy with our stay at this Embassy Suites over presidents day weekend. The room was comfortable and clean, and looked like it had recently been renovated. Everything worked. The common areas all seemed very nice, and also appear to have undergone a recent renovation. We didn't use it but there's a very nice indoor pool. Free breakfast was a plus as well. If you're looking for a reasonably priced two room suite in the area, it seems hard to beat this place.",February 2022,none,none,"Hi Victorjw,   Thank you so much for taking the time to tell us about your wonderful experience with us. We are so encouraged to always do good for our guests.  Thank you for your compliments on our staff, hospitality, and breakfast. Our ultimate ambition is to provide a five-star experience, and we are thrilled to learn that we have succeeded. I am glad that we were able to meet your expectations of service and accommodations and we're all looking forward to your next visit!",5.0 of 5 bubbles,none,none,none,none,none,2,190
none,1 contribution,1.0 of 5 bubbles,Unsatisfactory Experience,We were lied to about the hotel not having any luggage carts at all - they have three for guest use but they are not always available. Bathroom was dirty in our room. Fridge did not work in our room. Graffiti scratched into elevator glass.,February 2023,none,none,We are truly sorry to hear about your unsatisfactory experience.  We strive to provide outstanding service for our guests and it appears we feel short of that goal this time.  We hope to have the pleasure of welcoming you back the next time you have lodging needs in the area.  Thanks for your feedback!,5.0 of 5 bubbles,none,none,none,none,none,3,190
none,1 contribution,1.0 of 5 bubbles,Freezing cold and they don't care,"The room is freezing cold and the rooms have no individual temp control. It's all centralized which obviously means  they don't care. At the prices they charge for a room I should not have to sit in a parka. As a Diamond member I wasn't offered any waters nor was my complaint about the room temperature taken seriously. NEVER staying in another Embassy Suites again, certainly not this one.",February 2023,Choose a hotel that's less Siberia like,Traveled on business,"Dennis, thank you so much for letting us know about the temperature of your room and the lack of hospitality.  Please know that this is not the level of service we strive to provide and we are truly sorry for your disappointment.  We are currently making numerous improvements throughout the hotel, both operationally and physically, and your comments will be very helpful.  We hope that as these changes are made that you will consider giving us another opportunity to earn your loyalty again.  Thank you again for your feedback.",3.0 of 5 bubbles,none,none,none,none,none,4,190
59 helpful votes,46 contributions,2.0 of 5 bubbles,"Below Hilton standards; dirty, smelly, loud, and old","I was shocked at the condition of this property and realize I should’ve read reviews ahead of time. Everything you read on here is true. I arrived very late, could find no parking, but was allowed to park in the valet section. Staff was friendly enough and quickly made it to my room on the 9th floor. There was a strong smell that hit me right away; an old and musty smell. The traffic noise was very loud; expected to find an open door, but it just doesn’t seal very well. The armoire was slightly pulled away the wall, enough to prompt me to look behind it and saw an old towel. The bathroom is quite and the shower curtain disgustingly dirty. Breakfast ended promptly at 9, which feels early to me and wasn’t communicated anywhere on the app (which I used to check in and access my",February 2023,none,Traveled on business,Thank you for providing a candid review.  We are truly sorry you were disappointed with your experience with us.  It is our goal to provide our guests with an outstanding product and excellent service and we fell short of that goal in this instance.  We hope that you will consider staying with us again in the future.  We will take your commentary under consideration as we continue to strive to improve the experience we provide our guests.  Thanks for your feedback.,none,none,none,none,none,none,5,190
78 helpful votes,102 contributions,2.0 of 5 bubbles,Nope nope nope,"Has seen better days. Poor service, nobody answers if you attempt to call the front desk. Right off the highway and extremely LOUD. Seems quite dated. One elevator inoperable.   On the plus side, the breakfast is good!  My kid enjoyed the pool.",February 2023,none,Traveled with family,"Thank you so much for your feedback.  We are sorry to hear you were disappointed during your stay but we hope you'll give us another opportunity to provide you with a much better experience.  We are making numerous improvements throughout the hotel, but operationally and on a physical level.  We hope to have the opportunity to welcome you back as the improvements are made.",none,none,none,none,none,none,6,190
none,5 contributions,3.0 of 5 bubbles,Tired hotel in need of a refresh…oh and remember to bring earplugs!!,I love EMBASSY SUITES.  I did not like this one.  This location is tired and in need of a refresh.  Stay here if u need a place to sleep.  Don’t stay here if you are looking forward to a great time at an EMBASSY SUITES!  Also..bring ear plugs or stay on side with no highway.  Highway noise will keep u up!,February 2023,Ask for room opposite side of highway.,Traveled on business,"Hi Mike, we appreciate hearing about your stay but are so sorry you were disappointed.  We are going to be making numerous updates in the near future and we hope you'll come back as the improvements are made.  Thanks for your feedback.",none,none,none,none,none,none,7,190
none,1 contribution,3.0 of 5 bubbles,NO AIRPORT SHUTTLE- NO INDIVIDUAL ROOM TEMP CONTROLS.,"Great location near the airport but no airport shuttle. We kept calling the hotel when we arrived, but no one picked up. The lobby is beautiful, breakfast great. Having no way to cool off our room was a huge inconvenience- we had to open the balcony door to cool the room and it was noisy. Adam at the front desk was outstanding; if he's not the manager, he should be. He helped us with everything that was within his control.",January 2023,none,Traveled on business,"Caroline, thank you for letting us know about your experience.  Although you were disappointed in come areas, we are glad to know that Adam exemplified the meaning of hospitable during your stay.  We are in the process of making numerous improvements to both our operational procedures and our physical product.  Your comments will be helpful as we strive to offer excellent service and an exceptional product.  We hope to welcome you back soon.",4.0 of 5 bubbles,none,none,none,none,none,8,190
none,1 contribution,1.0 of 5 bubbles,Not for families,"Firstly the hotel being an airport hotel - did not have an airport shuttle. We ended up going to the other embassy suites. The room’s pull out couch was in a horrible condition- we could feel the springs KN the mattress. There was no blanket, so I called front desk; after 20 mts when I called back - they said they did not have any, so we ended up using towels as blankets for ourselves while the kids used the comforter",December 2022,none,none,Please accept our sincere apologies for the inconveniences and deficiencies you experienced.  We hope you will give us another opportunity at a future date to earn your loyalty!,none,none,none,none,none,none,9,190
none,1 contribution,1.0 of 5 bubbles,Dirty Embassy Suites,I reserved 3 rooms for my family travel.  The bathrooms in all 3 rooms are dirty and smell bad.  We received a replacement suite but it still smelled bad.  The line for breakfast was so long and we can only get one omelet for each adult.,December 2022,none,none,"Hi Peter, please accept our sincere apologies for your disappointing stay.  We strive to provide an outstanding experience for each and every guest and we are sorry we let you down.  We are making numerous improvements to our operational procedures and to our physical hotel and the comments you've provided will be helpful.  We hope you will allow us another opportunity to earn your loyalty the next time you have lodging needs in the area.  Thank you for your feedback.",4.0 of 5 bubbles,none,none,none,none,none,10,190
