Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
359 helpful votes,548 contributions,4.0 of 5 bubbles,"Solid 2.5 Star, Clean No Frills","Hotel is a clean, well kept, unpretentious basic accommodation that served me well during a recent 4 night stay. There are only 15 rooms on the two-story property, all facing a busy street. I was assigned room 303, on the ground floor in the middle of 6 rooms. It was nicely painted with neutral colors and one accent wall. It had a rather large mini-refrigerator (with freezer compartment), microwave, in-room safe, iron and ironing board, Keurig coffeemaker (with 2 K-cups, 2 liquid creamers, and cardboard cups), and a quite small LCD wall mounted TV (Cox Cable 500 channels, good variety). Both queen beds were very firm (comfortable, new!) and 3 decent pillows per bed. The bathroom had hair dryer, tub/shower combo, 4 bath towels, 2 face towels, 2 hand towels plus mini sized bar",July 2019,2nd floor rooms don't hear overhead foot traffic BUT get more noise from freeway,Traveled as a couple,none,none,none,none,none,none,none,1,231
42 helpful votes,98 contributions,4.0 of 5 bubbles,Nice place,I checked in August 26th 2018 and checked out August 28th. Comfortable bed and nice big bathroom but I did have a handicapped room. I am not handicapped but it was the only room left and it was more than sufficient. The toiletries provided were exceptional and the water pressure in the shower was more than sufficient. The lady who checked me and was very nice. I had no issues and would be more than happy to stay again.,August 2018,none,Traveled solo,none,none,none,none,none,none,none,2,231
3 helpful votes,17 contributions,3.0 of 5 bubbles,Nice but noisy,"Priced well, clean, and friendly staff, but way too noisy. It’s right on the main strip, so you can hear cars going by all night long. If you turn the a/c up it blocks out the noise somewhat. My real problem was with the other guests. We stayed on the bottom floor. We could hear people stomping above us, and others next door slamming doors shut. It’s descent for the price though. Just make sure you request an upstairs room possibly in the corner.",June 2018,none,Traveled as a couple,none,none,none,none,none,none,none,3,231
3 helpful votes,3 contributions,5.0 of 5 bubbles,Hospitality,"We stayed at this hotel on Memorial Day weekend so my husband and I could visit our son who is stationed at Camp Pendleton. Great location to the base and very charming town. Price was the best! Fridge and microwave were first rate. Rooms were clean and comfortable. No ice machine, but convenience store is in close proximity. The reason I titled this hospitality is because my son left his vehicle parked here all weekend as well as our car. I was concerned we would be reprimanded or worse, towed because parking is at a premium all over southern California. I was thankful they let us keep it parked. Now that we travel with older children, it is not unusual for us to have more than one vehicle. Thank you Hotel Miramar.",May 2018,none,Traveled with family,none,none,none,none,none,none,none,4,231
none,1 contribution,5.0 of 5 bubbles,Nice and pleasant,"The woman who checked us in seemed super sweet. Clean room, clean sheets, no weird smells. The noise from the traffic off the street seemed a little loud at first but after a day of traveling I didn’t have any trouble falling asleep. Helped myself to one of the yogurts they provided for breakfast. The grandma who checked us out was so nice.",March 2018,none,Traveled on business,none,3.0 of 5 bubbles,none,none,none,none,none,5,231
5 helpful votes,12 contributions,3.0 of 5 bubbles,Covers the basics,"The area at night looked sketchy but I was tired. Leery of parking in the back lot but not alot of options yet I was the only car. Oh well. Room seemed chilly and there was no means of heat but there was an ac unit. Door needs more weather stripping since daylight is clearly seen which added to the chilliness. Only 1 trash can in the vanity area but none in the bathroom or anywhere else. Bathroom could use a curtain or mini blinds over the small window so if there are any weirdos watching from back building, they can't see you change for the shower... However, I did find it clean and beds were comfy. Clean linens and toiletries provided, hair dryer, microwave, fridge, ironing board and safe. It's right on a busy road but is still pretty quiet. Definitely nothing fancy but",March 2018,none,Traveled with family,none,none,none,none,none,none,none,6,231
1 helpful vote,4 contributions,4.0 of 5 bubbles,Very good.,"Pleasantly surprised by the purity of the rooms, especially the carpet, because usually in hotels with carpets without shoes can not walk. Unfortunately, the television did not work, or I just could not figure out how to turn it on, and the screen did not go out all the time, although everything was off. A little disturbed by the noise of passing cars, it would probably be better if the windows came out on the opposite side. However, overall cleanliness and accuracy were pleasing.",February 2018,none,Traveled with family,none,none,none,none,none,none,none,7,231
4 helpful votes,10 contributions,5.0 of 5 bubbles,Exactly what we needed.,"This place is exactly as described and shown in the pictures. The bed is comfy, the free WiFi is strong and easy to sign into -  the tv, fridge, microwave and heater/AC were all working great. Plus, the hotel is right off the main road so it was easy to find.",January 2018,none,Traveled as a couple,none,none,none,none,none,none,none,8,231
6 helpful votes,13 contributions,4.0 of 5 bubbles,Good value for money!,"Being the area very expensive, you will appreciate the Hotel Miramar for its simple but comfortable features. It’s clean and All you need is there: Coffee machine, full TV, iron with its board, safe, AC, microwave, fridge, complimentary mineral water... Don’t miss the opportunity! P.S.: looking for a good meal? HH Cotton’s in Avenida Del Mar, not far form the hotel.",November 2017,none,Traveled as a couple,none,none,none,none,none,none,none,9,231
1 helpful vote,1 contribution,3.0 of 5 bubbles,WTF Was that!!?,"Wtf was that, is not a reaction any hotel should be proud of from it's guests. We all expect Cheap Hotels to be less fancy, have less Equipment, Amenities, etc.  however the one area in which a Cheap Hotel can compete is in Customer Service. And I beg to differ with the other reviewers..... The family who runs the place were pleasant upon check in....but the morning was a very different story.  Check out is at 11.  We made the mistake of requesting a late checkout @ 10am, not wanting to wait till 11 so we had a chance talk about how much the extra charge would be and when we intend to leave, etc. That's when the attitude shifted Dr. JEKEL became Mr. HYDE. We requested a 3pm checkout time. We were informed that it would be $11 per hour but we had to goto the office and pay right",August 2017,none,Traveled as a couple,none,none,none,none,none,none,none,10,231
none,1 contribution,5.0 of 5 bubbles,exactly what my family needed!!!,"i was very appreciative of how attentive the owners were . with 2 small children and luggage they were kind enough to move me to a down stairs room, and also help me work the tv remote and put on disney jr for my kiddos!!!! we only stayed one night but we had a chance to take a 2 minute drive to san clemente pier/beach. and also take a 2 minute walk to a great restaurant down the st . called happa j's i think it was . i was pleased ! my kids were happy the room was clean and spacious ! and hotel management was great !!! will stay again !!!( only next time a bit longer to enjoy the beach!!) thank you!!!",July 2017,none,none,none,none,none,none,none,none,none,11,231
7 helpful votes,14 contributions,4.0 of 5 bubbles,A Good Value In A High Priced Area,"I stayed at this hotel for one night on July 27th. Is on El Camino Real a brief walk to the beach and a short drive to downtown San Clemente and nearby Dana Point and Laguna Beach. It is a small older property with limited parking. The exterior isn't inviting. Don't let that fool you. My room, 309 was on the second level of a 2 story structure. All rooms are entered from the outside.  I was pleasantly surprised and impressed as soon as I opened the door. A very modern and Spotless interior. My room had a King Size bed, a large desk and work area with plenty of light switches and convenient electrical outlets. The standard coffee pot, ironing board and iron were in the room. So was a clem and functional refrigerator and microwave.  Best of all, my room had an air conditioner with",July 2017,none,none,none,none,none,none,none,none,none,12,231
none,1 contribution,4.0 of 5 bubbles,Clean property,"With hotel stays costing more and more, it's nice to find one that is reasonably priced and delivers on it's promises.  Hotel Miramar was clean and equipped with newer ""stuff"" as advertised following the trend to take an old property and remodel it to be more comfortable.  Management was efficient and friendly.  Bed was comfortable.  Countertop and shower surround are solid-surface.  TV has HBO and all the channels.  Microwave, Keurig coffee, refrigerator, air-conditioner, iron, etc. all provided and worked as they should.  Continental breakfast was as minimal as could be, but better than nothing. Downside?  Noise.  Being sandwiched between Highway 5 and a four-lane road, it's hard not to hear car and truck noise all day and all night.  So, bring your ear plugs and enjoy all the",July 2017,none,none,none,none,none,none,none,none,none,13,231
