Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,8 contributions,5.0 of 5 bubbles,Great deal for a short stay,"Clean, modern, comfortable, spacious. Microwave and refrigerator came in handy. Location is not busy but very safe, and close enough to everything that this is a great value if it's not your home base.",February 2023,none,Traveled with friends,none,5.0 of 5 bubbles,none,none,none,none,none,1,281
52 helpful votes,38 contributions,4.0 of 5 bubbles,Nice updated pet friendly hotel in Irvine,"My family and I stayed here for 1 night on our post Christmas road trip.   A big plus for us are hotels that are pet friendly since we enjoy bringing our dog on road trips.  Our room was updated and spacious with a small fridge and microwave.  The bed is quite comfortable but I had trouble falling asleep since I could hear planes flying right over the hotel about every 15 mins.  It finally quieted down sometime after 11pm.  We also went down to the indoor pool area - the pool is just average and could use an upgrade.  The water was warmer in some sections of the pool than other sections.  There was no hot tub either.  The breakfast was good and had a nice variety of choices such as waffles, oatmeal w/ fixings, cereal, yogurt, eggs, sausage, and fruit.  We would choose to stay",December 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,2,281
73 helpful votes,78 contributions,4.0 of 5 bubbles,Great stay,"This was a short one night stay over the holidays. Kristina was amazing - she went out of her way to make me feel welcome and helped with my request. The room was spacious, clean and comfortable.  The breakfast was standard with sausage and scrambled eggs. Nice coffee bar 24/7. Convenient location, close to the freeway.  Only complaint was the weak shower water pressure and the $17 parking even though there was no card key entrance or security. Anyone could park there.",December 2022,none,none,none,none,none,none,none,none,none,3,281
none,1 contribution,5.0 of 5 bubbles,Great weekend stay,"Went to Irvine visiting friends and family last weekend. Stayed in Springhills Irvine and it was great. Clean hotel, wonderful staff (Kristina at front desk was very helpful), nice breakfast. Will definitely stay again.",October 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,4,281
none,1 contribution,2.0 of 5 bubbles,.,I stay at this hotel often for business  never have problems. This time my room was dirty the vent very dirty had a odor smell coming from the vent Into the room. I was trying to enjoy my meal (dinner) when fruit flies kept landing on my food. Why would there be fruit flies? Because of a dirty hotel room this is unacceptable. I have to sleep early to wake up in the middle of the night to fruit flies flying over my face. I immediately went down to the desk and checked out. I don’t want house keeping to come back to the room when I paid for a clean room. They said I cannot check out but I left anyways.,October 2022,none,Traveled on business,"Dear RubenmV3988RB, Thank you for sharing your honest feedback regarding your recent stay with us. Providing the highest levels of cleanliness and service remains our top priority for our guests, and I apologize for your unsatisfactory experience. I would love to hear more about your experience. Please contact me at 949-757-0500 or justin.t.guiu@marriott.com to discuss your experience further. Once again, thank you for sharing your feedback and I look forward to speaking with you.  Warmest Regards, Justin Guiu Assistant General Manager",none,none,none,none,none,none,5,281
9 helpful votes,214 contributions,4.0 of 5 bubbles,A good stay near SNA airport,"I stayed at the SpringHill Suites by SNA airport back in February. It was a great stay, typical of most SpringHIll Suites I have stayed at with free breakfast. The only issue I ran into was that the website said that there was a tub but the room I was given did not have one. Usually not a big deal but I had some bath bombs I wanted to use before flying, haha.  Otherwise a convenient place to stay near the airport.",February 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,6,281
none,1 contribution,1.0 of 5 bubbles,Parking lot theft,"Just stayed here for the night a few nights ago. Looked like there was a theft spree in the lot. I had a lot of my stuff in the trunk and backseat, since I recently moved out of my house and had some gifts from some of my students. They stole well over $2000 worth of things in my suitcases, laptop (in my trunk), gifts etc. I found two other people who also had things stolen out of their vehicle as they were checking out. No surveillance cameras outside?? That should be an IMMEDIATE investment, especially since it sounds like this isn’t the first time it happened at this hotel. Very disappointing stay. Please find another hotel to stay at.",December 2021,none,Traveled with family,"Dear Cbarf94,  Thank you for sharing your experience regarding your recent stay with us. The holiday season can be extremely stressful, and I can imagine that this incident only exacerbated your stress. Please accept my sincerest apologies on behalf of our hotel team. The Irvine police department, our executive team, and ownership have been notified of this incident and are taking steps to prevent issues like the one you encountered from occurring again in the future. Once again, thank you for sharing this feedback, and thank you for choosing to stay with us.",none,none,none,none,none,none,7,281
14 helpful votes,383 contributions,3.0 of 5 bubbles,Completely Underwhelming,"This hotel is fine for what it is, but there were more shortcomings than not. As mentioned parking is $15, for a non constrained, non gated lot (in other words, everyone else is doing it, so lets hop on the extra money grab). Was told at check-in that Breakfast was 6-8:30am. It's 6-8am, so when I strolled down at 8:10, everything was pretty much dismantled and put away. Other than that, the staff were friendly.  Now on the bigger nuisances. The walls are PAPER THIN. The gentleman next door to me decided to have a nice chat with his young daughter who he hadn't seen in a few days and I didn't have the heart to complain to the front desk or him. It was literally like we were in the same room and he was not talking loud. I shudder to think of people who are having private",November 2021,Best Room is one where no one is next to you,none,none,none,none,none,none,none,none,8,281
5 helpful votes,20 contributions,3.0 of 5 bubbles,Business Hotel in Business area,"Place is a joke. Stains on couches, no drinking glasses in room, etc. BREAKFAST IS ONLY FROM 6:00 - 8:00.  WHAT the heck!!!!!  Why not 9:00 like other Marriott properties???  COVID.  Guess Covid takes a break for two hours in the morning versus three hours.   Their breakfast used to go from 6:00-9:00.   Plus another cheap thing about this hotel. I arrive at 6 PM and no lights on the exterior were actually on. I actually thought they had a power outage. Then when I talk to the front desk she said they don’t come on until seven. It was pitch dark at 6 o’clock. One that’s a safety concern but secondly people would Drive right by this hotel because they wouldn’t even know it existed with no lights. Plus there are no restaurants anywhere near this area.",October 2021,Do not stay here if you have kids or expecting the norm from a Springhill suites. For whatever...,Traveled on business,"Dear Valued Guest Thank you for taking the time to let us know about your experience while staying with us.  Providing the highest level of hospitality is our number one priority and I sincerely apologize for failing to meet your expectations. Regarding our breakfast, during Covid per CEC guidelines we reduced our food offerings and hours of operations. Now that CDC guidelines have eased we  we have recently reopened our full breakfast buffet and are currently reviewing our breakfast hours to meet our guest needs. The automatic timer on our parking lot have been adjusted to meet the changing daylight ours. I have shared your feedback with our hotel team to ensure the necessary guidelines are in place prevent these issues from occurring in the future. Again please accept my apologies and I would be happy to discuss these issues in order to regain your confidence in our hotel. Sincerely  Thanks for staying and I hope you choose to stay with us again when your travels bring you back to the area.",none,none,none,none,none,none,9,281
41 helpful votes,31 contributions,5.0 of 5 bubbles,Great hotel for a quick stay,"We stayed at this hotel for one night after arriving at 10pm in John Wayne Airport. It was close to the airport, clean and comfortable. Room was nice - nicer than expected. Bed was comfortable.  If you're looking for a place to crash for a night after a late flight, this place will do the trick.",May 2021,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,10,281
