Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
344 helpful votes,1012 contributions,3.0 of 5 bubbles,Good location close to Disneyland,"We decided to try this budget motel because of its proximity to Disneyland (Lyft ride cost $7-8 each way and no hassle with driving, parking and using the DL shuttle — drop off right at the entrance).  The property features a pool, which was nice for an evening dip... it’s a bit well worn, albeit it sufficed for our purposes (a place to sleep)... the security protection was welcomed too, and staff were pleasant.",August 2018,none,Traveled with family,none,none,none,none,none,none,none,1,508
44 helpful votes,64 contributions,1.0 of 5 bubbles,What a dump,"So great news for everyone. I found a hotel that only has smoking rooms and it’s this hotel. Last minute cancellation caused me to spend the night at this hotel, as it was the only one available in the area. Room smelled like mildew, it was smoking room and so add mildew and stale smoke into the mix. It’s a motel 6, so you know the crowd that stays there. Once you get in your room, you won’t want to leave for your safety. But they did make a big deal about the free coffee in the lobby at 6am. Stay as far away from this place as possible.",June 2018,none,Traveled on business,none,none,none,none,none,none,none,2,508
42 helpful votes,19 contributions,3.0 of 5 bubbles,GOOD STAY GOOD PRICE,When we checked in the girl at the front desk was very polite and help full can not say so much about the other shifts. The gra was very polite and help full. They have 24 hour security that is a good thing even that we did not see any street people hanging around in the parking lot. The area was very quite and clean it was not like some streets I see in Vegas The room was clean but the commode was bad cleaning it will not help any more it needs to be replaced . The motel is near a Dennys and a jack in the box and not far from the angels ball park When we checked out the person at the front desk did not ask us how are stay was or or have a safe trip home All in all it was a good trip,June 2018,all ways check your room for damage when you check in also always check for bed bugs at any hotel...,Traveled with family,none,none,none,none,none,none,none,3,508
4 helpful votes,13 contributions,1.0 of 5 bubbles,Don’t stay here,"You know when someone on the street asks you for some $ to stay at a motel room for the night? This is the kind of place they choose. Instead of listing 10 cons, I can just say a homeless encapment by the river bed a few feet away.... Even if its just for one night, just don’t. You are worth more than this place. Customer service was great though.",November 2017,none,none,none,none,none,none,none,none,none,4,508
67 helpful votes,138 contributions,3.0 of 5 bubbles,Did the trick,"In town for the Angels/Red Sox game and just needed a place to lay my head. The room was clean, convenient and quiet (stay away from the highway), ask for a room near the riverbed. If you want a basic clean room, this is a good place to stay.",July 2017,Ask for a room away from the highway.,Traveled as a couple,none,4.0 of 5 bubbles,none,none,none,none,none,5,508
3 helpful votes,3 contributions,1.0 of 5 bubbles,Keep driving! Keep clicking! Don't stay here!!,"Saddest Motel 6 I've been to in years, especially as this area gets swankier every time I drive through. Key card had to be reactivated EVERY TIME I needed it, not pleasant walking through the sketchy parking lot at 1am after a Disney day to make my card work.  Housekeeping skipped me after first night, requested them to come by when I left in afternoon after a check in. They never did. The water that came out of the faucet smelled like BURNT HAIR. I don't even want to know how, why or what it was. Brushed teeth with bottled water for remainder of stay. Outdated, cramped, thin walls, bare bones, LOUD security (I appreciate security though! Especially in that lot...).  When was the last time you saw a 24 inch tube television? 1999? For me, yesterday. At this hotel. And the",May 2017,Go somewhere else.,Traveled solo,none,none,none,none,none,none,none,6,508
28 helpful votes,73 contributions,1.0 of 5 bubbles,Terrible! Left to find something else.,"I don't have any ""Pro""s. The room was dirty, my socks were black when I walked on the carpet. The bathroom floor had ground in dirt around the floorboards, and the toilet was stained.   One of the beds was broken- so if you sit on the side it would tip over. To lay on it and not fall off you have to carefully balance in the middle. The air unit cover was falling off. And- the smell was nasty.   I had a reservation for 3 days, and left after the first night. Terrible experience.",March 2017,none,Traveled with family,"Dear Jojara, Thank you for sharing your review. We strive to provide a comfortable night's rest and are disappointed your stay was unsatisfactory due to the maintenance and odor concerns you describe. Please know that the conditions you describe are atypical to Motel 6 standards for quality and we apologize for the inconveniences you experienced. We invite you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,7,508
9 helpful votes,41 contributions,1.0 of 5 bubbles,Very poor,One of my worst motel experiences ever. It was very dirty and the beds were awful. I wouldn't wish this place on any one. Cheap price but not worth it. The staff refused to help process a refund for the second night.  Spend $10 dollars more for a better experience elsewhere,April 2016,none,Traveled with family,none,none,none,none,none,none,none,8,508
none,1 contribution,3.0 of 5 bubbles,Its ok if you have to go there,The Room was either freezing or way to hot The water pressure in the bathroom was horrible.  The bed was comfortable once you got the temperature regulated. The room smelled sour and you only had access to certain areas of the property at limited times,April 2016,none,Traveled solo,none,3.0 of 5 bubbles,none,none,none,none,none,9,508
3 helpful votes,1 contribution,1.0 of 5 bubbles,"STAY AWAY, TAKE YOUR BUSINESS ELSE WHERE!!!!",We had poooor maid service. The staff and management is blaming me for having lice when that is false. When I checked in the room someone left their lice shampoo treatment in the room and now I am FIGHTING with them on this matter. I NEVER had head lice when I checked in and now cause of this issue I am force to protect myself and treat my hair. I am also being blamed for cutting my hair and leaving it on the floor of the room which is false.  Management is also refusing to reimburse me my money back for at least one night for all of the stress that they are causing me on this issue.  How do they NOT know if someone else before me and or one of their maid service personnel had the lice and is just trying to blame it on the last person who checked out.,March 2016,do not stay here. take your business else where.,Traveled solo,none,none,none,none,none,none,none,10,508
