Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
91 helpful votes,223 contributions,4.0 of 5 bubbles,Dated but Clean overall,"This hotel is in need of renovation but it gets the job done if your here for Disneyland or a convention.  Check in was easy and the front desk agent was friendly and helpful.  The room again is in need of an overhaul but the beds are comfortable. The bathroom needs to be cleaned more thoroughly however.   There is a bus stop right in front of the hotel that will take you to Disney but you need to download an app to use it.   You can also go to the Disney parking lot across the street and use the free shuttle to get to Disneyland (it’s a little bit of walk as the buses are in the middle of the lot).  Overall, would recommend if you don’t mind the dated decor.",February 2023,Walk to the Toy Story parking lot across the street to get a free bus to Disneyland,Traveled solo,none,none,none,none,none,none,none,1,142
115 helpful votes,178 contributions,5.0 of 5 bubbles,"Convenient hotel with easy access to Disneyland, what more could you ask for?","Thanks to this hotel I had a great first time in Disneyland. Locating it was very easy, and parking was a breeze (although the parking lot is outdoor only). You have to pay per day but the price is reasonable. The front desk staff were very kind and checking in only took a few minutes. Our room was spacious, clean and cozy.  Of course, the biggest advantage of this hotel is its close proximity to Disneyland and the Anaheim Convention Center. There are also a couple of restaurants that are within walking distance. Getting to Disneyland was extremely easy: all we had to do was cross the street and enter the Toy Story parking lot, where free shuttles will be waiting to bring you to the Disneyland entrance. It's a simple 5-minute walk, and it seems everyone does this as none of the",March 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,2,142
3 helpful votes,24 contributions,1.0 of 5 bubbles,Truly horrible,"Honestly one of the most abhorrent hotel experiences I’ve ever had. Incredibly dirty, old, and faded. Woke up twice to black water backing into my sink at 5am (truly unique alarm sound!). The ACs make incredibly loud noises that reverberated the entire room. The beds are old, the frames make a ton of noise.  I really wish I had something positive to say, but that’s really not the case. I tried checking out but there was nobody at the front desk. As I eventually walked away I saw the attendant inside the office on her phone.  I feel all hotels have some redeeming qualities but this one is well past that point.",February 2023,none,Traveled on business,none,none,none,none,none,none,none,3,142
58 helpful votes,40 contributions,3.0 of 5 bubbles,"Basic, budget friendly hotel - great location!","Not the worst hotel I have stayed in, but far from the best. Staff were helpful and friendly. Rooms were clean and a decent size. Good sized fridge. Bathroom very dated / small.   PROS: Best thing about this hotel is the location. Walking distance to the parks and multiple places to eat within the area. Target was only a few blocks away, so we made sure to get what we needed without paying the extortionate prices at the parks.",December 2022,"Do not pay to eat the buffet breakfast here. Poor quality, lack of choice. For the cost for a...",Traveled with family,none,none,none,none,none,none,none,4,142
4 helpful votes,3 contributions,1.0 of 5 bubbles,Terrible/pésimo,"The hotel is terrible.  I've only visited 10 countries but this is the worst hotel of all the ones I've stayed in my entire life.  They don’t do the cleaning if you don't stay for more than 5 days, they don't give you shampoo or soap but the very first day in your arrival, they do not change your towels. you need to buy at the store because you’got tired of waiting and complaining for this basic stuff.  The breakfast is very bad.  El hotel es pésimo. Solo he visitado 10 países pero este es el peor hotel de todos los que me he hospedado en toda mi vida. No hacen el aseo de la habitación si no te hospedas mas de 5 días, no te dan shampoo, jabón ni cambio de toallas, si lo pides necesitas literal te dejan esperando hasta que prefieres ir a comprar para no pasar mas inconvenientes.",November 2022,No te hospedes en ese hotel por ningún motivo.,Traveled with family,none,none,none,none,none,none,none,5,142
363 helpful votes,1280 contributions,4.0 of 5 bubbles,Nice hotel,On our recent visit to the usa we stayed at the clarion hotel in Anaheim los angeles the hotel is situated close to the 2 disney parks all you need to do is walk through the disney car park from there you can get on the shuttle buses to the parks as for the hotel the rooms are large with good clean beds the decor is a bit outdated but apart from that its a good hotel no complaints we enjoyed our stay.,October 2022,none,Traveled with family,none,none,none,none,none,none,none,6,142
none,1 contribution,1.0 of 5 bubbles,Review,First let me start with saying that the staff are nice and perfectly fine the real problem is in the hotel. It’s overpriced just to get a beaten up bathroom and a dirty room. And on top of that they pay you for parking and they pay you for breakfast but it’s so disgusting not even edible everything about this hotel is bad and I feel the only reason people come to this hotel is because it’s close to Disney.,October 2022,Don’t eat the breakfast,Traveled with family,none,none,none,none,none,none,none,7,142
9 helpful votes,9 contributions,4.0 of 5 bubbles,Great for a short stay,"We stayed here for 2 nights, only to go to Disneyland.   The staff were very friendly, the hotel was basic but for a short trip it’s fine.   The room was large and spacious and have 2x beds, if you get a room on a high floor facing the right way you can watch the Disney fireworks.   The plumbing of the toilet and shower is a bit dated and sometimes doesn’t work the best so could do with a bit of an update.   I really enjoyed my stay at this hotel as it’s perfect for a trip to Disney and the short stay makes the location perfect.",October 2022,none,Traveled as a couple,none,none,none,none,none,none,none,8,142
150 helpful votes,271 contributions,4.0 of 5 bubbles,Wonderful place to stay,"We were a family of five. We stayed in a suite. There were two double beds and a pull out couch.. it worked great for us. The fridge is a good size. There are three elevators so we never had to wait long to go up or down. The sink is not in the same space as the toilet and shower which worked great for getting ready. The pool was warm and the area was nice with loungers and tables and chairs.  There is no hot tub. The staff were fantastic.  The breakfast had an option  to take out which was convenient.  And it was a big portion.  I do wish there was a place to have lunch and dinner on site but there is now.  The walk to the park was an easy 15 minutes and doable for most people without serious mobility issues.  Overall, I would definitely stay here again. It was clean and",October 2022,none,Traveled with family,none,none,none,none,none,none,none,9,142
2 helpful votes,1 contribution,1.0 of 5 bubbles,They are hosting a right wing militia group!,"This hotel is hosting a right wing militia group that is planning to disrupt a medical conference. The group is protesting in front of the hotel, scaring tourists away. Not a family friendly environment.",October 2022,none,Traveled with family,none,none,none,none,none,none,none,10,142
