Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
3 helpful votes,1 contribution,1.0 of 5 bubbles,FRAUD FRAUD FRAUD,"The woman at the front desk (an Indian couple was working) was so absolutely rude to me when I went to check in that I decided to go to another hotel down the street. I had paid for the room and was assured I would get a refund. The couple shorted me 20$ of the cash I had handed to them for my deposit, which I noticed later, and my bank confirmed days later that they had never processed a refund for me. When I called about the refund her husband just kept asking me if I had ever gotten a receipt and then when he admitted he was the one who was working the desk that night he started insulting me in a very strange way over the phone, telling me he had done the “legal thing” and telling me to take it up with my bank. FRAUD.",January 2021,none,Traveled as a couple,none,none,none,none,none,none,none,1,329
3 helpful votes,1 contribution,1.0 of 5 bubbles,Rude staff and very questionable banking policies.,"My stay here started out ok.  I was informed they were going to put a hold on $200 on my debit card for the $75 room. Thats annoying but ok. A few days later I had not recieved back the $200 hold on my debit card.  I called Oceanview motel to determine how long they thought it would take.  The gal who answered the phone was just about the most rude and unprofessional manager I've ever dealt with. I was not angry with her I simply wanted to get info on the policy as I had already talked to my bank who said they were waiting for the motel to release it.  She decided to hang up on me.  I called back and a gentleman answered,  asked my name and I guess set the phone down so I was talking to myself.  I DO NOT RECOMMEND THIS MOTEL TO ANYONE!  THEY ARE NOT HELPFUL AND DO NOT WANT TO",December 2020,none,Traveled solo,none,none,none,none,none,none,none,2,329
34 helpful votes,55 contributions,5.0 of 5 bubbles,Best nights sleep on a 13 day vacation,"I was looking for a budget hotel, and expected the worst due to these reviews...but I was tired and wanted a place between long beach and huntington beach cheap,  First , my deposit was put back on my account FAST, a plus....I walked in and the very nice Lady , did not ask her name ...was cooking something amazing...The price was very right...expected the room to be disgusting like Beverly L said...But last days on vacation and funds were getting low. and it was very clean..I'm giving this place a 5 star to help with these horrible reviews..is it a 5 star no, but is it a good place YES...worth a stop , such a comfortable bed no loud partiers and as a solo woman , I felt VERY safe...the beach you can walk to or park for free has the most beautiful  Private Beach for Sunsets (thus",February 2020,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,3,329
3 helpful votes,1 contribution,1.0 of 5 bubbles,Staff is unkind and hung up on me,"Hotel’s cancellation policy is there is no refund, even if you try to cancel 4 hours after making the reservation. Realized the hotel was too far away from where I needed to be after cancelling. I booked through hotels.com. When I called the hotel about a refund they told me that hotels.com is in charge if whether or not I get a refund. That’s completely false. Hotels.com needs the okay from the hotel in order to refund. They will not allow the refund to happen. Now I’m out $400. The hotel staff is very rude and short and would not let me talk when trying to ask questions. I was not being rude either, just trying to figure out how to get if not all, at least a portion of my $400 back.",November 2019,none,Traveled solo,"Dear Samantha,  Thanks for your stay at the Oceanview Motel. We are very much concerned with your feedback. Our apologies for the bad experience. Our endeavor is to offer a nice stay to all our guests but failed this time. Actions shall be taken to improve everything on priority and you can have a good stay next time. I hope you will reconsider.  Sincerely, Hotel Manager.",none,none,none,none,none,none,4,329
4 helpful votes,1 contribution,1.0 of 5 bubbles,The most disgusting hotel we have ever been to.,"We were touring America for 3 weeks. We booked via reserving with booking.com and over our 3 weeks have had no issues with their recommendations in the past. Arrived to the receptionist being beyond dismissive. She could not find our reservation and we requested to go onto the hotels WIFI to research the issue, she said we could not until we filled out her booking form which we duly did. We asked to checked the room first,  she refused to allows us too, we started to feel uncomfortable as she became more irritated. We used the restroom (which was one of the deluxe rooms) it was so dirty, paint peeling from the walls, and so not fit for purpose. She charged our card, we then decided upon viewing her establishment that we did not feel safe to stay there and asked her to refund the",October 2019,none,Traveled with friends,"Dear Guest,  Thank you for your review and for staying at the Oceanview Motel  We appreciate your feedback. Please allow me to offer our apologies for the inconveniences that impacted your stay. Your observations has been taken up by a team for verification and necessary actions. It shall be our endeavor to offer a fantastic experience to all our guests but regret that this was not the case with your stay. If you would like to get away in near future, I shall personally assist you to ensure that you get a fine stay as I don’t want your last memory of this hotel to be a negative one.  Regards, Hotel Manager.",none,none,none,none,none,none,5,329
4 helpful votes,1 contribution,1.0 of 5 bubbles,DONT STAY HERE,"SCAMMERS, LIARS, and will do anything possible to keep the $200 deposit on a $100 room. All I can say it’s not worth the $100. The owner/lady at the office is a horrid excuse for a human. She said she didn’t care that there was no damage to the room she was still keeping my deposit because 3 people stayed in our room. Only 2 actually did then called me a liar. Reading other reviews she will do anything to keep the crazy expensive $200 deposit. I told her I would dispute the charge and she said she didn’t care then cursed at me as we left. I don’t even know how this motel stays in business. Do yourself a favor and DONT deal with this horrid establishment.",September 2019,none,Traveled with family,"Dear Esteemed Guest,  Thanks for your comments about your stay. I’m sorry that several issues combined to make your stay less than desirable. This is something unusual to hear, but still our sincere apologies. We take real pride in offering the best possible guest experience, and I understand that something might have gone wrong. You can be sure we’ll do better for you next time.  Nothing means more to us than providing a pleasant guest experience.  Sincerely, Hotel  Manager.",none,none,none,none,none,none,6,329
4 helpful votes,1 contribution,1.0 of 5 bubbles,WOULD NEVER RECOMMEND,"Staff was EXTREMELY rude, Margarita and other man. Upon check in, I was told that I was not allowed to have ANY visitors. Margarita threatened me, and said if my friend stayed, even for a few minutes, she would keep my $200 deposit.  I told her that my friend is going to walk to the room, to take a look at it with me, she kept reiterating that I will lose my deposit.  Upon going to the room, the room was not clean, and I did not feel safe being there.  So I went back to Margarita, and let her know that room was not cleaned, and she kept yelling at me, saying that we clean EVERY room. I let her know that I didn't feel safe there, she said too bad, there is nothing she can do, but will still keep my money.  I asked for a receipt reflecting that I checked in, and checked right out,",August 2019,I would not recommend,none,"Dear Guest,  We appreciate you taking the time to provide us with such candid feedback of your stay.  I am very sorry to hear that we could not meet your expectations.  On behalf of our entire team, I would like to apologize for the problems you experienced while staying at our hotel.  We would like to thank you for bringing these issues to our attention so that we can resolve these problems as quickly as possible.  Again we are sorry you had a bad experience and we hope that you will consider staying with us again. We shall ensure that you have an awesome stay.  Sincerely, Hotel Manager",1.0 of 5 bubbles,none,none,none,none,none,7,329
17 helpful votes,8 contributions,2.0 of 5 bubbles,False Advertising,First of all there is NO view of the ocean. The rooms are incredibly tiny. We stayed in a “queen” room and there was barely any room to stand or walk to the bathroom. EXTREMELY expensive for a view of the Pacific Coast Highway and the back of private houses. Almost $600 for three nights. The front desk service was terrible and it seemed they wanted to get us out ASAP.,June 2019,none,Traveled with family,"Dear Guest,  We’re sorry you were disappointed with the value of your accommodations. Our pricing is competitive with other hotels in the area and pricing can fluctuate as business commands. Front desk staff received additional training in the courteous, helpful manner in which they are to treat our valued guests. Thank you for being our guest and please reconsider us the next time you are in the area.  Sincerely Hotel Manager",none,none,none,none,none,none,8,329
4 helpful votes,2 contributions,1.0 of 5 bubbles,"RUN-DOWN LOCATION, UNTRUSTWORTHY STAFF","HORRIBLE STAFF. While attempting to check in, the horrid woman at the front desk asked for sensitive information, my social security number. When I asked if she needed my mother’s maiden name as well she started pointing her finger in my face and yelling in broken English. I found better accommodations elsewhere. Total scam artists running the place, and with such a cheap, run-down looking property.",April 2019,none,Traveled as a couple,"Dear Valued Guest,  Greetings from the Oceanview Motel. We are very much concerned with your feedback. Our apologies for the bad experience. Our endeavor is to offer a nice stay to all our guests but failed this time. Actions shall be taken to improve everything on priority and you can have a good stay next time. Hope you will reconsider.  Sincerely, Hotel Manager.",none,none,none,none,none,none,9,329
25 helpful votes,11 contributions,1.0 of 5 bubbles,PCH running through your room,"There is no Oceanview from this hotel. All you see is the PCH (CA Highway 1) with 6 lanes and a wall on the other side of the street, which even reflects the noise to your room. The traffic on PCH never stops.  If you want to sleep in the middle of the PCH, go there!",May 2019,"no tip, since I don't know any.",Traveled with family,"Dear Valued Guest,  Greetings from the Oceanview Motel. We are very much concerned with your feedback. Our apologies for the bad experience. Our endeavor is to offer a nice stay to all our guests but failed this time. Actions shall be taken to improve everything on priority and you can have a good stay next time. Hope you will reconsider.  Sincerely, Hotel Manager.",none,none,none,none,none,none,10,329
