Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
4 helpful votes,4 contributions,5.0 of 5 bubbles,STELLAR Customer Service!!!,"This hotel is STELLAR. I would recommend it over all others in this price range and area!   The facilities are clean, they offer all the important amenities, the location is excellent--and most importantly, the staff and managers are helpful, thoughtful, responsive and patient!   I had to contact this hotel 3 times (for various reasons--documentation, receipts, etc), and each time they responded in less than 24 hrs and helped me with even my more complex issues!   Any hotel can offer amenities and a fair price--but its the customer service that sets an establishment apart.  What is more important than receiving help when you need it???  Few places I have stayed in years of travel have been so courteous and responsive!   I HIGHLY recommend this hotel because their customer",February 2020,none,Traveled on business,none,none,none,none,none,none,none,1,314
1 helpful vote,3 contributions,1.0 of 5 bubbles,Avoid-Horrible Experience,"Don’t believe the pictures you see on the internet, this place looks and smells like a dump. The first indication I shouldn’t have even stayed there was the sign that said, “No refunds, no exceptions.” Walked in to a room that had beer cans on the floor, pillows with things on them, dirty and smelly sheets. Carpet felt like mush. DONT TAKE YOUR SHOES OFF. The toilet ran all night. Tried to call the front desk and tell them it ran and was so loud but nobody answered. Finally packed up and left at like 3am. Told the guy at the front desk as I was leaving about the loud toilet and that I couldn’t sleep and he offered no apology. Slept in my car in a hospital parking lot, and had much better of a sleep. Gross. Avoid this place.",August 2018,none,Traveled solo,none,none,none,none,none,none,none,2,314
23 helpful votes,133 contributions,2.0 of 5 bubbles,Affordable but is it worth it?,This place was near a lot of stuff we needed to do so we booked it but rhis place needs to be updated for sure rooms were pretty dirty .breakfast that was offered was very basic 2 cereals and some plain doughnuts .walls are very thin as well .my advice is to book somewhere else or if they update maybe ir would be worth it,July 2017,none,Traveled as a couple,none,none,none,none,none,none,none,3,314
49 helpful votes,366 contributions,3.0 of 5 bubbles,Just a local SJ guy,"Great location, rooms are clean, adaquate free parking, and friendly staff. However, no elevators, rooms need renovation and upgrades. Sinks and bathtubs cannot be filled (plugs don't work..staff said they don't want overflows). Some rooms don't have extra outlets for charging personal devices. Rooms are very dark. Free breakfast consists of cold coffee, pre-packaged Danish, bananas, and muffins, microwave is very dirty. Overall, you get what you pay for.",March 2017,none,Traveled solo,none,none,none,none,none,none,none,4,314
10 helpful votes,18 contributions,4.0 of 5 bubbles,Cheap but nice,"We staied 4 nights in this little and cheap hotel visiting NAMM. People there were very polite and helpfull(especially that young girl that helped us with the taxi application).Room was clean,big enough with 2 kingsize beds and bothroom comfortable! Although there was no breakfast in booking they still had some coffe and a snak for us in the morning! I'm gonna stay agai there!",January 2017,none,Traveled on business,none,none,none,none,none,none,none,5,314
6 helpful votes,5 contributions,5.0 of 5 bubbles,Best Budget Hotel Ever,"So first it needs to point out that I only needed a bed to sleep at night. So if you are looking for a fancy five star experience, this is not the place for you. That being said, I am very satisfied with my experience staying there. There are very few places not to like about the hotel. It's very affordable compared to those next Disneyland. Then the room is very well kept. I dare say it's much cleaner than my room at home. The AC is quiet and powerful. The temperature is perfect. The matress is very comfortable, soft and firm. It gave me a good night's sleep. No bug problem at all. I know some place can be very nasty, but not here. The bathroom is as simple as it should be. The water is powerful and warm. Staff is also helpful with all kinds of stuff. The only few complaints",August 2016,none,Traveled solo,none,none,none,none,none,none,none,6,314
none,1 contribution,1.0 of 5 bubbles,Post Disneyland stay.,"Arrived late, I had call ahead to notifythat we would be late. They no problem. I requested first floor rooms they said we would have both of our rooms on the first floor. When we got there she said only one was available. The carpet on the first floor was dingy and syained, the stair to the second had accumulated dust and dirt covering the corners. The downstairs room was disgusting, nail clippings on the floor, stale cigarette smell. The breakfast was a roll. The coffee pot was covered with a thick layer of dust. Bad place. Stay away.",July 2016,none,Traveled with family,none,none,none,none,none,none,none,7,314
41 helpful votes,49 contributions,4.0 of 5 bubbles,Decent budget hotel,"I needed a room for a couple of hours to prep for an event.  I called the night before and was told that I could check in any time. What wasn't said was that I could check in IF there was a room available.  When I showed up at 10am I was told that no one had checked out yet. Fortunately, someone came to check out while I was at the front desk.  The room was clean and available in about 30- minutes. Room was clean and had everything one would expect in a hotel in this price range.  There is no air conditioning so the room was a little warm. Room 101 faces a busy street so I didn't open the window.  There was a church service going on a the pool when I first arrived by they finished around 11am. They do rent rooms by the month but the people who seemed to live there at least part",June 2016,none,Traveled solo,none,4.0 of 5 bubbles,none,none,none,none,none,8,314
4 helpful votes,33 contributions,5.0 of 5 bubbles,Great price! Terrific Inn!,"I definitely recommend it if you're on a budget, because after all we are all price conscious when it comes to staying at places.   So what I like about The Grand Inn; -Cost effective- Was nice to my wallet -Bathroom was updated -Bed was comfortable -Conveniently located across the street are Starbucks, Chase Bank, a couple of restaurant places, and 7 Eleven a half block away -3.7 miles 9 minute drive to Disneyland -Free parking with parking in the front and back -Fridge in the room and microwave in the common lounge -LCD tv -Seems like the room was recently updated -Easy check in and out  Have a nice day everyone.",April 2016,none,Traveled with family,none,none,none,none,none,none,none,9,314
1 helpful vote,4 contributions,5.0 of 5 bubbles,Great stay for Business trips - screw those bad reviews!,"I was actually debated to check in here in the first place, but I'm super happy that I DID! I believed they has renovated or upgrade the place very well.  The location was super nice! The front desk was super helpful to help out with directions. And the room was actually really homey like. Even though there is a Starbucks right across the street, but the hotel actually also provide free coffee and pastries in the morning.   I realized the location is super close to Disneyland, which can also be a great spot for family vacation, especially with their reasonable price! It was actually really nice to get to see some fireworks at night as well.  I guess can't always rely on people's reviews, especially if its out of date! And I'm super happy that it turnout to be very comfortable",April 2016,Let the front desk know what kind of Room you want!,Traveled on business,none,none,none,none,none,none,none,10,314
