Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
5 helpful votes,59 contributions,4.0 of 5 bubbles,Good but overpriced,"Really huge rooms. Great beds and pillows. Great location but a long walk to the gate. Overpriced for a hotel that is really not that close to the gate. Breakfast was really bad, cold, and small selection. Staff was great. We would stay here again if we can get a better price.",February 2023,none,none,Thank you for taking the time to write a review in regards to your recent stay with us. We appreciate your feedback and hope you had a safe travel back home.  -Front Desk Team,5.0 of 5 bubbles,none,none,none,none,none,1,10
none,1 contribution,4.0 of 5 bubbles,"Great value, very close to Disney","My family and I stayed at this hotel for a week, we had comfortable stay. Every time we had breakfast, Linda went above and beyond to make us feel like home. This place is perfect for families.  Thank you",January 2023,none,Traveled with family,"Greetings gonzaloh435,   Thank you for your review, we appreciate your time and feedback.  We are so happy to hear Linda from breakfast provided great service to you and your family. We look forward on welcoming you back soon!   -Front Desk Team",none,none,none,none,none,none,2,10
none,none,5.0 of 5 bubbles,Excellent for the Price,"Conveniently close to parks! Nice free breakfast with super friendly and attentive serving staff, like Linda! Front desk staff were very helpful too. The room was very clean and larger than we expected. The ice maker, washer and dryer were conveniently located and working perfectly. Overall, an excellent place to stay for the price!",January 2023,none,none,"Dear 57viviennew,   Thank you for your review, we are so happy you enjoyed our amenities and hotel, thank you for acknowledging our breakfast attendant Linda! She has great customer service and is a super sweet employee here at Springhill Suites.  We hope to welcome you back soon!  -Front Desk Team",5.0 of 5 bubbles,none,none,none,none,none,3,10
8 helpful votes,14 contributions,5.0 of 5 bubbles,Spot on,Fabulous place to stay when visiting Disneyland nice and close we still used the ART bus system but you could walk. Randy was amazing we had some trouble with our reservations but he didn’t leave until we had it sorted out even though he had to stay late for us. The rest of the staff was also extremely helpful and kind. The Breakfast buffet saved us so much time in the morning we could just eat and leave.,January 2023,none,Traveled with family,"Greetings!  Thank you for your review, we appreciate your time and feedback. We are happy to know our front desk supervisor Randy was able to help sort your reservation and provide great customer service, and also enjoyed our complimentary breakfast! Hope to welcome you back soon!  -Front Desk Team",none,none,none,none,none,none,4,10
13 helpful votes,74 contributions,5.0 of 5 bubbles,Great place to rest and feed our crew,We stayed here for our Disneyland visit.  We enjoyed comfortable beds and plenty of space for our family to rest at the end of the night. The breakfast bar will filled with plenty of options to get the crew fed and on our way to another Disney day.,December 2022,none,none,"We are so glad to see that you enjoyed your time with us! It's always uplifting to read a review like this, so thank you so much for taking the time to review us. We can't wait to serve you again, the next time your travels bring you to Anaheim!  - Front Desk Team",none,none,none,none,none,none,5,10
none,1 contribution,5.0 of 5 bubbles,Fantastic!,"As an Ambassador Elite Marriott member, I become conditioned to nice properties with specific amenities. This property was truly a diamond in the rough with top-notch staff! Thank you!!! My family and I thoroughly enjoyed our stay",December 2022,none,Traveled with family,"Dear Joshua Olbricht, Thank you for the compliments! We are happy to hear that you have enjoyed your stay and we certainly hope to see you again in the near future. Thank you on behalf of the Springhill Suites Anaheim Maingate Team",none,none,none,none,none,none,6,10
1 helpful vote,4 contributions,5.0 of 5 bubbles,Amazing Disney Trip,"Randy checked us and he was just beyond amazing. They had spin the wheel at the front desk and my kiddo loved playing it every time we would walk by the entrance.  Location is great, but in my view if you are going to Disney use Uber, that's the best option, $9-12 one way ride will get you there within 7-9 mins. Free breakfast is the Cherry on top :)",December 2022,none,none,"Thank you for staying with us, we are so thrilled your family had a great stay. And thank you for acknowledging our front desk Supervisor Randy, he absolutely has the best customer service and we are lucky to have her here with us. We hope you had a safe travel back home and we look forward to your next stay!  -Front Desk Team",5.0 of 5 bubbles,none,none,none,none,none,7,10
263 helpful votes,141 contributions,5.0 of 5 bubbles,"Great, clean stay near Disneyland","I will start off by saying we are DVC members and all previous visits to Disneyland we have been fortunate enough to get a unit at Grand Californian. However, we planned this trip only 2 months ahead and those of you that know DVC and GC in general, not enough time to get a unit there (despite daily stalking). After reading many, many, many reviews we decided on Spring Hill Suites Maingate and we are SO glad we did! The unit was very clean when we arrived and had everything we needed. The front desk and staff were very nice and hospitable. We ordered from Instacart and they held it there no problem. The walk to Disneyland was easy - a tad less than a mile. We walked back and forth daily (even late at night). I understand what people are saying it is not where all the other",December 2022,none,none,"Thank you so much for taking the time to leave a review! We're so fortunate to have such a wonderful location and staff. Our team loves to provide excellent customer service, and it really makes my day to see that you enjoyed your time with us! I am so excited to pass along your kind words to our entire team, as a way to celebrate a job well done.  We loved having you stay with us, and we hope to see you again the next time you are in Anaheim! Have a wonderful day!  -Front desk Team",5.0 of 5 bubbles,none,none,none,none,none,8,10
1 helpful vote,8 contributions,5.0 of 5 bubbles,Fantastic choice for Disneyland…with wonderful staff!,"I chose this Springhill Suites location because of the positive reviews on its location, staff, and generous-sized rooms. I also tend to choose Springhill Suites locations in general because of its free hot breakfast and the microwave and fridge that comes in each room.  I particularly was impressed with how friendly, warm, and accommodating the entire staff were at each point of service. Randy checked me in and was a great source of information of the hotel’s amenities such as breakfast times and letting us know that Disneyland fireworks were visible from our hotel. In the morning, each staff member working in the breakfast area kept all breakfast items replenished, fresh, and hot when needed. At the front desk, Maria was able to explain how the ART bus works between the hotel",December 2022,I was in room 418 and I had a view of the fireworks.,none,"Thank you so much for taking time out of your day to write us a review! We strive to provide the most excellent service around, and it truly makes my day to read your kind words. I was able to highlight this review at our most recent staff meeting, as a way to celebrate a job well done. We loved having you stay with us, and I hope we get the chance to serve you again soon. Happy Holidays!  -Front Desk Team",none,none,none,none,none,none,9,10
none,1 contribution,5.0 of 5 bubbles,Wonderful stay!,"As someone who stays in lots of Marriotts for work, I wasn’t expecting to be impressed by this hotel. The rooms are spacious and clean, the parking situation is easy, and the staff are friendly and competent. Randy at the front desk was very helpful with answering questions I had. I would definitely recommend this hotel to anyone visiting Disneyland or the greater OC area!",December 2022,none,Traveled on business,"Dear 298amiray,   Thank you so much for your review, it is always great to hear our guest had a wonderful stay! We are happy to know our front desk supervisor Randy provided excellent customer service, we look forward to welcoming you back here at Springhill Suites Anaheim Maingate!  -Nina Solano",none,none,none,none,none,none,10,10
