Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,1 contribution,1.0 of 5 bubbles,Life is too short to stay a night at this PLACE!,"Nasty everything is worn down dirty and unsafe.  At the front desk there is a sign that say ""No prostitutes""   Gaps so wide on the front door gaps someone could easily slide a credit card and undue latch.   Spend $15 more a night and stay at Extended stay nearby its much better. Riviera Motel is Sad and you dont want to feel Sad on your Vacation.",January 2020,none,none,"Sorry, we will look into this",none,none,none,none,none,none,1,52
43 helpful votes,45 contributions,1.0 of 5 bubbles,They won't let you park there after you check out,Stayed at Riviera Motel in Anaheim with a friend in 2019.  Room was clean but smelled too much like air freshener which was annoying.  It is less than a mile walk to Disneyland and we planned to keep our car there after we checked out until the end of the day BUT THEY WOULD NOT LET US.  The is first hotel in the area that did not let us do so.  So we had to park at the Disneyland parking garage for $25.,November 2019,none,none,"We are small business, we do not have many parking lots and the next customer would complain of not have his spot due to this we are trying to be fair to everyone. Sorry for the inconvenience we hope you understand.",none,none,none,none,none,none,2,52
54 helpful votes,45 contributions,4.0 of 5 bubbles,Surprisingly good place,"i had a hard time rating this hotel, because it is not much to look at.  One tip i would offer is to purchase sundries from CWS or Walgrens down the street.     Only way i came to my rating was review the pro- cons  Pros: Walking distance to disneyland, garden walk and cheese cake factory Pros:  Clean Pros: No Bugs Pros: Price point Pros: Free Parking  -  this close to Disneyland  Cons:  Street Noise from W. Katella Cons:  Soap and shampoo not very good. Cons:  Budget hotel  This hotel is truly what you get paid for.  But for me it was great because it was close to everything we needed to do.    I have visited Disneyland 3 times before and each time the place we stay in  a place that was a little too far from Disneyland which didnot  allow us to take a siesta and come back in",July 2019,ask for a room at the back of the complex if road noise is a concern,Traveled with family,"Thank you, for honest review we will look into concerns to make us better!",none,none,none,none,none,none,3,52
43 helpful votes,32 contributions,3.0 of 5 bubbles,Good enough to be so close to Disneyland,"The wife who assisted us in the morning of check in was very rude; she must not be a morning person because her husband was very nice. The bed is extremely hard, and the toiletries were terrible (bring your own soap). A couple of the face towels should have been thrown out, because they were dingy. Clean, but dingy, and not appropriate for a hotel/motel. You can hear EVERYTHING in the room; conversations next door, banging/walking from upstairs (which was the worst), and all noises from the parking lot. The lightbulb went out in the room on the second night of our stay, although it had been flickering before that. When we told the woman at check out, she asked why we didn't call. It was after 1am when we got back to the room, and based on how rude she was at 8am our day of check",May 2019,none,Traveled as a couple,"Thank you, for honest review we will look into concerns to make us better!",none,none,none,none,none,none,4,52
30 helpful votes,58 contributions,2.0 of 5 bubbles,"Complete DIY, not in a good way","We did not enjoy our stay here.  Despite the friendliness of the guy working the front desk, the service was terrible!  After a somewhat disastrous check-in, we decided we were not going to ask the front desk for anything else because they seemed to be weird about everything. When we checked in, I asked for a 2nd key for my husband.  They must have misunderstood me because they refused, saying they wouldn't give a key to anyone under 18, gesturing towards my 4 year old daughter. Clearly there were 3 on the reservation, so I was completely confused.  I was told he had to come and get it himself. I needed a rollaway bed for my daughter.  She's 4 and too big for a pack and play.  So they brought me a Coleman camping cot.  He brought it in, in pieces, laid them on the floor and",April 2019,none,Traveled with family,none,4.0 of 5 bubbles,none,none,none,none,none,5,52
6 helpful votes,56 contributions,4.0 of 5 bubbles,Disneyland stay,"We stayed at this motel for 4 nights and found that we had a great time. It’s in a great location on Katella ave, lots of places and stores like wallgreens/CVS/Starbucks. The room it’s self is a bit dated but still was clean, had a comfortable bed and a working heater/ac. I only wish there was a thicker blanket than just the top sheet, as it was February and still fairly cold at night.  The lady at the front desk was very nice, free parking when we decided half way through the trip that we wanted to rent a car. Also lended me a new key when I locked my self out of the room.  Simple breakfast of toast, cold cereal, granola bars and coffee.  I would come here again",February 2019,none,Traveled as a couple,none,none,none,none,none,none,none,6,52
6 helpful votes,12 contributions,5.0 of 5 bubbles,"You know, this might just be the besthotel for a Disneland fanatic","We've had 40 trips to DL over the years, and this place kind of hit all the boxes. It's not luxurious, but its clean, small and functional. About a 12 minute walk to Harbor side security. It costs almost nothing, like the ones right across from the Harbor gate used to (I'm looking at you, Park Vue). There's a Starbucks 50 yards away and a Walgreens 100. The pool's little, but good enough for the rug rats to take a mid day break. There's no breakfast, but a DL fanatic wants to make rope drop, not eat Sysco scrambled eggs. The desk clerk is there 24-7. Because the hotel only has about 25 rooms, the wifi router is wicked fast. Look, if you've got 400 a night to spend go stay at the DL hotel. If you're fanatics like us, who make rope drop and stay to closing, it's perfect. Only",November 2018,"If you have mobility issues, ask for a ground floor room",Traveled with family,none,5.0 of 5 bubbles,none,none,none,none,none,7,52
34 helpful votes,23 contributions,4.0 of 5 bubbles,Off the popular path,"From the outside this Motel looks dated, fresh paint here and there- compared to other hotels/motels along Harbor Blvd tjis one does not stand out. The rooms are refurbished: beds were very comfortable and the AC unit worked really well! The lady at the front desk was very nice, it was not an expensive reservation and proximity to the park and local convinces was very good. For peak season at Disney this was an ideal accommodation. Offers a small pool, relatively quiet location. While the paint color combinations seemed confused in our room the comfort was spot on for what our group needed. Soft beds, great AC, nice big bathroom and fridge-all together a good stay.",July 2018,none,Traveled with friends,none,none,none,none,none,none,none,8,52
10 helpful votes,6 contributions,3.0 of 5 bubbles,Clean and close to Disneyland,"This place served my needs which was to sleep, shower, and visit Disneyland. The outside is a little rough looking (typical motel style), however, the room was clean and big. The room featured hardwood floors, comfortable beds, air conditioning, tv, fridge, and microwave. Breakfast consisted of coffee, mini boxes of cereal and bread for toast. Easy for a grab and go kind-of-day. It took 12-15mins to walk from the motel to the security lines at Disneyland. It was an easy walk down Harbor and a left at Disney Way.   My only complaint was that the front desk lady was a little less than thrilled to hold our luggage for a few hours the day we checked out since our flight didn't leave until later in the evening and we didn't have a rental car to store them. I did call the week before",July 2018,"The AC takes a little while to cool down the room, but once it does it feels nice :) Room 205 is...",Traveled as a couple,none,none,none,none,none,none,none,9,52
none,1 contribution,1.0 of 5 bubbles,Horrible stay,Planned a disney trip on thanksgiving weekend. I don't recommend anybody to Stay here unless your selling drugs or yourself. People upstairs didn't stop stomping/jumping and playing loud music until 4:30am. The day we were checking out a cockroach came out of the bed!!! Never again!,November 2017,none,Traveled as a couple,none,none,none,none,none,none,none,10,52
