Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,3 contributions,3.0 of 5 bubbles,it's a place to sleep,"the people at the front desk were very kind and welcoming but that was probably the only nice thing about this motel. we had booked a non-smoking room for four nights. as soon as we checked in and opened our door we were hit with a wall of our room smelling like cigarettes. the molding along the floor was duct-taped to the wall in spots because it looked like it was falling off. the door molding in the bathroom looked like an animal had slowly been chewing away at it because there was a little hole. mold was on the ceiling in the bathroom from poor shower ventilation, flies were flying around our room, and the white walls looked dirty. there were burn marks on the lid of the toilet seat as well as on my bed sheets. luckily we were spending our time in disneyland so i loved how",September 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,1,359
none,1 contribution,5.0 of 5 bubbles,Good experience  Patrick Dargan,"The rooms are clean.The staff here is very helpful and kind.This is a safe place to stay.This motel 6 is close to Disneyland,banks,grocery stores,gas stations and you can get directions for anywhere you need to go.There is free parking and air conditioning.Actually you are right in the middle of many locations to go to.The manager, owner of the business and all the staff in the front office are all professional and kind and they will help you with anything you need.They are all kind and nice people.The housekeepers are all helpful and nice as well.This is a great motel to stay at and it is very comfoftable.All the people who work here are and are connected to this motel are wonderful,kind people.This is a great place to stay.",May 2022,none,none,We are glad you had a great experience and appreciate your feedback!  We look forward to providing you with all of your future lodging needs.   Lilith  #Team6,5.0 of 5 bubbles,none,none,none,none,none,2,359
1 helpful vote,12 contributions,1.0 of 5 bubbles,Ick,I have stayed in Motel 6 is before. They're not the Ritz but they're serviceable and generally clean. This one is not. It's actually filthy. The freezer is completely filled with old ice from not being defrosted. The door I don't even want to touch it so dirty. The only security they have is a little chain instead of the good security locks that usually have in hotels. Just overall I don't want to touch anything. Luckily I had a blanket in the car so I'm going to just lay on that tonight. Like I said not true of all Motel 6 is but it certainly isn't this one. And staff seemed a little pissed that I was there at all.,October 2017,none,Traveled on business,"Clare, Thank you for taking the time to share your review. Our staff aims to provide the highest level of hospitality to our guests through our customer service, but with your experience, we have fallen short and would like to apologize for the service issues you experienced. We are committed to delivering a clean, comfortable room and apologize for any failure in following through on that commitment during your recent stay. We would like to make sure you spoke with our Guest Relations department at 1-855-787-9864 to have a record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,3,359
none,3 contributions,2.0 of 5 bubbles,Not worth the $150 per night price,"We had two rooms, one was on ground floor, one on second level. Mine was on the upper level.  Room was updated Mini fridge had 2"" thick ice in the freezer, along with a bag of frozen shrimp Double room for 4 people had 2 towels Ice bucket but no cups Toilet connection at the base was loose Shower only produced tepid water no blankets on the beds, just sheet and a thin decorative cover  As we checked in, someone was hosing down the walkway on the second level.   We had to walk through water to get to our room and then track all that dirty water into the room.    Even better was the group checking in on the ground floor, as he took a broom and swept the water off over the edge and down onto the luggage being unloaded into their room.   Grounds are filthy and littered.  Drug arrest",July 2017,none,Traveled with family,"Hi Joyce. Thank you for taking the time to post your review. We strive to deliver a great guest experience, but it sounds as though we did not perform to our usual standards in this case. Please know the issues you describe are an exception to our guest commitment and as such, we apologize. We encourage you to contact our Guest Relations Department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,4,359
none,1 contribution,5.0 of 5 bubbles,unbelievable dog park,this was the first time i stayed here. we have stayed at many motel 6. the room we got had new updated room with micro/fridge. my dog loved the big dog park they have. the staff their was very friendly.,April 2017,none,Traveled as a couple,none,4.0 of 5 bubbles,none,none,none,none,none,5,359
33 helpful votes,13 contributions,4.0 of 5 bubbles,"Cheap; value for the low price. Not the nicest part of towm, but not too bad.","To qualify, this rating is in the context of what a Motel 6 is: a functional, cost effective lodging facility. It is not upscale or expected to come with more than the basics. In this role, it achieves what it sets out to do admirably. The people who ran the hotel were professional and cared about doing a good job for their customers.   The neighborhood was not the nicest, but it was proximate to the Anaheim convention center and Disneyland. It was significantly cheaper than the (significantly nicer) hotels a couple miles up the road. Which I would have stayed at had they not been sold it with all the convention madness.",March 2017,none,Traveled on business,none,none,none,none,none,none,none,6,359
23 helpful votes,11 contributions,1.0 of 5 bubbles,My booking,I stayed here and needed another day booked it on the motel 6 website so went to the office and signed paperwork so i can continue to stay but when i booked online i had requested 2 beds and when i recheck in they only gave the same room with a single bed so they gave away my 2 bed room that i had booked and i was still charged for 2 bed worst at accommodations,March 2017,none,Traveled solo,none,none,none,none,none,none,none,7,359
2 helpful votes,11 contributions,1.0 of 5 bubbles,Worst experience ever!,"We had an issue with our reservation.  The front desk attendants were unconcerned, uncaring and rude.  We asked to speak to the manager who, they said, wasn't there.  We contacted the main Motel 6 Guest Relations Department who said they couldn't do anything because the locations are franchised, and that we needed to contact the manager.  We called several times, always to be told that the manager wasn't there.  We finally gave up trying to work out the issue.  If I could give a negative number for this review, I would.  You'd be better off sleeping in your car than staying at this Motel 6 location!",July 2016,none,Traveled with family,none,none,none,none,none,none,none,8,359
1 helpful vote,3 contributions,5.0 of 5 bubbles,"Executive Producer,Ernest Serrano's film,Grim Weaver","I admit it... although I'm generally a fairly decent,unpretentious type of guy,I require a certain level of comfort when I travel.As a result,I generally avoid budget motels.Last night,the thin budget that accompanies the end of a shoot led Ernest and I to house ourselves,our families,and our crew in a Motel 6.With reservations in my heart and in my head,I slide the card through and opened the door.... laminate flooring shoe with the brightness of Crystal,rust and tan contemporary spreads dressed the beds into beauty,and a space-age contraption held a nice-sized television.The room was long and ,even with two Queen beds,airy and spacious.I smiled,pulled out my calculator,plugged in some numbers,and converted into a fan of the Motel 6 Franchise!!!!Sid Burston",August 2016,none,Traveled on business,none,none,none,none,none,none,none,9,359
4 helpful votes,19 contributions,4.0 of 5 bubbles,"Convenient, affordable","We stayed one night and were satisfied with our experience. The room looked pretty close to the photos (though there was NO smoke detector and a portion of the wall had a small access door at floor level that wasn't secured closed off/attached). Very affordable, clean bathroom, no toiletries beyond soap (just an FYI). Fridge and microwave both available.   There was also a grassy pet area with a few agility course type pieces if you're traveling with furry companions. We were not, but I liked that it was available... so did the dogs who had a chance to run around in there.",March 2016,none,Traveled as a couple,none,none,none,none,none,none,none,10,359
