Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,1 contribution,1.0 of 5 bubbles,Worst hotel stay in a Marriott branded hotel,"My sister, sister in law and myself stayed at this hotel from April 17 to April 21, 2021.  We had several issues while staying there and have reached out to Marriott to discuss with no response other than an email saying the hotel would contact me.  That was more than two weeks ago and no one has contacted us which is the reason for a negative review.  I am a titanium elite lifetime member and can honestly say this was the worst hotel stay ever in a Marriott branded hotel.  Upon checkin they could not find the reservation, when it was finally found none of the notes that had been put on my reservation were even looked at.  Our room was not ready, after receiving a text that it was, so they said they would call my cell phone when it was ready.  Did not happen.  Then on Tuesday we",April 2021,none,none,"Thank you for taking the time to write a review regarding your recent stay at the Residence Inn by Marriott Cypress Los Alamitos. We sincerely apologize for the issues that you experienced during your stay. I have spoken with the staff members at the front desk to ensure that all promises are kept and calls placed when rooms are initially not available. In regards to the water shut-off, it was our intention that every room be notified in advance regarding the repairs and planned the event to occur mid-day to minimize the impact on our guests. Clearly you were not notified and that is unacceptable. This will not happen again on any future improvement projects and the team will make sure to over communicate rather than risk even one guest not knowing about an event. Per our Covid policies, we do offer limited housekeeping service (every 3 days)  but your room should have been serviced even with limited water on Tuesday. I will research with the housekeeping department to determine why this was not done. The Residence Inn is committed to providing an outstanding experience for each of our guests and we apologize that we failed during your stay.  Thank you for staying with us during these unusual times. We appreciate your business and your loyalty to Marriott.",none,none,none,none,none,none,1,333
1 helpful vote,1 contribution,2.0 of 5 bubbles,Very poor quality Wifi and Streaming Service,"Rooms and service are good, but don't depend on the internet. Free Wifi runs at about 5 Mbps. I paid for the enhanced internet in order to get a higher speed, that DOES NOT work. I called their tech support on a daily basis to get it resolved. I would get 50 Mbps for a few hours, but then would get it kicked back down to 5 or as little as 2 Mbps. This also affects the TV service. You can't watch any streaming service during the prime time of most of the guests being back. The TV streaming service simply won't load at all. I've never encountered this at any hotel I've stayed in, even in the early 2000s. I need the internet for work, so this issue is a deal breaker for this location.",March 2021,none,Traveled on business,"Thank you Ryan19822531 for your valuable feedback. I apologize that the internet service is not working to the standard that you require. The hotel recently upgraded the bandwidth of the hotel and will be upgrading the internet equipment in late April 2021. In this upgrade, the hotel will be adding access points and upgraded equipment that can accommodate the needs of guests including using multiple devices as well as streaming services. This project has been in the planning stages for over a year and we are delighted to finally be able to complete the installation soon.  In the meantime, please contact me directly so that I can work with you and the internet provider to find a solution to your issues.  Thank you for choosing the Residence Inn Cypress Los Alamitos!",none,none,none,none,none,none,2,333
45 helpful votes,29 contributions,4.0 of 5 bubbles,Easy and Convenient,"Had a nice 1 bedroom suite for the three of us, with a kitchen.  Comfortable.  The staff was very helpful, and the included breakfast yummy.  Nice stay for the long weekend, and the living room made it easy to catch up with friends.  Would stay there again.",January 2020,none,Traveled with family,none,none,none,none,none,none,none,3,333
68 helpful votes,98 contributions,3.0 of 5 bubbles,Time for Remodel,Not the greatest Residence Inn but it is adequate.  Kitchenette is rather limited and does not have very many amenities.  Exercise room is very small and lacks adequate equipment.  Generally the place needs a remodel and have better amenities.,October 2019,none,Traveled on business,"Thank you for taking the time to review the hotel.  I was sorry to hear that you were not satisfied with the full kitchen in your suite as well as the exercise room.  We strive to provide outstanding service and amenities to our guests. To that end, I am pleased to announce that we have added a Peloton to our exercise room! We now offer 2 treadmills, 1 elliptical, 1 Peloton and free weights in our exercise room.  In addition, coming in early 2020, we will change our coffee makers in the suite to a single cup Keurig machine. This new machine added to the full size refrigerator, dishwasher, cooktop, toaster, and dishes, pots and pans and silverware will help to elevate the kitchen in each suite.  In addition, if you prefer a larger kitchen, I would suggest booking one of our corner King Suites which has a full size oven in addition to the other amenities mentioned above. We look forward to hosting you again while you are in the Cypress area.",none,none,none,none,none,none,4,333
330 helpful votes,1118 contributions,4.0 of 5 bubbles,very nice stay,"A group of us was put here for work this week, Easy to find, Check-in was easy. Rooms were very nice. The breakfast was good and fast. They have a grill next to the pool, which we used one night. Everybody here was very nice.",November 2019,none,Traveled on business,Thank you so much for your excellent review!  I am delighted to hear that you were able to take advantage of our grill.  Join us during the summer months when the hotel hosts the Mix outdoors on Tuesday nights. Thank you for staying with us.  We look forward to your return.,none,none,none,none,none,none,5,333
10 helpful votes,5 contributions,5.0 of 5 bubbles,Great place for big families!,4 of our families were in town for a graduation and their property was perfect for us. The front desk was always very helpful. All the amenities were great for the kids. We also used the outdoor grill and patio area to have a mini reunion. We also loved the fact that this hotel accepted pets. It was perfect.,May 2019,none,Traveled with family,Thank you very much! I was happy to hear that were able to take advantage of everything the hotel has to offer (including bringing your furry friends).  We look forward to seeing you again soon!,none,none,none,none,none,none,6,333
12 helpful votes,11 contributions,5.0 of 5 bubbles,Good spot in southern Cali,The Hotel was very clean.  The employees were very helpful and nice.  Great place to stay for business or vacation.  I was there for business and I would go back with my family for vacation.  There was a very nice pool area as well as a basketball court.,April 2019,none,Traveled on business,Thank you for taking the time to review the hotel and for the kind comments. We appreciate your business and would be delighted to host you and your family on your next vacation.,none,none,none,none,none,none,7,333
2 helpful votes,2 contributions,1.0 of 5 bubbles,Smoking weed around toddler and infant,"My family and I (wife, 2 year old and 8 month old daughters and I) have been staying at this hotel for a few days.  We are lifetime Titanium members so we have a good idea about what is normal behavior.   This whole week there have been some people staying here that stand in the parking lot just below our windows and smoke pot. That is a legal activity here in CA, but not one that should be done anywhere near where infants/toddlers live.   Even with the windows closed, it is easy to smell the weed.   Every time we have smelled the smoke, we contacted the front desk. We tell them that they are literally out there at that second, but apparently they don’t care enough to do anything quickly because when I ask why they don’t stop them from doing this, they say it is because when",April 2019,none,Traveled with family,"Thank you for advising us of the issues that you experienced.  I was very concerned to hear about the marijuana odor that you reported. This activity is only legal in the privacy of a person's home and is not legal or condoned at the Residence Inn.  We take this very seriously and will immediately evict anyone who we can verify has been taking part in this activity. Upon reviewing the past few days reports, the hotel team checked 4 times for this odor and activity but were unable to find anyone.  Rest assured, had we found any activity, immediate action would have been taken.  As for the homeless lady, the hotel did contact the police immediately and she was removed from the hotel and arrested for trespassing.  I have worked at this hotel since opening in 2002 and this has never happened before! The City of Cypress is a very secure neighborhood of homes and businesses with an excellent police department that responds quickly to any concern. The Residence Inn team strives to provide outstanding service and hotel suites to every guest. I apologize that you did not experience this during your stay.",none,none,none,none,none,none,8,333
30 helpful votes,46 contributions,5.0 of 5 bubbles,Vacation,"Best choice for some days of vacation, everyone was really nice to us and helped us in everything we needed. The pool and outside jacuzzi were amazing and we had delicious breakfast every morning we were at the hotel. Definitely recommended.",April 2019,none,Traveled with family,Thank you so much for your kind comments.  We look forward to your next stay!,none,none,none,none,none,none,9,333
6 helpful votes,13 contributions,5.0 of 5 bubbles,Springbreak,"First time to stay here and our experience was relaxing, we usually book our hotels near Disneyland where everything is busy but this location is a gem. Not crowded, nice staff with breakfast included. Going to Disneyland using Lyft cost us $15 which is actually not bad since we dont have to deal with parking hustle and parking fees. Lots of food options around.",April 2019,none,Traveled with family,"Thank you for your review.  I was glad to hear of your experience getting to Disneyland. With Star Wars Land opening at the end of May, our location only 8 miles away, is a great option for visitors who want to stay out of the busy activity in the Anaheim area.  We look forward to your next stay!",none,none,none,none,none,none,10,333
607 helpful votes,654 contributions,4.0 of 5 bubbles,Steadily improving,"I've had conversations with Lisa over the years regarding different policies which I don't necessarily agree with (as a Marriott Gold), she is always receptive, and will generally explain her perspective. However, in the bigger picture, I like this hotel and return frequently. On this particular occasion, I was pleased to find the folks at reception very warm and friendly, as well as the staff at breakfast the following morning.  The airport is close enough to LGB to be practical, and on the other end, it is close enough to Disneyland to be an inexpensive Uber away (if you were so inclined). The hotel is ALWAYS clean, and is located in a safe and comfortable area.  Costco is just a block away if you are going to enjoy an extended stay.  Definitely a worthwhile pick.",February 2019,none,none,Thank you for review of the Residence Inn Cypress Los Alamitos.  We are pleased to be centrally located for both business and leisure travelers.  The team works hard to maintain the hotel and provide outstanding service. We appreciate your business!,none,none,none,none,none,none,11,333
