Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
28 helpful votes,28 contributions,3.0 of 5 bubbles,Fine stay for me,"I'm not a picky traveler, regularly stay in budget hotels, and had a fine stay here. Room was clean and bed was comfortable. Mini fridge looked brand new. The hot tub was working. My only criticism is that the hotel continues to advertise a free breakfast on its website when the hotel staff told me they haven't served breakfast since the start of the pandemic. I'm ok with hotels stopping breakfast service, but please update your website to reflect that. That being said, the price was great and I would stay again.",February 2023,none,Traveled solo,none,4.0 of 5 bubbles,none,none,none,none,none,1,237
none,2 contributions,2.0 of 5 bubbles,Give it a miss,"After staying here in 2015 we decided as it was a nice place we would go again - not a smart idea . There is no longer breakfast included , the rooms are so run down , the spa was closed , to use the laundry you have to wait for it to be available and book, Our door to our room looked like it had been kicked in at some stage and being on the ground floor I was worried so hardly slept the whole week. The noise at night time with people walking past and talking loudly was annoying , The grounds were messy . We checked in on Friday and by Monday had to ask for our room to be made up and replace the towels as it was not done. They did it again on Tuesday and that was the last time until we checked out on the following Friday.Will find elsewhere next time",October 2022,in 2015 was a 4/5 place to stay now in 2022 it would be kind giving it a 1,Traveled as a couple,none,3.0 of 5 bubbles,none,none,none,none,none,2,237
none,1 contribution,2.0 of 5 bubbles,YOU GET WHAT YOU PAY FOR,"would not recommend this hotel, only reason I stay here is it one of closest to my meeting and the price helps me keep the cost down.  Old saying ""you get what you pay for"" this applies to them 100%, staff is unprofessional not user friend and they could care less about offering good customer service.  The swimming pool has not worked in a long while and ti appears there is no plan to get it operational.  in deperate need of repair and I have the feel of always looking over my shoulders as most of their clientele is questionable at best.  The grounds aren't kept up to a minimal, storage area is  dilapidated.  The room are tolerable, fairly clean, but to recommend them to friends and family that's not going to happen.",December 2022,none,Traveled on business,none,4.0 of 5 bubbles,none,none,none,none,none,3,237
none,1 contribution,1.0 of 5 bubbles,Not a place to stay,"Bad guest service, internet not always working, floor cracked in bathroom, do your own everything they lie about reservations, they need to get people to understand english when booking reservations.they need to replace equipment and make the rooms nicer and more comfortable.and everyone needs to be on board on protacall no one seemed to know how to ck  reservations.",November 2022,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,4,237
none,1 contribution,4.0 of 5 bubbles,Not bad for an inexpensive stay,Location is great. The room was nice. It was not bad. Great price from agoda. Just outside of los angeles and north of orange county. Knotts berry farm and Disneyland are nearby. Would come back again,November 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,5,237
none,1 contribution,2.0 of 5 bubbles,Ghetto,"Weird people around, homeless in surrounding areas, I didn't feel safe. Building and room is old and outdated, there were a lot of damages. The room itself seemed clean but an unpleasant smell coming from the AC/ heating units filled the room.",November 2022,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,6,237
none,1 contribution,2.0 of 5 bubbles,I would not recommend this property to anyone or family,It reminded me of a no tell motel you would find in a bad area i was very surprised that a days inn would be allowed to be so run down near a big attraction. I think wyndham needs to make a visit to this location.,November 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,7,237
none,1 contribution,1.0 of 5 bubbles,Horrible experience,"Received a room with a non functioning toilet, hung up on by the front desk many times, lied to by the front desk, stolen earbuds, and no manager on site. I also think I prevented identity theft. Had an awful, horrible experience. I do not recommend this motel to anyone.",October 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,237
none,1 contribution,5.0 of 5 bubbles,Great,"Amazing place a must go would live to come back and stay there, I will recommend everyone to go and continue to tell people about this amazing stay. Super clean and safe to stay, easy access to stay and will come back",August 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,9,237
none,2 contributions,2.0 of 5 bubbles,No breakfast,"No breakfast here. 3 of us for 5 days stay. Website says free breakfast. So now it's an added expense every morning. The front desk have no answers to questions. None have any kind of management mentality. The just keep saying ""sorry"".",September 2022,none,Traveled with family,none,none,none,none,none,none,none,10,237
none,1 contribution,1.0 of 5 bubbles,Horrible DO NOT STAY,Loud and dirty. The restaurant right next to the hotel has a live band until 2 AM which is very loud. The mattress was dirty. My room is right by the freeway which was  loud. The staff knew I was doing a late check in right before midnight. They could’ve recommended a different room and give me a price difference they did nothing.,August 2022,none,none,none,none,none,none,none,none,none,11,237
none,1 contribution,5.0 of 5 bubbles,Expertise,"Covid 19 realize,  Burn was mentioned as discribing the soiled towel. INCIDENTAL, was destroy towel eminent, needed further value to apppearance before July 25- July 27.   The clenliness needed a picture of one of the towel as two spots black as it layed over pillow and bed as when first used by occupant John Di Grazia",July 2022,none,none,none,none,none,none,none,none,none,12,237
none,1 contribution,1.0 of 5 bubbles,Scary experience never again,"I should have known this was a bad idea by the price, but thought an inexpensive hotel very close to the OC venue would be fine. The room was at the very end of the building on the first floor, so already concerning for a single young lady. But the first night she had a guy standing at her window trying to peek in and the next morning , there was  a fully NAKED man standing at her window peeking in the window. He was run off by a couple of other guests apparently and when my daughter finally got the nerve to leave to go report it to the office, the only response from the front desk staff was wow that’s too bad. ?? No offer to change her room to a more secure upper floor?  No report? Packed up and and got her asap to a safer hotel .  Never again …",August 2022,none,none,none,none,none,none,none,none,none,13,237
none,2 contributions,1.0 of 5 bubbles,Worst place to stay they have bugs / worst customer service,This id the worst place to stay / worst customer service/ they lie about the deposit and always make excuses for not to give it back/ nasty sheets and INSECTS everywhere this is the worst place to stay i wish the city would shout down/ don’t dtay,August 2022,none,none,none,none,none,none,none,none,none,14,237
none,1 contribution,1.0 of 5 bubbles,Save yourself the aggravation and stay elsewhere,Staff lied about California requirements to try and justify not fulfilling all promised services. Room not ready for the number of guests on reservation. Took over 24 hours to get additional linens. Room was dirty and they would not clean it. Staff acted like I was an inconvenience. Room outdated and in drastic need of maintenance. Furniture worn out and uncomfortable. Every spring in the mattress could be felt all night. Worst place we have stayed in many years.,June 2022,none,none,none,none,none,none,none,none,none,15,237
none,1 contribution,3.0 of 5 bubbles,Bad customer services,Bad experiences overall. Yellows all night long and deposited taken for covering smoke detector. Poor customer service and will not go back unless new management and owners. So next year is probably est,June 2022,none,none,none,none,none,none,none,none,none,16,237
none,2 contributions,4.0 of 5 bubbles,great place/location,"stay here a few times a year for the last 13 years. this is always our first choice if available, feel at home here. there is target, wendy's, black angus,denny's, stater bros, weinerschnitzel and may more places within walking distance, makes it really convenient.",June 2022,none,none,none,none,none,none,none,none,none,17,237
none,2 contributions,4.0 of 5 bubbles,Great place for my money. I couldn’t believe that I can get a great place at a reasonable price. They even have swimming,I enjoyed my short stay. I didn’t have to worry about security of my car. They have a great parking and security checks. Great place for your buck. Swimming looks clean although I didn’t swim. My room was clean and air conditioner works. I had working refrigerator and microwave for my drinks and food. I will go there again.,June 2022,none,none,none,none,none,none,none,none,none,18,237
7 helpful votes,14 contributions,1.0 of 5 bubbles,Bad choice,"Sketchy clientele hanging around. No proper comforter/coverings on bed. I should have read the reviews before I booked. (I messed up, thinking this was another hotel nearby that I'd previously stayed at.) Avoid.",January 2022,none,none,none,none,none,none,none,none,none,19,237
none,1 contribution,5.0 of 5 bubbles,Great place at great value,"Very good customer service, and clean rooms... safe and comfortable stay here... thank you very much for doing such a great job... I look forward to staying with y'all again in the near future.  Keep up the good work, you are appreciated more than you know",May 2022,none,none,none,none,none,none,none,none,none,20,237
none,1 contribution,1.0 of 5 bubbles,horrible stay,"I had two rooms, smelled like weed, not cleaned, look dirty, noise from freeway was loud. no water in faucet sink, ,only water in toilet and shower. Receptionist clerk was rude when checking in. I called to report probem, he's answer was this is what we have. our maintenance people is gone for the day. I got doubled charged on one room. Very unsatisfied.",May 2022,none,none,none,none,none,none,none,none,none,21,237
none,1 contribution,4.0 of 5 bubbles,Basic but clean,"The hotel was very basic, but clean. Carpet and chairs did have stains. Room smelled normal. Some things were chipped or cracked. Beds and bathroom were clean. It provided a good nights sleep and good showers. If you are looking for frills and perks, this will not be for you.",May 2022,none,none,none,none,none,none,none,none,none,22,237
122 helpful votes,185 contributions,5.0 of 5 bubbles,Comfortable and Convenient,Way better than expected! After reading the reviews I was skeptical. This hotel is great. The rooms are large and there is a pool. I would definitely stay again! The only thing that could improve is check in time. I would recommend to others to stay here if your not sure of the reviews.,May 2022,none,none,none,none,none,none,none,none,none,23,237
none,1 contribution,1.0 of 5 bubbles,Staff doesn’t respect guest privacy,"Upon arrival I had to wait for almost 30 minutes to be checked in as several other guests were lodging complaints about different items in their rooms not working. After that process all was fine until an hour before checkout at which point housekeeping began loudly banging on peoples doors. The first time they left when asked. The second time 15 minutes before checkout, they opened the door anyways despite me loudly asking them to wait! I was completely naked and was worried for my safety. 0/10 do not recommend this hotel!",May 2022,none,none,none,none,none,none,none,none,none,24,237
